liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Successful Launches,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,GK Successful Distribution,Substitute On,Successful Lay-offs,Goals,Right Foot Goals,Successful Crosses & Corners,Yellow Cards,Shots Off Target (inc woodwork),Substitute Off,Successful Dribbles,Total Shots,Total Red Cards,Blocked Shots,Red Cards - 2nd Yellow,Foul Attempted Tackle,Total Touches In Opposition Box,Shots On Target ( inc goals ),Successful Crosses open play,Aerial Duels won,Handballs conceded,Hit Woodwork,Goals from Inside Box,Unsuccessful lay-offs,Through balls,Offsides,Corners Won,Successful Corners into Box,Corners Taken (incl short corners),Goals from Outside Box,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Clearances Off the Line,Goal Assists,Saves Made,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Second Goal Assists,Own Goal Scored,Headed Goals,Foul Won Penalty,Set Pieces Goals,Attempts from Set Pieces,Penalties Taken,Penalty Goals,Straight Red Cards,Penalties Conceded,Goalkeeper Smother,Penalties Faced,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Other Goals,Goal Kicks,Last Man Tackle,Saves from Penalty,Penalties Saved,Penalties Off Target
USA_USL_Championship,2017,Real Monarchs SLC,6lehq7bt5okf4y9lbxan577x1,C. Adams,Midfielder,41,36.0,2069.0,3.0,2.0,826.0,92.0,496.0,12.0,62.0,4.0,6.0,11.0,391.0,256.0,53.0,111.0,865.0,15.0,619.0,16.0,173.0,219.0,46.0,271.0,,128.0,24.0,28.0,31.0,1341.0,25.0,3.0,207.0,313.0,10.0,128.0,73.0,48.0,17.0,222.0,12.0,22.0,129.0,25.0,83.0,241.0,663.0,692.0,15.0,5.0,40.0,94.0,13.0,13.0,124.0,,1.0,8.0,1.0,1.0,60.0,1.0,10.0,8.0,23.0,18.0,1.0,4.0,1.0,11.0,17.0,8.0,7.0,4.0,1.0,,1.0,1.0,1.0,,20.0,46.0,129.0,,,76.0,7.0,,8.0,,,,,,,,,,,1.0,,,1.0,,8.0,,,,,,,55.0,1.0,0.0,1.0,0.0,,,,,,
USA_USL_Championship,2017,Real Monarchs SLC,6g9mkd880x0b1qvjni5yevljp,J. Allen,Forward,33,,44.0,1.0,,9.0,3.0,4.0,1.0,1.0,1.0,,,8.0,3.0,,1.0,9.0,3.0,6.0,,2.0,2.0,,2.0,,1.0,1.0,1.0,,21.0,1.0,,7.0,3.0,10.0,4.0,1.0,2.0,,8.0,1.0,,,1.0,4.0,1.0,7.0,7.0,1.0,,,4.0,,,3.0,,,,,,,,,1.0,1.0,,,,,1.0,4.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Real Monarchs SLC,eauhubbodki4io4oeyaxmdr6d,A. Beltran,Defender,2,,45.0,6.0,,29.0,7.0,9.0,1.0,1.0,,,,8.0,17.0,1.0,4.0,31.0,,24.0,1.0,5.0,,,5.0,,5.0,1.0,,,42.0,1.0,,2.0,8.0,10.0,2.0,2.0,1.0,,2.0,,1.0,,1.0,,16.0,24.0,26.0,,,1.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
USA_USL_Championship,2017,Real Monarchs SLC,akl6kso1e1wtr4sdvplwn8nop,N. Besler,Defender,13,3.0,2775.0,3.0,5.0,1416.0,164.0,589.0,27.0,85.0,24.0,5.0,19.0,294.0,673.0,68.0,159.0,1506.0,57.0,1128.0,23.0,244.0,429.0,13.0,171.0,,182.0,31.0,41.0,76.0,1863.0,31.0,5.0,201.0,457.0,10.0,143.0,134.0,43.0,2.0,249.0,57.0,28.0,3.0,31.0,87.0,456.0,1180.0,1262.0,48.0,11.0,54.0,106.0,14.0,57.0,114.0,,,29.0,3.0,2.0,,6.0,14.0,1.0,6.0,18.0,,6.0,,20.0,33.0,4.0,,29.0,4.0,1.0,3.0,,1.0,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,16.0,1.0,0.0,3.0,2.0,,,,,,
USA_USL_Championship,2017,Real Monarchs SLC,84v7wkiby3gxavrnoqogo6e39,A. Brody,Defender,45,41.0,1897.0,12.0,3.0,453.0,138.0,250.0,7.0,13.0,17.0,4.0,32.0,225.0,116.0,31.0,86.0,455.0,13.0,341.0,18.0,99.0,59.0,22.0,113.0,,72.0,22.0,30.0,27.0,758.0,25.0,2.0,115.0,98.0,10.0,74.0,15.0,19.0,10.0,156.0,5.0,22.0,41.0,25.0,50.0,160.0,354.0,356.0,41.0,6.0,21.0,82.0,10.0,18.0,65.0,,3.0,9.0,2.0,,10.0,1.0,5.0,6.0,15.0,20.0,,9.0,,9.0,66.0,15.0,10.0,9.0,1.0,1.0,2.0,,1.0,7.0,15.0,,,,2.0,,3.0,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,29.0,1.0,2.0,0.0,1.0,,,,,,
USA_USL_Championship,2017,Real Monarchs SLC,1vujux99gtjiccnqi6nsxsgr9,D. Calvo,Midfielder,0,4.0,242.0,,,164.0,31.0,117.0,1.0,2.0,,,3.0,49.0,32.0,2.0,19.0,167.0,,142.0,4.0,21.0,51.0,7.0,29.0,,20.0,3.0,2.0,4.0,217.0,6.0,2.0,15.0,41.0,10.0,9.0,4.0,4.0,1.0,19.0,1.0,4.0,12.0,6.0,7.0,44.0,143.0,146.0,4.0,,1.0,10.0,1.0,3.0,8.0,,3.0,5.0,,,3.0,,1.0,2.0,2.0,1.0,,1.0,,,3.0,,1.0,1.0,,,,,1.0,,3.0,2.0,11.0,,,7.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Real Monarchs SLC,7ah0ltnl9jhi85psn94ty91at,D. Cruz,Forward,61,24.0,617.0,17.0,,127.0,40.0,66.0,4.0,8.0,4.0,,16.0,95.0,35.0,10.0,27.0,127.0,13.0,92.0,4.0,35.0,6.0,9.0,50.0,1.0,27.0,6.0,13.0,9.0,277.0,9.0,,56.0,35.0,10.0,33.0,,12.0,10.0,77.0,6.0,4.0,24.0,9.0,28.0,46.0,92.0,92.0,21.0,1.0,9.0,44.0,1.0,5.0,28.0,,3.0,2.0,,,9.0,3.0,3.0,3.0,6.0,6.0,,5.0,,4.0,20.0,3.0,9.0,5.0,3.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Real Monarchs SLC,7pcs0b81r4galsdda6p8oj4d1,K. Curinga,Defender,0,12.0,2001.0,187.0,10.0,818.0,181.0,267.0,41.0,57.0,20.0,6.0,26.0,237.0,412.0,43.0,115.0,845.0,30.0,627.0,19.0,172.0,47.0,9.0,124.0,27.0,105.0,23.0,37.0,60.0,1340.0,27.0,11.0,121.0,354.0,10.0,101.0,46.0,33.0,1.0,174.0,58.0,25.0,12.0,27.0,47.0,263.0,648.0,673.0,53.0,5.0,30.0,73.0,13.0,37.0,74.0,,4.0,2.0,2.0,,6.0,5.0,5.0,4.0,4.0,8.0,,,,18.0,11.0,3.0,6.0,27.0,1.0,,2.0,,,,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,2.0,,,6.0,1.0,1.0,1.0,1.0,,,,,,
USA_USL_Championship,2017,Real Monarchs SLC,3jc9vcbrhmbqsncdh4ea8r7xl,R. Dunk,Defender,3,5.0,384.0,30.0,,194.0,38.0,104.0,4.0,7.0,7.0,1.0,8.0,69.0,54.0,10.0,36.0,198.0,5.0,150.0,5.0,43.0,12.0,4.0,39.0,1.0,21.0,3.0,10.0,9.0,297.0,9.0,1.0,26.0,85.0,10.0,25.0,5.0,1.0,2.0,47.0,9.0,6.0,5.0,9.0,14.0,63.0,152.0,155.0,21.0,1.0,7.0,22.0,3.0,7.0,12.0,,6.0,1.0,,,3.0,,1.0,1.0,1.0,1.0,,,,1.0,8.0,,3.0,13.0,,,,1.0,,,3.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,0.0,,,,,,
USA_USL_Championship,2017,Real Monarchs SLC,d2xscz437p942fwp0mggnm0ut,J. Désiré,Forward,58,3.0,91.0,,,27.0,7.0,15.0,,1.0,2.0,,4.0,28.0,4.0,1.0,8.0,28.0,6.0,17.0,2.0,9.0,10.0,2.0,11.0,,5.0,,4.0,1.0,62.0,8.0,,17.0,4.0,10.0,8.0,2.0,4.0,1.0,22.0,,2.0,3.0,8.0,10.0,7.0,18.0,19.0,5.0,,1.0,14.0,,3.0,7.0,,8.0,,,,,1.0,1.0,,2.0,2.0,,,,2.0,6.0,1.0,,1.0,1.0,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,0.0,,,,,,
