liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Clearances Off the Line,Corners Won,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Hit Woodwork,Index,Interceptions,Key Passes (Attempt Assists),Last Player Tackle,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Starts,Substitute Off,Substitute On,Successful Dribbles,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Saved,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Successful Crosses & Corners,Successful Crosses open play,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Goal Assists,Goals from Outside Box,Handballs conceded,Second Goal Assists,Throw Ins to Opposition Player,Successful Corners into Box,Unsuccessful Corners into Box,Own Goal Scored,Foul Won Penalty,Goals Openplay,Left Foot Goals,Penalties Conceded,Total Big Chances Scored,Unsuccessful lay-offs,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Red Cards - 2nd Yellow,Total Red Cards,Headed Goals,Penalties Off Target,Penalties Taken,Penalty Goals,Crosses not Claimed,Straight Red Cards,Set Pieces Goals,Other Goals
Canada_Canadian_Premier_League,2025,Atlético Ottawa,8vp11oeb0zdxnecv79eprj6dw,Gabriel Antinoro,Midfielder,11,16.0,9.0,7.0,30.0,390.0,10.0,6.0,389.0,9.0,,6.0,232.0,120.0,112.0,166.0,157.0,8.0,,30.0,,4.0,23.0,21.0,2.0,4.0,216.0,111.0,105.0,3.0,10.0,21.0,24.0,,242.0,3.0,980.0,10.0,2.0,177.0,43.0,20.0,108.0,3.0,202.0,15.0,15.0,28.0,14.0,2.0,36.0,1.0,6.0,19.0,844.0,492.0,372.0,836.0,21.0,34.0,1.0,31.0,2466.0,70.0,5.0,2.0,,47.0,13.0,14.0,328.0,991.0,30.0,855.0,55.0,84.0,136.0,1514.0,41.0,20.0,27.0,128.0,44.0,109.0,1.0,3.0,1.0,1.0,9.0,8.0,36.0,28.0,3.0,,14.0,4.0,,,1.0,6.0,2.0,8.0,,,3.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,7mjkaufxrnw5eztv43efejaj8,J. Hartill,Midfielder,16,2.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,10.0,,,,,,3.0,,,,,,1.0,,,,,,,1.0,,,,,2.0,2.0,,2.0,,,,,3.0,,,,,,,,1.0,3.0,,2.0,,,1.0,3.0,,,,,1.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,ex7za2yvl9xrcdtr60ake2bit,N. Ingham,Goalkeeper,29,4.0,,4.0,30.0,,,,139.0,11.0,,1.0,16.0,3.0,13.0,,468.0,,255.0,30.0,145.0,,30.0,27.0,3.0,,12.0,3.0,9.0,,10.0,,,,218.0,,676.0,,2.0,79.0,,,249.0,,256.0,,,30.0,,,1.0,41.0,,132.0,534.0,52.0,651.0,571.0,,1.0,,1.0,2730.0,,,,5.0,29.0,,6.0,245.0,942.0,,703.0,1.0,,239.0,1245.0,,143.0,228.0,171.0,68.0,11.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,36.0,3.0,3.0,1.0,12.0,87.0,56.0,31.0,1.0,1.0,24.0,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,12vdv0m98gl51csveze6xsv84,Ralph Khoury,Forward,30,4.0,1.0,3.0,7.0,6.0,2.0,,11.0,,,2.0,17.0,6.0,11.0,7.0,6.0,2.0,,7.0,,,,,,,13.0,5.0,8.0,,10.0,,2.0,,6.0,,25.0,,,6.0,1.0,,5.0,,7.0,,1.0,,,7.0,1.0,,1.0,,17.0,9.0,8.0,17.0,,5.0,,,70.0,2.0,,1.0,,1.0,2.0,2.0,12.0,25.0,1.0,17.0,5.0,6.0,8.0,45.0,2.0,,,8.0,1.0,8.0,,,,0.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,69ogiefclkle01y4gk4zu4jkk,S. Kozlovskiy,Defender,84,21.0,13.0,8.0,21.0,133.0,1.0,12.0,188.0,4.0,,4.0,79.0,49.0,30.0,12.0,460.0,10.0,5.0,21.0,5.0,,18.0,16.0,2.0,,58.0,36.0,22.0,,10.0,9.0,7.0,,121.0,,1284.0,,1.0,106.0,13.0,4.0,35.0,,612.0,4.0,,18.0,5.0,3.0,,17.0,1.0,80.0,1151.0,349.0,846.0,1113.0,1.0,15.0,,48.0,1556.0,3.0,,,,65.0,24.0,6.0,176.0,1326.0,4.0,1193.0,16.0,4.0,133.0,1561.0,1.0,38.0,79.0,100.0,40.0,54.0,5.0,,,0.0,2.0,2.0,7.0,7.0,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,4o8pclxdsb5lhx1efsoveoqhg,Kévin Santos,Forward,19,31.0,18.0,13.0,29.0,353.0,6.0,2.0,294.0,2.0,,15.0,252.0,136.0,116.0,133.0,187.0,15.0,,29.0,,4.0,24.0,22.0,2.0,3.0,221.0,118.0,103.0,1.0,10.0,20.0,36.0,,170.0,3.0,909.0,8.0,1.0,159.0,43.0,22.0,84.0,4.0,233.0,18.0,8.0,24.0,15.0,5.0,25.0,9.0,4.0,33.0,774.0,452.0,379.0,773.0,21.0,41.0,2.0,85.0,2029.0,62.0,7.0,,,52.0,35.0,16.0,336.0,943.0,26.0,806.0,62.0,67.0,137.0,1532.0,35.0,24.0,37.0,157.0,49.0,100.0,1.0,1.0,3.0,2.0,25.0,14.0,69.0,42.0,2.0,2.0,48.0,2.0,1.0,,,14.0,8.0,23.0,,,4.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,7v7c25arh4yqd7tz8demrxa6t,B. Levis,Defender,17,16.0,1.0,15.0,11.0,61.0,,7.0,88.0,1.0,,2.0,63.0,15.0,48.0,3.0,143.0,7.0,,11.0,,,7.0,6.0,1.0,,47.0,14.0,33.0,,10.0,3.0,2.0,,33.0,,404.0,,,40.0,5.0,1.0,28.0,,184.0,2.0,1.0,7.0,4.0,4.0,8.0,4.0,1.0,16.0,363.0,125.0,258.0,364.0,3.0,13.0,,30.0,554.0,3.0,,,,12.0,8.0,9.0,68.0,421.0,3.0,380.0,16.0,3.0,41.0,552.0,2.0,8.0,14.0,31.0,15.0,27.0,1.0,,,0.0,3.0,3.0,5.0,5.0,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,e8k7ga8z2lo9ino1tud0a1n9w,I. Moreno,Midfielder,5,1.0,1.0,,2.0,16.0,1.0,,9.0,,,,11.0,9.0,2.0,,11.0,2.0,,2.0,,,1.0,1.0,,,10.0,8.0,2.0,,10.0,1.0,1.0,,16.0,,44.0,,,3.0,6.0,1.0,3.0,,2.0,,,1.0,1.0,1.0,,,2.0,,33.0,16.0,18.0,34.0,1.0,,,16.0,96.0,3.0,,,,,3.0,1.0,18.0,45.0,,34.0,1.0,2.0,11.0,76.0,2.0,2.0,2.0,9.0,4.0,9.0,,,,0.0,,,2.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,12vdbroa0rv673t98lret206i,K. Ortega,Midfielder,6,2.0,1.0,1.0,15.0,31.0,,,35.0,,,,30.0,18.0,12.0,10.0,27.0,6.0,,15.0,,,4.0,3.0,1.0,,28.0,17.0,11.0,,10.0,1.0,3.0,,20.0,,98.0,,,16.0,5.0,2.0,8.0,,23.0,,,,,15.0,2.0,1.0,1.0,2.0,78.0,30.0,51.0,79.0,1.0,5.0,,,115.0,5.0,,,,2.0,9.0,3.0,29.0,101.0,,81.0,6.0,4.0,20.0,130.0,3.0,3.0,6.0,18.0,4.0,14.0,2.0,,,0.0,,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,2j3jf0ypleo8hkhu693szls5x,M. Patterson,Forward,12,11.0,9.0,2.0,17.0,11.0,3.0,,26.0,,,3.0,45.0,29.0,16.0,13.0,12.0,7.0,,17.0,,1.0,4.0,3.0,1.0,1.0,34.0,20.0,14.0,,10.0,2.0,5.0,,12.0,1.0,41.0,2.0,,9.0,5.0,2.0,8.0,,9.0,4.0,2.0,,,17.0,2.0,1.0,3.0,2.0,31.0,21.0,13.0,32.0,1.0,2.0,,,168.0,6.0,2.0,1.0,,3.0,14.0,9.0,32.0,44.0,6.0,34.0,3.0,13.0,10.0,105.0,4.0,1.0,2.0,10.0,3.0,8.0,,0.0,1.0,0.0,,,3.0,3.0,,,,1.0,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,3sm6srzig957fdn96ta68nmne,D. Rodríguez,Midfielder,7,24.0,18.0,6.0,29.0,279.0,17.0,1.0,489.0,5.0,,24.0,342.0,190.0,152.0,175.0,192.0,16.0,,29.0,,11.0,23.0,20.0,3.0,9.0,318.0,172.0,146.0,,10.0,13.0,64.0,,370.0,2.0,953.0,10.0,1.0,255.0,42.0,21.0,122.0,2.0,134.0,24.0,29.0,29.0,13.0,,52.0,,20.0,10.0,827.0,554.0,310.0,836.0,19.0,33.0,8.0,14.0,2491.0,126.0,18.0,4.0,,4.0,26.0,42.0,391.0,975.0,53.0,846.0,52.0,159.0,129.0,1585.0,71.0,5.0,9.0,150.0,22.0,120.0,2.0,7.0,4.0,2.0,18.0,3.0,43.0,11.0,8.0,4.0,49.0,9.0,2.0,,,1.0,13.0,23.0,,3.0,9.0,9.0,,5.0,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,8acugvw21e8mhr71zallwhe6s,Rony Mbomio,Defender,18,15.0,5.0,10.0,8.0,48.0,1.0,6.0,94.0,,1.0,1.0,46.0,17.0,29.0,36.0,200.0,1.0,1.0,8.0,1.0,,6.0,6.0,,,31.0,12.0,19.0,,10.0,9.0,1.0,,194.0,,498.0,,1.0,56.0,1.0,,20.0,,66.0,1.0,2.0,7.0,3.0,1.0,3.0,3.0,1.0,27.0,464.0,163.0,311.0,447.0,5.0,6.0,,6.0,623.0,4.0,,,,20.0,4.0,5.0,54.0,508.0,3.0,474.0,11.0,4.0,34.0,600.0,2.0,12.0,17.0,26.0,14.0,17.0,,,,0.0,,,6.0,6.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,5ggjixg89r56xz7skcr1v9rf8,S. Salter,Forward,9,85.0,40.0,45.0,30.0,190.0,11.0,3.0,191.0,5.0,,14.0,264.0,141.0,123.0,126.0,100.0,18.0,,30.0,,20.0,27.0,25.0,2.0,20.0,179.0,101.0,78.0,1.0,10.0,7.0,21.0,,120.0,7.0,475.0,4.0,2.0,90.0,39.0,20.0,70.0,3.0,125.0,29.0,46.0,30.0,14.0,,20.0,,22.0,14.0,350.0,233.0,180.0,396.0,13.0,16.0,5.0,3.0,2606.0,50.0,4.0,22.0,,24.0,44.0,30.0,241.0,535.0,75.0,410.0,29.0,139.0,125.0,916.0,20.0,3.0,11.0,105.0,23.0,114.0,4.0,11.0,9.0,6.0,3.0,3.0,3.0,3.0,3.0,,,4.0,,6.0,1.0,,,,,,19.0,14.0,,20.0,6.0,,,,,,,,,,,,,,,,3.0,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,3wyn5e0uz5jfilp065m3qynoq,A. Sissoko,Midfielder,33,19.0,12.0,7.0,24.0,111.0,3.0,1.0,69.0,,1.0,2.0,71.0,35.0,36.0,7.0,81.0,3.0,,24.0,,1.0,4.0,3.0,1.0,1.0,52.0,23.0,29.0,,10.0,6.0,5.0,,94.0,1.0,353.0,2.0,,29.0,10.0,5.0,22.0,1.0,82.0,5.0,2.0,2.0,2.0,22.0,3.0,1.0,6.0,11.0,317.0,130.0,202.0,321.0,4.0,6.0,6.0,9.0,512.0,15.0,2.0,1.0,1.0,16.0,5.0,17.0,68.0,368.0,7.0,332.0,10.0,14.0,36.0,490.0,8.0,2.0,12.0,32.0,9.0,24.0,2.0,1.0,0.0,0.0,,,5.0,5.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,lu6un7dbprss3ptkqtv9tk9,B. Tabla,Forward,13,18.0,11.0,7.0,29.0,232.0,16.0,1.0,272.0,3.0,,13.0,198.0,95.0,103.0,126.0,160.0,9.0,,29.0,,11.0,21.0,19.0,2.0,10.0,180.0,84.0,96.0,1.0,10.0,8.0,26.0,,144.0,3.0,707.0,6.0,2.0,164.0,24.0,6.0,70.0,11.0,173.0,22.0,25.0,28.0,22.0,1.0,23.0,2.0,33.0,15.0,610.0,400.0,214.0,597.0,2.0,15.0,3.0,4.0,2318.0,57.0,7.0,7.0,,18.0,25.0,58.0,211.0,709.0,47.0,612.0,17.0,123.0,97.0,1064.0,22.0,3.0,8.0,92.0,10.0,89.0,4.0,6.0,5.0,4.0,2.0,2.0,5.0,5.0,4.0,1.0,,4.0,1.0,2.0,1.0,,,,,1.0,6.0,,,8.0,1.0,,,,,,,,,,,,,,,,,1.0,6.0,4.0,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,83d29e64znddf9kkyo62u4g6h,N. Verhoeven,Midfielder,8,,,,5.0,29.0,,,18.0,,,,10.0,6.0,4.0,2.0,10.0,,,5.0,,,3.0,3.0,,,10.0,6.0,4.0,,10.0,2.0,,,21.0,,69.0,,,7.0,2.0,1.0,7.0,,11.0,,1.0,1.0,1.0,4.0,1.0,,3.0,2.0,60.0,16.0,46.0,60.0,,3.0,,,103.0,3.0,,,,,1.0,,12.0,71.0,1.0,62.0,3.0,,9.0,83.0,1.0,1.0,4.0,7.0,2.0,5.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,ahgc93f1ar17qy1sxhb74b09g,T. Walker,Defender,4,28.0,14.0,14.0,17.0,41.0,1.0,3.0,105.0,2.0,,3.0,85.0,37.0,48.0,5.0,202.0,9.0,,17.0,,,10.0,8.0,2.0,,57.0,23.0,34.0,,10.0,16.0,4.0,,145.0,,506.0,1.0,,58.0,5.0,2.0,31.0,,135.0,4.0,1.0,6.0,1.0,11.0,6.0,2.0,1.0,29.0,453.0,164.0,308.0,440.0,4.0,17.0,,18.0,760.0,7.0,,2.0,,50.0,14.0,7.0,87.0,523.0,5.0,469.0,21.0,10.0,54.0,703.0,6.0,14.0,28.0,41.0,17.0,26.0,2.0,,,0.0,3.0,3.0,4.0,4.0,,,,1.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
Canada_Canadian_Premier_League,2025,Atlético Ottawa,b0htpe1wljc2rv984tl4q4st1,Alberto Zapater,Midfielder,21,8.0,5.0,3.0,25.0,104.0,,,83.0,,,2.0,45.0,20.0,25.0,14.0,113.0,3.0,,25.0,,,14.0,13.0,1.0,,37.0,15.0,22.0,,10.0,6.0,5.0,,150.0,1.0,486.0,,1.0,23.0,17.0,6.0,25.0,,133.0,,,4.0,3.0,21.0,1.0,2.0,12.0,33.0,440.0,188.0,265.0,420.0,6.0,13.0,1.0,2.0,612.0,7.0,1.0,,,8.0,4.0,2.0,60.0,500.0,,453.0,19.0,3.0,47.0,575.0,1.0,3.0,9.0,35.0,12.0,38.0,1.0,,,0.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
