root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Successful Open Play Passes,Substitute On,Aerial Duels,Forward Passes,Total Clearances,Games Played,Goals Conceded Outside Box,Ground Duels lost,Appearances,Successful Crosses open play,Successful Long Passes,Time Played,GK Successful Distribution,Ground Duels,Total Shots,Successful Passes Own Half,Aerial Duels lost,Index,Key Passes (Attempt Assists),Total Touches In Opposition Box,Blocks,Open Play Passes,Successful Passes Opposition Half,Starts,Ground Duels won,Goals Conceded Inside Box,Shots Off Target (inc woodwork),Touches,Unsuccessful Short Passes,Tackles Won,Substitute Off,Leftside Passes,Backward Passes,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Fouls Conceded,Duels,Aerial Duels won,Throw Ins to Own Player,Tackles Lost,Goal Assists,Interceptions,Unsuccessful Passes Opposition Half,Assists (Intentional),Duels lost,Goals Conceded,Unsuccessful Launches,Total Fouls Won,Goal Kicks,Duels won,Foul Attempted Tackle,Total Losses Of Possession,Successful Launches,Unsuccessful Long Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Short Passes,Unsuccessful Crosses & Corners,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Crosses & Corners,Total Passes,Times Tackled,PutThrough/Blocked Distribution,Unsuccessful Dribbles,Throw Ins to Opposition Player,Total Tackles,Winning Goal,Successful Lay-offs,Blocked Shots,Penalties Taken,Corners Won,Clean Sheets,Penalty Goals Conceded,Through balls,Foul Won Penalty,Handballs conceded,Penalty Goals,Yellow Cards,Right Foot Goals,Goals from Inside Box,Left Foot Goals,Goals,Successful Dribbles,Offsides,Headed Goals,Shots On Target ( inc goals ),Overruns,Home Goals,Away Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Successful Corners into Box,Straight Red Cards,Total Red Cards,Unsuccessful lay-offs,Penalties Conceded,Own Goal Scored,Hit Woodwork,Catches,Punches,GK Unsuccessful Distribution,Saves made - parried,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Goals from Outside Box,Drops,Saves made - caught,Penalties Faced,Penalties Saved,Saves from Penalty,Red Cards - 2nd Yellow,Crosses not Claimed,Last Player Tackle,Attempts from Set Pieces,Other Goals,Clearances Off the Line,Set Pieces Goals,Penalties Off Target,Last Man Tackle,Goalkeeper Smother,Second Goal Assists
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Huntsville City FC,Huntsville_City_FC,8zokda286fc61hi2znyufz6ga,K. Amiche,Midfielder,18,726.0,4.0,17.0,260.0,2.0,27.0,6.0,122.0,27.0,4.0,56.0,1990.0,,256.0,48.0,225.0,13.0,10.0,38.0,78.0,,870.0,537.0,23.0,134.0,26.0,19.0,1378.0,127.0,25.0,14.0,268.0,219.0,27.0,20.0,21.0,21.0,273.0,4.0,5.0,15.0,6.0,10.0,177.0,2.0,135.0,32.0,,23.0,,138.0,15.0,343.0,,18.0,137.0,752.0,696.0,53.0,150.0,145.0,10.0,897.0,77.0,39.0,43.0,1.0,40.0,1.0,24.0,15.0,2.0,12.0,1.0,2.0,11.0,,1.0,2.0,1.0,1.0,7.0,7.0,8.0,71.0,1.0,,29.0,9.0,4.0,4.0,16.0,32.0,5.0,,,1.0,1.0,,3.0,,,,,,,,1.0,,,,,,,,,3.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Huntsville City FC,Huntsville_City_FC,7u1kmvvgmk08p9pawrhxkqwvd,T. Anunga,Midfielder,27,53.0,,,10.0,,1.0,1.0,9.0,1.0,,,64.0,,12.0,,28.0,,10.0,,,,57.0,26.0,1.0,3.0,,,65.0,3.0,1.0,1.0,19.0,10.0,,,1.0,5.0,12.0,,,,,1.0,3.0,,9.0,1.0,,1.0,,3.0,3.0,7.0,,1.0,6.0,54.0,54.0,,19.0,4.0,,58.0,1.0,1.0,,,1.0,0.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Huntsville City FC,Huntsville_City_FC,8pli7fk5kjmt0f9pl6sjsltuy,P. Barnes,Defender,35,144.0,14.0,20.0,71.0,9.0,16.0,,20.0,16.0,1.0,7.0,381.0,,36.0,4.0,62.0,11.0,10.0,8.0,17.0,1.0,176.0,86.0,2.0,16.0,5.0,4.0,270.0,22.0,5.0,1.0,76.0,21.0,6.0,4.0,9.0,11.0,56.0,9.0,23.0,5.0,1.0,3.0,29.0,1.0,31.0,5.0,5.0,4.0,,25.0,3.0,56.0,1.0,10.0,24.0,147.0,140.0,6.0,11.0,32.0,1.0,179.0,9.0,6.0,5.0,1.0,10.0,0.0,,2.0,,,,1.0,,,3.0,,1.0,,,,,3.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Huntsville City FC,Huntsville_City_FC,amqmqon7171ulckz522wp1atw,J. Bauer,Defender,2,62.0,,2.0,33.0,1.0,1.0,1.0,8.0,1.0,,,90.0,,13.0,2.0,40.0,,10.0,,1.0,,78.0,23.0,1.0,5.0,1.0,2.0,97.0,14.0,,,28.0,10.0,,,8.0,3.0,15.0,2.0,,3.0,,4.0,8.0,,8.0,2.0,1.0,2.0,,7.0,1.0,21.0,,2.0,11.0,63.0,63.0,,8.0,16.0,,79.0,2.0,2.0,2.0,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Huntsville City FC,Huntsville_City_FC,dtb9aa7wp7e73bm367myma1n9,J. Berner,Goalkeeper,1,128.0,,2.0,117.0,9.0,8.0,2.0,,8.0,,41.0,720.0,106.0,2.0,,196.0,,10.0,,,,154.0,15.0,8.0,2.0,11.0,,345.0,3.0,1.0,,89.0,,,,13.0,,4.0,2.0,,1.0,,,28.0,,,13.0,12.0,,65.0,4.0,,45.0,5.0,38.0,66.0,211.0,170.0,,46.0,41.0,,252.0,,,,,2.0,0.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,5.0,11.0,21.0,28.0,7.0,,,,3.0,,,,,,,,,,,,1.0,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Huntsville City FC,Huntsville_City_FC,dz7v9xfcwdvjioeyv4z54neqy,J. Bolanos,Forward,17,354.0,3.0,24.0,117.0,8.0,23.0,6.0,108.0,23.0,17.0,8.0,1659.0,,191.0,24.0,109.0,13.0,10.0,33.0,89.0,1.0,458.0,265.0,20.0,83.0,26.0,7.0,869.0,92.0,28.0,12.0,149.0,145.0,50.0,13.0,15.0,35.0,215.0,11.0,39.0,18.0,4.0,17.0,140.0,4.0,121.0,32.0,3.0,17.0,,94.0,17.0,273.0,1.0,12.0,87.0,357.0,349.0,51.0,50.0,104.0,17.0,461.0,49.0,36.0,28.0,8.0,46.0,0.0,2.0,9.0,,20.0,,3.0,4.0,1.0,1.0,,3.0,6.0,6.0,,6.0,20.0,23.0,,17.0,12.0,4.0,2.0,1.0,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Huntsville City FC,Huntsville_City_FC,13fw9tv629rig8hjfzulf0d90,A. Carrillo,Defender,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Huntsville City FC,Huntsville_City_FC,bmax1bmduvrpp0lfh4do0yj9w,F. Cicéron,Defender,25,307.0,,6.0,138.0,16.0,8.0,2.0,12.0,8.0,,34.0,656.0,,34.0,,236.0,3.0,10.0,,2.0,8.0,349.0,76.0,8.0,22.0,10.0,,428.0,27.0,7.0,2.0,76.0,28.0,2.0,2.0,23.0,7.0,40.0,3.0,,2.0,,11.0,21.0,,15.0,12.0,5.0,8.0,,25.0,5.0,50.0,2.0,15.0,44.0,312.0,278.0,2.0,112.0,42.0,,354.0,3.0,5.0,3.0,,9.0,0.0,,,,1.0,2.0,1.0,,,,,1.0,,,,,5.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Huntsville City FC,Huntsville_City_FC,8rsc6b1ypeui5u3tw7tzrhzpw,J. Cox,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2023,Huntsville City FC,Huntsville_City_FC,5w8wyn94ovw846d5gk29u76x,J. DeZart,Midfielder,6,631.0,4.0,27.0,217.0,18.0,23.0,4.0,49.0,23.0,2.0,48.0,1687.0,2.0,99.0,7.0,327.0,14.0,10.0,11.0,10.0,2.0,739.0,312.0,19.0,50.0,27.0,5.0,924.0,72.0,14.0,4.0,232.0,108.0,4.0,13.0,36.0,15.0,126.0,13.0,,11.0,1.0,24.0,76.0,,63.0,31.0,15.0,18.0,2.0,63.0,6.0,148.0,3.0,36.0,125.0,637.0,589.0,4.0,188.0,108.0,2.0,745.0,19.0,23.0,4.0,,25.0,0.0,4.0,2.0,,3.0,2.0,4.0,,,,,3.0,,,,,7.0,,,2.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
