liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off
USA_US_Open_Cup,2015,Houston Dynamo FC,4qzgw3jfdh34j0wbhrwd2yhud,C. Ashe,Defender,26.0,2,0,1,0,0,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,1knx6w8nx8sd81peciwtes3x1,D. Beasley,Defender,7.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,dut4jl28mnzev74hm4pc9s2j9,W. Bruin,Attacker,12.0,1,1,0,0,0,0,0,1
USA_US_Open_Cup,2015,Houston Dynamo FC,8i548jt5cee1vc5woeh5zmmz9,R. Clark,Midfielder,13.0,3,1,1,0,0,0,2,0
USA_US_Open_Cup,2015,Houston Dynamo FC,807o9aah2y5z9bk70c4s0c89h,A. Cochran,Defender,16.0,3,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,4r3fr3tjt1koc5zoel1q2ufo5,B. Davis,Midfielder,,1,0,1,0,0,0,0,1
USA_US_Open_Cup,2015,Houston Dynamo FC,7aq775owdtnqe0p1k0qab2qc5,T. Deric,Goalkeeper,1.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,aj9of35ua7mgih7an0mj51ot1,L. Garrido,Midfielder,8.0,1,0,0,1,1,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,erqnzr02gtr24102568719ivp,C. Hoffman,Attacker,17.0,2,0,0,0,0,0,0,1
USA_US_Open_Cup,2015,Houston Dynamo FC,c7wtw0lejf07dv7ubm7ox3yz9,D. Horst,Defender,18.0,2,0,0,0,0,0,0,1
USA_US_Open_Cup,2015,Houston Dynamo FC,bkw72tpb6r3oj8dni47gp0e7d,T. Hunter,Defender,23.0,2,0,0,0,0,0,1,0
USA_US_Open_Cup,2015,Houston Dynamo FC,7t8zx1v5wq24pt9im0gkdtd5h,K. Sarkodie,Defender,2.0,3,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,e4tz1sbvv0xodud3ueyunankl,M. Lisch,Goalkeeper,30.0,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,3ys8mdricypsfnezm5trj285x,A. López,Midfielder,15.0,2,0,0,0,0,0,2,0
USA_US_Open_Cup,2015,Houston Dynamo FC,d6h2kmz52mucj93osqupxgi51,R. Lovejoy,Midfielder,3.0,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,8swufhwyim1itr5o9xrv0v1ed,M. Manotas,Attacker,19.0,3,1,0,0,0,0,2,1
USA_US_Open_Cup,2015,Houston Dynamo FC,3egw8vgvwd0nj4xseubfemvv9,L. Miranda,Midfielder,33.0,3,1,1,0,0,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,tyov0w4vvjp4v8w9rw4fl9zp,Alex,Midfielder,14.0,2,0,0,0,0,0,0,2
USA_US_Open_Cup,2015,Houston Dynamo FC,daq8tc04crdc740jz6kwn326t,Raúl Rodríguez,Defender,5.0,1,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,44ivaqhwzxqm3llgw226zeml1,Z. Steinberger,Midfielder,21.0,3,0,1,0,0,0,1,1
USA_US_Open_Cup,2015,Houston Dynamo FC,d8a53xfwyg01fkl5nknqwezth,N. Sturgis,Midfielder,6.0,3,0,2,0,0,0,0,1
USA_US_Open_Cup,2015,Houston Dynamo FC,b70vgav5g7ir93mntbp7bqxud,J. Taylor,Defender,,0,0,0,0,0,0,0,0
USA_US_Open_Cup,2015,Houston Dynamo FC,91lazw34shbdm3qx4soofubit,É. Torres,Attacker,,1,0,0,0,0,0,1,0
USA_US_Open_Cup,2015,Houston Dynamo FC,241n038j8171d06j7y97ug4id,J. Willis,Goalkeeper,31.0,3,0,0,0,0,0,0,0
