liga,temporada,equipo,id,nombre,posicion,dorsal,Key Passes (Attempt Assists),Substitute Off,Interceptions,Aerial Duels lost,Foul Attempted Tackle,PutThrough/Blocked Distribution,Successful Launches,Unsuccessful Launches,Headed Goals,Forward Passes,Penalty Goals Conceded,Successful Crosses open play,Successful Passes Own Half,Aerial Duels,Ground Duels lost,Successful Crosses & Corners,Total Passes,Unsuccessful Dribbles,Duels lost,Total Touches In Opposition Box,Games Played,Shots On Target ( inc goals ),Blocked Shots,Unsuccessful Long Passes,Backward Passes,Unsuccessful Crosses & Corners,Unsuccessful Passes Opposition Half,Ground Duels won,Starts,Goals Conceded Inside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Times Tackled,Time Played,Successful Open Play Passes,Goals,Unsuccessful Short Passes,Successful Short Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Successful Lay-offs,Tackles Lost,Total Clearances,Successful Long Passes,Goals Conceded,Touches,Appearances,Leftside Passes,Unsuccessful Passes Own Half,Total Shots,Recoveries,Hit Woodwork,Rightside Passes,Successful Dribbles,Total Tackles,Duels,Corners Won,Open Play Passes,PutThrough/Blocked Distribution Won,Through balls,Index,Duels won,Aerial Duels won,Yellow Cards,Goals from Inside Box,Successful Passes Opposition Half,Tackles Won,Total Fouls Won,Unsuccessful Crosses open play,Substitute On,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels,Total Fouls Conceded,Clean Sheets,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Corners Taken (incl short corners),Unsuccessful Corners into Box,Attempts from Set Pieces,Blocks,Offsides,Throw Ins to Own Player,Throw Ins to Opposition Player,Successful Corners into Box,Goal Assists,GK Successful Distribution,Penalties Conceded,GK Unsuccessful Distribution,Handballs conceded,Straight Red Cards,Right Foot Goals,Penalties Taken,Total Red Cards,Unsuccessful lay-offs,Goals from Outside Box,Penalty Goals,Foul Won Penalty,Other Goals,Left Foot Goals,Red Cards - 2nd Yellow,Clearances Off the Line,Penalties Saved,Saves Made,Catches,Saves from Penalty,Saves Made from Outside Box,Saves Made from Inside Box,Punches,Penalties Faced,Saves made - parried,Goalkeeper Smother,Set Pieces Goals,Drops,Saves made - caught,Crosses not Claimed,Own Goal Scored,Last Man Tackle,Second Goal Assists,Successful Fifty Fifty,Fifty Fifty,Penalties Off Target
USA_USL_Championship,2021,Sacramento Republic FC,bu3257jenng1txn67hk03erbp,F. Alashe,Midfielder,6,2.0,2.0,10.0,5.0,17.0,18.0,2.0,2.0,,99.0,,1.0,141.0,19.0,35.0,1.0,311.0,6.0,40.0,16.0,13.0,1.0,1.0,11.0,48.0,3.0,41.0,37.0,7.0,7.0,247.0,85.0,10.0,651.0,244.0,,53.0,226.0,2.0,1.0,,10.0,8.0,21.0,8.0,419.0,13.0,89.0,26.0,3.0,39.0,,75.0,4.0,17.0,91.0,2.0,308.0,6.0,2.0,10.0,51.0,14.0,3.0,,107.0,7.0,17.0,3.0,6.0,64.0,72.0,21.0,2.0,0.0,0.0,0.0,,,,,,,3.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Sacramento Republic FC,5ulmvt2y2v42prk4kdadcdyp5,K. Belmar,Forward,9,16.0,13.0,5.0,53.0,4.0,28.0,1.0,7.0,,113.0,2.0,9.0,129.0,102.0,70.0,9.0,475.0,22.0,123.0,57.0,27.0,5.0,7.0,12.0,188.0,28.0,122.0,88.0,18.0,22.0,360.0,241.0,46.0,1590.0,354.0,1.0,103.0,355.0,9.0,3.0,17.0,13.0,9.0,5.0,25.0,803.0,27.0,113.0,21.0,14.0,82.0,,61.0,14.0,28.0,260.0,7.0,469.0,13.0,1.0,10.0,137.0,49.0,,1.0,240.0,15.0,47.0,26.0,9.0,115.0,158.0,14.0,1.0,0.0,1.0,0.0,2.0,,,,3.0,6.0,16.0,2.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,
USA_USL_Championship,2021,Sacramento Republic FC,9id87jsxyiklltokxnwdtlffu,T. Bone,Midfielder,7,5.0,5.0,5.0,11.0,5.0,10.0,2.0,1.0,,32.0,1.0,,48.0,18.0,34.0,,175.0,4.0,45.0,25.0,12.0,10.0,3.0,2.0,62.0,10.0,32.0,23.0,7.0,10.0,147.0,80.0,18.0,662.0,146.0,5.0,26.0,142.0,4.0,1.0,4.0,6.0,1.0,5.0,11.0,302.0,12.0,47.0,6.0,14.0,39.0,,34.0,5.0,10.0,75.0,4.0,174.0,7.0,1.0,10.0,30.0,7.0,3.0,5.0,99.0,4.0,9.0,8.0,5.0,28.0,57.0,10.0,,2.0,3.0,3.0,,2.0,2.0,,,1.0,1.0,,,,,,,,,3.0,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Sacramento Republic FC,e4qmdsl4c7q79p01pggtwfpw5,D. Casey,Defender,5,4.0,2.0,41.0,41.0,10.0,14.0,19.0,32.0,1.0,498.0,2.0,,867.0,111.0,26.0,,1413.0,2.0,67.0,47.0,29.0,9.0,5.0,120.0,45.0,,160.0,42.0,29.0,33.0,1182.0,248.0,4.0,2551.0,1124.0,1.0,111.0,1042.0,17.0,4.0,,13.0,98.0,140.0,37.0,1703.0,29.0,489.0,71.0,26.0,137.0,,381.0,1.0,28.0,179.0,6.0,1345.0,9.0,1.0,10.0,112.0,70.0,5.0,1.0,315.0,15.0,15.0,,,231.0,68.0,22.0,4.0,1.0,0.0,0.0,,,,1.0,21.0,1.0,5.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
USA_USL_Championship,2021,Sacramento Republic FC,acd78enllnvzevc7w5oqx20a,J. Chavez,Forward,22,2.0,1.0,2.0,1.0,6.0,4.0,,,,14.0,,,11.0,1.0,14.0,1.0,42.0,4.0,15.0,2.0,9.0,3.0,2.0,1.0,9.0,6.0,12.0,10.0,1.0,1.0,35.0,27.0,5.0,159.0,34.0,1.0,6.0,32.0,,,,2.0,,3.0,1.0,87.0,9.0,14.0,1.0,3.0,9.0,,5.0,2.0,4.0,25.0,1.0,41.0,3.0,,10.0,10.0,,5.0,,25.0,2.0,4.0,3.0,8.0,7.0,24.0,7.0,,0.0,1.0,0.0,,4.0,2.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Sacramento Republic FC,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,Midfielder,11,41.0,13.0,25.0,29.0,29.0,47.0,3.0,9.0,,211.0,2.0,5.0,150.0,48.0,152.0,32.0,666.0,34.0,181.0,43.0,30.0,12.0,15.0,34.0,147.0,72.0,208.0,108.0,21.0,18.0,505.0,410.0,81.0,1906.0,478.0,3.0,127.0,468.0,16.0,4.0,11.0,10.0,6.0,37.0,22.0,1209.0,30.0,202.0,25.0,28.0,121.0,2.0,106.0,56.0,32.0,308.0,13.0,635.0,33.0,8.0,10.0,127.0,19.0,7.0,3.0,387.0,22.0,20.0,18.0,9.0,161.0,260.0,58.0,2.0,2.0,1.0,1.0,3.0,67.0,34.0,2.0,1.0,1.0,8.0,1.0,22.0,5.0,,,,3.0,1.0,,1.0,1.0,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2021,Sacramento Republic FC,9v8qnmn62jhl03e49cfxn4pg5,R. Diaz,Goalkeeper,18,1.0,1.0,,,1.0,,9.0,20.0,,89.0,1.0,,72.0,1.0,1.0,,139.0,,1.0,,8.0,,,41.0,,,33.0,5.0,7.0,9.0,97.0,42.0,,608.0,52.0,,1.0,57.0,,1.0,,,5.0,40.0,10.0,200.0,8.0,22.0,9.0,,53.0,,28.0,2.0,1.0,7.0,,69.0,,,10.0,6.0,1.0,1.0,,25.0,1.0,2.0,,1.0,42.0,6.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,65.0,1.0,16.0,,,,,,,,,,,,,,,13.0,2.0,,6.0,6.0,2.0,1.0,3.0,1.0,,3.0,,,,,,,,
USA_USL_Championship,2021,Sacramento Republic FC,2054x8z63k74or3inr9sl0bu1,L. Fernandes,Midfielder,96,24.0,5.0,51.0,53.0,45.0,66.0,4.0,11.0,1.0,407.0,1.0,2.0,374.0,109.0,118.0,3.0,1032.0,7.0,171.0,53.0,27.0,12.0,12.0,52.0,172.0,9.0,187.0,177.0,24.0,24.0,812.0,271.0,17.0,2186.0,780.0,5.0,168.0,770.0,18.0,2.0,8.0,54.0,33.0,42.0,26.0,1494.0,27.0,218.0,42.0,30.0,181.0,,235.0,17.0,135.0,404.0,4.0,1000.0,48.0,5.0,10.0,233.0,56.0,14.0,2.0,441.0,81.0,27.0,5.0,3.0,220.0,295.0,68.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,,9.0,,1.0,,1.0,3.0,,,,,,1.0,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,1.0,,,2.0,3.0,
USA_USL_Championship,2021,Sacramento Republic FC,6naqq6f6acfec3zh2msuxrmqd,D. Formella,Forward,10,41.0,6.0,12.0,24.0,9.0,45.0,,5.0,,261.0,1.0,4.0,191.0,57.0,131.0,25.0,833.0,34.0,155.0,96.0,27.0,15.0,17.0,32.0,236.0,59.0,251.0,116.0,22.0,27.0,616.0,456.0,88.0,1996.0,596.0,7.0,185.0,581.0,10.0,5.0,14.0,17.0,9.0,35.0,32.0,1349.0,27.0,95.0,25.0,25.0,135.0,,241.0,39.0,43.0,304.0,20.0,805.0,13.0,11.0,10.0,149.0,33.0,8.0,6.0,450.0,26.0,35.0,25.0,5.0,217.0,247.0,24.0,3.0,4.0,3.0,1.0,2.0,41.0,20.0,6.0,1.0,9.0,9.0,1.0,17.0,3.0,,,,3.0,,6.0,2.0,,4.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,3.0,6.0,1.0
USA_USL_Championship,2021,Sacramento Republic FC,d50x000h9o6i8kd8aihie4lx,M. Foster,Forward,99,6.0,5.0,1.0,6.0,8.0,11.0,1.0,1.0,,27.0,1.0,2.0,17.0,9.0,39.0,2.0,96.0,7.0,45.0,35.0,15.0,5.0,2.0,1.0,30.0,15.0,41.0,29.0,5.0,6.0,65.0,77.0,17.0,474.0,56.0,,30.0,63.0,8.0,1.0,,1.0,,2.0,7.0,202.0,15.0,20.0,5.0,13.0,20.0,,19.0,9.0,6.0,77.0,8.0,87.0,4.0,2.0,10.0,32.0,3.0,3.0,,50.0,5.0,14.0,15.0,10.0,31.0,68.0,18.0,,0.0,0.0,0.0,,,,,,17.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
