dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
,,Panama,Panama,Concacaf Gold Cup,Defender,Panama,14n7bmlja4lpamzecraskugdm,8856r86rattc8kxn6a0l9tb2t,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t/player/view/14n7bmlja4lpamzecraskugdm
,,Panama,Panama,Concacaf Gold Cup,Attacker,Panama,1c6wi16i2rlw495ix79nbql79,8856r86rattc8kxn6a0l9tb2t,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t/player/view/1c6wi16i2rlw495ix79nbql79
,,Panama,Panama,Concacaf Gold Cup,Attacker,Panama,1d0f7mcnzpx8f03lhncvezotm,8856r86rattc8kxn6a0l9tb2t,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t/player/view/1d0f7mcnzpx8f03lhncvezotm
10,,Panama,Panama,Concacaf Gold Cup,Midfielder,Panama,1fz6kqbr8i7sunii6wymjkonp,8856r86rattc8kxn6a0l9tb2t,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t/player/view/1fz6kqbr8i7sunii6wymjkonp
,Jorlian Sánchez,Panama,Panama,Concacaf Gold Cup,Attacker,Panama,1kd7agnpz2my2i84y9c8gu7e1,8856r86rattc8kxn6a0l9tb2t,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t/player/view/1kd7agnpz2my2i84y9c8gu7e1
,,Panama,Panama,Concacaf Gold Cup,Goalkeeper,Panama,1nookrfql11mi44hk75hzcjit,8856r86rattc8kxn6a0l9tb2t,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t/player/view/1nookrfql11mi44hk75hzcjit
,,Panama,Panama,Concacaf Gold Cup,,Spain,1rgajrjpoi9syhacpdzt4zmj9,8856r86rattc8kxn6a0l9tb2t,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t/player/view/1rgajrjpoi9syhacpdzt4zmj9
5,,Panama,Panama,Concacaf Gold Cup,Defender,Panama,28jy4oiiorpl4ae76qk1xgi51,8856r86rattc8kxn6a0l9tb2t,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t/player/view/28jy4oiiorpl4ae76qk1xgi51
,,Panama,Panama,Concacaf Gold Cup,Midfielder,Panama,2ox9r6ckrkehlocymzgik5o0l,8856r86rattc8kxn6a0l9tb2t,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t/player/view/2ox9r6ckrkehlocymzgik5o0l
,,Panama,Panama,Concacaf Gold Cup,Midfielder,Panama,2p1yducm5jl5kazosiw5gbf11,8856r86rattc8kxn6a0l9tb2t,f51991ex45qhp1p3iu74u4d4e,ecveqbaggkm48s6ty8fuz90q,https://www.scoresway.com/en_GB/soccer/concacaf-gold-cup-2021/ecveqbaggkm48s6ty8fuz90q/teams/view/8856r86rattc8kxn6a0l9tb2t/player/view/2p1yducm5jl5kazosiw5gbf11
