root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Shots,Total Losses Of Possession,Index,Total Fouls Conceded,Substitute Off,Yellow Cards,Games Played,Foul Attempted Tackle,Successful Passes Own Half,PutThrough/Blocked Distribution Won,Total Tackles,Shots Off Target (inc woodwork),Ground Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Successful Open Play Passes,Substitute On,Unsuccessful Passes Opposition Half,Forward Passes,Penalty Goals Conceded,Tackles Won,Successful Short Passes,Touches,Successful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution,Duels,Recoveries,Backward Passes,Time Played,Duels won,Times Tackled,Unsuccessful Passes Own Half,Ground Duels,Open Play Passes,Goals Conceded,Starts,Leftside Passes,Unsuccessful Dribbles,Unsuccessful Short Passes,Appearances,Shots On Target ( inc goals ),Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels lost,Corners Won,Aerial Duels won,Aerial Duels,Rightside Passes,Duels lost,Key Passes (Attempt Assists),Home Goals,Away Goals,Winning Goal,Successful Long Passes,Total Fouls Won,Foul Won Penalty,Tackles Lost,Assists (Intentional),Successful Crosses & Corners,Total Clearances,Successful Dribbles,Hit Woodwork,Offsides,Goals from Inside Box,Goal Assists,Goals,Interceptions,Unsuccessful Crosses open play,Successful Lay-offs,Successful Crosses open play,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Throw Ins to Own Player,Blocked Shots,Unsuccessful Launches,Punches,Penalties Saved,Successful Launches,Catches,Saves Made,Saves from Penalty,Clean Sheets,Penalties Faced,Saves Made from Outside Box,GK Unsuccessful Distribution,GK Successful Distribution,Saves Made from Inside Box,Saves made - parried,Through balls,Corners Taken (incl short corners),Blocks,Set Pieces Goals,Unsuccessful Corners into Box,Successful Corners into Box,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Penalty Goals,Unsuccessful lay-offs,Penalties Taken,Handballs conceded,Left Foot Goals,Headed Goals,Goalkeeper Smother,Total Red Cards,Straight Red Cards,Goals Conceded Outside Box,Fifty Fifty,Successful Fifty Fifty,Drops,Clearances Off the Line,Red Cards - 2nd Yellow,Own Goal Scored,Crosses not Claimed,Saves made - caught,Last Man Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Panama,Panama,2r76dkkaf0jlrwjszmz7spfx1,J. Aguilar,Forward,18,1.0,1.0,10.0,,,,1.0,,4.0,,,,,,1.0,8.0,1.0,,2.0,,,7.0,11.0,4.0,,,1.0,3.0,2.0,21.0,,,,,8.0,1.0,,,,,1.0,1.0,8.0,8.0,1.0,,1.0,,,1.0,4.0,1.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Panama,Panama,ezylib4dbjl18dxa8nj7djso9,A. Ayarza,Midfielder,0,2.0,7.0,10.0,1.0,1.0,,3.0,1.0,17.0,,4.0,1.0,2.0,2.0,5.0,31.0,2.0,4.0,12.0,,2.0,30.0,56.0,15.0,6.0,,19.0,6.0,7.0,92.0,11.0,,2.0,8.0,37.0,1.0,1.0,10.0,,4.0,3.0,1.0,37.0,31.0,1.0,6.0,6.0,2.0,5.0,11.0,8.0,8.0,,0.0,0.0,0.0,1.0,3.0,1.0,2.0,,1.0,2.0,,,1.0,,,,2.0,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Panama,Panama,2qgum5tkljfe4v74p2iu9fzyt,R. Blackburn,Forward,0,4.0,10.0,10.0,,2.0,,3.0,,11.0,2.0,,1.0,1.0,,7.0,17.0,1.0,6.0,9.0,1.0,,22.0,41.0,12.0,2.0,2.0,13.0,2.0,16.0,159.0,7.0,1.0,,3.0,23.0,6.0,2.0,1.0,1.0,6.0,3.0,3.0,29.0,23.0,6.0,6.0,5.0,1.0,5.0,10.0,3.0,6.0,2.0,0.0,2.0,0.0,1.0,2.0,,,,,,,,1.0,2.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,6.0,2.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Panama,Panama,1fz6kqbr8i7sunii6wymjkonp,Y. Bárcenas,Midfielder,10,4.0,40.0,10.0,7.0,,,3.0,5.0,19.0,,3.0,2.0,14.0,2.0,7.0,75.0,1.0,22.0,27.0,1.0,2.0,73.0,143.0,64.0,12.0,1.0,31.0,14.0,24.0,225.0,13.0,7.0,,26.0,89.0,7.0,2.0,26.0,3.0,12.0,3.0,2.0,91.0,77.0,7.0,14.0,4.0,3.0,1.0,5.0,14.0,18.0,4.0,0.0,0.0,0.0,4.0,2.0,,1.0,3.0,6.0,1.0,7.0,,,,3.0,,,5.0,1.0,2.0,8.0,,,,1.0,,,,,,,,,,,,,,,1.0,8.0,,,3.0,3.0,,,1.0,,,,,,,,,,,4.0,1.0,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Panama,Panama,c21xh2oxjdfa87y0gevaumqc5,J. Calderón,Goalkeeper,12,,2.0,10.0,,,,1.0,,22.0,,,,1.0,1.0,,20.0,,,7.0,,,20.0,29.0,,1.0,,2.0,4.0,,90.0,1.0,,2.0,2.0,22.0,1.0,1.0,6.0,,1.0,1.0,,24.0,22.0,1.0,2.0,,,,,11.0,1.0,,0.0,0.0,0.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,2.0,,,,1.0,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Panama,Panama,6qfn3y69qpd9vvyr069ry8n2t,M. Camargo,Midfielder,23,,5.0,10.0,2.0,,,1.0,2.0,14.0,1.0,2.0,,4.0,,4.0,45.0,1.0,1.0,11.0,,1.0,44.0,58.0,31.0,3.0,1.0,9.0,2.0,11.0,45.0,5.0,2.0,1.0,7.0,47.0,1.0,,15.0,,2.0,1.0,,47.0,45.0,1.0,2.0,,1.0,2.0,2.0,10.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Panama,Panama,6knzu4ywl5yag1h8ij16g2rqh,A. Carrasquilla,Midfielder,8,3.0,20.0,10.0,5.0,1.0,1.0,3.0,4.0,43.0,3.0,5.0,2.0,10.0,1.0,1.0,110.0,,7.0,41.0,1.0,4.0,104.0,158.0,70.0,9.0,4.0,20.0,20.0,11.0,249.0,10.0,2.0,8.0,19.0,125.0,6.0,3.0,36.0,,14.0,3.0,1.0,128.0,113.0,6.0,15.0,,,1.0,1.0,40.0,10.0,3.0,0.0,0.0,0.0,9.0,2.0,,1.0,1.0,,1.0,2.0,1.0,,,1.0,,5.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Panama,Panama,5fpdf84s7zmskbl4xm3kj3fmd,A. Cooper,Midfielder,11,,13.0,10.0,5.0,1.0,,2.0,2.0,33.0,1.0,1.0,,10.0,,2.0,74.0,,6.0,18.0,1.0,1.0,71.0,103.0,43.0,6.0,2.0,20.0,11.0,13.0,161.0,6.0,4.0,,16.0,80.0,6.0,2.0,24.0,3.0,6.0,2.0,,82.0,76.0,6.0,6.0,4.0,,,4.0,27.0,14.0,,0.0,0.0,0.0,5.0,3.0,,,,,,2.0,,,,,,2.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Panama,Panama,6ft1b49m92zwa7y7yqqprm5lh,H. Cummings,Defender,3,,7.0,10.0,,1.0,,2.0,,58.0,,2.0,,,6.0,,72.0,,5.0,22.0,1.0,2.0,70.0,94.0,19.0,3.0,,3.0,8.0,3.0,125.0,3.0,,2.0,3.0,79.0,4.0,2.0,44.0,,1.0,2.0,,84.0,77.0,4.0,7.0,,,,,15.0,,,0.0,0.0,0.0,7.0,1.0,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Gold_Cup,2021,Panama,Panama,4v91vn7kbpyzicc5fl0u771zp,O. Córdoba,Defender,4,,14.0,10.0,1.0,,,1.0,1.0,18.0,,1.0,,3.0,1.0,1.0,37.0,,8.0,17.0,,1.0,34.0,68.0,20.0,3.0,2.0,8.0,4.0,9.0,90.0,3.0,2.0,3.0,6.0,45.0,1.0,1.0,19.0,1.0,7.0,1.0,,46.0,38.0,1.0,8.0,2.0,1.0,,2.0,1.0,5.0,1.0,0.0,0.0,0.0,4.0,2.0,,,,,,,,,,,,2.0,3.0,,,3.0,,,10.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
