root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Substitute On,Successful Launches,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Saves Made,GK Successful Distribution,Penalties Conceded,Total Fouls Conceded,Rightside Passes,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Yellow Cards,PutThrough/Blocked Distribution Won,Substitute Off,Corners Taken (incl short corners),Foul Attempted Tackle,Aerial Duels won,Unsuccessful Dribbles,Offsides,Shots Off Target (inc woodwork),Total Shots,Total Touches In Opposition Box,Unsuccessful Corners into Box,Handballs conceded,Assists (Intentional),Goal Assists,Goals,Blocked Shots,Shots On Target ( inc goals ),Left Foot Goals,Headed Goals,Goals from Inside Box,Set Pieces Goals,Successful Corners into Box,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Hit Woodwork,Unsuccessful lay-offs,Successful Lay-offs,Clean Sheets,Punches,Total Red Cards,Straight Red Cards,Crosses not Claimed,Through balls,Own Goal Scored,Right Foot Goals,Foul Won Penalty,Penalties Taken,Penalty Goals,Goals Conceded Outside Box,Goalkeeper Smother,Red Cards - 2nd Yellow,Penalties Saved,Saves from Penalty,Last Man Tackle,Other Goals
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Police United FC,Police_United_FC,9fqqfgl68eo7s466hroy0klbd,K. Allen,Goalkeeper,2,,329.0,,1.0,1.0,5.0,,,,5.0,2.0,26.0,,29.0,6.0,1.0,,37.0,,4.0,17.0,26.0,,24.0,,33.0,3.0,,2.0,75.0,4.0,,1.0,37.0,1.0,1.0,7.0,,,1.0,4.0,21.0,,4.0,,,4.0,11.0,,,,1.0,,1.0,17.0,10.0,,,,1.0,3.0,4.0,4.0,13.0,1.0,3.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,4.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Police United FC,Police_United_FC,8bsm9fxpiemc4b0fwtt0fae39,A. August,Midfielder,13,,360.0,,,1.0,54.0,1.0,3.0,,19.0,8.0,21.0,2.0,45.0,22.0,6.0,9.0,71.0,3.0,33.0,19.0,30.0,1.0,24.0,,10.0,4.0,1.0,8.0,125.0,4.0,2.0,23.0,42.0,10.0,11.0,8.0,,2.0,25.0,18.0,23.0,2.0,4.0,12.0,14.0,38.0,41.0,2.0,6.0,14.0,,8.0,11.0,,2.0,,4.0,12.0,,,,,,,,4.0,2.0,,,,3.0,,3.0,,1.0,1.0,,,,,,,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,4.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Police United FC,Police_United_FC,ap2n740d91ls5up8xahw0p1p1,L. Castillo,Forward,9,,45.0,,1.0,,3.0,,,,2.0,,,,4.0,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,,,1.0,,,1.0,12.0,1.0,,5.0,2.0,35.0,2.0,,,,5.0,1.0,3.0,,1.0,3.0,1.0,2.0,2.0,,1.0,3.0,,,2.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Police United FC,Police_United_FC,1ussycpcdq78zwo2zucod5gq1,B. Chavez,Midfielder,11,,90.0,,3.0,,15.0,,1.0,,5.0,1.0,1.0,1.0,5.0,9.0,2.0,1.0,16.0,1.0,13.0,9.0,2.0,2.0,3.0,,2.0,,,,24.0,3.0,1.0,4.0,3.0,1.0,3.0,1.0,,,5.0,1.0,11.0,1.0,3.0,1.0,5.0,13.0,14.0,1.0,1.0,2.0,1.0,,3.0,,,,,7.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Police United FC,Police_United_FC,1pcvfrhhqlaz94ngnux2aq2g9,E. Flores,Defender,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Police United FC,Police_United_FC,4hiadelur1g94avnbeysfq9d5,A. Innis,Midfielder,27,,58.0,1.0,1.0,,14.0,,2.0,,1.0,1.0,3.0,,8.0,6.0,,5.0,15.0,,6.0,6.0,8.0,,5.0,,6.0,,1.0,3.0,20.0,1.0,,1.0,8.0,9.0,,1.0,,,1.0,,8.0,,1.0,1.0,2.0,7.0,7.0,,,1.0,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Police United FC,Police_United_FC,cfptyybbx64bpfxnbsdf48d79,D. Jiménez,Forward,16,10.0,360.0,7.0,,,71.0,1.0,10.0,3.0,36.0,1.0,6.0,6.0,53.0,19.0,3.0,20.0,78.0,1.0,49.0,19.0,26.0,2.0,34.0,1.0,17.0,4.0,,7.0,141.0,4.0,,26.0,29.0,23.0,13.0,3.0,2.0,7.0,34.0,6.0,23.0,15.0,4.0,15.0,23.0,46.0,52.0,8.0,3.0,21.0,,3.0,11.0,,,,5.0,16.0,,,,,,,,,,,,4.0,3.0,2.0,1.0,,3.0,3.0,3.0,2.0,,1.0,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,4.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Police United FC,Police_United_FC,2tl5bqk6ih2wbfsk1adjuiqjt,J. Jones,Defender,3,,30.0,2.0,1.0,,2.0,,,,1.0,,,,2.0,,3.0,1.0,2.0,,1.0,2.0,1.0,,,,,,1.0,1.0,12.0,1.0,,6.0,1.0,1.0,3.0,,,,6.0,2.0,3.0,,1.0,3.0,,1.0,1.0,,2.0,3.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Police United FC,Police_United_FC,2y0a3vp0wokrzmli8h8kbhfpx,J. King,Forward,7,,103.0,,2.0,,18.0,,9.0,,8.0,,1.0,,16.0,12.0,1.0,3.0,24.0,,17.0,8.0,4.0,,3.0,,1.0,1.0,,1.0,43.0,3.0,,13.0,7.0,92.0,4.0,3.0,,3.0,13.0,,9.0,,3.0,9.0,1.0,14.0,20.0,,1.0,9.0,,,4.0,,,,,7.0,,,,,,,,,,,1.0,,,,1.0,2.0,1.0,3.0,2.0,,,,,1.0,,2.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Champions_Cup,2016-2017,Police United FC,Police_United_FC,cfhh4jckmcb0kyu9gwwrgkez9,T. Lennon,Defender,12,,360.0,,,6.0,36.0,,4.0,,21.0,21.0,66.0,2.0,84.0,11.0,8.0,5.0,103.0,,16.0,19.0,71.0,,54.0,,12.0,4.0,3.0,17.0,184.0,4.0,12.0,21.0,95.0,1.0,11.0,16.0,,1.0,25.0,30.0,23.0,,4.0,12.0,1.0,19.0,32.0,4.0,5.0,14.0,3.0,17.0,9.0,,9.0,1.0,7.0,3.0,,,,,,,,42.0,,2.0,,,3.0,2.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,4.0,,,,,,
