liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Charlotte Independence,drj13okbc1qm3oivqgex2h9wq,J. Areman,Midfielder,4,24.0,,1267.0,35.0,2.0,8.0,,1.0,564.0,15.0,28.0,137.0,24.0,305.0,4.0,,26.0,20.0,8.0,2.0,5.0,212.0,216.0,29.0,71.0,,594.0,9.0,7.0,28.0,466.0,11.0,15.0,97.0,8.0,148.0,22.0,,131.0,3.0,87.0,14.0,29.0,22.0,936.0,33.0,16.0,3.0,3.0,118.0,207.0,17.0,10.0,78.0,7.0,31.0,13.0,16.0,,5.0,13.0,128.0,5.0,13.0,1.0,56.0,16.0,22.0,1.0,,3.0,45.0,102.0,,474.0,497.0,10.0,4.0,1.0,21.0,50.0,8.0,19.0,73.0,0.0,,,1.0,,4.0,,,,,,4.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,Charlotte Independence,a9xcv9evxwsmocgnrzz614w5x,C. Chaney,Forward,90,,1.0,62.0,,7.0,1.0,,,18.0,1.0,4.0,5.0,,12.0,,,,,5.0,,7.0,13.0,2.0,,4.0,,18.0,,,,14.0,1.0,6.0,4.0,,4.0,2.0,,3.0,2.0,1.0,,,1.0,39.0,,7.0,,,6.0,5.0,9.0,10.0,7.0,1.0,,,2.0,,6.0,,19.0,,1.0,,,7.0,,,,,5.0,4.0,,14.0,14.0,13.0,,,,12.0,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Charlotte Independence,3tufsrejg0sddkpj3ibf74qju,C. Dimick,Midfielder,17,8.0,2.0,726.0,54.0,6.0,1.0,3.0,,317.0,2.0,2.0,35.0,7.0,157.0,7.0,3.0,15.0,2.0,1.0,2.0,20.0,65.0,129.0,8.0,29.0,,323.0,,4.0,3.0,268.0,8.0,2.0,44.0,,11.0,7.0,,37.0,,34.0,7.0,6.0,15.0,471.0,,13.0,2.0,5.0,24.0,139.0,11.0,10.0,34.0,1.0,11.0,7.0,6.0,,17.0,2.0,61.0,23.0,10.0,,8.0,13.0,,1.0,,,7.0,138.0,,274.0,279.0,37.0,,,5.0,27.0,3.0,11.0,17.0,0.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,Charlotte Independence,21ieu51sk5euvb02y0zedmt7u,S. Dutey,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Charlotte Independence,cxrjwzo1fmvgcw8i820hwn07p,J. Etou,Midfielder,21,1.0,,1541.0,,,2.0,2.0,,832.0,2.0,13.0,120.0,,360.0,6.0,6.0,22.0,7.0,2.0,4.0,5.0,152.0,378.0,22.0,90.0,,850.0,3.0,20.0,29.0,706.0,20.0,4.0,112.0,,277.0,3.0,,79.0,2.0,108.0,17.0,20.0,34.0,1043.0,,17.0,13.0,3.0,121.0,258.0,9.0,10.0,100.0,2.0,32.0,,33.0,,19.0,4.0,145.0,16.0,24.0,,1.0,17.0,,,,,40.0,195.0,,721.0,738.0,24.0,,1.0,16.0,45.0,6.0,13.0,81.0,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
USA_USL_Championship,2020,Charlotte Independence,ltoddlfbimoyb6xgae4b2ktl,D. Gebhard,Forward,27,6.0,3.0,581.0,,6.0,8.0,,2.0,145.0,10.0,24.0,52.0,1.0,78.0,1.0,1.0,2.0,9.0,3.0,1.0,23.0,94.0,34.0,6.0,33.0,,146.0,7.0,4.0,7.0,110.0,10.0,7.0,35.0,,36.0,13.0,,34.0,1.0,25.0,7.0,15.0,7.0,279.0,,13.0,3.0,,66.0,28.0,26.0,10.0,38.0,4.0,1.0,1.0,21.0,,4.0,11.0,93.0,2.0,11.0,1.0,6.0,13.0,,,,1.0,32.0,30.0,2.0,110.0,111.0,27.0,1.0,,3.0,55.0,3.0,4.0,34.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Charlotte Independence,36i28drwexthu5ztdvhs01lud,K. George,Midfielder,13,,,90.0,,,1.0,,,34.0,,,7.0,,10.0,,,1.0,,,,2.0,7.0,19.0,,4.0,,34.0,,2.0,,27.0,1.0,,5.0,,7.0,,,2.0,1.0,4.0,1.0,1.0,3.0,43.0,,1.0,1.0,2.0,3.0,15.0,,10.0,3.0,,2.0,,2.0,,1.0,,6.0,1.0,1.0,,,1.0,,1.0,,,1.0,5.0,,29.0,29.0,3.0,,,,3.0,,,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Charlotte Independence,4ceaxb019rb6flsigsqo80rca,L. Haakenson,Forward,15,18.0,7.0,1077.0,,4.0,7.0,3.0,3.0,299.0,6.0,25.0,68.0,6.0,163.0,5.0,2.0,12.0,8.0,11.0,2.0,21.0,139.0,69.0,6.0,65.0,,303.0,11.0,10.0,7.0,213.0,14.0,19.0,77.0,2.0,81.0,16.0,,78.0,4.0,38.0,13.0,16.0,17.0,461.0,3.0,17.0,5.0,2.0,65.0,96.0,44.0,10.0,31.0,8.0,13.0,4.0,8.0,,10.0,11.0,96.0,7.0,16.0,1.0,18.0,17.0,,1.0,1.0,2.0,44.0,58.0,3.0,223.0,226.0,31.0,2.0,1.0,3.0,65.0,3.0,6.0,21.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Charlotte Independence,9j7k19w9hlw0cz8egy841huc5,J. Johnson,Defender,22,30.0,3.0,1208.0,73.0,1.0,,3.0,,436.0,6.0,13.0,72.0,9.0,200.0,11.0,2.0,23.0,5.0,1.0,2.0,21.0,141.0,186.0,28.0,47.0,,447.0,4.0,21.0,9.0,354.0,16.0,3.0,70.0,,23.0,7.0,1.0,78.0,,58.0,13.0,21.0,22.0,720.0,,14.0,11.0,3.0,83.0,175.0,11.0,10.0,61.0,2.0,23.0,9.0,11.0,,13.0,4.0,117.0,19.0,18.0,,30.0,14.0,,1.0,,2.0,35.0,177.0,,367.0,377.0,34.0,3.0,,18.0,56.0,10.0,11.0,48.0,0.0,,1.0,,,8.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Charlotte Independence,2ahydamecjom9wgc8o59g3v85,D. Kelly,Forward,9,7.0,8.0,1344.0,2.0,1.0,7.0,,11.0,190.0,7.0,41.0,77.0,1.0,91.0,,5.0,5.0,4.0,25.0,3.0,37.0,157.0,75.0,13.0,58.0,,228.0,8.0,33.0,22.0,151.0,18.0,47.0,63.0,,58.0,8.0,1.0,60.0,13.0,31.0,15.0,17.0,10.0,473.0,,16.0,13.0,3.0,117.0,29.0,75.0,10.0,69.0,22.0,14.0,1.0,13.0,1.0,23.0,16.0,177.0,3.0,21.0,2.0,7.0,16.0,,5.0,1.0,2.0,71.0,64.0,11.0,127.0,165.0,60.0,2.0,,5.0,108.0,8.0,3.0,46.0,3.0,6.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
