root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Open Play Passes,Ground Duels lost,Aerial Duels,Successful Dribbles,Duels won,Backward Passes,Key Passes (Attempt Assists),Throw Ins to Own Player,Tackles Won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots On Target ( inc goals ),Substitute On,Forward Passes,Blocked Shots,Aerial Duels lost,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Open Play Passes,Handballs conceded,Aerial Duels won,Foul Attempted Tackle,Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Dribbles,Successful Crosses open play,Goals Conceded,Shots Off Target (inc woodwork),Successful Long Passes,Offsides,Unsuccessful Crosses open play,Duels,Total Fouls Conceded,Goals Conceded Inside Box,Yellow Cards,Total Fouls Won,Successful Passes Own Half,Successful Passes Opposition Half,Unsuccessful Short Passes,Total Losses Of Possession,Ground Duels,Index,Successful Crosses & Corners,Penalties Conceded,Penalty Goals Conceded,Successful Lay-offs,Touches,Goals Conceded Outside Box,Leftside Passes,Total Touches In Opposition Box,Total Tackles,Unsuccessful Long Passes,Appearances,Total Successful Passes ( Excl Crosses & Corners ) ,Recoveries,Time Played,Successful Short Passes,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution,Games Played,Ground Duels won,Total Shots,Total Passes,Total Clearances,Tackles Lost,Interceptions,Through balls,Unsuccessful Launches,Times Tackled,Blocks,Duels lost,Starts,Home Goals,Away Goals,Winning Goal,Assists (Intentional),Goal Assists,Successful Launches,Substitute Off,Right Foot Goals,Goals,Goals from Inside Box,Left Foot Goals,Red Cards - 2nd Yellow,Foul Won Penalty,Hit Woodwork,Total Red Cards,Penalty Goals,Penalties Taken,Set Pieces Goals,Attempts from Set Pieces,Unsuccessful lay-offs,Headed Goals,Penalties Faced,Last Man Tackle,GK Successful Distribution,Saves Made from Outside Box,Punches,Saves Made from Inside Box,Drops,Clean Sheets,Saves Made,Corners Taken (incl short corners),Catches,Saves made - parried,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Unsuccessful Corners into Box,Penalties Saved,Straight Red Cards,Successful Corners into Box,Second Goal Assists,Goalkeeper Smother,Goals from Outside Box,Clearances Off the Line,Own Goal Scored,Other Goals,Crosses not Claimed,Penalties Off Target
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,217zo9o6uespr711zudr73lgq,D. Dobruna,Forward,58,3.0,67.0,4.0,,2.0,6.0,15.0,1.0,8.0,2.0,15.0,,2.0,36.0,,,6.0,,1.0,82.0,,,,30.0,18.0,,2.0,2.0,1.0,3.0,,5.0,10.0,1.0,2.0,1.0,2.0,29.0,43.0,12.0,25.0,10.0,10.0,3.0,,,,118.0,,3.0,4.0,2.0,3.0,3.0,69.0,6.0,90.0,66.0,1.0,2.0,3.0,6.0,1.0,84.0,1.0,,2.0,,,3.0,,4.0,1.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,duj699i9620tuf3ii9z06bqsq,P. Elias,Midfielder,42,31.0,806.0,112.0,28.0,14.0,81.0,151.0,11.0,6.0,28.0,171.0,13.0,3.0,340.0,9.0,16.0,5.0,,6.0,977.0,2.0,12.0,28.0,273.0,145.0,21.0,1.0,30.0,14.0,44.0,4.0,5.0,209.0,48.0,28.0,6.0,17.0,334.0,510.0,130.0,264.0,181.0,10.0,1.0,1.0,4.0,2.0,1307.0,2.0,250.0,42.0,38.0,41.0,22.0,843.0,120.0,1702.0,799.0,15.0,28.0,22.0,69.0,27.0,1014.0,10.0,10.0,34.0,,10.0,46.0,1.0,128.0,19.0,2.0,0.0,1.0,2.0,4.0,3.0,7.0,1.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,6n212e4qa6se8iq0983rr05ey,B. Flores,Midfielder,45,11.0,153.0,6.0,,,12.0,23.0,2.0,8.0,9.0,22.0,,5.0,61.0,,,,,,175.0,,,1.0,72.0,11.0,,,9.0,,13.0,,,18.0,2.0,9.0,,1.0,100.0,55.0,11.0,24.0,18.0,10.0,,,,,224.0,,21.0,,11.0,11.0,8.0,155.0,26.0,272.0,142.0,1.0,2.0,8.0,12.0,,177.0,7.0,2.0,9.0,,5.0,,2.0,6.0,3.0,0.0,0.0,0.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,Defender,2,13.0,186.0,10.0,3.0,2.0,13.0,48.0,,33.0,3.0,49.0,1.0,,84.0,,,11.0,2.0,3.0,234.0,,3.0,1.0,111.0,47.0,2.0,3.0,8.0,,9.0,,6.0,23.0,2.0,8.0,,3.0,105.0,96.0,40.0,78.0,20.0,10.0,5.0,1.0,1.0,,347.0,,2.0,12.0,5.0,9.0,5.0,196.0,24.0,414.0,187.0,8.0,12.0,5.0,10.0,1.0,245.0,6.0,2.0,6.0,,1.0,3.0,,10.0,5.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,4.0,,,,,,1.0,,,2.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,emup3o3ugu3f26cf51qlt5wr8,J. Gómez,Forward,41,13.0,130.0,33.0,17.0,3.0,25.0,67.0,8.0,,6.0,54.0,8.0,12.0,40.0,5.0,11.0,5.0,1.0,8.0,184.0,2.0,6.0,6.0,50.0,46.0,7.0,2.0,10.0,5.0,3.0,5.0,5.0,69.0,11.0,10.0,,7.0,39.0,104.0,48.0,99.0,52.0,10.0,3.0,,,3.0,299.0,,37.0,41.0,9.0,6.0,19.0,140.0,26.0,746.0,137.0,4.0,15.0,19.0,19.0,13.0,194.0,3.0,3.0,3.0,,4.0,17.0,,44.0,7.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,1.0,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,bb31x0lmvx07e83d344y8byay,J. Haak,Midfielder,80,10.0,257.0,36.0,4.0,12.0,36.0,48.0,3.0,3.0,5.0,32.0,2.0,,92.0,1.0,1.0,,,1.0,289.0,1.0,3.0,8.0,84.0,22.0,9.0,1.0,5.0,1.0,12.0,,,73.0,11.0,5.0,2.0,14.0,149.0,133.0,30.0,61.0,69.0,10.0,1.0,,,,411.0,,89.0,14.0,7.0,2.0,6.0,281.0,42.0,510.0,269.0,5.0,7.0,6.0,33.0,3.0,313.0,2.0,2.0,10.0,,,17.0,2.0,37.0,6.0,1.0,0.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,9ijxde56q9ayy0v9kgt2osx04,A. Hauschild,Defender,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,eq98gflais2v26wgbkw9wrxg4,K. Haxhari,Defender,47,20.0,214.0,14.0,5.0,,8.0,12.0,,1.0,5.0,68.0,1.0,3.0,127.0,2.0,4.0,,,,282.0,,1.0,5.0,65.0,48.0,,,10.0,2.0,17.0,,,26.0,8.0,10.0,3.0,,152.0,71.0,28.0,72.0,21.0,10.0,,,1.0,,354.0,,87.0,5.0,7.0,40.0,7.0,223.0,27.0,421.0,206.0,5.0,8.0,7.0,7.0,3.0,291.0,18.0,2.0,9.0,,11.0,2.0,6.0,18.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,6a8h3ti4z8pwwtowa1sdvyrfu,K. Hot,Midfielder,40,3.0,107.0,18.0,2.0,3.0,17.0,30.0,2.0,1.0,7.0,16.0,3.0,6.0,25.0,3.0,1.0,4.0,,2.0,123.0,,1.0,7.0,31.0,17.0,3.0,,8.0,3.0,11.0,,2.0,36.0,7.0,8.0,1.0,3.0,41.0,67.0,15.0,34.0,34.0,10.0,1.0,,3.0,,183.0,,37.0,8.0,10.0,1.0,10.0,107.0,17.0,331.0,96.0,4.0,5.0,10.0,16.0,6.0,123.0,1.0,3.0,3.0,1.0,1.0,10.0,,19.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,2.0,,,1.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,Midfielder,21,6.0,192.0,31.0,4.0,13.0,50.0,86.0,8.0,31.0,3.0,33.0,5.0,,63.0,7.0,3.0,8.0,5.0,5.0,222.0,,1.0,4.0,40.0,35.0,11.0,3.0,10.0,4.0,13.0,,4.0,84.0,5.0,10.0,1.0,30.0,92.0,127.0,22.0,81.0,80.0,10.0,4.0,,,1.0,413.0,,59.0,17.0,6.0,11.0,7.0,215.0,30.0,564.0,202.0,3.0,6.0,7.0,49.0,9.0,248.0,1.0,3.0,3.0,1.0,1.0,21.0,,34.0,7.0,1.0,1.0,1.0,,,1.0,3.0,1.0,2.0,1.0,1.0,,,1.0,,,,,5.0,,,,,,,,,,1.0,,8.0,,,,,,4.0,,,1.0,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,3ei1s8oyub83owfxxbsygmsmi,J. Jiménez,Forward,27,8.0,229.0,65.0,15.0,14.0,62.0,94.0,13.0,10.0,10.0,71.0,22.0,1.0,90.0,6.0,12.0,24.0,1.0,11.0,300.0,1.0,3.0,12.0,69.0,87.0,15.0,6.0,28.0,6.0,10.0,13.0,20.0,139.0,24.0,26.0,,32.0,62.0,191.0,64.0,181.0,124.0,10.0,6.0,,4.0,2.0,571.0,2.0,65.0,89.0,13.0,7.0,19.0,247.0,34.0,1551.0,237.0,3.0,16.0,19.0,59.0,28.0,318.0,4.0,3.0,10.0,,3.0,37.0,,77.0,18.0,4.0,6.0,2.0,2.0,2.0,,6.0,7.0,10.0,9.0,3.0,,4.0,1.0,,,,,,2.0,,,,,,,,,3.0,,4.0,,,,,,4.0,,,,,,1.0,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,a2crcglwdookm6m397dxw2qdw,V. Latinovich,Defender,32,7.0,149.0,,5.0,,6.0,9.0,,,2.0,17.0,,,61.0,2.0,2.0,,,,166.0,,3.0,,62.0,10.0,,1.0,3.0,2.0,10.0,,,8.0,,3.0,,,94.0,60.0,7.0,17.0,3.0,10.0,1.0,,,,187.0,,38.0,4.0,3.0,10.0,2.0,153.0,12.0,180.0,143.0,,1.0,2.0,3.0,2.0,170.0,4.0,1.0,1.0,,2.0,,,2.0,2.0,0.0,0.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,2gdt960qndijzfnrby7dccay2,A. Maia,Forward,39,,18.0,5.0,,1.0,5.0,9.0,,1.0,1.0,4.0,1.0,3.0,3.0,,,,,1.0,22.0,,,,8.0,4.0,,,,2.0,2.0,,,10.0,3.0,,,2.0,4.0,15.0,3.0,7.0,10.0,10.0,,,,,38.0,,3.0,3.0,2.0,1.0,3.0,19.0,3.0,35.0,17.0,,,3.0,5.0,3.0,23.0,,1.0,,,,,,5.0,,0.0,0.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,1muuu6wgia9wxv6vmw8tln5sk,C. McFarlane,Defender,18,3.0,96.0,14.0,,2.0,16.0,36.0,4.0,15.0,5.0,25.0,,5.0,29.0,,,7.0,,2.0,120.0,1.0,,1.0,57.0,29.0,4.0,1.0,3.0,,2.0,,7.0,30.0,3.0,3.0,1.0,7.0,44.0,57.0,17.0,48.0,30.0,10.0,1.0,,,,193.0,,3.0,4.0,7.0,8.0,7.0,100.0,18.0,247.0,98.0,2.0,4.0,7.0,16.0,,125.0,3.0,2.0,3.0,,1.0,7.0,1.0,14.0,2.0,0.0,0.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,7iu21pvjpdh2nxm8sgn3rraqc,T. Morck,Midfielder,56,,8.0,2.0,,,,1.0,,,,2.0,,1.0,4.0,,,,,,10.0,,,,2.0,2.0,,,2.0,,2.0,,,2.0,,2.0,,,2.0,6.0,1.0,3.0,2.0,10.0,,,,,14.0,,3.0,,,1.0,1.0,8.0,3.0,31.0,6.0,1.0,1.0,1.0,,,10.0,1.0,,,,1.0,,,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,bbxeavv9oiz82dch0tsws3giy,M. Murania Yankowitz,Forward,79,6.0,143.0,28.0,17.0,4.0,22.0,72.0,14.0,2.0,4.0,33.0,15.0,6.0,29.0,6.0,13.0,7.0,,9.0,176.0,,4.0,10.0,57.0,34.0,3.0,1.0,19.0,3.0,1.0,8.0,7.0,63.0,13.0,17.0,3.0,8.0,51.0,118.0,32.0,72.0,46.0,10.0,1.0,,3.0,8.0,305.0,2.0,43.0,44.0,6.0,1.0,17.0,168.0,30.0,878.0,167.0,,8.0,17.0,18.0,18.0,201.0,4.0,2.0,6.0,1.0,,9.0,,41.0,11.0,3.0,1.0,0.0,,,,10.0,3.0,4.0,4.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,471c07gek7lcu4rbaarwzffu1,K. O'Toole,Forward,22,20.0,286.0,20.0,9.0,8.0,34.0,113.0,10.0,28.0,7.0,57.0,6.0,,92.0,4.0,5.0,21.0,3.0,5.0,343.0,1.0,4.0,2.0,106.0,58.0,6.0,5.0,13.0,5.0,3.0,2.0,8.0,59.0,6.0,12.0,,10.0,108.0,197.0,48.0,118.0,50.0,10.0,7.0,,,3.0,531.0,1.0,44.0,18.0,12.0,9.0,10.0,298.0,42.0,790.0,295.0,3.0,11.0,10.0,30.0,11.0,355.0,8.0,5.0,7.0,,5.0,15.0,1.0,25.0,10.0,0.0,0.0,0.0,1.0,1.0,,5.0,,,,,,,2.0,,,,,2.0,,,,,,,,,,1.0,,17.0,,,,,,12.0,,,2.0,,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,eiyzqnfh8r8aduel0seou7nu2,S. Owusu,Defender,30,55.0,1210.0,23.0,26.0,15.0,85.0,80.0,21.0,2.0,19.0,233.0,2.0,,558.0,2.0,8.0,3.0,,3.0,1439.0,,18.0,4.0,177.0,181.0,4.0,,25.0,1.0,161.0,,3.0,116.0,10.0,23.0,4.0,20.0,849.0,409.0,110.0,279.0,90.0,10.0,,,3.0,,1716.0,2.0,676.0,13.0,33.0,123.0,20.0,1258.0,158.0,1800.0,1097.0,9.0,17.0,20.0,67.0,3.0,1491.0,38.0,14.0,32.0,8.0,19.0,8.0,8.0,31.0,20.0,0.0,1.0,0.0,,1.0,6.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,USA_MLS_Next_Pro,2022,New York City FC II,New_York_City_FC_II,bn7qfn71x24fjl5d8t4p97kve,A. Rando,Goalkeeper,54,56.0,338.0,1.0,2.0,,8.0,,,,1.0,107.0,,,201.0,1.0,,,,,419.0,,2.0,,172.0,51.0,,,25.0,,68.0,,,9.0,,24.0,,6.0,446.0,21.0,7.0,114.0,7.0,10.0,,,3.0,,752.0,1.0,201.0,1.0,1.0,100.0,18.0,467.0,142.0,1620.0,399.0,,1.0,18.0,6.0,,574.0,15.0,,,,46.0,,,1.0,18.0,0.0,0.0,0.0,,,10.0,,,,,,,,,,,,,,,,3.0,,201.0,10.0,2.0,30.0,,5.0,40.0,,4.0,12.0,,2.0,19.0,,,,,,1.0,,,,,,
