liga,temporada,equipo,id,nombre,posicion,dorsal,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Through balls,Total Clearances,Penalty Goals Conceded,Unsuccessful Passes Own Half,Successful Long Passes,Index,Clean Sheets,Leftside Passes,Unsuccessful Launches,Successful Dribbles,Open Play Passes,Interceptions,PutThrough/Blocked Distribution Won,Successful Passes Own Half,Successful Open Play Passes,Aerial Duels lost,Total Fouls Won,Key Passes (Attempt Assists),Blocks,Unsuccessful Long Passes,Times Tackled,Tackles Won,Successful Short Passes,Goals Conceded Outside Box,Throw Ins to Own Player,PutThrough/Blocked Distribution,Successful Launches,Goals Conceded Inside Box,Ground Duels lost,Blocked Shots,Total Fouls Conceded,Total Losses Of Possession,Unsuccessful Short Passes,Successful Crosses & Corners,Total Tackles,Starts,Successful Crosses open play,Recoveries,Unsuccessful Passes Opposition Half,Forward Passes,Tackles Lost,Touches,Time Played,Successful Passes Opposition Half,Goals Conceded,Appearances,Substitute Off,Games Played,Duels lost,Aerial Duels,Backward Passes,Substitute On,Foul Attempted Tackle,Corners Won,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Ground Duels,Ground Duels won,Rightside Passes,Duels,Unsuccessful Dribbles,Total Touches In Opposition Box,Duels won,Throw Ins to Opposition Player,Winning Goal,Penalties Faced,Yellow Cards,Saves made - caught,Catches,Goal Kicks,Saves Made from Inside Box,Punches,Saves Made,Saves Made from Outside Box,Crosses not Claimed,Aerial Duels won,GK Unsuccessful Distribution,Drops,Saves made - parried,GK Successful Distribution,Total Shots,Shots Off Target (inc woodwork),Assists (Intentional),Offsides,Foul Won Penalty,Hit Woodwork,Attempts from Set Pieces,Unsuccessful Corners into Box,Goals from Inside Box,Successful Corners into Box,Right Foot Goals,Goals,Shots On Target ( inc goals ),Second Goal Assists,Corners Taken (incl short corners),Headed Goals,Unsuccessful lay-offs,Handballs conceded,Penalties Taken,Successful Lay-offs,Goal Assists,Home Goals,Away Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Total Red Cards,Other Goals,Set Pieces Goals,Penalties Off Target,Penalties Conceded,Own Goal Scored,Left Foot Goals,Clearances Off the Line,Last Man Tackle,Straight Red Cards,Penalty Goals,Saves from Penalty,Penalties Saved,Goalkeeper Smother
USA_USL_League_One,2022,Greenville Triumph SC,bnzbojx4ox8a4vvxywxep1ln9,N. Franke,Defender,13,25.0,5.0,5.0,,4.0,1.0,9.0,5.0,10.0,,53.0,3.0,8.0,141.0,5.0,1.0,48.0,116.0,4.0,5.0,2.0,1.0,4.0,2.0,7.0,113.0,1.0,22.0,7.0,,4.0,5.0,,1.0,38.0,21.0,3.0,10.0,4.0,3.0,28.0,21.0,58.0,3.0,216.0,336.0,73.0,5.0,8.0,4.0,8.0,9.0,6.0,24.0,4.0,,,118.0,143.0,28.0,23.0,8.0,34.0,1.0,4.0,25.0,3.0,0.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,ee12f0u7m07sw81xkozouyd3p,B. Fricke,Defender,15,221.0,1.0,1.0,2.0,93.0,3.0,60.0,95.0,10.0,10.0,495.0,46.0,3.0,1211.0,27.0,10.0,766.0,994.0,59.0,19.0,8.0,15.0,135.0,2.0,12.0,936.0,4.0,4.0,15.0,8.0,26.0,34.0,3.0,29.0,233.0,86.0,2.0,18.0,29.0,2.0,123.0,162.0,462.0,6.0,1499.0,2532.0,267.0,30.0,29.0,4.0,29.0,93.0,129.0,74.0,,9.0,2.0,1031.0,1252.0,74.0,40.0,221.0,203.0,,33.0,110.0,,0.0,,3.0,,,,,,,,,70.0,,,,,6.0,3.0,,,,1.0,,,1.0,,1.0,1.0,3.0,,,,,,,,,0.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,bolmgcfvbdizfyh6n9oz4xjsa,A. Gavilanes,Midfielder,23,159.0,95.0,161.0,1.0,7.0,2.0,36.0,30.0,10.0,3.0,76.0,15.0,40.0,578.0,9.0,16.0,126.0,422.0,39.0,51.0,50.0,2.0,33.0,76.0,25.0,440.0,5.0,36.0,46.0,1.0,26.0,103.0,16.0,19.0,468.0,126.0,50.0,41.0,26.0,21.0,123.0,284.0,187.0,16.0,1293.0,2212.0,394.0,31.0,31.0,14.0,31.0,142.0,50.0,198.0,5.0,10.0,33.0,470.0,629.0,235.0,132.0,168.0,285.0,44.0,91.0,143.0,2.0,0.0,,2.0,,,,,,,,,11.0,,,,,41.0,18.0,3.0,10.0,1.0,,2.0,44.0,4.0,20.0,1.0,4.0,23.0,,90.0,,2.0,3.0,,4.0,4.0,3.0,1.0,,,,,,,,,3.0,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,6i0jmexul7bdkldopvslc8t90,B. Hale,Goalkeeper,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,adfocor2tbcmxo03ednm8vywa,J. Ibarra,Midfielder,11,131.0,52.0,55.0,4.0,8.0,,20.0,29.0,10.0,2.0,111.0,7.0,32.0,489.0,14.0,18.0,117.0,358.0,27.0,30.0,26.0,,20.0,58.0,23.0,339.0,4.0,19.0,41.0,3.0,11.0,99.0,6.0,24.0,304.0,111.0,24.0,39.0,16.0,22.0,87.0,166.0,175.0,16.0,906.0,1504.0,275.0,15.0,26.0,12.0,26.0,126.0,46.0,110.0,10.0,11.0,17.0,368.0,499.0,198.0,99.0,103.0,244.0,32.0,40.0,118.0,1.0,1.0,,3.0,,,,,,,,,19.0,,,,,15.0,10.0,4.0,1.0,,,,1.0,,1.0,1.0,1.0,5.0,1.0,7.0,,1.0,,,2.0,4.0,1.0,0.0,,1.0,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,5y3ffas67ufbxhtmjmbq3e9xx,J. Keegan,Forward,9,96.0,25.0,25.0,4.0,12.0,2.0,12.0,10.0,10.0,1.0,64.0,4.0,3.0,285.0,6.0,7.0,89.0,189.0,40.0,30.0,15.0,,13.0,18.0,12.0,213.0,2.0,11.0,19.0,1.0,20.0,42.0,8.0,19.0,176.0,83.0,5.0,15.0,21.0,5.0,62.0,109.0,82.0,3.0,537.0,1780.0,139.0,22.0,25.0,11.0,25.0,82.0,68.0,115.0,4.0,7.0,11.0,223.0,319.0,90.0,48.0,58.0,158.0,3.0,57.0,76.0,1.0,0.0,,,,,,,,,,,28.0,,,,,21.0,11.0,,15.0,,,,,2.0,,1.0,2.0,10.0,,,1.0,,1.0,,5.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,7xu75spzqhk3bm2fzbj34fq7e,J. Labovitz,Forward,18,155.0,7.0,7.0,2.0,13.0,3.0,28.0,6.0,10.0,3.0,64.0,5.0,7.0,329.0,2.0,4.0,72.0,174.0,88.0,12.0,13.0,3.0,11.0,22.0,10.0,193.0,7.0,8.0,11.0,,23.0,65.0,11.0,35.0,252.0,144.0,1.0,16.0,22.0,1.0,34.0,134.0,120.0,6.0,620.0,1905.0,128.0,30.0,29.0,8.0,29.0,153.0,161.0,73.0,7.0,12.0,8.0,199.0,354.0,99.0,34.0,97.0,260.0,10.0,98.0,107.0,26.0,5.0,,6.0,,,,,,,,,73.0,,,,,59.0,33.0,2.0,18.0,1.0,2.0,,,11.0,,6.0,12.0,26.0,,,4.0,3.0,1.0,,12.0,2.0,3.0,9.0,,1.0,,,,,,,2.0,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,8mnq6su69w3xyujz7n03n4zqh,E. Lee,Defender,12,237.0,2.0,2.0,3.0,84.0,3.0,73.0,96.0,10.0,9.0,249.0,34.0,8.0,1306.0,30.0,8.0,758.0,1076.0,23.0,17.0,10.0,18.0,112.0,6.0,18.0,1022.0,7.0,11.0,17.0,9.0,29.0,36.0,5.0,22.0,266.0,125.0,,31.0,30.0,,176.0,166.0,537.0,13.0,1644.0,2619.0,360.0,36.0,30.0,4.0,30.0,59.0,59.0,89.0,,10.0,4.0,1118.0,1355.0,92.0,56.0,480.0,151.0,1.0,20.0,92.0,1.0,0.0,,5.0,,,,,,,,,36.0,,,,,8.0,5.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,3.0,,,,1.0,,,,1.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,a5shz19glxgs946cr9xvy5xck,J. Martinez-Bastidas,Goalkeeper,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,113mck575esofosg0reheh7je,J. Mazzola,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,81dkbe8zdyria16fxah8lw4yc,K. Pace,Forward,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,9lq1maw2cmuwzzzfkomfvmlpm,P. Pearson,Midfielder,7,48.0,2.0,2.0,,5.0,,17.0,10.0,10.0,,66.0,4.0,1.0,220.0,9.0,2.0,84.0,172.0,9.0,2.0,5.0,2.0,13.0,3.0,8.0,165.0,2.0,1.0,6.0,1.0,7.0,27.0,,17.0,59.0,35.0,,14.0,5.0,,29.0,33.0,91.0,6.0,282.0,546.0,91.0,9.0,12.0,4.0,12.0,36.0,18.0,21.0,7.0,8.0,1.0,175.0,223.0,43.0,16.0,45.0,61.0,1.0,6.0,25.0,1.0,0.0,,,,,,,,,,,9.0,,,,,3.0,2.0,,,,,,,,,,,1.0,,,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,7tpgi9n5bp18oo50ei1kblmnd,N. Pilato,Midfielder,20,41.0,5.0,5.0,,5.0,1.0,7.0,18.0,10.0,,48.0,4.0,2.0,211.0,5.0,9.0,87.0,170.0,6.0,2.0,9.0,2.0,9.0,10.0,6.0,152.0,1.0,,14.0,,6.0,23.0,1.0,8.0,63.0,32.0,5.0,9.0,6.0,4.0,31.0,39.0,78.0,3.0,290.0,545.0,88.0,7.0,10.0,4.0,10.0,29.0,13.0,32.0,4.0,6.0,1.0,170.0,211.0,36.0,13.0,53.0,49.0,4.0,3.0,20.0,,0.0,,3.0,,,,,,,,,7.0,,,,,5.0,4.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,35wb4ujehz3nx4kgvxcn4ndn9,T. Polak,Defender,3,128.0,10.0,12.0,,33.0,,31.0,45.0,10.0,5.0,46.0,18.0,5.0,646.0,19.0,12.0,266.0,520.0,16.0,20.0,17.0,2.0,43.0,10.0,18.0,498.0,4.0,105.0,24.0,9.0,14.0,35.0,4.0,15.0,187.0,85.0,2.0,32.0,18.0,1.0,97.0,109.0,279.0,14.0,990.0,1498.0,279.0,18.0,20.0,6.0,20.0,51.0,30.0,109.0,2.0,10.0,3.0,543.0,671.0,92.0,57.0,237.0,122.0,6.0,8.0,71.0,19.0,0.0,,4.0,,,,,,,,,14.0,,,,,6.0,5.0,,1.0,,,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,47qjwuunr527xutfx0rqc6lm,N. Shultz,Defender,22,230.0,26.0,26.0,2.0,56.0,1.0,80.0,44.0,10.0,6.0,222.0,29.0,12.0,877.0,51.0,15.0,297.0,650.0,30.0,20.0,17.0,4.0,79.0,23.0,32.0,618.0,6.0,171.0,40.0,8.0,23.0,62.0,2.0,26.0,366.0,151.0,8.0,53.0,25.0,8.0,124.0,176.0,444.0,21.0,1471.0,2159.0,373.0,29.0,25.0,7.0,25.0,92.0,65.0,174.0,,17.0,11.0,662.0,892.0,147.0,85.0,52.0,212.0,9.0,25.0,120.0,50.0,0.0,,1.0,,,,,,,,,35.0,,,,,10.0,6.0,,1.0,,,,,,,,,4.0,,,,,,,,3.0,,,,,,,,,,1.0,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,6kafwpionydcm9m6u5kwqhm8l,D. Smart,Forward,10,183.0,18.0,50.0,9.0,15.0,1.0,35.0,93.0,10.0,4.0,279.0,17.0,7.0,931.0,20.0,10.0,360.0,755.0,13.0,22.0,36.0,2.0,66.0,15.0,31.0,708.0,5.0,11.0,27.0,1.0,23.0,66.0,7.0,34.0,276.0,117.0,18.0,54.0,26.0,6.0,156.0,198.0,289.0,23.0,1296.0,2146.0,459.0,28.0,29.0,14.0,29.0,79.0,25.0,188.0,3.0,22.0,10.0,801.0,984.0,149.0,83.0,228.0,174.0,8.0,27.0,95.0,,0.0,,8.0,,,,,,,,,12.0,,,,,22.0,15.0,2.0,5.0,,,,24.0,2.0,12.0,2.0,2.0,7.0,,51.0,,,1.0,2.0,5.0,2.0,2.0,0.0,,,,,,,,,,,,,2.0,,,
USA_USL_League_One,2022,Greenville Triumph SC,d2zumuakpskcx789pzzcsu978,J. Smith,Defender,4,93.0,12.0,12.0,,33.0,1.0,29.0,37.0,10.0,2.0,81.0,15.0,,257.0,12.0,3.0,96.0,168.0,14.0,8.0,6.0,6.0,48.0,1.0,14.0,141.0,3.0,26.0,8.0,3.0,12.0,10.0,1.0,7.0,125.0,45.0,3.0,20.0,5.0,3.0,32.0,76.0,141.0,6.0,431.0,623.0,85.0,15.0,16.0,,16.0,24.0,34.0,21.0,11.0,2.0,8.0,178.0,271.0,38.0,28.0,28.0,72.0,1.0,12.0,48.0,10.0,0.0,,1.0,,,,,,,,,20.0,,,,,4.0,2.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,9r3eai0azanjm1waopeewfy3u,D. Waldeck,Defender,5,85.0,17.0,18.0,1.0,16.0,2.0,23.0,27.0,10.0,2.0,22.0,7.0,2.0,368.0,15.0,6.0,140.0,283.0,9.0,8.0,4.0,6.0,24.0,5.0,12.0,268.0,2.0,59.0,14.0,3.0,10.0,20.0,1.0,12.0,123.0,61.0,5.0,23.0,10.0,4.0,61.0,80.0,176.0,11.0,595.0,900.0,160.0,12.0,10.0,,10.0,29.0,18.0,59.0,,5.0,1.0,295.0,380.0,53.0,33.0,123.0,71.0,1.0,7.0,42.0,7.0,0.0,,2.0,,,,,,,,,9.0,,,,,8.0,7.0,,,,,,1.0,,1.0,,,1.0,,5.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2022,Greenville Triumph SC,3uyvzfylq1i5xnl6i90uap6uh,A. Walker,Midfielder,8,169.0,12.0,12.0,2.0,14.0,3.0,39.0,90.0,10.0,7.0,271.0,16.0,10.0,1005.0,18.0,16.0,422.0,840.0,27.0,34.0,12.0,3.0,59.0,24.0,25.0,778.0,4.0,9.0,34.0,2.0,25.0,71.0,20.0,39.0,229.0,110.0,1.0,40.0,22.0,1.0,131.0,142.0,324.0,15.0,1330.0,2092.0,447.0,29.0,27.0,4.0,27.0,98.0,61.0,166.0,5.0,18.0,13.0,868.0,1037.0,155.0,84.0,276.0,216.0,8.0,29.0,118.0,,3.0,,5.0,,,,,,,,,34.0,,,,,33.0,21.0,1.0,1.0,,,2.0,,4.0,,3.0,4.0,12.0,,,1.0,,,2.0,4.0,2.0,2.0,2.0,,,,,,,1.0,,,,,,2.0,,,
