liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Birmingham Legion FC,4695nvcz8lcrklltxvalcizmd,J. Agudelo,Forward,9,57.0,1.0,8.0,1.0,,8.0,,,4.0,33.0,,,2.0,10.0,,1.0,2.0,3.0,46.0,10.0,,22.0,1.0,2.0,3.0,4.0,26.0,34.0,,,8.0,1.0,2.0,7.0,,10.0,5.0,8.0,,1.0,3.0,4.0,1.0,,,,,26.0,8.0,26.0,13.0,,,,0.0,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Birmingham Legion FC,7q4366dkzgdafd4go7xbcvaw9,A. Asiedu,Midfielder,6,180.0,2.0,21.0,10.0,1.0,13.0,3.0,,3.0,116.0,4.0,3.0,6.0,4.0,3.0,9.0,15.0,12.0,148.0,41.0,5.0,59.0,2.0,11.0,24.0,2.0,92.0,116.0,2.0,2.0,17.0,8.0,2.0,13.0,1.0,10.0,27.0,31.0,1.0,,21.0,38.0,2.0,1.0,,3.0,1.0,95.0,27.0,95.0,30.0,1.0,,,0.0,,4.0,1.0,2.0,,1.0,2.0,,2.0,1.0,,3.0,3.0,6.0,,2.0,2.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Birmingham Legion FC,5i9n8xgeyz1hk8bt09mh2e1p0,M. Corcoran,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Birmingham Legion FC,4o1ryjpzoxzpi3ex53cmayui1,A. Crognale,Defender,21,135.0,2.0,27.0,3.0,,20.0,1.0,,,111.0,,9.0,4.0,,1.0,8.0,2.0,7.0,130.0,16.0,8.0,43.0,2.0,2.0,9.0,,80.0,116.0,1.0,2.0,6.0,12.0,4.0,15.0,3.0,10.0,9.0,46.0,2.0,1.0,5.0,46.0,1.0,3.0,3.0,1.0,,84.0,48.0,89.0,31.0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Birmingham Legion FC,2343y1f4dtezub9633ghspqi2,J. Dean,Defender,24,114.0,2.0,13.0,2.0,,11.0,3.0,,,56.0,1.0,3.0,1.0,3.0,3.0,4.0,6.0,2.0,98.0,3.0,,26.0,2.0,5.0,3.0,,40.0,56.0,,,15.0,1.0,,12.0,,10.0,8.0,18.0,,1.0,7.0,18.0,1.0,21.0,1.0,1.0,1.0,43.0,20.0,43.0,21.0,,,,0.0,,3.0,2.0,4.0,1.0,2.0,2.0,,,,,4.0,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Birmingham Legion FC,e3fy78bi5y42k0rz5vob1cb8p,Amadou Diop,Forward,77,123.0,2.0,13.0,7.0,,12.0,3.0,,1.0,35.0,5.0,,10.0,10.0,3.0,3.0,11.0,12.0,67.0,10.0,1.0,17.0,2.0,6.0,6.0,,23.0,36.0,1.0,,9.0,1.0,5.0,12.0,,10.0,23.0,9.0,,,13.0,6.0,1.0,1.0,,2.0,,22.0,8.0,23.0,30.0,,,,0.0,,4.0,2.0,1.0,1.0,2.0,,,1.0,1.0,,1.0,1.0,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Birmingham Legion FC,d6iso976ais8tquoaiqddbfv8,G. Dupont,Midfielder,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Birmingham Legion FC,9txqixk3uycvort3ntzkva1g5,Z. Herivaux,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Birmingham Legion FC,sp2k1pe9995s7qvdoc43mzxm,E. Horvat,Forward,9,11.0,1.0,1.0,,,1.0,,1.0,1.0,4.0,,,,2.0,,,1.0,,7.0,2.0,,2.0,1.0,1.0,1.0,1.0,3.0,4.0,,,,,,1.0,,10.0,1.0,,,,1.0,1.0,,,,,,3.0,2.0,3.0,2.0,,,,0.0,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Birmingham Legion FC,2mqxkxtrjrt9cbeqbyncer209,R. James,Defender,7,135.0,2.0,14.0,11.0,,14.0,3.0,1.0,2.0,66.0,3.0,4.0,6.0,4.0,3.0,4.0,9.0,14.0,115.0,25.0,,24.0,2.0,6.0,7.0,1.0,49.0,67.0,6.0,5.0,19.0,2.0,3.0,12.0,,10.0,23.0,21.0,5.0,,17.0,30.0,2.0,12.0,2.0,3.0,2.0,52.0,2.0,53.0,27.0,,,,0.0,1.0,1.0,4.0,5.0,,3.0,2.0,,2.0,1.0,,5.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
