liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Forward Passes,Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Time Played,Successful Short Passes,Unsuccessful Passes Own Half,Duels,Touches,Duels won,Corners Won,Unsuccessful Long Passes,Successful Passes Opposition Half,Ground Duels won,Times Tackled,Duels lost,Recoveries,Unsuccessful Short Passes,Total Tackles,Tackles Won,Total Passes,Leftside Passes,Ground Duels,Throw Ins to Own Player,Ground Duels lost,Total Losses Of Possession,Index,Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Home Goals,Away Goals,Winning Goal,Aerial Duels lost,Shots On Target ( inc goals ),Foul Won Penalty,Successful Lay-offs,Unsuccessful Crosses open play,Successful Passes Own Half,Unsuccessful Crosses & Corners,Unsuccessful Dribbles,Successful Open Play Passes,Goals Conceded,Right Foot Goals,Rightside Passes,Unsuccessful lay-offs,Interceptions,Offsides,Successful Dribbles,Shots Off Target (inc woodwork),Penalty Goals Conceded,Goals from Inside Box,Total Fouls Won,Goals Conceded Inside Box,Open Play Passes,Through balls,Starts,Aerial Duels won,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded Outside Box,Total Shots,Successful Long Passes,Total Clearances,Total Fouls Conceded,Backward Passes,Aerial Duels,Handballs conceded,Attempts from Set Pieces,Successful Crosses & Corners,Corners Taken (incl short corners),Unsuccessful Launches,Second Goal Assists,Successful Crosses open play,Penalties Taken,Throw Ins to Opposition Player,Penalty Goals,Tackles Lost,Headed Goals,Goals from Outside Box,Left Foot Goals,Clean Sheets,Successful Launches,Blocks,Goal Assists,Assists (Intentional),Hit Woodwork,Total Touches In Opposition Box,Unsuccessful Corners into Box,Penalties Conceded,Successful Corners into Box,Set Pieces Goals,Last Man Tackle,Own Goal Scored,Catches,Saves made - parried,Goalkeeper Smother,Saves Made from Outside Box,GK Successful Distribution,GK Unsuccessful Distribution,Drops,Saves Made from Inside Box,Saves Made,Crosses not Claimed,Punches,Penalties Faced,Saves made - caught,Clearances Off the Line,Penalties Off Target,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2011,Philadelphia Union,cndb0ae1ss2ak0ygrgsl6b4d1,L. Houapeu,Forward,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,8akvxz3mtn10xl742sjxlirit,M. Langley,Midfielder,26.0,1.0,,,,,,1.0,,1.0,,,10.0,1.0,,3.0,4.0,,,,1.0,,,3.0,,,,,1.0,,2.0,,2.0,2.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,a54meptpw868057cp9tjqr4d1,S. Le Toux,Forward,9.0,36.0,12.0,,,,,,,263.0,373.0,310.0,3240.0,686.0,52.0,250.0,1654.0,98.0,30.0,17.0,586.0,84.0,91.0,152.0,109.0,293.0,38.0,29.0,1027.0,234.0,201.0,26.0,117.0,615.0,60.0,717.0,36.0,10.0,2.0,2.0,35.0,31.0,1.0,56.0,56.0,176.0,115.0,15.0,78.0,39.0,10.0,336.0,11.0,20.0,36.0,9.0,33.0,3.0,11.0,37.0,30.0,110.0,14.0,36.0,14.0,19.0,65.0,9.0,64.0,31.0,11.0,21.0,194.0,49.0,2.0,16.0,45.0,75.0,4.0,2.0,19.0,4.0,5.0,4.0,9.0,,1.0,2.0,10.0,1.0,4.0,7.0,5.0,4.0,10.0,49.0,,23.0,,,,,,,,,,,,,,,,,1.0,,,,
USA_MLS,2011,Philadelphia Union,7qla3o405z7168s9y50oigs7p,Z. MacMath,Goalkeeper,18.0,8.0,,1.0,,,,1.0,,119.0,77.0,84.0,675.0,33.0,7.0,,322.0,,1.0,79.0,22.0,,,,76.0,5.0,,,149.0,17.0,,1.0,,137.0,86.0,65.0,8.0,0.0,0.0,0.0,,,,,,43.0,,,,8.0,,13.0,,,,,,1.0,,,7.0,,,7.0,,,,1.0,,32.0,12.0,,,,,,,,53.0,,,,,,,,,,3.0,20.0,,,,,,,,,,,,18.0,3.0,,6.0,54.0,48.0,,7.0,17.0,1.0,6.0,1.0,6.0,,,,,
USA_MLS,2011,Philadelphia Union,d3xf5ibta7pmn8vn4mboxdgb9,J. Mapp,Midfielder,22.0,31.0,3.0,1.0,,,,6.0,20.0,199.0,207.0,165.0,1953.0,524.0,29.0,155.0,1115.0,78.0,15.0,15.0,375.0,70.0,49.0,77.0,127.0,150.0,28.0,22.0,730.0,198.0,138.0,33.0,68.0,356.0,48.0,565.0,31.0,0.0,3.0,0.0,9.0,8.0,1.0,19.0,46.0,216.0,71.0,12.0,85.0,26.0,,174.0,1.0,19.0,3.0,12.0,10.0,1.0,,30.0,20.0,118.0,8.0,25.0,8.0,12.0,25.0,6.0,18.0,41.0,9.0,19.0,159.0,17.0,3.0,1.0,26.0,22.0,10.0,2.0,24.0,,2.0,,6.0,,3.0,3.0,,1.0,1.0,3.0,3.0,,6.0,21.0,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,3ny0cwoygb1k0cc4eyoc7w15h,J. McInerney,Forward,9.0,20.0,1.0,1.0,1.0,1.0,,14.0,5.0,40.0,51.0,58.0,675.0,111.0,12.0,55.0,277.0,23.0,3.0,4.0,75.0,18.0,12.0,32.0,22.0,54.0,6.0,6.0,182.0,56.0,43.0,2.0,25.0,103.0,52.0,124.0,20.0,1.0,0.0,0.0,7.0,7.0,,10.0,5.0,50.0,5.0,1.0,12.0,4.0,1.0,48.0,3.0,7.0,5.0,1.0,7.0,,1.0,11.0,3.0,15.0,5.0,6.0,5.0,5.0,2.0,1.0,14.0,13.0,,11.0,38.0,12.0,1.0,1.0,1.0,,5.0,1.0,1.0,,1.0,,,,,,,2.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,dvf72xmk63ef135llyuvnij85,Stefani Miglioranzi,Midfielder,6.0,18.0,,2.0,,,,6.0,4.0,250.0,98.0,138.0,1042.0,432.0,40.0,107.0,802.0,64.0,1.0,30.0,220.0,47.0,8.0,43.0,100.0,108.0,34.0,30.0,634.0,169.0,79.0,6.0,32.0,181.0,21.0,496.0,18.0,0.0,0.0,0.0,11.0,,,5.0,,276.0,,,23.0,14.0,,142.0,2.0,21.0,,2.0,3.0,2.0,,11.0,9.0,38.0,1.0,12.0,17.0,5.0,3.0,5.0,3.0,64.0,32.0,16.0,73.0,28.0,,,,,20.0,,,,,,4.0,,,,4.0,8.0,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,4kvj5fppw3tnx544so6i9r5cl,F. Mondragón,Goalkeeper,1.0,29.0,,1.0,,,,,1.0,487.0,249.0,288.0,2565.0,163.0,39.0,4.0,1137.0,3.0,,272.0,113.0,3.0,,1.0,276.0,16.0,,,605.0,67.0,4.0,,1.0,408.0,47.0,317.0,29.0,0.0,0.0,0.0,,,,,,204.0,,,22.0,31.0,,51.0,,1.0,,1.0,,2.0,,2.0,23.0,35.0,,29.0,,,2.0,8.0,,154.0,17.0,,,,,,,,144.0,,,,,,,,,,7.0,85.0,,,,,,,,,,,,30.0,7.0,,28.0,237.0,143.0,1.0,28.0,57.0,2.0,12.0,2.0,14.0,,,,,
USA_MLS,2011,Philadelphia Union,8stk4kvilehgir7rcirkof651,D. Mwanga,Forward,10.0,30.0,5.0,4.0,,,,15.0,8.0,93.0,120.0,104.0,1677.0,305.0,10.0,171.0,672.0,59.0,14.0,7.0,229.0,46.0,69.0,112.0,58.0,97.0,8.0,6.0,413.0,81.0,142.0,,96.0,255.0,78.0,309.0,30.0,2.0,3.0,1.0,16.0,21.0,,28.0,26.0,82.0,26.0,17.0,54.0,22.0,4.0,124.0,3.0,6.0,10.0,14.0,11.0,2.0,3.0,24.0,17.0,71.0,9.0,15.0,13.0,10.0,17.0,5.0,32.0,4.0,7.0,28.0,115.0,29.0,3.0,,2.0,,2.0,,2.0,,,,2.0,,2.0,1.0,1.0,,1.0,4.0,4.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,bvzltwv4amg8gl567igjv10ph,K. Nakazawa,Midfielder,13.0,22.0,1.0,1.0,,,,8.0,9.0,185.0,113.0,122.0,1208.0,381.0,29.0,117.0,724.0,58.0,5.0,16.0,230.0,49.0,22.0,59.0,70.0,106.0,34.0,25.0,520.0,133.0,99.0,5.0,50.0,206.0,26.0,398.0,22.0,0.0,1.0,1.0,9.0,4.0,,6.0,9.0,174.0,20.0,7.0,58.0,17.0,,106.0,,19.0,,1.0,6.0,1.0,1.0,14.0,13.0,81.0,4.0,14.0,9.0,5.0,13.0,4.0,10.0,17.0,14.0,24.0,96.0,18.0,2.0,4.0,6.0,5.0,6.0,1.0,2.0,,1.0,,9.0,,,1.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,bvtr83khxgsln14lt8p7gullh,A. Okugo,Midfielder,14.0,15.0,,2.0,,,,5.0,5.0,156.0,72.0,84.0,811.0,283.0,14.0,83.0,535.0,45.0,2.0,19.0,174.0,42.0,12.0,38.0,53.0,65.0,30.0,23.0,401.0,89.0,75.0,2.0,33.0,120.0,100.0,317.0,15.0,0.0,0.0,0.0,5.0,4.0,,5.0,2.0,144.0,2.0,2.0,,10.0,,119.0,,15.0,,4.0,4.0,,,8.0,9.0,,,10.0,3.0,4.0,5.0,1.0,8.0,34.0,25.0,18.0,37.0,8.0,3.0,,1.0,,10.0,,1.0,,,,7.0,,,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,89x145d9lb1hzx7ryeipf9kut,V. Paunović,Forward,16.0,18.0,3.0,1.0,,,,1.0,11.0,234.0,166.0,185.0,1303.0,431.0,29.0,134.0,830.0,60.0,6.0,26.0,300.0,42.0,20.0,74.0,57.0,159.0,21.0,14.0,652.0,159.0,90.0,6.0,48.0,249.0,49.0,467.0,18.0,1.0,2.0,0.0,26.0,12.0,,26.0,10.0,170.0,10.0,4.0,20.0,21.0,1.0,141.0,1.0,21.0,8.0,,15.0,2.0,2.0,21.0,14.0,29.0,9.0,17.0,18.0,8.0,9.0,7.0,27.0,36.0,14.0,26.0,118.0,44.0,,,3.0,,14.0,1.0,3.0,,1.0,,7.0,1.0,1.0,1.0,,3.0,3.0,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,7qs9bvy7xg2btj6jkyalhx6mt,Z. Pfeffer,Midfielder,27.0,3.0,,,,,,1.0,2.0,8.0,4.0,8.0,136.0,24.0,5.0,11.0,52.0,2.0,,,11.0,2.0,7.0,9.0,6.0,8.0,,,32.0,5.0,11.0,1.0,9.0,20.0,22.0,24.0,3.0,0.0,0.0,0.0,,2.0,,3.0,,13.0,1.0,1.0,,1.0,,5.0,,1.0,,,1.0,,,2.0,1.0,,,2.0,,,,,3.0,,,1.0,14.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,7qxq6wygv2s984pkrx9a6yz85,R. Richter,Forward,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,jaivf7y6jgj4famrsqsdtpsl,C. Ruíz,Forward,20.0,14.0,6.0,2.0,,,,1.0,6.0,49.0,88.0,93.0,1144.0,204.0,7.0,89.0,459.0,35.0,5.0,8.0,158.0,20.0,23.0,54.0,25.0,85.0,3.0,3.0,319.0,94.0,58.0,1.0,38.0,169.0,53.0,226.0,14.0,4.0,2.0,3.0,16.0,14.0,,40.0,2.0,70.0,2.0,3.0,15.0,8.0,5.0,68.0,10.0,3.0,16.0,1.0,17.0,,4.0,16.0,6.0,19.0,,13.0,15.0,4.0,17.0,2.0,31.0,22.0,13.0,15.0,108.0,31.0,3.0,3.0,2.0,1.0,,,2.0,,,,,,2.0,1.0,2.0,,,,,2.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,2raqw24p4wuizayhpajvdtql1,J. Tait,Defender,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,4xcrgz9y1oavzx0ctmrq0s5w5,R. Torres,Midfielder,10.0,27.0,3.0,1.0,,,,18.0,9.0,210.0,165.0,156.0,976.0,342.0,18.0,118.0,767.0,44.0,3.0,33.0,268.0,44.0,51.0,74.0,74.0,123.0,18.0,11.0,540.0,141.0,117.0,12.0,73.0,260.0,80.0,384.0,27.0,3.0,0.0,1.0,1.0,8.0,,7.0,10.0,131.0,27.0,10.0,11.0,12.0,,108.0,,7.0,,8.0,15.0,1.0,2.0,18.0,10.0,18.0,18.0,9.0,,3.0,26.0,2.0,23.0,42.0,3.0,15.0,81.0,1.0,,3.0,15.0,19.0,4.0,,8.0,,,,7.0,,1.0,3.0,,1.0,,2.0,1.0,,1.0,13.0,,4.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,3b92td98lwb5dhhg8f4owbsgl,C. Valdés,Defender,0.0,34.0,1.0,9.0,,,,,,777.0,294.0,399.0,3060.0,950.0,109.0,227.0,2026.0,147.0,2.0,166.0,323.0,126.0,13.0,80.0,183.0,233.0,88.0,67.0,1495.0,392.0,191.0,12.0,65.0,548.0,48.0,1096.0,34.0,0.0,1.0,0.0,15.0,6.0,,1.0,4.0,773.0,4.0,1.0,79.0,37.0,1.0,249.0,1.0,79.0,2.0,5.0,17.0,3.0,1.0,33.0,29.0,103.0,4.0,34.0,21.0,3.0,5.0,8.0,23.0,146.0,188.0,41.0,77.0,36.0,3.0,2.0,,,145.0,1.0,,,,,21.0,,,,9.0,41.0,20.0,,,1.0,2.0,,,,,1.0,,,,,,6.0,5.0,,,,,,,,,,,,
USA_MLS,2011,Philadelphia Union,42r1rieudw9swot3hm6sww8ut,S. Williams,Defender,25.0,34.0,1.0,5.0,1.0,1.0,,,2.0,607.0,293.0,322.0,3008.0,879.0,87.0,271.0,2207.0,164.0,26.0,80.0,474.0,139.0,35.0,107.0,155.0,242.0,80.0,66.0,1265.0,486.0,228.0,246.0,89.0,699.0,52.0,943.0,34.0,0.0,1.0,0.0,18.0,8.0,,1.0,58.0,482.0,58.0,8.0,101.0,37.0,1.0,71.0,1.0,32.0,2.0,13.0,12.0,3.0,1.0,46.0,29.0,145.0,5.0,34.0,25.0,3.0,18.0,8.0,20.0,64.0,97.0,41.0,101.0,43.0,1.0,,13.0,,55.0,,13.0,,195.0,,14.0,,,,10.0,15.0,16.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,
