liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,New York Red Bulls,e23u0x31okggroh6dkoqx5fdg,D. Alexandre,Defender,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,New York Red Bulls,agtn08txrd68h8gz1i99fhkpg,Elias Manoel,Forward,11,29.0,192.0,10.0,244.0,,42.0,313.0,10.0,9.0,26.0,29.0,104.0,86.0,31.0,,14.0,,17.0,246.0,66.0,107.0,4.0,1933.0,110.0,5.0,82.0,4.0,105.0,646.0,130.0,3.0,8.0,136.0,12.0,54.0,9.0,37.0,205.0,23.0,,180.0,31.0,352.0,30.0,16.0,5.0,25.0,2.0,,27.0,59.0,11.0,42.0,1.0,49.0,14.0,85.0,230.0,4.0,22.0,46.0,,77.0,2.0,3.0,10.0,18.0,,,14.0,56.0,14.0,7.0,108.0,2.0,2.0,,,,3.0,5.0,,1.0,,10.0,2.0,2.0,20.0,3.0,,16.0,,10.0,1.0,6.0,3.0,,25.0,6.0,,4.0,,3.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,New York Red Bulls,vwhniiv2ql07idgifpmf110q,F. Amaya,Midfielder,8,42.0,226.0,41.0,726.0,4.0,41.0,878.0,11.0,,21.0,14.0,209.0,267.0,28.0,,52.0,,22.0,303.0,216.0,180.0,32.0,2186.0,28.0,31.0,216.0,2.0,127.0,1338.0,100.0,5.0,22.0,113.0,50.0,346.0,3.0,34.0,687.0,30.0,3.0,530.0,28.0,929.0,92.0,5.0,26.0,33.0,19.0,4.0,23.0,25.0,31.0,19.0,1.0,59.0,7.0,46.0,674.0,4.0,25.0,203.0,6.0,88.0,3.0,76.0,10.0,7.0,,,33.0,113.0,35.0,24.0,203.0,0.0,20.0,,47.0,25.0,2.0,3.0,,,3.0,20.0,1.0,5.0,12.0,,15.0,6.0,,,,4.0,,,3.0,5.0,,1.0,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,New York Red Bulls,dnkvm6zpfsxyjie6esilvw15,T. Barlow,Forward,74,52.0,320.0,6.0,301.0,1.0,23.0,452.0,6.0,11.0,90.0,24.0,152.0,91.0,37.0,,3.0,,8.0,259.0,80.0,121.0,5.0,2099.0,84.0,13.0,106.0,,154.0,713.0,119.0,5.0,11.0,201.0,12.0,146.0,14.0,25.0,291.0,24.0,4.0,222.0,37.0,462.0,29.0,7.0,7.0,26.0,1.0,,10.0,109.0,16.0,32.0,,96.0,13.0,199.0,298.0,3.0,23.0,77.0,1.0,92.0,2.0,7.0,11.0,15.0,,,15.0,119.0,15.0,5.0,161.0,2.0,1.0,,,,,4.0,,,1.0,7.0,1.0,,17.0,,,12.0,,2.0,,5.0,2.0,,18.0,5.0,,2.0,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,New York Red Bulls,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,Forward,7,34.0,291.0,3.0,88.0,1.0,16.0,179.0,3.0,5.0,64.0,33.0,92.0,46.0,23.0,,6.0,,19.0,183.0,14.0,150.0,4.0,969.0,66.0,5.0,27.0,,91.0,441.0,35.0,3.0,12.0,164.0,26.0,79.0,12.0,28.0,81.0,11.0,1.0,76.0,23.0,187.0,63.0,8.0,18.0,12.0,2.0,1.0,10.0,77.0,17.0,40.0,,78.0,7.0,141.0,82.0,2.0,11.0,41.0,1.0,87.0,1.0,8.0,5.0,9.0,,,11.0,127.0,10.0,8.0,99.0,1.0,2.0,,,,,,,,1.0,25.0,2.0,,9.0,,,16.0,,5.0,,2.0,,,7.0,2.0,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,New York Red Bulls,axqg7a5f8fjmevyooob470650,J. Hurtado,Forward,9,2.0,25.0,,18.0,,2.0,24.0,,2.0,1.0,,5.0,6.0,5.0,,2.0,,1.0,19.0,3.0,14.0,,117.0,7.0,,8.0,,6.0,59.0,8.0,,1.0,16.0,2.0,3.0,4.0,4.0,17.0,2.0,,15.0,5.0,25.0,8.0,1.0,1.0,2.0,1.0,,2.0,10.0,1.0,2.0,,10.0,,11.0,16.0,,1.0,3.0,,6.0,,1.0,2.0,1.0,,,,9.0,2.0,1.0,7.0,0.0,,,,,,,,,,5.0,,,3.0,,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,New York Red Bulls,dug5046izrlh3owqk26hnvdre,W. Carmona,Midfielder,19,18.0,113.0,6.0,149.0,,13.0,201.0,2.0,,7.0,17.0,48.0,67.0,18.0,,8.0,,6.0,116.0,35.0,92.0,3.0,674.0,16.0,3.0,38.0,2.0,48.0,361.0,47.0,,12.0,72.0,8.0,53.0,12.0,13.0,146.0,11.0,1.0,119.0,18.0,205.0,34.0,3.0,6.0,11.0,4.0,,2.0,14.0,12.0,30.0,,73.0,10.0,21.0,141.0,1.0,6.0,46.0,,58.0,,8.0,7.0,5.0,,,6.0,41.0,14.0,2.0,56.0,1.0,5.0,,4.0,3.0,,,,,,14.0,4.0,,7.0,,1.0,15.0,,1.0,,,,3.0,2.0,1.0,,,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,New York Red Bulls,9a17gcgta337bfvtu994p1x,C. Coronel,Goalkeeper,1,,15.0,,436.0,,,526.0,,,8.0,,498.0,95.0,37.0,138.0,227.0,190.0,,556.0,243.0,7.0,,3330.0,,38.0,58.0,,11.0,1228.0,,4.0,9.0,,,830.0,,,290.0,42.0,9.0,193.0,37.0,983.0,7.0,2.0,,45.0,108.0,41.0,,,,,,25.0,,8.0,209.0,6.0,37.0,285.0,,,3.0,536.0,,,,219.0,2.0,15.0,49.0,,547.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,13.0,,62.0,13.0,,7.0,2.0,14.0,15.0,,,,,3.0,1.0,,,1.0,1.0
USA_MLS,2023,New York Red Bulls,6vjoq2kgaq2igxoh8cvq0ieax,C. Cásseres,Midfielder,23,29.0,236.0,56.0,543.0,6.0,29.0,644.0,16.0,7.0,22.0,43.0,175.0,165.0,17.0,,46.0,,6.0,274.0,161.0,192.0,19.0,1440.0,17.0,11.0,145.0,,120.0,1061.0,80.0,7.0,31.0,119.0,41.0,301.0,1.0,16.0,512.0,16.0,2.0,406.0,17.0,691.0,95.0,11.0,24.0,17.0,5.0,2.0,17.0,22.0,20.0,43.0,2.0,53.0,23.0,44.0,497.0,3.0,16.0,122.0,2.0,97.0,1.0,28.0,8.0,1.0,,,33.0,117.0,29.0,17.0,148.0,0.0,24.0,,43.0,25.0,1.0,1.0,,,6.0,23.0,4.0,1.0,10.0,1.0,13.0,18.0,,,,1.0,1.0,6.0,2.0,1.0,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,New York Red Bulls,a79oz5xhvq7gz2k2j20sa02dw,R. Donkor,Midfielder,48,2.0,12.0,2.0,11.0,1.0,1.0,17.0,2.0,,,1.0,8.0,7.0,3.0,,2.0,,,13.0,2.0,11.0,1.0,44.0,4.0,,3.0,,6.0,31.0,2.0,,,7.0,3.0,6.0,3.0,,10.0,,,9.0,3.0,18.0,5.0,1.0,2.0,,,,,1.0,2.0,4.0,,62.0,,1.0,9.0,,,6.0,,6.0,,1.0,,,,,,5.0,1.0,1.0,7.0,0.0,,,1.0,,,,,,,2.0,,,,1.0,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
