liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Time Played,Open Play Passes,Successful Passes Opposition Half,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Ground Duels,Index,Duels won,Total Fouls Won,Aerial Duels won,Duels,Goals Conceded,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Ground Duels won,Backward Passes,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Tackles,Recoveries,Starts,PutThrough/Blocked Distribution,Blocks,Forward Passes,Successful Long Passes,Total Clearances,Tackles Won,Tackles Lost,Throw Ins to Own Player,Successful Crosses & Corners,Unsuccessful Launches,Key Passes (Attempt Assists),Throw Ins to Opposition Player,Successful Crosses open play,Handballs conceded,Interceptions,Unsuccessful Crosses open play,Corners Won,Successful Dribbles,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses & Corners,Successful Launches,Shots Off Target (inc woodwork),Total Shots,Blocked Shots,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Lay-offs,Right Foot Goals,Shots On Target ( inc goals ),Goals from Inside Box,Unsuccessful lay-offs,Saves Made,GK Successful Distribution,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Offsides,Assists (Intentional),Goal Assists,Punches,Catches,Saves made - caught,Successful Corners into Box,Drops,Penalties Faced,Clean Sheets,Penalties Taken,Penalties Conceded,Attempts from Set Pieces,Last Man Tackle,Headed Goals,Goals from Outside Box,Hit Woodwork,Other Goals,Through balls,Left Foot Goals,Own Goal Scored,Goalkeeper Smother,Crosses not Claimed,Clearances Off the Line,Penalties Saved,Saves from Penalty,Penalty Goals,Foul Won Penalty,Set Pieces Goals
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Belize,9fqqfgl68eo7s466hroy0klbd,K. Allen,Goalkeeper,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Belize,,,Midfielder,21.0,1.0,,,,,,1.0,,18.0,4.0,1.0,6.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,9.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Belize,8bsm9fxpiemc4b0fwtt0fae39,A. August,Defender,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Belize,zqmtybo1zya2xgpt416nlsyd,D. Casey,Forward,17.0,2.0,,,,,,,,180.0,41.0,12.0,12.0,19.0,7.0,41.0,2.0,30.0,3.0,10.0,15.0,5.0,5.0,58.0,2.0,1.0,11.0,26.0,7.0,1.0,,12.0,4.0,4.0,9.0,31.0,31.0,1.0,5.0,7.0,5.0,3.0,4.0,1.0,1.0,6.0,11.0,2.0,4.0,1.0,12.0,1.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Belize,clg4uqszwj0lnefiavsw6v2l1,J. Davis,Forward,15.0,2.0,,,,,,1.0,,112.0,16.0,6.0,3.0,8.0,1.0,16.0,,14.0,3.0,2.0,7.0,1.0,1.0,23.0,2.0,,5.0,16.0,4.0,,,5.0,3.0,1.0,2.0,14.0,14.0,,1.0,4.0,3.0,1.0,,,,4.0,2.0,1.0,,,4.0,,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Belize,ea3cikzqm5a5wmenfp6isl905,D. Eiley,Defender,13.0,2.0,,,,,,,,180.0,24.0,7.0,12.0,11.0,4.0,24.0,2.0,17.0,3.0,7.0,4.0,5.0,2.0,62.0,2.0,,16.0,34.0,15.0,2.0,2.0,21.0,4.0,3.0,2.0,17.0,17.0,5.0,6.0,13.0,1.0,3.0,1.0,1.0,3.0,11.0,8.0,2.0,1.0,,17.0,,3.0,9.0,2.0,6.0,1.0,1.0,1.0,5.0,1.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Belize,e9oykkl9ss6nxzqftawiahnth,I. Gaynair,Defender,7.0,1.0,,,,,,,,90.0,15.0,5.0,6.0,5.0,3.0,15.0,1.0,10.0,,5.0,,4.0,1.0,30.0,1.0,1.0,4.0,27.0,4.0,,1.0,5.0,1.0,1.0,7.0,10.0,10.0,1.0,1.0,3.0,1.0,2.0,,1.0,,3.0,2.0,1.0,,,7.0,,2.0,3.0,,7.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Belize,cfptyybbx64bpfxnbsdf48d79,D. Jiménez,Forward,20.0,2.0,,1.0,,,,,,180.0,33.0,11.0,28.0,9.0,13.0,33.0,3.0,18.0,3.0,15.0,1.0,17.0,1.0,60.0,2.0,1.0,11.0,14.0,5.0,,1.0,14.0,4.0,7.0,18.0,18.0,18.0,3.0,9.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,7.0,2.0,3.0,,11.0,,1.0,2.0,,5.0,2.0,1.0,3.0,1.0,2.0,,1.0,3.0,1.0,2.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Belize,2vt89wq2rpqya0i7xiws48cet,E. Kuylen,Midfielder,12.0,1.0,,,,,,,1.0,75.0,16.0,10.0,10.0,1.0,5.0,16.0,1.0,10.0,,6.0,3.0,6.0,1.0,27.0,1.0,1.0,7.0,20.0,4.0,3.0,1.0,8.0,1.0,4.0,1.0,10.0,10.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,,11.0,,,,,2.0,1.0,,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_World_Cup_Qualifiers,2018 Russia,Belize,cfhh4jckmcb0kyu9gwwrgkez9,T. Lennon,Midfielder,3.0,2.0,,1.0,,,,,,180.0,15.0,3.0,7.0,9.0,,15.0,2.0,9.0,3.0,3.0,4.0,2.0,1.0,30.0,2.0,1.0,5.0,14.0,2.0,1.0,1.0,7.0,4.0,4.0,2.0,12.0,12.0,2.0,5.0,1.0,2.0,3.0,,1.0,1.0,1.0,3.0,2.0,,2.0,7.0,3.0,7.0,,1.0,,,2.0,,1.0,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
