root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Total Touches In Opposition Box,Unsuccessful Launches,Ground Duels,Total Successful Passes ( Excl Crosses & Corners ) ,Total Passes,Substitute On,Unsuccessful Crosses & Corners,Open Play Passes,Total Tackles,Goals Conceded,Successful Dribbles,Successful Crosses open play,Index,Successful Open Play Passes,Rightside Passes,Shots On Target ( inc goals ),Time Played,PutThrough/Blocked Distribution Won,Ground Duels won,Throw Ins to Opposition Player,Foul Attempted Tackle,Successful Passes Opposition Half,Total Losses Of Possession,Duels,Times Tackled,Forward Passes,Tackles Lost,Unsuccessful Short Passes,Leftside Passes,Unsuccessful lay-offs,Duels lost,Tackles Won,Touches,Unsuccessful Passes Own Half,Shots Off Target (inc woodwork),Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Appearances,Total Fouls Won,Starts,Unsuccessful Long Passes,Throw Ins to Own Player,Successful Launches,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Unsuccessful Crosses open play,Hit Woodwork,Goals Conceded Inside Box,Games Played,Duels won,Unsuccessful Passes Opposition Half,Substitute Off,Successful Long Passes,Successful Lay-offs,Total Clearances,Successful Short Passes,Successful Crosses & Corners,Goals Conceded Outside Box,Aerial Duels lost,Aerial Duels won,Recoveries,Ground Duels lost,Aerial Duels,Total Fouls Conceded,Backward Passes,Overruns,Corners Won,Successful Passes Own Half,Winning Goal,Offsides,Red Cards - 2nd Yellow,Total Red Cards,Key Passes (Attempt Assists),Through balls,Goal Kicks,GK Successful Distribution,Interceptions,Yellow Cards,Second Goal Assists,Successful Corners into Box,Corners Taken (incl short corners),Blocked Shots,Handballs conceded,Clean Sheets,Unsuccessful Corners into Box,Goal Assists,Goals,Assists (Intentional),Goals from Inside Box,Penalty Goals,Left Foot Goals,Penalties Taken,Home Goals,Away Goals,Blocks,Attempts from Set Pieces,Foul Won Penalty,Straight Red Cards,Right Foot Goals,Last Player Tackle,Clearances Off the Line,Goals from Outside Box,Headed Goals,Saves made - parried,Saves Made from Outside Box,Saves made - caught,Drops,Catches,Saves Made from Inside Box,Saves Made,GK Unsuccessful Distribution,Crosses not Claimed,Punches,Set Pieces Goals,Goalkeeper Smother,Penalties Conceded,Penalties Saved,Saves from Penalty,Penalties Faced,Penalty Goals Conceded,Other Goals,Own Goal Scored
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,bjynepnucg7xix0iqjk9cn4es,M. Mejia,Goalkeeper,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,8a64svtccx7ja8431y65zm13o,C. Mocyunas,Defender,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,1gqh3i0wcqcnd0tnaz8k5u0dm,F. Parker,Goalkeeper,1,,6.0,,30.0,43.0,,,27.0,,4.0,,,10.0,17.0,7.0,,180.0,,,,,6.0,14.0,,,23.0,,3.0,13.0,,,,62.0,7.0,,13.0,,2.0,,2.0,10.0,,1.0,,,,,3.0,2.0,,6.0,,8.0,,,22.0,,1.0,,,17.0,,,,,,,24.0,0.0,,,,,,12.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,1.0,6.0,7.0,3.0,,,,,,,,1.0,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,30yhcwhswigj9a1cllu8fp4kq,J. Ramos,Defender,3,8.0,2.0,50.0,106.0,139.0,4.0,12.0,136.0,15.0,6.0,6.0,,10.0,103.0,22.0,,378.0,6.0,30.0,3.0,5.0,52.0,61.0,69.0,6.0,44.0,8.0,28.0,32.0,,30.0,7.0,249.0,12.0,,33.0,,7.0,9.0,3.0,5.0,24.0,,4.0,13.0,12.0,,6.0,7.0,39.0,33.0,1.0,2.0,,6.0,104.0,,,10.0,9.0,18.0,20.0,19.0,8.0,41.0,1.0,2.0,54.0,0.0,,,,2.0,1.0,,,4.0,1.0,,,1.0,,1.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,e1m41wj8rl902fsnf9oygzdas,G. Rodríguez,Forward,17,7.0,,3.0,28.0,34.0,2.0,1.0,30.0,1.0,3.0,1.0,,10.0,24.0,8.0,3.0,176.0,1.0,2.0,,,13.0,10.0,11.0,,5.0,,5.0,8.0,,8.0,1.0,52.0,,3.0,6.0,6.0,4.0,,2.0,1.0,,,,3.0,1.0,,3.0,4.0,3.0,7.0,2.0,1.0,,1.0,27.0,,,7.0,1.0,4.0,1.0,8.0,,13.0,,1.0,15.0,0.0,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,4i620dhlqjnt73wr5adx20991,D. Romig,Goalkeeper,12,,21.0,2.0,118.0,161.0,,,95.0,,9.0,,,10.0,80.0,49.0,,540.0,,1.0,,,15.0,43.0,4.0,,83.0,,1.0,29.0,,2.0,,214.0,9.0,,43.0,,6.0,2.0,6.0,42.0,,7.0,,,,,7.0,6.0,2.0,34.0,,22.0,,2.0,96.0,,2.0,1.0,1.0,54.0,1.0,2.0,,,,,103.0,0.0,,,,,,44.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,,1.0,3.0,18.0,23.0,15.0,,2.0,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,bvsjecs6ghdsxrk6z0dbz9eui,P. Spengler,Midfielder,21,10.0,1.0,61.0,169.0,199.0,1.0,7.0,193.0,8.0,8.0,9.0,1.0,10.0,165.0,52.0,3.0,448.0,2.0,29.0,1.0,6.0,120.0,66.0,67.0,16.0,54.0,1.0,24.0,53.0,1.0,38.0,7.0,306.0,6.0,3.0,30.0,6.0,7.0,12.0,6.0,6.0,3.0,,9.0,8.0,5.0,,6.0,7.0,29.0,31.0,4.0,10.0,5.0,1.0,159.0,3.0,2.0,6.0,,31.0,32.0,6.0,9.0,40.0,,5.0,52.0,0.0,,,,5.0,3.0,,,6.0,3.0,,1.0,2.0,3.0,2.0,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,b3fcjyez6bx62n84767cxbiay,D. Steedman,Midfielder,8,5.0,8.0,58.0,276.0,320.0,,10.0,313.0,16.0,12.0,9.0,2.0,10.0,271.0,105.0,2.0,601.0,6.0,32.0,,9.0,142.0,71.0,70.0,8.0,85.0,6.0,29.0,68.0,,34.0,10.0,432.0,8.0,1.0,44.0,3.0,8.0,7.0,8.0,15.0,,3.0,2.0,10.0,3.0,,10.0,8.0,36.0,46.0,6.0,33.0,7.0,7.0,243.0,6.0,2.0,8.0,4.0,25.0,26.0,12.0,10.0,62.0,1.0,3.0,140.0,0.0,,,,7.0,,,,8.0,2.0,,3.0,8.0,4.0,,,5.0,,1.0,,,,,,0.0,1.0,5.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,f3qlyu81youfsj813s7bbinzd,C. Stretch,Defender,6,9.0,18.0,12.0,328.0,390.0,1.0,10.0,387.0,6.0,12.0,2.0,4.0,10.0,325.0,46.0,2.0,659.0,3.0,9.0,3.0,,139.0,85.0,30.0,1.0,135.0,2.0,32.0,163.0,,11.0,4.0,480.0,19.0,1.0,62.0,3.0,8.0,1.0,7.0,30.0,13.0,,1.0,7.0,10.0,,9.0,8.0,19.0,53.0,,20.0,,24.0,308.0,4.0,3.0,8.0,10.0,26.0,3.0,18.0,2.0,46.0,1.0,3.0,193.0,0.0,,,,5.0,,,,5.0,,,,,,,,,,1.0,,1.0,,,,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,2j3ujgpz5knx7tpo7q97b8ktm,C. Thorn,Defender,4,2.0,,2.0,60.0,64.0,,2.0,63.0,1.0,1.0,,,10.0,59.0,29.0,,90.0,1.0,1.0,1.0,,28.0,7.0,6.0,,17.0,,4.0,8.0,,3.0,1.0,80.0,1.0,,4.0,,1.0,,1.0,,4.0,,,3.0,2.0,,1.0,1.0,3.0,5.0,,1.0,,4.0,59.0,,,2.0,2.0,6.0,1.0,4.0,1.0,10.0,,,32.0,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,6wegwy35lbahzmf41vhljn9ck,M. Tunbridge,Midfielder,16,9.0,,46.0,166.0,211.0,2.0,30.0,206.0,2.0,10.0,14.0,3.0,10.0,161.0,36.0,6.0,514.0,3.0,22.0,,3.0,117.0,97.0,53.0,14.0,83.0,2.0,31.0,59.0,2.0,29.0,,319.0,2.0,4.0,45.0,10.0,8.0,6.0,6.0,14.0,1.0,2.0,7.0,7.0,10.0,,7.0,8.0,24.0,73.0,3.0,23.0,6.0,3.0,143.0,10.0,3.0,5.0,2.0,23.0,24.0,7.0,8.0,33.0,,7.0,59.0,0.0,,,,12.0,3.0,,,1.0,,,7.0,21.0,1.0,1.0,,14.0,2.0,1.0,2.0,,,1.0,,0.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,3phn757ls3kfjmbq5eknf6jca,S. Vivas,Forward,9,20.0,2.0,22.0,83.0,109.0,4.0,2.0,100.0,3.0,7.0,1.0,1.0,10.0,75.0,31.0,5.0,409.0,2.0,9.0,,1.0,59.0,46.0,31.0,8.0,20.0,1.0,23.0,20.0,3.0,17.0,2.0,163.0,10.0,4.0,26.0,9.0,8.0,5.0,4.0,3.0,,,3.0,6.0,2.0,1.0,4.0,8.0,14.0,18.0,3.0,7.0,9.0,3.0,76.0,1.0,3.0,4.0,5.0,10.0,13.0,9.0,3.0,38.0,,1.0,25.0,0.0,1.0,,,4.0,,,,2.0,1.0,,,,1.0,,,,,2.0,,2.0,,,,2.0,0.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,3uyvzfylq1i5xnl6i90uap6uh,A. Walker,Midfielder,0,,,13.0,109.0,111.0,,,111.0,1.0,2.0,1.0,,10.0,109.0,23.0,,156.0,1.0,5.0,,5.0,59.0,4.0,13.0,1.0,31.0,,2.0,40.0,,8.0,1.0,123.0,1.0,,2.0,,2.0,3.0,2.0,,,,1.0,1.0,,,2.0,2.0,5.0,1.0,1.0,11.0,,2.0,98.0,,,,,5.0,8.0,,5.0,17.0,,,50.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,4wd9e8deyccom8ds1fde47re2,N. Watson,Forward,7,12.0,,20.0,46.0,61.0,5.0,7.0,61.0,4.0,5.0,3.0,2.0,10.0,46.0,14.0,1.0,325.0,2.0,11.0,,2.0,39.0,33.0,29.0,3.0,7.0,1.0,15.0,14.0,1.0,17.0,3.0,106.0,2.0,2.0,15.0,3.0,8.0,4.0,3.0,,1.0,,1.0,5.0,7.0,,4.0,8.0,12.0,20.0,2.0,,3.0,1.0,46.0,2.0,1.0,8.0,1.0,7.0,9.0,9.0,5.0,26.0,,1.0,9.0,0.0,3.0,,,4.0,,,,2.0,,,,,,,,,,1.0,,1.0,,1.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,USA_USL_Cup,2024,South Georgia Tormenta FC,South_Georgia_Tormenta_FC,2vi76k2v9gbom4mzvcvk70vf8,A. Wehner,Forward,15,3.0,1.0,15.0,23.0,30.0,2.0,,29.0,1.0,3.0,1.0,,10.0,22.0,9.0,2.0,157.0,1.0,4.0,,,17.0,17.0,23.0,7.0,5.0,1.0,6.0,7.0,,17.0,,52.0,1.0,1.0,7.0,3.0,4.0,2.0,2.0,1.0,,,2.0,3.0,,,3.0,4.0,6.0,6.0,2.0,1.0,1.0,,22.0,,,6.0,2.0,2.0,11.0,8.0,4.0,9.0,,,6.0,0.0,4.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,1.0,,,,1.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
