liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Penalties Taken,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Penalty Goals,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Blocks,Right Foot Goals,Total Red Cards,Straight Red Cards,GK Successful Distribution,Headed Goals,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Set Pieces Goals,Other Goals,Own Goal Scored,Foul Won Penalty,Penalty Goals Conceded,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Last Man Tackle,Penalties Saved,Saves from Penalty,Crosses not Claimed,Home Goals,Away Goals,Winning Goal,Times Tackled
USA_MLS,2017,Seattle Sounders FC,5f5x4oq6vmje8sn32ii6wsij9,J. Jones,Defender,33,104.0,8.0,2845.0,199.0,2.0,16.0,1.0,1605.0,32.0,447.0,17.0,847.0,26.0,4.0,62.0,20.0,16.0,7.0,17.0,484.0,564.0,47.0,174.0,1630.0,11.0,14.0,55.0,1331.0,27.0,24.0,236.0,4.0,652.0,32.0,269.0,8.0,16.0,200.0,33.0,70.0,77.0,2384.0,11.0,35.0,6.0,248.0,,439.0,70.0,63.0,153.0,8.0,,63.0,13.0,40.0,12.0,39.0,277.0,25.0,34.0,,110.0,35.0,3.0,1.0,,10.0,107.0,92.0,1.0,,1370.0,1394.0,29.0,10.0,2.0,11.0,,,32.0,124.0,15.0,37.0,141.0,4.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,1.0,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,7bnfjvdk1a1guaz134ys9tql1,A. Kovar,Midfielder,11,10.0,,199.0,6.0,6.0,2.0,,72.0,4.0,20.0,2.0,37.0,3.0,,5.0,1.0,5.0,,6.0,47.0,23.0,9.0,12.0,75.0,2.0,6.0,5.0,54.0,4.0,6.0,17.0,,9.0,1.0,29.0,4.0,3.0,14.0,1.0,4.0,2.0,145.0,5.0,7.0,3.0,35.0,,19.0,13.0,48.0,17.0,1.0,,4.0,2.0,3.0,,2.0,41.0,,4.0,,14.0,7.0,3.0,,,,18.0,27.0,,,56.0,58.0,6.0,,,,,,7.0,24.0,2.0,2.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,7dwqdyf6cbb8iw4fsh0lo75qt,K. Leerdam,Defender,18,49.0,4.0,1740.0,128.0,1.0,3.0,1.0,764.0,15.0,157.0,7.0,387.0,28.0,2.0,53.0,6.0,12.0,1.0,22.0,341.0,231.0,39.0,110.0,774.0,1.0,22.0,21.0,577.0,9.0,14.0,163.0,,38.0,23.0,178.0,7.0,57.0,82.0,19.0,35.0,34.0,1301.0,,20.0,9.0,152.0,,248.0,49.0,92.0,118.0,2.0,,34.0,7.0,15.0,44.0,20.0,218.0,41.0,10.0,,49.0,20.0,,,,1.0,78.0,331.0,1.0,,603.0,611.0,66.0,11.0,,1.0,,,30.0,100.0,9.0,35.0,74.0,6.0,6.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,mldj6mad0djmavnyrt1xdyhh,N. Lodeiro,Midfielder,10,73.0,17.0,3415.0,27.0,,96.0,7.0,2351.0,44.0,449.0,76.0,1531.0,17.0,6.0,86.0,36.0,39.0,7.0,23.0,941.0,542.0,55.0,380.0,2463.0,1.0,43.0,36.0,1888.0,34.0,60.0,466.0,47.0,559.0,100.0,587.0,13.0,6.0,278.0,38.0,88.0,72.0,3481.0,173.0,38.0,24.0,471.0,1.0,810.0,111.0,76.0,229.0,21.0,13.0,109.0,23.0,128.0,12.0,59.0,506.0,15.0,41.0,6.0,193.0,38.0,97.0,5.0,4.0,9.0,254.0,645.0,6.0,4.0,1907.0,1997.0,35.0,16.0,10.0,10.0,3.0,14.0,37.0,277.0,18.0,41.0,217.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,5.0,4.0,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,52tvpk9bqpg8u37a04kuw61g5,C. Marshall,Defender,14,,1.0,2804.0,5.0,1.0,1.0,1.0,1102.0,2.0,60.0,,203.0,26.0,2.0,55.0,11.0,9.0,4.0,17.0,122.0,806.0,36.0,57.0,1121.0,2.0,13.0,1.0,884.0,27.0,14.0,112.0,,408.0,1.0,66.0,2.0,,106.0,32.0,13.0,46.0,1447.0,,33.0,5.0,72.0,,432.0,22.0,699.0,114.0,5.0,,125.0,,15.0,62.0,,151.0,132.0,31.0,,,33.0,,,,1.0,20.0,221.0,1.0,,994.0,1009.0,79.0,13.0,,2.0,,,30.0,37.0,6.0,61.0,52.0,7.0,25.0,,,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,b1qcst9r50soi83rr5vxmakmh,Z. Mathers,Midfielder,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,7vkikmfnhrvfectvaelt2sfrp,B. Meredith,Goalkeeper,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,6vfwba584q9ewfdbo1ybxvmjt,T. Miller,Goalkeeper,1,,,180.0,,,,,18.0,1.0,,,7.0,7.0,,17.0,,,,,17.0,14.0,,,38.0,,,,13.0,3.0,,17.0,,4.0,,14.0,,,18.0,2.0,,3.0,60.0,,2.0,,,,29.0,,79.0,1.0,,,8.0,,,1.0,,1.0,1.0,3.0,,,2.0,,,,,,5.0,,,12.0,21.0,1.0,1.0,,,,,,,,,,3.0,,,,,18.0,,7.0,,,8.0,,,,4.0,2.0,3.0,6.0,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,5vsdc384lgj2t43i6t5ogur4l,J. Morris,Forward,13,12.0,14.0,1834.0,12.0,3.0,18.0,3.0,501.0,18.0,150.0,2.0,298.0,3.0,,4.0,8.0,14.0,4.0,29.0,221.0,100.0,12.0,111.0,511.0,14.0,15.0,14.0,386.0,24.0,29.0,115.0,,137.0,21.0,116.0,6.0,2.0,52.0,22.0,25.0,11.0,737.0,,25.0,3.0,93.0,,103.0,107.0,41.0,66.0,15.0,,10.0,2.0,12.0,28.0,11.0,150.0,5.0,28.0,,12.0,25.0,,2.0,3.0,1.0,55.0,121.0,3.0,,388.0,396.0,57.0,2.0,4.0,1.0,,1.0,8.0,84.0,4.0,3.0,38.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,70velpmyqr0x9onav4kgfjlxx,L. Neagle,Midfielder,27,19.0,12.0,1228.0,11.0,24.0,11.0,3.0,385.0,12.0,96.0,4.0,193.0,6.0,5.0,13.0,11.0,13.0,5.0,56.0,224.0,91.0,17.0,110.0,403.0,,22.0,13.0,272.0,16.0,28.0,123.0,2.0,102.0,11.0,129.0,4.0,1.0,60.0,9.0,21.0,18.0,669.0,7.0,33.0,13.0,121.0,,110.0,53.0,100.0,85.0,15.0,1.0,8.0,2.0,19.0,36.0,11.0,213.0,24.0,21.0,,24.0,33.0,4.0,1.0,2.0,,72.0,95.0,3.0,2.0,265.0,280.0,92.0,1.0,1.0,,1.0,2.0,10.0,128.0,7.0,14.0,49.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,46seb593jc75c0q0vml2ikc7p,Víctor Rodríguez,Midfielder,8,14.0,2.0,713.0,4.0,4.0,36.0,3.0,390.0,4.0,89.0,9.0,284.0,2.0,1.0,6.0,10.0,9.0,,5.0,112.0,69.0,25.0,50.0,400.0,3.0,5.0,9.0,330.0,5.0,18.0,56.0,,129.0,10.0,68.0,3.0,1.0,42.0,7.0,20.0,9.0,565.0,7.0,11.0,3.0,77.0,1.0,93.0,42.0,61.0,49.0,9.0,2.0,14.0,6.0,13.0,2.0,8.0,84.0,2.0,5.0,1.0,21.0,11.0,3.0,1.0,1.0,1.0,30.0,89.0,2.0,,336.0,344.0,7.0,2.0,1.0,1.0,,4.0,16.0,35.0,9.0,3.0,47.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,7,34.0,,3410.0,24.0,,47.0,6.0,2114.0,17.0,273.0,18.0,1090.0,34.0,4.0,100.0,39.0,9.0,6.0,38.0,527.0,737.0,132.0,244.0,2153.0,1.0,37.0,47.0,1656.0,33.0,26.0,344.0,1.0,492.0,46.0,295.0,15.0,8.0,259.0,38.0,70.0,91.0,2870.0,5.0,38.0,18.0,407.0,,803.0,64.0,70.0,292.0,17.0,,153.0,15.0,73.0,40.0,22.0,485.0,49.0,39.0,,42.0,38.0,4.0,1.0,2.0,1.0,155.0,585.0,6.0,,1774.0,1809.0,78.0,17.0,4.0,2.0,,6.0,102.0,193.0,30.0,51.0,252.0,9.0,9.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,59asg6ejg941cd84vnqqaq385,H. Shipp,Midfielder,19,8.0,2.0,1090.0,7.0,8.0,19.0,2.0,611.0,3.0,95.0,3.0,334.0,9.0,1.0,21.0,6.0,7.0,1.0,9.0,144.0,197.0,26.0,72.0,621.0,11.0,7.0,5.0,504.0,10.0,11.0,93.0,1.0,138.0,7.0,83.0,6.0,,71.0,13.0,10.0,20.0,775.0,3.0,21.0,3.0,78.0,,204.0,24.0,43.0,48.0,4.0,,24.0,2.0,12.0,5.0,9.0,92.0,3.0,11.0,,10.0,21.0,2.0,2.0,,1.0,35.0,184.0,2.0,,519.0,528.0,14.0,,1.0,2.0,,1.0,19.0,44.0,7.0,11.0,43.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,2erjnb3l5mngpxyicnzhk7phx,G. Svensson,Midfielder,4,10.0,2.0,2971.0,30.0,4.0,26.0,2.0,1551.0,5.0,148.0,2.0,565.0,24.0,1.0,62.0,33.0,9.0,7.0,41.0,276.0,848.0,98.0,153.0,1626.0,5.0,33.0,4.0,1265.0,32.0,14.0,215.0,,366.0,13.0,153.0,5.0,2.0,179.0,33.0,47.0,72.0,2095.0,,37.0,19.0,217.0,,624.0,35.0,52.0,171.0,5.0,1.0,146.0,2.0,17.0,52.0,8.0,310.0,75.0,39.0,,10.0,37.0,,2.0,,3.0,98.0,488.0,2.0,,1340.0,1411.0,93.0,13.0,1.0,3.0,,1.0,66.0,139.0,32.0,80.0,119.0,10.0,17.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,4ctqowp9o7mwhajsc4gucql0p,N. Tolo,Defender,5,45.0,2.0,1390.0,92.0,10.0,1.0,,716.0,10.0,191.0,8.0,323.0,23.0,3.0,44.0,12.0,5.0,,10.0,233.0,293.0,51.0,78.0,730.0,5.0,19.0,22.0,572.0,6.0,5.0,122.0,,252.0,10.0,132.0,,33.0,122.0,14.0,41.0,35.0,1169.0,,24.0,11.0,137.0,,261.0,9.0,91.0,104.0,,,36.0,8.0,16.0,15.0,8.0,162.0,55.0,6.0,,45.0,24.0,,,1.0,,48.0,26.0,,,595.0,608.0,25.0,6.0,,,,,36.0,58.0,15.0,35.0,89.0,9.0,6.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
USA_MLS,2017,Seattle Sounders FC,e68y57cy5thgxyun2m3gc4set,R. Torres,Defender,29,4.0,1.0,2147.0,1.0,2.0,1.0,,939.0,3.0,65.0,4.0,280.0,54.0,6.0,133.0,6.0,14.0,3.0,21.0,235.0,476.0,33.0,84.0,969.0,6.0,30.0,2.0,640.0,16.0,14.0,217.0,,87.0,4.0,161.0,8.0,,112.0,25.0,12.0,60.0,1236.0,,27.0,13.0,82.0,,519.0,29.0,45.0,101.0,,,112.0,4.0,8.0,58.0,,161.0,112.0,19.0,,4.0,27.0,,1.0,,2.0,39.0,298.0,,,729.0,752.0,79.0,9.0,,2.0,,,25.0,60.0,8.0,33.0,43.0,20.0,13.0,,,,,,,1.0,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,
USA_MLS,2017,Seattle Sounders FC,5wzjiocild0uj4d0ctq5ipz9x,H. Wingo,Midfielder,23,8.0,1.0,133.0,6.0,12.0,2.0,,74.0,1.0,23.0,4.0,47.0,1.0,,1.0,2.0,2.0,1.0,5.0,37.0,20.0,7.0,10.0,74.0,,1.0,5.0,61.0,2.0,2.0,11.0,,12.0,9.0,18.0,1.0,3.0,9.0,,3.0,1.0,134.0,,12.0,,24.0,,17.0,10.0,95.0,15.0,,,2.0,4.0,1.0,2.0,3.0,31.0,1.0,3.0,,8.0,12.0,,,,,11.0,22.0,,,63.0,63.0,7.0,,,,,,6.0,16.0,1.0,1.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
