liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Shots Created,Starts,Substitute Off,Successful Launches,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Time Played,Times Tackled,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Corners Won,Overruns,Substitute On,Successful Dribbles,Throw Ins to Own Player,Total Big Chances Created,Throw Ins to Opposition Player,Handballs conceded,Penalties Conceded,Shots Off Target (inc woodwork),Total Shots,Unsuccessful Dribbles,Goals,Goals Openplay,Goals from Inside Box,Hit Woodwork,Offsides,Right Foot Goals,Shots On Target ( inc goals ),Total Big Chances Missed,Unsuccessful lay-offs,Home Goals,Away Goals,Assists (Intentional),Corners Taken (incl short corners),Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Through balls,Unsuccessful Corners into Box,Red Cards - 2nd Yellow,Total Red Cards,GK Successful Distribution,Goal Kicks,Total Big Chances Saved,Left Foot Goals,Catches,Drops,GK Unsuccessful Distribution,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - caught,Saves made - parried,Total Big Chances Scored,Penalties Taken,Penalty Goals,Successful Corners into Box,Attempts from Set Pieces,Second Goal Assists,Foul Won Penalty,Goals Conceded Outside Box,Goals from Outside Box,Own Goal Scored,Last Player Tackle,Headed Goals,Direct Setpiece Goals,Set Pieces Goals,Clearances Off the Line,Crosses not Claimed,Goalkeeper Smother,Straight Red Cards,Penalties Off Target,Penalties Saved,Saves from Penalty,Other Goals
USA_USL_Championship,2026,New Mexico United,19addig7dyotjybbwgbjkft2h,L. Archimède,Forward,29,18.0,11.0,7.0,6.0,10.0,,1.0,7.0,,32.0,19.0,13.0,14.0,8.0,2.0,6.0,5.0,5.0,14.0,8.0,6.0,3.0,,3.0,18.0,2.0,2.0,,,4.0,3.0,,3.0,3.0,,1.0,,11.0,7.0,11.0,17.0,1.0,,252.0,,6.0,7.0,5.0,13.0,24.0,17.0,1.0,5.0,7.0,56.0,,,,,6.0,1.0,7.0,1.0,0.0,,,3.0,,,,,,,6.0,6.0,,,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,New Mexico United,470xuwiwevwy86l2ararrkyga,R. Arozarena,Goalkeeper,56,,,,1.0,,,,5.0,,,,,,21.0,,1.0,1.0,1.0,,,,,,12.0,31.0,,2.0,,,8.0,14.0,,1.0,,1.0,,5.0,29.0,4.0,38.0,37.0,,,90.0,,1.0,,,5.0,47.0,42.0,,,5.0,54.0,,,2.0,5.0,4.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,1.0,,2.0,,1.0,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,New Mexico United,t9qs15ixqxrhnr8zd0e355hw,A. Astorga,Defender,23,3.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,,7.0,4.0,3.0,7.0,6.0,,2.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,9.0,19.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,16.0,8.0,8.0,16.0,1.0,1.0,55.0,2.0,2.0,,,8.0,19.0,16.0,2.0,1.0,3.0,37.0,,,1.0,1.0,3.0,,2.0,,0.0,,,2.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2026,New Mexico United,caxfn5xu1taewgtxil6ah2rjd,Z. Bailey,Midfielder,19,,,,6.0,48.0,,,73.0,1.0,30.0,17.0,13.0,67.0,104.0,4.0,6.0,8.0,7.0,30.0,17.0,13.0,3.0,5.0,86.0,311.0,1.0,42.0,5.0,,14.0,85.0,6.0,6.0,1.0,1.0,9.0,15.0,271.0,164.0,122.0,267.0,5.0,3.0,535.0,7.0,5.0,8.0,4.0,57.0,323.0,282.0,8.0,2.0,41.0,384.0,2.0,1.0,5.0,9.0,34.0,9.0,32.0,2.0,0.0,,,,1.0,3.0,1.0,,,,5.0,7.0,4.0,1.0,,,1.0,1.0,1.0,2.0,,,1.0,0.0,1.0,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
USA_USL_Championship,2026,New Mexico United,khvgxqohya7mawca1qx5q590,S. Djeffal,Midfielder,18,1.0,,1.0,1.0,,,,5.0,,2.0,,2.0,2.0,11.0,,1.0,1.0,1.0,1.0,,1.0,,,3.0,16.0,,,1.0,1.0,,3.0,,,,,,1.0,13.0,9.0,4.0,12.0,,,14.0,,,,1.0,4.0,17.0,13.0,,,4.0,19.0,,,,2.0,4.0,,2.0,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,New Mexico United,2idp1y9peudpipac2mymgp9uc,G. Gilchrist,Defender,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2026,New Mexico United,9za3fwnri7qk1dutb4iwmh6g9,C. Gloster,Defender,3,10.0,5.0,5.0,7.0,66.0,,,57.0,1.0,38.0,21.0,17.0,74.0,94.0,4.0,7.0,10.0,9.0,28.0,16.0,12.0,6.0,2.0,9.0,254.0,3.0,29.0,12.0,8.0,21.0,90.0,2.0,6.0,,1.0,1.0,7.0,212.0,115.0,103.0,210.0,1.0,7.0,585.0,2.0,15.0,7.0,1.0,67.0,259.0,217.0,8.0,5.0,42.0,375.0,13.0,12.0,6.0,12.0,41.0,14.0,30.0,3.0,0.0,4.0,,1.0,3.0,38.0,,6.0,,,,2.0,1.0,,,,1.0,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,New Mexico United,3otdvwigq612wydhv0hhjhyp5,D. Harris,Midfielder,5,1.0,1.0,,6.0,31.0,2.0,,55.0,,26.0,16.0,10.0,100.0,12.0,3.0,6.0,8.0,7.0,25.0,15.0,10.0,1.0,4.0,8.0,78.0,1.0,31.0,12.0,6.0,12.0,27.0,7.0,4.0,3.0,,1.0,3.0,61.0,57.0,12.0,58.0,,1.0,382.0,7.0,1.0,5.0,3.0,47.0,78.0,61.0,1.0,13.0,17.0,156.0,14.0,7.0,2.0,3.0,28.0,3.0,14.0,,0.0,4.0,1.0,2.0,6.0,5.0,1.0,,,,2.0,6.0,4.0,1.0,1.0,1.0,,4.0,1.0,4.0,,,1.0,0.0,2.0,9.0,3.0,8.0,4.0,,7.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,New Mexico United,3u22kckqpecmgcw7ee3xrdppm,M. Howell,Defender,27,20.0,10.0,10.0,5.0,18.0,,5.0,58.0,,32.0,13.0,19.0,2.0,78.0,2.0,5.0,7.0,6.0,12.0,3.0,9.0,5.0,,120.0,238.0,2.0,29.0,1.0,,11.0,29.0,,4.0,1.0,2.0,,14.0,210.0,37.0,180.0,203.0,1.0,,338.0,1.0,18.0,3.0,8.0,31.0,245.0,217.0,1.0,2.0,28.0,294.0,,,10.0,18.0,16.0,12.0,10.0,1.0,0.0,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,New Mexico United,dxd6p1c8k96armsbg5isjbu95,G. Hurst,Forward,10,12.0,9.0,3.0,7.0,27.0,2.0,,29.0,,39.0,30.0,9.0,58.0,19.0,7.0,7.0,6.0,5.0,27.0,21.0,6.0,1.0,3.0,13.0,68.0,1.0,12.0,5.0,4.0,9.0,17.0,4.0,5.0,5.0,,8.0,3.0,51.0,40.0,20.0,56.0,,2.0,409.0,5.0,4.0,10.0,1.0,31.0,76.0,59.0,2.0,21.0,17.0,132.0,,,1.0,1.0,12.0,5.0,16.0,1.0,0.0,4.0,,2.0,3.0,,1.0,,,,6.0,14.0,4.0,2.0,2.0,2.0,,2.0,1.0,8.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,2.0,,,,2.0,,,1.0,,,,,,,,,,,,,,
USA_USL_Championship,2026,New Mexico United,beq1o3wl29kdr4qtahdij1m21,N. Hämäläinen,Defender,2,11.0,7.0,4.0,7.0,22.0,1.0,5.0,67.0,1.0,31.0,17.0,14.0,19.0,157.0,1.0,7.0,10.0,9.0,20.0,10.0,10.0,4.0,5.0,32.0,334.0,3.0,23.0,5.0,3.0,22.0,137.0,5.0,6.0,,4.0,,25.0,300.0,89.0,225.0,288.0,4.0,2.0,573.0,4.0,26.0,3.0,5.0,43.0,348.0,313.0,6.0,2.0,35.0,418.0,2.0,1.0,6.0,16.0,23.0,14.0,19.0,1.0,0.0,1.0,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
