root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Grenada,Grenada,4xl7yxqtxeq66f8fw1y76i6ay,S. Abraham,Midfielder,0,5.0,,2.0,2.0,2.0,3.0,,,1.0,,,2.0,1.0,,,1.0,,1.0,10.0,,9.0,5.0,,,2.0,1.0,,1.0,,1.0,,4.0,1.0,2.0,3.0,1.0,,4.0,,,,2.0,,1.0,3.0,1.0,,,1.0,,2.0,6.0,,1.0,3.0,1.0,2.0,,,5.0,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Grenada,Grenada,a2m8107lzkekmdmtpnqeoiwgl,L. Akins,Forward,0,59.0,2.0,44.0,19.0,12.0,15.0,2.0,2.0,10.0,,5.0,39.0,4.0,5.0,,15.0,,3.0,10.0,17.0,114.0,64.0,2.0,1.0,49.0,,11.0,2.0,,8.0,3.0,34.0,5.0,17.0,15.0,9.0,4.0,18.0,3.0,2.0,7.0,6.0,2.0,27.0,13.0,12.0,6.0,,4.0,5.0,16.0,324.0,6.0,4.0,16.0,2.0,48.0,2.0,1.0,33.0,1.0,1.0,1.0,2.0,,1.0,4.0,,,1.0,,,3.0,5.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Grenada,Grenada,es77zuezg8qvczh819uj6c844,D. Barker John,Midfielder,0,35.0,,25.0,13.0,5.0,9.0,1.0,1.0,1.0,,,20.0,3.0,,,1.0,,4.0,10.0,10.0,71.0,36.0,2.0,,26.0,1.0,9.0,1.0,,4.0,,26.0,3.0,5.0,10.0,2.0,2.0,13.0,,,2.0,8.0,,2.0,14.0,3.0,2.0,,1.0,,10.0,132.0,4.0,3.0,9.0,,23.0,3.0,,14.0,,,0.0,3.0,,3.0,,,,3.0,1.0,,1.0,1.0,,5.0,3.0,,2.0,2.0,1.0,5.0,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Grenada,Grenada,1qgtx5es7s1lwfhcruy6c26p6,J. Berkeley-Agyepong,Forward,0,34.0,,26.0,10.0,3.0,7.0,1.0,2.0,1.0,,,16.0,2.0,,,1.0,,1.0,10.0,6.0,41.0,34.0,1.0,1.0,26.0,1.0,10.0,1.0,,1.0,,10.0,1.0,3.0,8.0,,1.0,5.0,1.0,,,2.0,,1.0,6.0,9.0,1.0,,2.0,,9.0,85.0,5.0,2.0,3.0,,25.0,,,6.0,,,0.0,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Grenada,Grenada,8x8d7r505ghqu6sysoyrs6jmx,L. Braveboy,Midfielder,0,14.0,,9.0,5.0,1.0,4.0,,1.0,,,,3.0,1.0,,,,,,10.0,3.0,23.0,14.0,1.0,,9.0,,6.0,,,1.0,,8.0,,1.0,5.0,,1.0,3.0,,,,2.0,,,4.0,2.0,,,,,4.0,64.0,4.0,1.0,2.0,,8.0,2.0,,3.0,,,0.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Grenada,Grenada,bzqbpt01doqirtkcd2vzl0pka,A. Charles,Midfielder,0,67.0,,53.0,11.0,4.0,11.0,,3.0,2.0,,1.0,32.0,2.0,1.0,,5.0,,1.0,10.0,12.0,81.0,69.0,1.0,,55.0,,23.0,1.0,,,1.0,17.0,,7.0,14.0,3.0,2.0,6.0,,,2.0,2.0,,2.0,11.0,23.0,2.0,,3.0,3.0,23.0,174.0,6.0,2.0,4.0,1.0,52.0,,1.0,11.0,,,0.0,1.0,,,1.0,3.0,,3.0,3.0,,2.0,,1.0,,,1.0,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Grenada,Grenada,7bz5i9cqy41p56tbcjktgl990,B. Charles,Midfielder,0,101.0,,83.0,39.0,5.0,11.0,,4.0,5.0,,2.0,18.0,2.0,2.0,,6.0,,,10.0,14.0,116.0,102.0,2.0,1.0,83.0,,65.0,2.0,,1.0,,22.0,,6.0,19.0,,2.0,12.0,,,,7.0,,,15.0,16.0,1.0,,4.0,1.0,33.0,176.0,16.0,2.0,12.0,,68.0,2.0,,18.0,,,0.0,,,,,3.0,2.0,15.0,8.0,,1.0,,,,,,,,5.0,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Grenada,Grenada,6agnvssmgbjvw4rh5ejmf3h7t,J. Charles,Forward,0,6.0,,5.0,1.0,,1.0,,,,,2.0,5.0,3.0,2.0,,2.0,,,10.0,4.0,12.0,6.0,,2.0,5.0,3.0,,,,,,2.0,,2.0,1.0,4.0,,,,,2.0,,,4.0,2.0,,,,2.0,2.0,1.0,52.0,,3.0,,2.0,5.0,,,2.0,,,0.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Grenada,Grenada,1fu9y7gemoii89ejj7bkex78p,Regan Charles-Cook,Forward,0,75.0,2.0,63.0,15.0,11.0,12.0,,1.0,,,2.0,54.0,5.0,2.0,,4.0,,11.0,10.0,25.0,162.0,81.0,1.0,,68.0,3.0,18.0,4.0,,5.0,3.0,43.0,2.0,15.0,13.0,11.0,2.0,29.0,3.0,2.0,5.0,18.0,2.0,22.0,24.0,21.0,4.0,1.0,6.0,4.0,20.0,270.0,10.0,5.0,18.0,6.0,62.0,3.0,,33.0,0.0,2.0,0.0,4.0,,4.0,4.0,,1.0,6.0,1.0,1.0,1.0,1.0,,5.0,6.0,,3.0,2.0,4.0,12.0,5.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Grenada,Grenada,cv7nd9tnk6j2ixvnlibiip2vp,R. Charles-Cook,Goalkeeper,0,58.0,,45.0,20.0,,,,4.0,,,2.0,23.0,4.0,2.0,,,,,10.0,,148.0,113.0,1.0,,81.0,,58.0,,,,,33.0,,,32.0,,4.0,,,,,,,,28.0,24.0,,,,,69.0,315.0,29.0,4.0,,,53.0,,,,,,0.0,,,,,21.0,20.0,28.0,32.0,1.0,3.0,,,,,,,,,,,,2.0,,,,,28.0,36.0,,7.0,8.0,5.0,10.0,,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
