liga,temporada,equipo,id,nombre,posicion,dorsal,Games Played,Goals,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Substitute Off,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Throw Ins to Opposition Player,Recoveries,Starts,Unsuccessful Passes Own Half,Touches,Appearances,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Unsuccessful lay-offs,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Penalties Conceded,Successful Corners into Box,Corners Taken (incl short corners),Attempts from Set Pieces,Unsuccessful Corners into Box,Clearances Off the Line,Goals from Inside Box,Penalties Taken,Penalty Goals,Saves Made,GK Successful Distribution,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Saves made - caught,GK Unsuccessful Distribution,Left Foot Goals,Last Man Tackle,Total Touches In Opposition Box,Foul Won Penalty,Headed Goals,Own Goal Scored,Punches,Goalkeeper Smother,Drops,Penalties Faced,Other Goals,Crosses not Claimed,Penalties Saved,Saves from Penalty,Penalties Off Target,Set Pieces Goals
USA_MLS,2013,Club de Foot Montréal,a0pxule4evfroiu30euxkkset,M. Ferrari,Defender,13.0,32.0,1.0,8.0,,,,,,,,2880.0,6.0,3.0,8.0,1.0,1424.0,1.0,47.0,,274.0,33.0,48.0,6.0,8.0,31.0,296.0,1004.0,34.0,143.0,1469.0,28.0,3.0,1148.0,42.0,8.0,191.0,489.0,2.0,112.0,,,188.0,32.0,79.0,1933.0,32.0,23.0,102.0,,569.0,50.0,115.0,2.0,130.0,,19.0,59.0,1.0,192.0,197.0,50.0,,,,1.0,46.0,364.0,1240.0,1278.0,90.0,7.0,,1.0,,27.0,77.0,7.0,114.0,56.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,3hlfpv0bb49qpqj8j1i4js3px,D. Iapichino,Defender,17.0,15.0,,4.0,,,,4.0,,21.0,,1096.0,83.0,2.0,9.0,,563.0,6.0,59.0,6.0,173.0,38.0,56.0,1.0,3.0,10.0,253.0,258.0,32.0,98.0,579.0,12.0,12.0,389.0,18.0,1.0,154.0,183.0,8.0,134.0,2.0,23.0,77.0,11.0,43.0,927.0,15.0,3.0,97.0,,309.0,96.0,55.0,,36.0,5.0,7.0,4.0,8.0,111.0,49.0,21.0,23.0,1.0,,,46.0,28.0,410.0,425.0,14.0,1.0,,,2.0,29.0,56.0,3.0,46.0,51.0,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,2p2y9gfy8c4idbuq8lvovjfmd,W. Lefèvre,Defender,5.0,6.0,,2.0,,,,2.0,,,,397.0,,1.0,7.0,,144.0,1.0,5.0,,28.0,11.0,18.0,1.0,1.0,7.0,48.0,84.0,7.0,17.0,147.0,3.0,,84.0,4.0,2.0,35.0,49.0,,27.0,,,26.0,4.0,8.0,226.0,6.0,2.0,15.0,,69.0,42.0,14.0,1.0,28.0,,3.0,4.0,,26.0,31.0,5.0,,,,,5.0,24.0,110.0,112.0,11.0,,,,,4.0,12.0,3.0,22.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,8xgbs2mb4cq2ytxjkkdnd4gd1,Piscu,Defender,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,awawticpoc1h45hkw32dlbx05,C. Mallace,Midfielder,16.0,2.0,,,,,,2.0,,,,36.0,,,,,11.0,,1.0,,4.0,,,,,4.0,10.0,3.0,3.0,4.0,11.0,,,6.0,,,4.0,2.0,,2.0,,,1.0,,2.0,21.0,2.0,,6.0,,2.0,52.0,4.0,,1.0,,,1.0,1.0,11.0,2.0,,,,,,3.0,6.0,7.0,7.0,5.0,,,,,3.0,7.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,d3xf5ibta7pmn8vn4mboxdgb9,J. Mapp,Midfielder,21.0,28.0,2.0,2.0,,,,2.0,8.0,68.0,2.0,2227.0,29.0,60.0,2.0,1.0,820.0,16.0,204.0,38.0,436.0,6.0,26.0,14.0,7.0,33.0,406.0,268.0,33.0,142.0,834.0,22.0,44.0,624.0,33.0,30.0,168.0,99.0,37.0,251.0,7.0,3.0,150.0,26.0,29.0,1372.0,28.0,1.0,220.0,1.0,209.0,73.0,136.0,16.0,42.0,27.0,44.0,15.0,29.0,268.0,16.0,40.0,112.0,4.0,2.0,7.0,99.0,322.0,654.0,666.0,48.0,3.0,2.0,7.0,21.0,30.0,132.0,3.0,24.0,121.0,,9.0,45.0,1.0,30.0,,1.0,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,eylzpr9mwg59kik07eq5c9uxh,Z. Messoudi,Midfielder,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,,,Defender,14.0,23.0,,,1.0,1.0,,,3.0,3.0,,1939.0,1.0,3.0,5.0,,1065.0,,27.0,,263.0,27.0,48.0,2.0,4.0,15.0,209.0,686.0,43.0,102.0,1099.0,11.0,2.0,837.0,26.0,2.0,150.0,186.0,4.0,104.0,,,133.0,23.0,49.0,1379.0,23.0,9.0,95.0,,466.0,53.0,89.0,,112.0,,19.0,25.0,1.0,135.0,88.0,30.0,3.0,,,,31.0,420.0,921.0,949.0,40.0,6.0,,,,33.0,46.0,10.0,74.0,64.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,3p9ibyf2pev3pc5ei3g950bth,Sanna Nyassi,Midfielder,11.0,22.0,1.0,2.0,,,,11.0,5.0,30.0,6.0,1162.0,8.0,19.0,,,357.0,8.0,120.0,8.0,171.0,6.0,7.0,8.0,2.0,28.0,180.0,136.0,27.0,53.0,359.0,12.0,9.0,288.0,12.0,17.0,60.0,110.0,16.0,79.0,3.0,2.0,80.0,11.0,13.0,615.0,22.0,,129.0,1.0,73.0,23.0,67.0,9.0,11.0,7.0,19.0,12.0,25.0,169.0,10.0,14.0,32.0,1.0,1.0,,74.0,56.0,297.0,299.0,40.0,1.0,5.0,1.0,3.0,23.0,102.0,4.0,11.0,55.0,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,Defender,34.0,7.0,1.0,,,,,1.0,1.0,3.0,,547.0,12.0,,3.0,,227.0,1.0,18.0,,44.0,9.0,11.0,4.0,1.0,9.0,87.0,131.0,17.0,41.0,227.0,4.0,,167.0,6.0,5.0,52.0,67.0,,44.0,,4.0,30.0,6.0,11.0,357.0,7.0,5.0,34.0,,107.0,51.0,35.0,1.0,8.0,,2.0,16.0,,59.0,38.0,7.0,3.0,,,,15.0,35.0,175.0,175.0,25.0,1.0,,,,13.0,24.0,4.0,24.0,19.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,8o6ybhye06vfntrs75zg5jr2t,D. Paponi,Forward,35.0,17.0,2.0,2.0,,,,9.0,4.0,2.0,11.0,828.0,2.0,35.0,,2.0,215.0,5.0,60.0,2.0,117.0,2.0,5.0,12.0,2.0,27.0,111.0,37.0,4.0,59.0,216.0,9.0,1.0,148.0,16.0,24.0,64.0,57.0,13.0,57.0,6.0,,15.0,8.0,9.0,334.0,17.0,2.0,44.0,1.0,49.0,37.0,37.0,12.0,4.0,2.0,16.0,16.0,3.0,87.0,5.0,18.0,2.0,2.0,,1.0,23.0,50.0,151.0,152.0,43.0,1.0,6.0,1.0,4.0,4.0,50.0,,1.0,21.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,bg79zk0nn1ssj004bfyhn3qol,T. Perkins,Goalkeeper,1.0,34.0,,,,,,,,,,3060.0,,,61.0,,361.0,,,,75.0,136.0,247.0,,8.0,1.0,378.0,211.0,1.0,11.0,544.0,1.0,2.0,172.0,43.0,,258.0,46.0,,214.0,,,381.0,34.0,44.0,1290.0,34.0,,15.0,,417.0,75.0,32.0,,114.0,,9.0,20.0,,36.0,40.0,51.0,,,,,3.0,81.0,229.0,286.0,21.0,8.0,,,,,4.0,1.0,3.0,12.0,1.0,,,,,,,,,117.0,404.0,61.0,52.0,23.0,62.0,30.0,148.0,,,,,,,32.0,6.0,3.0,7.0,,,,,,
USA_MLS,2013,Club de Foot Montréal,6kfit6xodurcu28gxpfhfd6fp,A. Pisanu,Midfielder,31.0,15.0,1.0,2.0,,,,6.0,9.0,12.0,8.0,686.0,6.0,17.0,,1.0,221.0,3.0,48.0,14.0,107.0,2.0,11.0,3.0,,10.0,129.0,76.0,5.0,53.0,233.0,12.0,2.0,155.0,5.0,7.0,64.0,57.0,18.0,72.0,3.0,,27.0,9.0,14.0,384.0,15.0,,61.0,,86.0,23.0,32.0,4.0,14.0,6.0,23.0,2.0,4.0,73.0,7.0,5.0,22.0,3.0,,,31.0,42.0,162.0,169.0,12.0,,3.0,1.0,6.0,4.0,41.0,1.0,5.0,30.0,,7.0,18.0,,9.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,at17hr951urmz9960m8k59qs5,N. Rivas,Defender,2.0,1.0,,,1.0,,1.0,,,,,70.0,1.0,,,,16.0,,1.0,,3.0,,,,,2.0,3.0,13.0,3.0,1.0,17.0,2.0,,12.0,2.0,,1.0,8.0,,,,,4.0,1.0,1.0,31.0,1.0,,7.0,,6.0,3.0,6.0,,4.0,,1.0,2.0,,11.0,2.0,2.0,,,,,3.0,2.0,15.0,16.0,4.0,,,,,2.0,5.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,d3dc2krgele5x4t6wypdf8ixh,A. Romero,Midfielder,15.0,31.0,2.0,4.0,1.0,1.0,,11.0,14.0,23.0,2.0,1706.0,24.0,35.0,2.0,2.0,544.0,12.0,111.0,13.0,260.0,6.0,27.0,8.0,3.0,9.0,316.0,185.0,44.0,93.0,552.0,28.0,36.0,408.0,23.0,15.0,120.0,164.0,24.0,129.0,3.0,,99.0,20.0,23.0,986.0,31.0,,259.0,,155.0,51.0,115.0,7.0,24.0,7.0,31.0,4.0,45.0,272.0,16.0,26.0,32.0,1.0,,2.0,148.0,122.0,425.0,432.0,13.0,2.0,3.0,2.0,12.0,34.0,157.0,10.0,20.0,111.0,,6.0,17.0,,8.0,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,3uxa33px113otw58gni3g72l1,B. Smith,Midfielder,19.0,16.0,2.0,1.0,,,,16.0,,11.0,,276.0,5.0,10.0,,,127.0,7.0,33.0,5.0,66.0,3.0,6.0,2.0,4.0,3.0,62.0,39.0,6.0,22.0,128.0,2.0,6.0,99.0,9.0,5.0,28.0,40.0,6.0,35.0,2.0,,21.0,,6.0,206.0,16.0,1.0,33.0,,33.0,23.0,18.0,3.0,1.0,3.0,5.0,1.0,6.0,37.0,2.0,13.0,13.0,1.0,,1.0,16.0,22.0,99.0,100.0,4.0,,2.0,1.0,4.0,6.0,19.0,,3.0,17.0,,2.0,4.0,,2.0,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,apavbqkzwn6ik22hi8d8mo1qt,M. Tissot,Midfielder,51.0,6.0,1.0,1.0,,,,3.0,,5.0,1.0,303.0,22.0,,2.0,,99.0,3.0,6.0,,45.0,2.0,6.0,,,7.0,49.0,34.0,6.0,19.0,104.0,2.0,2.0,69.0,5.0,2.0,25.0,46.0,2.0,22.0,,5.0,19.0,3.0,8.0,177.0,6.0,1.0,19.0,,47.0,16.0,12.0,2.0,10.0,,2.0,2.0,1.0,28.0,7.0,5.0,5.0,,,,9.0,5.0,74.0,79.0,9.0,,,,,4.0,16.0,2.0,3.0,10.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,cwf5j4rkh5wjmnt1em8op2itx,S. Ubiparipović,Midfielder,28.0,1.0,,,,,,1.0,,,,5.0,,,,,5.0,1.0,1.0,,3.0,,,,,,2.0,1.0,,1.0,5.0,,,4.0,1.0,,1.0,2.0,,,,,3.0,,1.0,7.0,1.0,,1.0,,1.0,10.0,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,4.0,4.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,b6qcbypqd6eicmvpvp1ivu9xx,C. Warner,Midfielder,18.0,18.0,1.0,2.0,,,,8.0,4.0,3.0,,938.0,,19.0,,1.0,388.0,,54.0,1.0,147.0,4.0,13.0,5.0,3.0,10.0,124.0,184.0,28.0,61.0,404.0,25.0,5.0,304.0,14.0,8.0,74.0,83.0,5.0,56.0,3.0,1.0,74.0,10.0,21.0,562.0,18.0,2.0,89.0,,140.0,100.0,55.0,3.0,26.0,1.0,10.0,12.0,6.0,111.0,15.0,17.0,3.0,1.0,,,46.0,127.0,316.0,330.0,22.0,,,,6.0,23.0,56.0,5.0,17.0,43.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2013,Club de Foot Montréal,covdroh3u0yk1g5d6uofqi5zp,A. Wenger,Midfielder,33.0,25.0,1.0,1.0,,,,16.0,5.0,6.0,7.0,915.0,2.0,20.0,,,265.0,15.0,67.0,3.0,133.0,3.0,10.0,10.0,4.0,28.0,166.0,54.0,13.0,71.0,265.0,17.0,9.0,180.0,16.0,18.0,81.0,65.0,12.0,73.0,6.0,,34.0,9.0,14.0,435.0,25.0,,88.0,,68.0,78.0,50.0,8.0,4.0,3.0,9.0,19.0,16.0,135.0,8.0,20.0,6.0,,,3.0,57.0,65.0,184.0,184.0,47.0,,5.0,3.0,2.0,12.0,85.0,1.0,4.0,31.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
