root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Kitts and Nevis,St._Kitts_and_Nevis,u2r4yg27xxua6eri0yxeapd5,G. Amory,Midfielder,0,135.0,1.0,105.0,17.0,22.0,25.0,1.0,9.0,8.0,1.0,4.0,68.0,6.0,4.0,,9.0,,5.0,10.0,40.0,215.0,138.0,2.0,1.0,107.0,2.0,41.0,1.0,,15.0,1.0,72.0,9.0,23.0,31.0,6.0,4.0,37.0,2.0,1.0,3.0,15.0,1.0,11.0,29.0,38.0,3.0,1.0,3.0,1.0,43.0,356.0,9.0,6.0,23.0,3.0,98.0,6.0,,46.0,0.0,1.0,1.0,7.0,1.0,2.0,6.0,2.0,2.0,9.0,6.0,,1.0,1.0,,5.0,5.0,1.0,1.0,2.0,4.0,7.0,3.0,4.0,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Kitts and Nevis,St._Kitts_and_Nevis,9xgy4pzbc717eynmza0henget,J. Archibald,Goalkeeper,0,75.0,,63.0,30.0,1.0,2.0,1.0,7.0,4.0,1.0,8.0,9.0,6.0,8.0,,4.0,,,10.0,1.0,206.0,145.0,,,107.0,,98.0,,,,,41.0,,1.0,38.0,,6.0,1.0,,,,,,,31.0,30.0,,,,,84.0,540.0,64.0,6.0,4.0,,78.0,,1.0,5.0,,,0.0,1.0,,,,11.0,4.0,29.0,36.0,,4.0,,,,,,,,,,,,1.0,,,,,40.0,62.0,,10.0,8.0,9.0,4.0,1.0,17.0,5.0,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Kitts and Nevis,St._Kitts_and_Nevis,6e2fmef42fkxjyeqp2fefnydx,S. Boston,Forward,0,16.0,,10.0,3.0,7.0,6.0,1.0,,,,,9.0,3.0,,,1.0,,,10.0,6.0,21.0,16.0,,1.0,10.0,3.0,1.0,2.0,,3.0,1.0,10.0,,8.0,6.0,1.0,,7.0,,,,,,1.0,6.0,6.0,2.0,,5.0,1.0,1.0,70.0,1.0,3.0,,1.0,10.0,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Kitts and Nevis,St._Kitts_and_Nevis,drzj0g1k44y6l52o4w68qgqvo,N. Browne,Midfielder,0,99.0,,79.0,20.0,6.0,16.0,3.0,2.0,1.0,,3.0,56.0,4.0,3.0,,4.0,,1.0,10.0,17.0,119.0,102.0,3.0,,82.0,1.0,26.0,1.0,,4.0,,26.0,2.0,9.0,20.0,5.0,3.0,7.0,1.0,,2.0,1.0,,2.0,18.0,24.0,2.0,,1.0,3.0,41.0,260.0,5.0,4.0,2.0,3.0,76.0,,1.0,11.0,,,0.0,1.0,1.0,,,,,6.0,4.0,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Kitts and Nevis,St._Kitts_and_Nevis,bx9ol6nw0rhk5vru59dmhi1gp,A. Burley,Defender,0,137.0,1.0,122.0,41.0,5.0,2.0,,3.0,2.0,1.0,6.0,43.0,4.0,6.0,,2.0,,2.0,10.0,8.0,179.0,156.0,1.0,,130.0,,87.0,3.0,,1.0,,28.0,,5.0,26.0,2.0,4.0,7.0,,1.0,1.0,2.0,,4.0,23.0,44.0,1.0,,3.0,,63.0,351.0,16.0,4.0,4.0,1.0,120.0,,1.0,9.0,1.0,0.0,1.0,1.0,,,,13.0,4.0,10.0,24.0,4.0,9.0,,,,,,,,,,1.0,,,,,,,5.0,1.0,,4.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Kitts and Nevis,St._Kitts_and_Nevis,dpes3jk1acu01ea47h6p710yc,J. Burt,Forward,0,24.0,,20.0,8.0,1.0,3.0,1.0,1.0,,,,9.0,3.0,,,1.0,,,10.0,7.0,32.0,24.0,,,20.0,3.0,12.0,,,,,5.0,,2.0,4.0,,,5.0,,,,4.0,,2.0,3.0,4.0,,,,1.0,5.0,43.0,,3.0,4.0,,19.0,3.0,,6.0,,,0.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Kitts and Nevis,St._Kitts_and_Nevis,49en0zhww1w8am5iykrziprmc,K. Clarke,Midfielder,0,8.0,,3.0,1.0,3.0,3.0,,1.0,,1.0,1.0,3.0,3.0,1.0,,3.0,,3.0,10.0,2.0,23.0,8.0,,,3.0,3.0,1.0,1.0,,2.0,,12.0,1.0,6.0,5.0,,,8.0,,,,5.0,,1.0,7.0,2.0,1.0,,1.0,3.0,3.0,52.0,1.0,3.0,5.0,,3.0,2.0,2.0,11.0,,,0.0,1.0,,1.0,2.0,,,,2.0,,,,,,3.0,,,,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Kitts and Nevis,St._Kitts_and_Nevis,6xzxoquusjoh8acnmf2ps6044,J. Connor,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Kitts and Nevis,St._Kitts_and_Nevis,14lsn6xepxj62q406zgqhped,O. Flemming,Defender,0,24.0,,13.0,1.0,5.0,4.0,,4.0,1.0,1.0,2.0,8.0,2.0,2.0,,3.0,,2.0,10.0,3.0,42.0,25.0,1.0,1.0,14.0,1.0,6.0,,,2.0,,14.0,,7.0,11.0,,1.0,8.0,1.0,,,3.0,,,7.0,10.0,2.0,,1.0,2.0,11.0,98.0,4.0,2.0,4.0,,14.0,,1.0,11.0,,,0.0,,,,,4.0,,,7.0,2.0,2.0,,,,,,,,1.0,,2.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,St. Kitts and Nevis,St._Kitts_and_Nevis,1maev2wg329ezy9ydwl8aqr6c,D. Hamilton,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
