root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Open Play Passes,Goals from Inside Box,Successful Open Play Passes,Leftside Passes,Ground Duels lost,Unsuccessful Short Passes,Successful Lay-offs,Unsuccessful Passes Own Half,Aerial Duels won,Penalty Goals Conceded,Goals Conceded Inside Box,Successful Passes Opposition Half,Appearances,Goals Conceded,Goals from Outside Box,Aerial Duels,Left Foot Goals,Total Fouls Won,Index,Backward Passes,Touches,Total Passes,Substitute Off,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Substitute On,Successful Passes Own Half,Foul Attempted Tackle,Goals Conceded Outside Box,Times Tackled,Offsides,Total Losses Of Possession,Unsuccessful Dribbles,Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Shots,Starts,Ground Duels,PutThrough/Blocked Distribution Won,Goals,Shots On Target ( inc goals ),Ground Duels won,Right Foot Goals,Total Touches In Opposition Box,Unsuccessful Passes Opposition Half,Rightside Passes,PutThrough/Blocked Distribution,Overruns,Total Fouls Conceded,Aerial Duels lost,Forward Passes,Time Played,Recoveries,Games Played,Duels won,Shots Off Target (inc woodwork),Successful Short Passes,Successful Dribbles,Yellow Cards,Duels,Home Goals,Away Goals,Winning Goal,Key Passes (Attempt Assists),Through balls,Successful Crosses & Corners,Corners Won,Unsuccessful Launches,Successful Launches,Successful Long Passes,Unsuccessful Long Passes,Interceptions,Total Clearances,Blocked Shots,Tackles Lost,Corners Taken (incl short corners),Unsuccessful Crosses open play,Attempts from Set Pieces,Unsuccessful Corners into Box,Successful Corners into Box,Tackles Won,Unsuccessful Crosses & Corners,Throw Ins to Own Player,Total Tackles,Clean Sheets,Successful Crosses open play,Blocks,Goal Assists,Unsuccessful lay-offs,Goal Kicks,GK Successful Distribution,Throw Ins to Opposition Player,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made from Inside Box,Saves made - parried,Drops,Saves Made,Catches,Penalties Faced,Penalties Conceded,Straight Red Cards,Total Red Cards,Foul Won Penalty,Assists (Intentional),Hit Woodwork,Headed Goals,Punches,Penalty Goals,Penalties Taken,Set Pieces Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Own Goal Scored,Saves made - caught,Goalkeeper Smother,Clearances Off the Line,Saves from Penalty,Penalties Saved,Last Player Tackle,Second Goal Assists,Penalties Off Target
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Cayman Islands,Cayman_Islands,a5zmg4sofmdj9fcketi5b2wyy,J. Alexander,Defender,0,102.0,,68.0,7.0,31.0,13.0,,19.0,3.0,,9.0,31.0,5.0,12.0,,9.0,,6.0,10.0,8.0,227.0,103.0,,,69.0,,39.0,7.0,3.0,9.0,,72.0,4.0,37.0,34.0,2.0,5.0,66.0,2.0,,,35.0,,,20.0,27.0,10.0,1.0,8.0,6.0,61.0,450.0,14.0,5.0,38.0,2.0,62.0,4.0,,75.0,,,0.0,3.0,,1.0,,15.0,1.0,7.0,21.0,4.0,13.0,,8.0,,5.0,,,,17.0,5.0,20.0,25.0,1.0,1.0,3.0,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Cayman Islands,Cayman_Islands,3h1r7qm88d2bfct9e6u8eepec,J. Bonilla,Midfielder,0,138.0,,97.0,44.0,17.0,20.0,,17.0,1.0,,9.0,42.0,6.0,12.0,,4.0,,5.0,10.0,8.0,199.0,143.0,2.0,,101.0,,59.0,6.0,3.0,4.0,,54.0,1.0,20.0,42.0,,6.0,41.0,2.0,,,24.0,,,27.0,28.0,5.0,,6.0,3.0,63.0,538.0,27.0,6.0,25.0,,91.0,2.0,2.0,45.0,,,0.0,1.0,,,,17.0,1.0,10.0,22.0,3.0,5.0,,3.0,2.0,,,2.0,,14.0,2.0,,17.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Cayman Islands,Cayman_Islands,dlsbi1p53kbedei93tglvhdnu,Jabari Campbell,Defender,0,172.0,,110.0,39.0,14.0,29.0,,26.0,9.0,,9.0,52.0,6.0,12.0,,11.0,,13.0,10.0,20.0,349.0,180.0,,,116.0,,64.0,3.0,3.0,8.0,,105.0,5.0,16.0,64.0,2.0,6.0,48.0,3.0,,,34.0,,2.0,42.0,10.0,10.0,,3.0,2.0,111.0,540.0,23.0,6.0,43.0,2.0,108.0,4.0,,59.0,,,0.0,1.0,,,,18.0,3.0,8.0,35.0,7.0,23.0,,3.0,,4.0,,,,14.0,4.0,50.0,17.0,2.0,,1.0,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Cayman Islands,Cayman_Islands,6q83tp0so8q9wnsb3251q8duc,Jahiem Campbell,Defender,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Cayman Islands,Cayman_Islands,abu2c7vl7rw5prfx0g541efbo,Joshwa Campbell,Defender,0,96.0,,71.0,14.0,13.0,21.0,2.0,6.0,8.0,,5.0,46.0,4.0,5.0,,11.0,,5.0,10.0,23.0,173.0,102.0,1.0,3.0,76.0,1.0,34.0,5.0,,7.0,,58.0,6.0,16.0,26.0,3.0,3.0,24.0,2.0,,1.0,11.0,,8.0,35.0,34.0,4.0,,9.0,3.0,31.0,278.0,13.0,4.0,19.0,2.0,69.0,3.0,,35.0,,,0.0,6.0,,4.0,6.0,1.0,,7.0,5.0,3.0,5.0,1.0,,12.0,5.0,1.0,8.0,3.0,3.0,15.0,5.0,3.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Cayman Islands,Cayman_Islands,a0ekg5wlo4lpsccweae42k6zu,A. Clarke-Ramírez,Defender,0,8.0,,6.0,6.0,1.0,1.0,1.0,,,,,7.0,2.0,,,,,,10.0,1.0,18.0,8.0,,,6.0,2.0,1.0,,,1.0,,5.0,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,1.0,3.0,,2.0,,,,1.0,22.0,1.0,2.0,,,6.0,,,1.0,,,0.0,2.0,,2.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Cayman Islands,Cayman_Islands,e29bbrpvwjsh9nk05wwigzdas,G. Dell’Oglio,Midfielder,0,2.0,,2.0,,1.0,,,,,,,,2.0,,,,,,10.0,,2.0,2.0,,,2.0,2.0,2.0,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,2.0,,2.0,,,2.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Cayman Islands,Cayman_Islands,eoda5cn7395mbc3es3vli4nis,L. Dinnall,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Cayman Islands,Cayman_Islands,2xfiag34avoi6g5duaqupdmvo,D. Douglas,Forward,0,2.0,1.0,,1.0,1.0,2.0,,2.0,1.0,,,,1.0,,,2.0,,,10.0,,6.0,2.0,,,,1.0,,,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,,1.0,1.0,21.0,,1.0,1.0,,,,,3.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Concacaf_Nations_League,2024-2025,Cayman Islands,Cayman_Islands,4g82b081xhg67o1jpxdwredck,I. Duran,Defender,0,12.0,,7.0,1.0,2.0,3.0,1.0,,,,,5.0,2.0,,,1.0,,1.0,10.0,3.0,17.0,12.0,,,7.0,2.0,2.0,,,1.0,,7.0,,3.0,5.0,,,4.0,,,,2.0,,,5.0,2.0,1.0,,,1.0,6.0,34.0,1.0,2.0,2.0,,7.0,,,5.0,,,0.0,,,,,,,,2.0,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
