liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Goals Conceded Inside Box,Starts,Appearances,Index,Goals Conceded,Games Played,Substitute Off,Yellow Cards,Substitute On,Goals,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Open Play Passes,Successful Passes Opposition Half,Aerial Duels lost,Total Passes,Touches,Total Touches In Opposition Box,Successful Long Passes,Duels,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Duels lost,Saves Made,GK Successful Distribution,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Successful Short Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Unsuccessful Passes Own Half,Catches,Forward Passes,Saves Made from Outside Box,Saves made - parried,Total Clearances,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Throw Ins to Own Player,Backward Passes,Interceptions,Penalties Conceded,Successful Launches,Corners Won,Total Tackles,Total Fouls Conceded,Foul Attempted Tackle,Ground Duels,Duels won,Total Fouls Won,Aerial Duels won,Ground Duels lost,Tackles Won,Ground Duels won,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Tackles Lost,PutThrough/Blocked Distribution,Blocks,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Total Shots,Handballs conceded,Successful Crosses & Corners,Successful Corners into Box,Blocked Shots,Corners Taken (incl short corners),Shots On Target ( inc goals ),Unsuccessful Corners into Box,Attempts from Set Pieces,Successful Crosses open play,Successful Dribbles,Throw Ins to Opposition Player,Successful Lay-offs,Right Foot Goals,Unsuccessful Dribbles,Goals from Inside Box,Penalties Taken,Penalty Goals,Hit Woodwork,Foul Won Penalty,Offsides,Through balls,Goals Conceded Outside Box,Assists (Intentional),Goal Assists,Unsuccessful lay-offs,Punches,Drops,Headed Goals,Left Foot Goals,Clean Sheets,Goals from Outside Box,Penalties Off Target,Goalkeeper Smother,Clearances Off the Line,Set Pieces Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks,Second Goal Assists,Own Goal Scored,Other Goals,Last Man Tackle
USA_US_Open_Cup,2017,Chicago Fire FC,iylawaly9w2ijxd4vrkfbj6d,A. Álvarez,Midfielder,12.0,210.0,,2.0,2.0,10.0,,2.0,,,,,,,,86.0,59.0,2.0,93.0,148.0,11.0,2.0,33.0,23.0,73.0,79.0,2.0,17.0,,,,3.0,38.0,22.0,11.0,77.0,14.0,13.0,4.0,25.0,9.0,1.0,,25.0,,,2.0,,,,,,32.0,,,,7.0,4.0,3.0,2.0,31.0,16.0,3.0,,15.0,4.0,16.0,6.0,12.0,,2.0,,2.0,3.0,4.0,,2.0,2.0,3.0,11.0,1.0,5.0,1.0,1.0,9.0,,5.0,,5.0,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Chicago Fire FC,dblic6cgdi28lxu6k7ecp40k5,D. Arshakyan,Forward,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Chicago Fire FC,ahsgqqn4mjj7isq2x0fdkl49,B. Bronico,Midfielder,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Chicago Fire FC,4pvzci644zwid3yddruz3l0id,J. Campbell,Defender,16.0,210.0,,2.0,2.0,10.0,,2.0,,,,,,,,149.0,35.0,4.0,153.0,178.0,1.0,15.0,23.0,35.0,134.0,138.0,11.0,9.0,,,5.0,6.0,17.0,103.0,9.0,123.0,15.0,70.0,,6.0,6.0,9.0,,44.0,,,6.0,,,,,,4.0,2.0,,2.0,,6.0,2.0,,12.0,14.0,2.0,7.0,5.0,4.0,7.0,,,2.0,4.0,1.0,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Chicago Fire FC,ei4ddhpc4jooivjfq9uw3092h,S. Cleveland,Goalkeeper,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Chicago Fire FC,qltl203pzsm3rkzahegvglpl,D. Conner,Midfielder,18.0,135.0,,2.0,2.0,10.0,,2.0,1.0,,,,,,,50.0,19.0,,50.0,73.0,1.0,1.0,12.0,19.0,40.0,40.0,2.0,4.0,,,2.0,3.0,15.0,22.0,7.0,39.0,10.0,1.0,1.0,8.0,4.0,3.0,,18.0,,,,,,,,8.0,12.0,,,,1.0,5.0,2.0,2.0,10.0,8.0,1.0,2.0,4.0,4.0,6.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Chicago Fire FC,440lxjycoc9nsog3uzqiqaq51,M. Deković,Defender,33.0,4.0,,,1.0,10.0,,1.0,,,1.0,,,,,4.0,2.0,,5.0,6.0,,,1.0,,1.0,2.0,,1.0,,,,1.0,3.0,,2.0,2.0,3.0,2.0,,2.0,,1.0,,3.0,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Chicago Fire FC,6w4gqs4wnryzo59te2tmm6j85,M. Harrington,Defender,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Chicago Fire FC,c4kcn2iaq5d03c36u9tfbob11,D. Johnson,Midfielder,20.0,75.0,,1.0,2.0,10.0,,2.0,1.0,,1.0,,,,,39.0,21.0,,40.0,56.0,5.0,1.0,15.0,8.0,28.0,29.0,2.0,11.0,,,1.0,3.0,20.0,8.0,8.0,28.0,11.0,10.0,3.0,9.0,4.0,2.0,,10.0,,,1.0,,,,,,12.0,2.0,,,1.0,,3.0,1.0,13.0,4.0,1.0,2.0,11.0,,2.0,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Chicago Fire FC,bm0877awita8ao3jlakekriz9,J. Kappelhof,Defender,4.0,210.0,,2.0,2.0,10.0,,2.0,,,,,,,,151.0,60.0,2.0,154.0,183.0,1.0,8.0,11.0,47.0,128.0,130.0,4.0,5.0,,,8.0,13.0,27.0,70.0,11.0,122.0,24.0,23.0,1.0,16.0,9.0,8.0,,70.0,,,7.0,,,,1.0,2.0,14.0,6.0,,1.0,2.0,3.0,,,7.0,6.0,1.0,2.0,3.0,2.0,4.0,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
USA_US_Open_Cup,2017,Chicago Fire FC,9uty4a8ww9ce7ydjgp9z78set,M. Lampson,Goalkeeper,28.0,210.0,,2.0,2.0,10.0,,2.0,,,,,,,,27.0,4.0,1.0,58.0,92.0,,14.0,5.0,8.0,16.0,36.0,4.0,2.0,9.0,35.0,7.0,21.0,22.0,32.0,1.0,22.0,22.0,6.0,1.0,17.0,22.0,5.0,4.0,44.0,,4.0,2.0,9.0,,,9.0,,,,,3.0,,,,,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,
