liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Loudoun United FC,d62sl4je37plfso8p0z1t244q,J. Akinlosotu,Defender,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Loudoun United FC,5w2crade404p7fipy43yul5g5,C. Alvarez,Midfielder,7,6.0,909.0,7.0,555.0,117.0,255.0,1.0,26.0,7.0,13.0,139.0,253.0,8.0,57.0,,585.0,13.0,16.0,466.0,19.0,10.0,83.0,146.0,20.0,85.0,52.0,10.0,12.0,12.0,728.0,13.0,6.0,1.0,66.0,188.0,20.0,10.0,30.0,36.0,3.0,9.0,82.0,9.0,22.0,14.0,13.0,39.0,134.0,474.0,502.0,16.0,5.0,52.0,5.0,27.0,3.0,4.0,,1.0,2.0,6.0,3.0,5.0,3.0,,3.0,3.0,2.0,1.0,10.0,,3.0,1.0,2.0,3.0,,6.0,,,3.0,1.0,2.0,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Loudoun United FC,5fhb206czgy2ul5j0tsqeo7ah,E. Amoh,Forward,8,5.0,880.0,,278.0,59.0,125.0,5.0,13.0,13.0,26.0,142.0,82.0,20.0,64.0,1.0,282.0,42.0,21.0,188.0,16.0,24.0,77.0,71.0,9.0,60.0,56.0,8.0,25.0,22.0,507.0,14.0,31.0,2.0,129.0,83.0,43.0,10.0,101.0,17.0,16.0,13.0,204.0,14.0,20.0,5.0,14.0,77.0,69.0,201.0,205.0,75.0,12.0,103.0,7.0,52.0,6.0,2.0,2.0,4.0,5.0,2.0,4.0,19.0,4.0,,2.0,,5.0,,,,11.0,,2.0,49.0,1.0,,,,8.0,3.0,1.0,1.0,3.0,4.0,,2.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_USL_Championship,2019,Loudoun United FC,1612zaoj1lx3v08ko4tdl1vxl,C. Brown,Goalkeeper,1,,1291.0,,208.0,,56.0,,168.0,,,174.0,175.0,1.0,1.0,1.0,400.0,1.0,,150.0,25.0,,169.0,64.0,,140.0,157.0,15.0,,29.0,605.0,15.0,1.0,,4.0,281.0,1.0,10.0,9.0,81.0,2.0,,10.0,8.0,30.0,,15.0,1.0,55.0,132.0,231.0,6.0,1.0,1.0,,3.0,,,14.0,,,,62.0,,5.0,,1.0,,,,,,,,,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,66.0,168.0,,6.0,2.0,16.0,26.0,23.0,39.0,5.0,3.0,56.0,1.0,,3.0,5.0,3.0,,,,,,,,
USA_USL_Championship,2019,Loudoun United FC,82l575a54blgeqlt44q9xu3je,A. Bustamante,Midfielder,16,4.0,2133.0,7.0,1303.0,265.0,596.0,,44.0,12.0,7.0,257.0,627.0,14.0,102.0,2.0,1356.0,6.0,40.0,1132.0,38.0,25.0,146.0,380.0,38.0,149.0,111.0,25.0,24.0,29.0,1677.0,26.0,3.0,1.0,159.0,357.0,26.0,10.0,95.0,78.0,39.0,22.0,168.0,8.0,45.0,32.0,26.0,66.0,354.0,1164.0,1210.0,9.0,8.0,73.0,19.0,93.0,1.0,12.0,,5.0,7.0,13.0,,7.0,7.0,,4.0,11.0,8.0,,35.0,2.0,13.0,7.0,1.0,2.0,,21.0,3.0,4.0,6.0,2.0,2.0,9.0,5.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Loudoun United FC,b24uzkixokobb7k59mt4okiga,S. Bustamante,Midfielder,23,,284.0,,139.0,24.0,46.0,2.0,5.0,2.0,6.0,40.0,67.0,6.0,26.0,,144.0,4.0,4.0,109.0,7.0,2.0,31.0,45.0,3.0,17.0,20.0,4.0,7.0,14.0,191.0,7.0,3.0,1.0,24.0,46.0,,10.0,17.0,4.0,3.0,1.0,34.0,7.0,7.0,,7.0,11.0,29.0,108.0,113.0,10.0,4.0,17.0,6.0,13.0,3.0,5.0,1.0,,,,2.0,1.0,,,4.0,,1.0,,,,,,,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Loudoun United FC,z3sfc2eetfplc8tswrjf378q,M. Campos,Midfielder,8,,44.0,1.0,31.0,7.0,18.0,1.0,1.0,,4.0,15.0,5.0,,7.0,,31.0,3.0,1.0,22.0,,,8.0,11.0,2.0,6.0,1.0,,2.0,2.0,46.0,4.0,2.0,,7.0,7.0,,10.0,5.0,1.0,1.0,,14.0,1.0,,,4.0,5.0,6.0,23.0,23.0,7.0,,9.0,,2.0,4.0,,,,,,1.0,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Loudoun United FC,68tqdxlstpilrkvyvdnbhy31l,A. Cerritos,Midfielder,99,,32.0,,21.0,6.0,15.0,,,,1.0,5.0,5.0,1.0,1.0,,21.0,2.0,,20.0,1.0,1.0,1.0,6.0,,,2.0,,,1.0,29.0,1.0,1.0,,5.0,4.0,3.0,10.0,1.0,,,2.0,6.0,,1.0,,1.0,4.0,5.0,20.0,20.0,1.0,1.0,5.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Loudoun United FC,2b29pyq22y41dnczxms5rv3hm,B. Conger,Midfielder,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Loudoun United FC,gc6bfhtz6pkiww7uoef6liei,S. Conlon,Goalkeeper,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
