liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,DC United,2dbik29e0m9bil2ofn2yhrget,T. Alfaro,Defender,93,86.0,25.0,619.0,11.0,267.0,31.0,6.0,837.0,1138.0,177.0,30.0,77.0,51.0,38.0,17.0,51.0,39.0,187.0,2.0,10.0,35.0,383.0,80.0,18.0,1848.0,101.0,31.0,796.0,650.0,9.0,6.0,573.0,17.0,40.0,26.0,135.0,82.0,227.0,299.0,25.0,4.0,13.0,95.0,1.0,385.0,18.0,,102.0,45.0,97.0,4.0,7.0,106.0,21.0,46.0,25.0,53.0,0.0,1.0,0.0,49.0,1.0,1.0,1.0,77.0,,1.0,2.0,,1.0,,,18.0,,,8.0,,1.0,,1.0,1.0,,,1.0,8.0,,,,2.0,9.0,,,,,,3.0,,9.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,
USA_MLS,2021,DC United,6glxg9gvqn1uc1jmwisnml68l,P. Arriola,Midfielder,7,104.0,20.0,274.0,10.0,207.0,18.0,44.0,405.0,678.0,142.0,13.0,18.0,72.0,43.0,11.0,80.0,18.0,126.0,25.0,11.0,11.0,79.0,29.0,27.0,1366.0,22.0,23.0,399.0,279.0,5.0,13.0,261.0,5.0,3.0,16.0,135.0,95.0,238.0,78.0,20.0,1.0,65.0,47.0,13.0,127.0,6.0,,120.0,7.0,113.0,15.0,3.0,57.0,19.0,41.0,15.0,16.0,4.0,2.0,1.0,6.0,25.0,14.0,25.0,5.0,7.0,5.0,20.0,,3.0,,1.0,4.0,1.0,8.0,15.0,2.0,11.0,,6.0,6.0,6.0,2.0,2.0,16.0,1.0,3.0,7.0,2.0,26.0,,,2.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,,
USA_MLS,2021,DC United,7z9pkb01zugta9xl1bplj79w5,Y. Asad,Midfielder,11,73.0,16.0,177.0,10.0,128.0,16.0,20.0,266.0,437.0,118.0,9.0,16.0,54.0,33.0,11.0,39.0,13.0,85.0,6.0,11.0,23.0,58.0,21.0,18.0,646.0,12.0,14.0,262.0,181.0,4.0,7.0,165.0,11.0,4.0,3.0,80.0,68.0,147.0,86.0,16.0,8.0,17.0,50.0,,91.0,12.0,1.0,50.0,8.0,97.0,4.0,3.0,47.0,8.0,43.0,13.0,16.0,1.0,1.0,0.0,7.0,8.0,5.0,11.0,6.0,5.0,1.0,15.0,,,1.0,1.0,1.0,1.0,6.0,6.0,,4.0,,2.0,2.0,2.0,,1.0,17.0,,1.0,1.0,,10.0,,3.0,4.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,
USA_MLS,2021,DC United,7ftzvsdtanjzae4acqwp5r0lx,S. Birnbaum,Defender,15,82.0,21.0,428.0,9.0,126.0,29.0,1.0,583.0,781.0,163.0,25.0,46.0,34.0,40.0,9.0,14.0,33.0,138.0,,10.0,7.0,319.0,108.0,10.0,1617.0,56.0,29.0,560.0,445.0,8.0,2.0,399.0,5.0,21.0,2.0,89.0,63.0,152.0,166.0,21.0,3.0,30.0,100.0,5.0,255.0,2.0,,148.0,26.0,55.0,,4.0,71.0,18.0,21.0,19.0,50.0,1.0,1.0,0.0,79.0,1.0,2.0,1.0,82.0,,2.0,3.0,,,,,3.0,,,2.0,,5.0,,2.0,2.0,,1.0,1.0,15.0,,,,1.0,7.0,,,,,,4.0,,9.0,11.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_MLS,2021,DC United,67sbt57ur8mrsznjehhxi3xii,J. Bolívar,Forward,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,DC United,6k0onvkpo84py83rbc28852ol,F. Brillant,Defender,13,48.0,19.0,440.0,7.0,95.0,25.0,1.0,549.0,735.0,127.0,20.0,33.0,37.0,29.0,9.0,31.0,27.0,88.0,1.0,11.0,21.0,366.0,58.0,10.0,1312.0,40.0,16.0,524.0,461.0,7.0,2.0,428.0,9.0,17.0,4.0,56.0,53.0,94.0,157.0,19.0,5.0,8.0,74.0,,201.0,12.0,,160.0,23.0,69.0,2.0,4.0,76.0,14.0,32.0,13.0,32.0,0.0,1.0,0.0,42.0,,,,75.0,,,3.0,,,,,,,,3.0,,3.0,,1.0,1.0,,,,10.0,,,,1.0,6.0,,,,,,2.0,,4.0,9.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,
USA_MLS,2021,DC United,8huiai8ptzv19jcgidhyp03x1,R. Canouse,Midfielder,6,117.0,21.0,566.0,25.0,312.0,50.0,24.0,729.0,1054.0,254.0,18.0,52.0,103.0,74.0,33.0,101.0,23.0,141.0,3.0,11.0,47.0,279.0,67.0,35.0,1716.0,24.0,39.0,706.0,588.0,5.0,5.0,536.0,29.0,3.0,5.0,112.0,142.0,205.0,179.0,21.0,,30.0,112.0,3.0,230.0,18.0,1.0,219.0,34.0,187.0,5.0,5.0,126.0,21.0,84.0,34.0,35.0,1.0,0.0,1.0,28.0,6.0,3.0,6.0,20.0,3.0,,3.0,,,,,1.0,,3.0,10.0,,8.0,,1.0,1.0,3.0,,2.0,34.0,,1.0,3.0,,18.0,,,,,,6.0,,2.0,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
USA_MLS,2021,DC United,1rua8d3nlisesyrzeic1rj8tm,M. DeShields,Defender,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,DC United,9ilhjiaswd1oqx4xhf7wd01jp,É. Flores,Midfielder,10,65.0,16.0,209.0,8.0,166.0,12.0,23.0,285.0,490.0,110.0,17.0,7.0,46.0,42.0,6.0,63.0,21.0,72.0,8.0,12.0,12.0,57.0,27.0,22.0,972.0,7.0,16.0,279.0,213.0,4.0,5.0,206.0,6.0,3.0,2.0,78.0,62.0,161.0,57.0,16.0,5.0,54.0,48.0,13.0,84.0,6.0,,81.0,4.0,83.0,9.0,,52.0,11.0,37.0,22.0,18.0,1.0,1.0,1.0,11.0,9.0,15.0,24.0,1.0,10.0,2.0,8.0,,1.0,,,,2.0,6.0,16.0,1.0,9.0,1.0,2.0,1.0,3.0,3.0,4.0,16.0,3.0,,3.0,1.0,25.0,,6.0,20.0,,12.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,
USA_MLS,2021,DC United,cc7auv8d89ohifqg7qwz62mwa,J. Greene,Defender,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
