liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Short Passes,Successful Passes Opposition Half,Successful Long Passes,Forward Passes,Starts,Saves Made from Outside Box,Open Play Passes,Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Rightside Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,GK Unsuccessful Distribution,Appearances,Recoveries,Catches,Total Passes,Saves Made from Inside Box,Goals Conceded,Unsuccessful Passes Own Half,Saves Made,Games Played,Index,Unsuccessful Long Passes,Time Played,Goal Kicks,Crosses not Claimed,Total Successful Passes ( Excl Crosses & Corners ) ,GK Successful Distribution,Leftside Passes,Total Losses Of Possession,Saves made - parried,Touches,Winning Goal,Headed Goals,Penalty Goals,Aerial Duels won,Successful Crosses & Corners,Through balls,Corners Won,Times Tackled,Tackles Lost,Blocks,Unsuccessful Crosses open play,Goals Conceded Outside Box,Successful Crosses open play,Backward Passes,Goals from Inside Box,Hit Woodwork,Duels lost,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Interceptions,Throw Ins to Own Player,Ground Duels lost,Goals,Ground Duels,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Successful Corners into Box,Unsuccessful Short Passes,Foul Attempted Tackle,Substitute Off,Successful Lay-offs,Right Foot Goals,Total Tackles,Aerial Duels lost,Successful Dribbles,Aerial Duels,Penalties Taken,Shots On Target ( inc goals ),Total Shots,Penalty Goals Conceded,Duels,Overruns,Substitute On,Duels won,Unsuccessful Dribbles,Handballs conceded,Unsuccessful Crosses & Corners,Attempts from Set Pieces,Total Fouls Won,Corners Taken (incl short corners),Shots Off Target (inc woodwork),Blocked Shots,Ground Duels won,Unsuccessful Corners into Box,Total Touches In Opposition Box,Throw Ins to Opposition Player,Unsuccessful lay-offs,Total Clearances,Offsides,Total Fouls Conceded,Key Passes (Attempt Assists),Home Goals,Away Goals,Left Foot Goals,Straight Red Cards,Goals from Outside Box,Successful Launches,Total Red Cards,Yellow Cards,Clearances Off the Line,Assists (Intentional),Goal Assists,Penalties Conceded,Clean Sheets,Penalties Faced,Punches,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Own Goal Scored,Red Cards - 2nd Yellow,Last Man Tackle,Set Pieces Goals,Second Goal Assists,Saves from Penalty,Penalties Saved,Penalties Off Target,Other Goals
USA_USL_League_One,2023,South Georgia Tormenta FC,adh40esco7jzggjieeeafvor8,K. Adjei,Forward,45,315.0,256.0,16.0,63.0,11.0,,385.0,22.0,92.0,313.0,134.0,77.0,106.0,,26.0,72.0,,408.0,,24.0,15.0,,26.0,10.0,10.0,1118.0,,,331.0,,75.0,213.0,,689.0,1.0,,,8.0,17.0,3.0,12.0,50.0,5.0,,22.0,2.0,6.0,136.0,2.0,,73.0,2.0,6.0,2.0,7.0,63.0,3.0,120.0,23.0,,8.0,12.0,67.0,4.0,11.0,9.0,3.0,13.0,10.0,27.0,18.0,,9.0,17.0,3.0,138.0,3.0,15.0,65.0,23.0,1.0,44.0,3.0,17.0,42.0,8.0,10.0,57.0,19.0,57.0,,,4.0,3.0,9.0,20.0,2.0,1.0,,,1.0,1.0,,,,3.0,3.0,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2023,South Georgia Tormenta FC,bhzsz7pbe6pbwojtc1mi8m28l,M. Akale,Forward,7,496.0,399.0,15.0,214.0,24.0,,638.0,33.0,131.0,486.0,82.0,156.0,179.0,,31.0,90.0,,667.0,,40.0,22.0,,31.0,10.0,19.0,2115.0,,,511.0,,237.0,318.0,,1108.0,3.0,,1.0,5.0,19.0,9.0,18.0,60.0,10.0,1.0,20.0,7.0,12.0,134.0,7.0,1.0,107.0,4.0,15.0,7.0,21.0,96.0,11.0,220.0,28.0,3.0,27.0,6.0,137.0,8.0,15.0,10.0,1.0,37.0,11.0,35.0,16.0,2.0,30.0,47.0,4.0,236.0,4.0,7.0,129.0,38.0,1.0,45.0,9.0,52.0,28.0,17.0,13.0,124.0,15.0,91.0,,3.0,2.0,10.0,22.0,34.0,6.0,5.0,10.0,,4.0,,,2.0,,3.0,4.0,,,,,,,,,,,,2.0,,,,1.0,
USA_USL_League_One,2023,South Georgia Tormenta FC,2i2884xpa33blxrvgedm10r56,A. Akindele,Forward,19,88.0,65.0,2.0,36.0,6.0,,122.0,8.0,25.0,86.0,40.0,36.0,26.0,,12.0,20.0,,126.0,,9.0,11.0,,12.0,10.0,3.0,560.0,,,90.0,,19.0,99.0,,270.0,0.0,,,16.0,,,5.0,33.0,2.0,,1.0,1.0,,31.0,,,67.0,,9.0,5.0,,55.0,,84.0,15.0,2.0,2.0,,33.0,4.0,5.0,1.0,,4.0,12.0,12.0,28.0,,6.0,10.0,,112.0,,6.0,45.0,9.0,,1.0,,13.0,,4.0,3.0,29.0,,35.0,,2.0,5.0,2.0,14.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,South Georgia Tormenta FC,3qu4ku6otypall6viepxc1fro,N. Akoto,Defender,14,656.0,379.0,39.0,320.0,27.0,,880.0,35.0,333.0,674.0,27.0,208.0,171.0,,27.0,123.0,,903.0,,41.0,67.0,,27.0,10.0,52.0,2176.0,,,695.0,,384.0,365.0,,1547.0,0.0,,,56.0,17.0,1.0,23.0,50.0,24.0,6.0,30.0,6.0,17.0,172.0,2.0,,121.0,22.0,21.0,24.0,174.0,96.0,2.0,225.0,51.0,1.0,33.0,,156.0,16.0,10.0,,2.0,57.0,25.0,42.0,81.0,,5.0,16.0,5.0,306.0,9.0,,185.0,31.0,3.0,30.0,,30.0,,11.0,1.0,129.0,,78.0,27.0,,57.0,2.0,36.0,31.0,1.0,1.0,,1.0,,7.0,1.0,10.0,,2.0,2.0,1.0,3.0,,,,,,1.0,,,,,,,,,
USA_USL_League_One,2023,South Georgia Tormenta FC,6i06xvodik7khpuz7wg9g82ga,E. Amo,Forward,17,190.0,126.0,7.0,46.0,6.0,,233.0,18.0,75.0,192.0,42.0,41.0,44.0,,27.0,35.0,,238.0,,19.0,5.0,,27.0,10.0,8.0,655.0,,,197.0,,66.0,87.0,,386.0,0.0,,,6.0,4.0,,9.0,22.0,2.0,2.0,8.0,1.0,4.0,84.0,,,55.0,5.0,5.0,7.0,10.0,45.0,,75.0,10.0,,18.0,,33.0,6.0,6.0,3.0,,20.0,10.0,5.0,16.0,,8.0,13.0,3.0,91.0,2.0,21.0,36.0,13.0,,8.0,,5.0,,5.0,7.0,30.0,,29.0,,,4.0,1.0,15.0,4.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,South Georgia Tormenta FC,exs4fg3kr65dnn6dj6wuf534k,R. Andreucetti,Midfielder,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2023,South Georgia Tormenta FC,97d846tm7ngsjqwkbz8xm3alm,A. Bosua,Forward,27,108.0,86.0,7.0,69.0,10.0,,197.0,10.0,31.0,109.0,51.0,88.0,77.0,,22.0,10.0,,203.0,,14.0,12.0,,22.0,10.0,3.0,967.0,,,115.0,,40.0,168.0,,395.0,0.0,1.0,,61.0,2.0,,9.0,32.0,2.0,2.0,1.0,4.0,2.0,43.0,1.0,,98.0,2.0,10.0,2.0,,56.0,1.0,77.0,20.0,,2.0,,85.0,3.0,6.0,10.0,,4.0,42.0,1.0,103.0,,11.0,25.0,2.0,180.0,2.0,12.0,82.0,11.0,1.0,1.0,,16.0,,14.0,8.0,21.0,,70.0,1.0,2.0,17.0,8.0,17.0,6.0,0.0,1.0,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
USA_USL_League_One,2023,South Georgia Tormenta FC,dh7z6y65k0w1cfo69j83ih91w,T. Bush,Goalkeeper,99,266.0,17.0,33.0,199.0,14.0,12.0,241.0,26.0,282.0,188.0,110.0,100.0,76.0,28.0,15.0,94.0,9.0,399.0,13.0,26.0,24.0,25.0,15.0,10.0,97.0,1271.0,116.0,,299.0,149.0,90.0,100.0,4.0,523.0,0.0,,,2.0,,,,,,,,,,,,,2.0,25.0,,,,1.0,,5.0,1.0,,1.0,,3.0,1.0,,,,1.0,1.0,1.0,3.0,,,,1.0,8.0,,1.0,6.0,,,,,3.0,,,,4.0,,,,,19.0,,1.0,,,,,,,4.0,,,,,,1.0,1.0,1.0,10.0,1.0,1.0,,,,,,,,,,,
USA_USL_League_One,2023,South Georgia Tormenta FC,e4apyfs7gb0mzmde94nde8lih,Matheus Cassini,Midfielder,10,155.0,111.0,7.0,47.0,4.0,,195.0,8.0,54.0,152.0,30.0,45.0,45.0,,14.0,20.0,,207.0,,9.0,6.0,,14.0,10.0,9.0,464.0,,,162.0,,73.0,75.0,,289.0,1.0,1.0,,3.0,3.0,,4.0,8.0,3.0,,5.0,1.0,2.0,57.0,4.0,,21.0,2.0,1.0,1.0,1.0,14.0,5.0,38.0,5.0,,1.0,,36.0,4.0,4.0,1.0,,4.0,7.0,2.0,10.0,,5.0,8.0,1.0,48.0,1.0,10.0,27.0,3.0,1.0,6.0,,18.0,2.0,3.0,3.0,24.0,1.0,13.0,,,3.0,1.0,7.0,5.0,2.0,3.0,3.0,,1.0,,,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0
USA_USL_League_One,2023,South Georgia Tormenta FC,5lfsx6h5cktgy9mbk5hg6mt0q,J. Dengler,Defender,25,455.0,185.0,63.0,257.0,11.0,,564.0,18.0,333.0,479.0,103.0,91.0,63.0,,14.0,56.0,,609.0,,20.0,28.0,,14.0,10.0,50.0,862.0,,,518.0,,234.0,102.0,,710.0,0.0,,,20.0,,,,2.0,2.0,7.0,,2.0,,15.0,,,36.0,6.0,2.0,7.0,1.0,23.0,,40.0,5.0,,9.0,,41.0,6.0,3.0,,,11.0,13.0,1.0,33.0,,,3.0,2.0,73.0,,3.0,37.0,1.0,1.0,,,5.0,,3.0,3.0,17.0,,6.0,,,45.0,,16.0,3.0,,,,,,4.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,
