liga,temporada,equipo,id,nombre,posicion,dorsal,Through balls,Time Played,Shots On Target ( inc goals ),Successful Short Passes,Ground Duels lost,Aerial Duels lost,Handballs conceded,Headed Goals,Duels,Goal Assists,Aerial Duels won,Total Losses Of Possession,Penalty Goals Conceded,Total Fouls Won,Successful Long Passes,Yellow Cards,Goals Conceded Inside Box,Forward Passes,Foul Attempted Tackle,Ground Duels,Goals from Inside Box,Throw Ins to Opposition Player,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Duels won,Rightside Passes,Games Played,Right Foot Goals,Total Fouls Conceded,Unsuccessful Long Passes,Successful Passes Opposition Half,Tackles Won,Leftside Passes,Substitute On,Open Play Passes,Ground Duels won,Unsuccessful Short Passes,Starts,Unsuccessful Passes Own Half,PutThrough/Blocked Distribution Won,Tackles Lost,Successful Passes Own Half,Blocked Shots,Key Passes (Attempt Assists),Goals Conceded,Overruns,Successful Launches,Goals,Unsuccessful Crosses & Corners,Interceptions,Recoveries,Index,PutThrough/Blocked Distribution,Hit Woodwork,Unsuccessful lay-offs,Total Touches In Opposition Box,Assists (Intentional),Unsuccessful Crosses open play,Aerial Duels,Unsuccessful Passes Opposition Half,Total Passes,Total Clearances,Duels lost,Blocks,Total Shots,Successful Crosses & Corners,Unsuccessful Launches,Successful Crosses open play,Corners Won,Times Tackled,Goals Conceded Outside Box,Touches,Appearances,Offsides,Successful Open Play Passes,Throw Ins to Own Player,Total Tackles,Substitute Off,Unsuccessful Dribbles,Backward Passes,Successful Dribbles,Successful Lay-offs,Home Goals,Away Goals,Winning Goal,Left Foot Goals,Goals from Outside Box,Clearances Off the Line,Penalties Conceded,Penalty Goals,Penalties Taken,Attempts from Set Pieces,Foul Won Penalty,Successful Corners into Box,Corners Taken (incl short corners),Set Pieces Goals,Unsuccessful Corners into Box,GK Successful Distribution,Goal Kicks,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Other Goals,Second Goal Assists,Catches,Saves Made from Outside Box,GK Unsuccessful Distribution,Drops,Punches,Saves Made,Saves Made from Inside Box,Penalties Faced,Saves made - caught,Saves made - parried,Saves from Penalty,Penalties Saved,Goalkeeper Smother,Straight Red Cards,Last Man Tackle,Penalties Off Target,Last Player Tackle,Crosses not Claimed
USA_USL_Championship,2023,Phoenix Rising FC,9vw8izvdgvl9afa5cjwrrx2lm,C. Anguiano,Midfielder,13,,240.0,,123.0,6.0,1.0,,,20.0,,1.0,26.0,,4.0,7.0,1.0,2.0,26.0,2.0,18.0,,,18.0,1.0,130.0,,13.0,43.0,5.0,,2.0,1.0,62.0,5.0,51.0,2.0,144.0,12.0,17.0,3.0,9.0,1.0,1.0,68.0,,1.0,4.0,,,,3.0,1.0,16.0,10.0,1.0,,1.0,1.0,,3.0,2.0,12.0,148.0,2.0,7.0,,1.0,,,,,1.0,2.0,176.0,5.0,,126.0,1.0,6.0,2.0,,28.0,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Phoenix Rising FC,cxnq0rc4u1efzt82nw3xgk355,P. Armenakas,Forward,10,17.0,2745.0,16.0,766.0,140.0,10.0,4.0,,281.0,7.0,3.0,449.0,1.0,28.0,99.0,4.0,33.0,280.0,20.0,268.0,4.0,1.0,209.0,14.0,865.0,2.0,131.0,132.0,39.0,,40.0,55.0,633.0,32.0,405.0,6.0,1030.0,128.0,154.0,33.0,35.0,22.0,17.0,259.0,12.0,60.0,39.0,9.0,,5.0,100.0,14.0,141.0,10.0,44.0,2.0,,40.0,5.0,36.0,13.0,274.0,1074.0,1.0,150.0,1.0,30.0,27.0,7.0,8.0,20.0,70.0,6.0,1622.0,39.0,2.0,829.0,28.0,49.0,22.0,34.0,257.0,51.0,19.0,2.0,3.0,2.0,5.0,1.0,,,1.0,1.0,1.0,,16.0,76.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Phoenix Rising FC,en6hnbvw37s1y2qzu0oasv9jo,E. Aror,Midfielder,36,,4.0,,2.0,3.0,,,,3.0,,,4.0,,,,,,1.0,,3.0,,,2.0,,2.0,,,,1.0,,1.0,,,,1.0,1.0,3.0,,2.0,,2.0,,,2.0,,,,,,,,,2.0,10.0,,,,,,,,,4.0,1.0,3.0,,,,,,,2.0,,8.0,1.0,,1.0,,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Phoenix Rising FC,6mrzod8fbjpv5s30eyypfyv2t,M. Arteaga,Forward,9,5.0,2801.0,35.0,333.0,130.0,69.0,3.0,1.0,361.0,7.0,78.0,300.0,6.0,39.0,17.0,10.0,29.0,102.0,19.0,214.0,14.0,2.0,143.0,31.0,350.0,3.0,162.0,127.0,37.0,10.0,51.0,16.0,201.0,20.0,96.0,6.0,431.0,84.0,127.0,31.0,20.0,19.0,12.0,150.0,26.0,25.0,36.0,1.0,,15.0,6.0,8.0,55.0,10.0,35.0,1.0,5.0,133.0,5.0,6.0,147.0,129.0,493.0,29.0,199.0,2.0,66.0,1.0,1.0,1.0,19.0,61.0,7.0,940.0,37.0,21.0,290.0,4.0,32.0,12.0,22.0,168.0,13.0,19.0,10.0,5.0,4.0,4.0,1.0,,,1.0,2.0,10.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2023,Phoenix Rising FC,a24xundegz2mhke2pb24pewpg,C. Chasten,Defender,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Phoenix Rising FC,5t1wvh34lm993otbc3469uzxm,J. Conway,Forward,28,,53.0,,8.0,5.0,2.0,2.0,,14.0,,2.0,8.0,,2.0,,1.0,1.0,2.0,2.0,10.0,,,3.0,2.0,8.0,,7.0,7.0,8.0,,5.0,2.0,7.0,2.0,2.0,8.0,11.0,5.0,1.0,,2.0,1.0,,1.0,3.0,1.0,1.0,,,,,1.0,2.0,10.0,2.0,,,6.0,,,4.0,1.0,11.0,2.0,7.0,,2.0,,,,1.0,2.0,,32.0,8.0,,8.0,,2.0,,1.0,,1.0,,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_Championship,2023,Phoenix Rising FC,7lzda1yh1eixs7rqn46y1ulpm,E. Cuello,Midfielder,14,2.0,629.0,5.0,201.0,49.0,5.0,,,103.0,2.0,5.0,138.0,1.0,13.0,14.0,3.0,8.0,67.0,5.0,93.0,1.0,,64.0,10.0,215.0,,49.0,59.0,21.0,,14.0,16.0,147.0,8.0,87.0,16.0,267.0,44.0,48.0,5.0,11.0,4.0,4.0,75.0,3.0,8.0,11.0,2.0,,3.0,23.0,8.0,33.0,10.0,14.0,,,16.0,2.0,8.0,10.0,76.0,279.0,4.0,54.0,5.0,15.0,7.0,1.0,2.0,7.0,28.0,3.0,460.0,21.0,,206.0,4.0,12.0,2.0,12.0,66.0,19.0,1.0,1.0,2.0,2.0,3.0,2.0,,,,,1.0,,4.0,16.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Phoenix Rising FC,6naqq6f6acfec3zh2msuxrmqd,D. Formella,Forward,29,4.0,2426.0,24.0,764.0,100.0,29.0,2.0,,237.0,2.0,21.0,329.0,3.0,35.0,28.0,3.0,30.0,186.0,3.0,187.0,12.0,,172.0,17.0,792.0,5.0,108.0,273.0,36.0,10.0,20.0,14.0,470.0,13.0,155.0,11.0,925.0,87.0,158.0,25.0,32.0,13.0,7.0,325.0,9.0,20.0,36.0,5.0,,12.0,22.0,18.0,103.0,10.0,40.0,1.0,4.0,89.0,2.0,20.0,50.0,162.0,964.0,13.0,129.0,1.0,41.0,3.0,2.0,3.0,19.0,66.0,6.0,1356.0,36.0,10.0,753.0,8.0,20.0,9.0,30.0,350.0,32.0,41.0,6.0,6.0,1.0,2.0,,,,3.0,4.0,3.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Phoenix Rising FC,7fayvrd58aelitugyce9k7yz9,A. Fuenmayor,Defender,30,,2986.0,,1604.0,90.0,30.0,,,259.0,,63.0,356.0,6.0,14.0,162.0,13.0,32.0,757.0,18.0,166.0,,7.0,296.0,5.0,1766.0,7.0,139.0,216.0,35.0,,49.0,173.0,520.0,32.0,895.0,2.0,1982.0,76.0,123.0,33.0,96.0,18.0,15.0,1251.0,3.0,10.0,36.0,1.0,9.0,,15.0,39.0,180.0,10.0,34.0,1.0,,20.0,,15.0,93.0,215.0,2062.0,91.0,120.0,28.0,5.0,5.0,47.0,5.0,2.0,14.0,4.0,2483.0,35.0,2.0,1697.0,43.0,47.0,5.0,9.0,194.0,15.0,1.0,,,0.0,,,1.0,2.0,,,,,,,,,21.0,23.0,,,,,,,,2.0,,,,,,,,,,,,,,,
USA_USL_Championship,2023,Phoenix Rising FC,66bp8iuiiz4mskcookp1ew5at,E. Gallardo,Forward,7,1.0,996.0,3.0,172.0,45.0,9.0,1.0,,113.0,5.0,13.0,190.0,2.0,9.0,5.0,,10.0,85.0,4.0,91.0,1.0,,80.0,12.0,177.0,,59.0,64.0,21.0,,7.0,15.0,167.0,16.0,68.0,12.0,251.0,46.0,65.0,9.0,18.0,9.0,3.0,34.0,4.0,22.0,13.0,5.0,2.0,1.0,59.0,7.0,48.0,10.0,20.0,,,39.0,5.0,46.0,22.0,121.0,257.0,3.0,54.0,,15.0,24.0,4.0,12.0,12.0,27.0,3.0,506.0,21.0,7.0,172.0,16.0,19.0,7.0,19.0,40.0,18.0,1.0,1.0,0.0,0.0,1.0,,,,,,,,11.0,26.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,
