liga,temporada,equipo,id,nombre,posicion,dorsal,Ground Duels lost,Successful Open Play Passes,Total Touches In Opposition Box,Interceptions,Aerial Duels won,Ground Duels won,Aerial Duels lost,Times Tackled,Starts,Open Play Passes,PutThrough/Blocked Distribution,Total Tackles,Offsides,Successful Crosses open play,Touches,Unsuccessful Short Passes,Leftside Passes,Successful Passes Opposition Half,Substitute Off,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Successful Launches,Penalty Goals Conceded,Forward Passes,Time Played,Total Fouls Won,Foul Attempted Tackle,Duels,Overruns,Unsuccessful Long Passes,Successful Passes Own Half,Appearances,Index,Total Clearances,Total Fouls Conceded,Goals Conceded Inside Box,Ground Duels,Successful Long Passes,Unsuccessful Crosses & Corners,Aerial Duels,Rightside Passes,Backward Passes,Shots Off Target (inc woodwork),Successful Crosses & Corners,Tackles Won,Total Passes,Yellow Cards,Tackles Lost,Successful Dribbles,Duels lost,Unsuccessful Passes Opposition Half,Corners Won,Throw Ins to Own Player,Games Played,Successful Short Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Clean Sheets,Total Shots,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Unsuccessful Launches,Duels won,Key Passes (Attempt Assists),Blocks,Total Losses Of Possession,Unsuccessful Passes Own Half,Winning Goal,Substitute On,Foul Won Penalty,Successful Lay-offs,Shots On Target ( inc goals ),Goals,Total Red Cards,Handballs conceded,Headed Goals,Straight Red Cards,Unsuccessful Corners into Box,Through balls,Corners Taken (incl short corners),Blocked Shots,Right Foot Goals,Goals from Inside Box,Home Goals,Away Goals,Goal Assists,Penalties Conceded,Unsuccessful lay-offs,Hit Woodwork,Goals from Outside Box,Attempts from Set Pieces,Set Pieces Goals,Left Foot Goals,Assists (Intentional),Penalties Taken,Penalty Goals,Clearances Off the Line,Successful Corners into Box,Saves Made from Inside Box,GK Successful Distribution,Goal Kicks,GK Unsuccessful Distribution,Saves Made from Outside Box,Saves Made,Own Goal Scored,Red Cards - 2nd Yellow,Saves made - parried,Punches,Saves made - caught,Catches,Goalkeeper Smother,Penalties Faced,Penalties Off Target,Successful Fifty Fifty,Fifty Fifty,Second Goal Assists,Saves from Penalty,Penalties Saved,Crosses not Claimed,Drops,Last Player Tackle,Other Goals
Mexico_Liga_MX,2020-2021,FC Juárez,ayem6wxik3vo99ljrg3xlslhx,V. Mañón,Forward,18,5.0,37.0,7.0,,1.0,6.0,1.0,5.0,2.0,42.0,1.0,,1.0,1.0,71.0,5.0,7.0,22.0,2.0,1.0,5.0,3.0,1.0,,,7.0,136.0,3.0,,13.0,,,16.0,4.0,10.0,,,1.0,11.0,1.0,2.0,2.0,20.0,8.0,1.0,1.0,,42.0,,,3.0,6.0,5.0,1.0,,4.0,36.0,2.0,37.0,,3.0,12.0,,,,7.0,2.0,,20.0,2.0,0.0,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,FC Juárez,eg2jq5w6dzcbx1vjzd0rtwgk5,W. Mendieta,Midfielder,10,7.0,69.0,5.0,,2.0,6.0,2.0,2.0,1.0,86.0,1.0,3.0,,,126.0,17.0,30.0,55.0,1.0,2.0,18.0,,,,,21.0,172.0,2.0,3.0,17.0,,1.0,22.0,7.0,10.0,,3.0,2.0,13.0,1.0,8.0,4.0,23.0,16.0,1.0,5.0,2.0,90.0,1.0,1.0,1.0,9.0,22.0,3.0,1.0,7.0,71.0,1.0,72.0,,2.0,10.0,,,,8.0,7.0,,34.0,4.0,0.0,6.0,,,1.0,,,,,,5.0,,8.0,3.0,,,,,1.0,,,,,1.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,FC Juárez,2hnf763sjytyem1kz5sfrpplh,A. Mendoza,Defender,2,26.0,128.0,6.0,15.0,9.0,25.0,6.0,6.0,6.0,179.0,17.0,10.0,1.0,2.0,354.0,38.0,11.0,74.0,3.0,4.0,55.0,4.0,8.0,3.0,,70.0,579.0,14.0,4.0,66.0,1.0,17.0,64.0,12.0,10.0,16.0,11.0,4.0,51.0,12.0,16.0,15.0,73.0,31.0,6.0,8.0,7.0,185.0,2.0,3.0,1.0,32.0,56.0,6.0,27.0,12.0,118.0,10.0,130.0,1.0,8.0,34.0,,6.0,9.0,34.0,7.0,5.0,91.0,15.0,0.0,6.0,,1.0,2.0,,,,,,2.0,,5.0,5.0,,,,,1.0,,,,,4.0,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,FC Juárez,ct2l9vkkkxyv2i4y1m0copox6,A. Mora,Defender,2,24.0,426.0,7.0,24.0,15.0,17.0,15.0,,12.0,521.0,14.0,10.0,,2.0,680.0,45.0,62.0,158.0,,23.0,100.0,,6.0,2.0,3.0,270.0,1097.0,6.0,10.0,71.0,,55.0,286.0,15.0,10.0,33.0,17.0,19.0,41.0,49.0,3.0,30.0,167.0,43.0,6.0,2.0,8.0,542.0,4.0,2.0,1.0,39.0,73.0,,13.0,15.0,393.0,3.0,442.0,1.0,6.0,48.0,4.0,1.0,16.0,32.0,3.0,7.0,110.0,30.0,0.0,3.0,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,FC Juárez,ezratbmd12n6w0exn0uvlc4fe,F. Nevárez,Defender,0,6.0,16.0,,2.0,1.0,3.0,,1.0,1.0,24.0,2.0,1.0,,,42.0,7.0,5.0,7.0,,,8.0,,,,,14.0,89.0,1.0,,10.0,,1.0,9.0,3.0,10.0,4.0,1.0,,9.0,2.0,1.0,1.0,1.0,4.0,,,,24.0,,1.0,1.0,6.0,6.0,,5.0,3.0,14.0,1.0,16.0,,,4.0,,1.0,1.0,4.0,,,12.0,3.0,0.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,FC Juárez,en76b7xi8bu93m0zfxogirhsl,M. Olivera,Defender,15,32.0,247.0,9.0,9.0,17.0,49.0,12.0,10.0,14.0,340.0,27.0,28.0,,9.0,672.0,57.0,14.0,137.0,1.0,17.0,97.0,5.0,13.0,4.0,4.0,156.0,1233.0,17.0,10.0,110.0,1.0,40.0,135.0,14.0,10.0,26.0,17.0,15.0,81.0,30.0,36.0,29.0,147.0,39.0,4.0,13.0,11.0,356.0,5.0,17.0,4.0,44.0,106.0,6.0,81.0,14.0,229.0,26.0,259.0,4.0,8.0,50.0,2.0,26.0,16.0,66.0,9.0,4.0,183.0,27.0,0.0,,1.0,,4.0,1.0,1.0,,,1.0,1.0,2.0,2.0,5.0,,,0.0,1.0,1.0,,,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,FC Juárez,1xxpa3gqdchsnft6yv32w1q3u,L. Olvera,Midfielder,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,FC Juárez,6h9oa0kymzbwcxb9pb4zxr8tm,A. Padilla,Defender,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,FC Juárez,do3gqdmzzs8vmd58n0fsgz1zp,E. Palos,Goalkeeper,1,,51.0,,,4.0,2.0,,,7.0,68.0,,,,,217.0,3.0,27.0,30.0,,6.0,52.0,,,15.0,1.0,98.0,630.0,3.0,,6.0,,49.0,62.0,7.0,10.0,4.0,,5.0,2.0,44.0,,4.0,19.0,,,,,144.0,,,,,36.0,,,7.0,48.0,,92.0,3.0,,55.0,1.0,,20.0,6.0,1.0,,52.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,54.0,45.0,19.0,10.0,29.0,,,6.0,2.0,2.0,6.0,1.0,1.0,,,,,,,,2.0,,
Mexico_Liga_MX,2020-2021,FC Juárez,dcumznhbwi8pkofgdg4cwlt6,M. Pantoja,Midfielder,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2020-2021,FC Juárez,dct3deny0l5g1xnq821ig11at,M. Rabuñal,Midfielder,22,30.0,199.0,4.0,14.0,8.0,28.0,10.0,8.0,8.0,250.0,15.0,12.0,,,354.0,38.0,71.0,108.0,6.0,8.0,51.0,1.0,12.0,1.0,3.0,93.0,646.0,7.0,7.0,76.0,,13.0,96.0,10.0,10.0,7.0,13.0,8.0,58.0,17.0,,18.0,57.0,34.0,1.0,,9.0,255.0,2.0,3.0,9.0,40.0,37.0,2.0,,10.0,187.0,,204.0,,2.0,58.0,,,6.0,36.0,,2.0,68.0,14.0,0.0,2.0,,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
