liga,temporada,equipo,id,nombre,posicion,dorsal,Total Fouls Conceded,Duels,Unsuccessful Crosses & Corners,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,PutThrough/Blocked Distribution,Open Play Passes,Unsuccessful Crosses open play,Offsides,Aerial Duels won,Fifty Fifty,Unsuccessful Passes Opposition Half,Leftside Passes,Games Played,GK Unsuccessful Distribution,Successful Long Passes,GK Successful Distribution,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Ground Duels,Interceptions,Time Played,Total Touches In Opposition Box,Total Clearances,Rightside Passes,Handballs conceded,Unsuccessful Short Passes,Touches,Backward Passes,Yellow Cards,Total Fouls Won,Duels lost,Total Tackles,Forward Passes,Substitute On,Total Shots,Successful Open Play Passes,Goals Conceded Inside Box,Clean Sheets,Successful Passes Opposition Half,Appearances,Total Passes,Ground Duels won,Corners Won,Tackles Won,Goals Conceded,Unsuccessful Launches,Successful Launches,PutThrough/Blocked Distribution Won,Aerial Duels lost,Foul Attempted Tackle,Times Tackled,Throw Ins to Opposition Player,Index,Successful Fifty Fifty,Aerial Duels,Successful Short Passes,Penalty Goals Conceded,Starts,Recoveries,Blocks,Ground Duels lost,Goals Conceded Outside Box,Unsuccessful Long Passes,Blocked Shots,Substitute Off,Penalties Conceded,Goal Kicks,Key Passes (Attempt Assists),Duels won,Unsuccessful Passes Own Half,Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Winning Goal,Successful Crosses & Corners,Penalty Goals,Corners Taken (incl short corners),Unsuccessful Corners into Box,Hit Woodwork,Right Foot Goals,Set Pieces Goals,Penalties Off Target,Through balls,Successful Dribbles,Successful Crosses open play,Second Goal Assists,Shots On Target ( inc goals ),Assists (Intentional),Successful Corners into Box,Unsuccessful Dribbles,Total Red Cards,Unsuccessful lay-offs,Penalties Taken,Goals from Inside Box,Goal Assists,Attempts from Set Pieces,Successful Lay-offs,Goals,Red Cards - 2nd Yellow,Overruns,Goals from Outside Box,Home Goals,Away Goals,Left Foot Goals,Headed Goals,Saves Made from Inside Box,Saves made - parried,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Straight Red Cards,Penalties Faced,Drops,Catches,Punches,Last Man Tackle,Own Goal Scored,Foul Won Penalty,Clearances Off the Line,Saves made - caught,Crosses not Claimed,Last Player Tackle,Other Goals,Saves from Penalty,Penalties Saved
USA_MLS,2023,Minnesota United FC,9fr41kq66jy4au74nfvl1ifo5,L. Amarilla,Forward,9,5.0,122.0,1.0,184.0,1.0,10.0,241.0,1.0,9.0,24.0,22.0,49.0,70.0,13.0,,2.0,,10.0,130.0,64.0,72.0,,743.0,42.0,8.0,67.0,,62.0,401.0,70.0,2.0,16.0,67.0,5.0,43.0,5.0,18.0,175.0,8.0,1.0,120.0,13.0,250.0,31.0,3.0,3.0,9.0,3.0,,3.0,26.0,2.0,26.0,,40.0,10.0,50.0,182.0,,8.0,33.0,,41.0,1.0,4.0,4.0,5.0,,,9.0,55.0,18.0,2.0,66.0,1.0,,2.0,,,,2.0,,,3.0,11.0,,,8.0,,,12.0,,2.0,2.0,2.0,,,10.0,2.0,,3.0,,0.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Minnesota United FC,kdf39fz73dd5n2nzlsuwbq3t,K. Arriaga,Midfielder,33,13.0,163.0,5.0,515.0,1.0,17.0,627.0,5.0,4.0,49.0,20.0,99.0,169.0,20.0,,36.0,,10.0,175.0,237.0,97.0,14.0,1162.0,16.0,27.0,179.0,,101.0,838.0,65.0,5.0,17.0,68.0,16.0,230.0,9.0,14.0,500.0,19.0,3.0,279.0,20.0,643.0,46.0,2.0,10.0,20.0,4.0,4.0,9.0,17.0,9.0,24.0,,98.0,8.0,66.0,479.0,,11.0,98.0,5.0,51.0,1.0,27.0,3.0,1.0,,,9.0,95.0,34.0,6.0,128.0,0.0,1.0,,,,1.0,1.0,1.0,,2.0,14.0,1.0,,4.0,1.0,,11.0,,,,1.0,2.0,6.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Minnesota United FC,81z7n0qyr2tlkidxphoxqzkve,Z. Bello,Defender,34,1.0,6.0,1.0,3.0,,1.0,5.0,1.0,,,,3.0,1.0,1.0,,,,,7.0,1.0,5.0,,14.0,1.0,,,,2.0,13.0,1.0,1.0,,4.0,1.0,3.0,1.0,,3.0,1.0,,2.0,1.0,5.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,1.0,3.0,,,1.0,,3.0,,,,,,,1.0,2.0,,,2.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Minnesota United FC,1w1bsi9t9fl2xnsdj96h67vf9,M. Boxall,Defender,15,30.0,182.0,2.0,1247.0,8.0,30.0,1362.0,2.0,2.0,43.0,49.0,103.0,484.0,32.0,,91.0,,7.0,201.0,844.0,115.0,48.0,2856.0,22.0,135.0,289.0,,86.0,1823.0,71.0,9.0,18.0,68.0,42.0,572.0,,10.0,1199.0,42.0,8.0,403.0,32.0,1416.0,71.0,1.0,24.0,45.0,36.0,14.0,22.0,24.0,15.0,8.0,1.0,45.0,29.0,67.0,1156.0,,32.0,164.0,31.0,44.0,3.0,83.0,3.0,1.0,,,7.0,114.0,68.0,18.0,169.0,0.0,,,,,,1.0,,,,13.0,,,3.0,,,3.0,,,,2.0,,,,2.0,,1.0,,0.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Minnesota United FC,41effdztsrt4lvypjgmeg8nsa,E. Bristow,Defender,5,12.0,41.0,15.0,145.0,44.0,12.0,176.0,15.0,,1.0,,36.0,5.0,9.0,,5.0,,,70.0,65.0,35.0,2.0,542.0,7.0,11.0,61.0,,24.0,302.0,46.0,,3.0,26.0,11.0,65.0,3.0,,144.0,9.0,1.0,81.0,9.0,177.0,14.0,1.0,7.0,9.0,2.0,1.0,2.0,5.0,7.0,5.0,15.0,12.0,,6.0,140.0,,6.0,31.0,3.0,21.0,,8.0,,4.0,,,3.0,15.0,11.0,4.0,32.0,0.0,1.0,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Minnesota United FC,1401jl7f4ybgh9ga617u9ei8l,B. Dibassy,Defender,12,7.0,32.0,2.0,169.0,9.0,3.0,192.0,2.0,,5.0,1.0,18.0,25.0,8.0,,9.0,,2.0,39.0,114.0,20.0,3.0,482.0,6.0,13.0,67.0,1.0,18.0,260.0,49.0,,2.0,17.0,6.0,55.0,3.0,3.0,166.0,12.0,,57.0,8.0,196.0,10.0,1.0,3.0,12.0,3.0,3.0,3.0,7.0,5.0,2.0,1.0,1.0,1.0,12.0,160.0,1.0,5.0,22.0,3.0,10.0,,9.0,,2.0,1.0,,1.0,15.0,11.0,3.0,27.0,0.0,2.0,,,,,,,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Minnesota United FC,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Minnesota United FC,f2sspwt1mtyf9y3z4xe1csgh6,H. Dotson,Midfielder,31,21.0,352.0,23.0,979.0,15.0,68.0,1173.0,22.0,1.0,45.0,45.0,174.0,279.0,34.0,,50.0,,20.0,371.0,379.0,256.0,32.0,2573.0,73.0,44.0,364.0,1.0,187.0,1759.0,182.0,3.0,33.0,170.0,65.0,363.0,5.0,35.0,964.0,38.0,5.0,608.0,34.0,1188.0,137.0,18.0,34.0,41.0,4.0,2.0,39.0,51.0,13.0,79.0,1.0,62.0,22.0,96.0,929.0,1.0,29.0,169.0,9.0,119.0,3.0,22.0,14.0,7.0,,,32.0,182.0,58.0,31.0,209.0,0.0,8.0,,,,2.0,2.0,,,1.0,40.0,8.0,1.0,15.0,2.0,,31.0,,2.0,,3.0,3.0,2.0,19.0,3.0,,3.0,,1.0,2.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2023,Minnesota United FC,6kp2pv58u27yf5tnclyhnuoh6,C. Dunbar,Forward,23,,17.0,7.0,11.0,,,15.0,4.0,,,6.0,12.0,2.0,3.0,,1.0,,,22.0,4.0,15.0,2.0,112.0,5.0,2.0,5.0,,2.0,51.0,3.0,,4.0,10.0,2.0,6.0,2.0,,10.0,2.0,,9.0,3.0,16.0,7.0,3.0,,3.0,1.0,,,2.0,,6.0,1.0,21.0,3.0,2.0,10.0,,1.0,9.0,,8.0,1.0,3.0,2.0,1.0,,,1.0,7.0,,2.0,5.0,0.0,2.0,,4.0,3.0,,,,,,1.0,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2023,Minnesota United FC,4tengy9p53kcukevpi8s54wh6,F. Emmings,Goalkeeper,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
