liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Successful Lay-offs,Goals,Right Foot Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Substitute On,Penalty Goals Conceded,Aerial Duels won,Total Clearances,Handballs conceded,Successful Launches,Unsuccessful Launches,Shots Off Target (inc woodwork),Blocks,Blocked Shots,Throw Ins to Opposition Player,Second Goal Assists,Hit Woodwork,Penalties Conceded,Total Red Cards,Red Cards - 2nd Yellow,Successful Corners into Box,Attempts from Set Pieces,Left Foot Goals,Goals from Outside Box,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,GK Unsuccessful Distribution,Foul Won Penalty,Penalties Taken,Penalty Goals,Goalkeeper Smother,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Penalties Saved,Saves from Penalty,Straight Red Cards,Last Man Tackle,Clearances Off the Line,Home Goals,Away Goals,Set Pieces Goals,Saves made - caught
Canada_Canadian_Premier_League,2020,Atlético Ottawa,9bu481g5htyonfco9whsamve2,M. Kourouma,Forward,9,13.0,,617.0,11.0,6.0,1.0,,233.0,6.0,15.0,67.0,5.0,126.0,1.0,11.0,7.0,2.0,11.0,111.0,64.0,14.0,43.0,239.0,1.0,12.0,11.0,179.0,9.0,11.0,54.0,20.0,6.0,70.0,40.0,7.0,19.0,11.0,384.0,18.0,7.0,6.0,67.0,77.0,10.0,10.0,39.0,6.0,6.0,,12.0,7.0,81.0,11.0,27.0,7.0,12.0,,31.0,75.0,1.0,180.0,185.0,14.0,2.0,,,7.0,42.0,7.0,3.0,36.0,0.0,,2.0,3.0,1.0,2.0,,6.0,5.0,,3.0,1.0,,2.0,,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,3e7gd7j0811kh4ibwd2wfr84p,M. Kowal,Forward,21,,,51.0,,1.0,,,10.0,,1.0,3.0,,5.0,,,,,7.0,10.0,2.0,,5.0,12.0,,1.0,,6.0,4.0,,5.0,7.0,,3.0,1.0,,,2.0,23.0,,3.0,,4.0,2.0,,10.0,3.0,,1.0,,1.0,,13.0,4.0,,3.0,,,3.0,,,5.0,7.0,9.0,,,,,10.0,,2.0,1.0,0.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,ex56fczses29ox8kg1fvaodm1,Viti Martínez,Midfielder,5,2.0,,540.0,,,1.0,1.0,238.0,1.0,9.0,23.0,,81.0,2.0,25.0,6.0,2.0,4.0,70.0,112.0,10.0,28.0,246.0,,12.0,7.0,174.0,8.0,7.0,53.0,83.0,,42.0,29.0,6.0,9.0,13.0,326.0,,6.0,9.0,53.0,92.0,5.0,10.0,26.0,4.0,19.0,,5.0,5.0,61.0,10.0,2.0,6.0,,,31.0,48.0,1.0,186.0,193.0,8.0,2.0,,,7.0,35.0,3.0,9.0,22.0,1.0,,2.0,4.0,6.0,,1.0,5.0,3.0,5.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,eyems8p1wpp6df9w1wz6rdvpx,B. McKendry,Midfielder,22,4.0,,408.0,1.0,,,,210.0,1.0,6.0,35.0,,85.0,2.0,20.0,9.0,2.0,4.0,63.0,83.0,24.0,27.0,215.0,1.0,9.0,2.0,151.0,5.0,1.0,47.0,60.0,1.0,38.0,28.0,4.0,15.0,13.0,292.0,,7.0,6.0,55.0,71.0,1.0,10.0,34.0,1.0,17.0,,2.0,1.0,65.0,7.0,4.0,7.0,,,27.0,49.0,,163.0,168.0,10.0,1.0,,,16.0,31.0,8.0,6.0,28.0,0.0,3.0,1.0,6.0,5.0,,1.0,9.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,8ipv2tlducl1y5qq8c8f4pdk9,V. Neufville,Defender,44,9.0,1.0,241.0,18.0,,,,85.0,,3.0,14.0,,33.0,,11.0,,1.0,3.0,53.0,21.0,1.0,22.0,87.0,1.0,9.0,2.0,52.0,2.0,,33.0,22.0,1.0,30.0,15.0,3.0,4.0,12.0,148.0,,5.0,4.0,22.0,50.0,5.0,10.0,13.0,,2.0,,6.0,2.0,29.0,3.0,9.0,5.0,,1.0,13.0,1.0,,53.0,54.0,7.0,,1.0,,1.0,16.0,,6.0,9.0,0.0,2.0,,4.0,2.0,,1.0,5.0,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,3p86lh50rfrmmlrnxsq17dwtm,J. Phillips,Defender,14,6.0,,290.0,26.0,,,,77.0,,4.0,16.0,,23.0,,13.0,1.0,,2.0,58.0,29.0,8.0,15.0,80.0,3.0,2.0,2.0,44.0,4.0,,28.0,19.0,,21.0,10.0,3.0,3.0,13.0,173.0,,5.0,2.0,31.0,42.0,,10.0,14.0,,8.0,,4.0,3.0,33.0,4.0,6.0,5.0,,,17.0,3.0,,50.0,52.0,2.0,,,,7.0,19.0,1.0,6.0,14.0,0.0,2.0,1.0,,6.0,,4.0,7.0,,3.0,,16.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,6oy4mzcnojabnil6u43mxal4a,M. Shaw,Forward,19,1.0,5.0,595.0,,4.0,2.0,2.0,108.0,7.0,23.0,50.0,1.0,64.0,,2.0,4.0,2.0,28.0,74.0,38.0,3.0,22.0,125.0,2.0,17.0,2.0,100.0,8.0,12.0,24.0,32.0,2.0,24.0,10.0,7.0,5.0,1.0,252.0,,7.0,5.0,63.0,16.0,29.0,10.0,39.0,6.0,1.0,1.0,19.0,7.0,108.0,10.0,1.0,7.0,,1.0,41.0,27.0,1.0,84.0,101.0,45.0,1.0,1.0,,3.0,69.0,,1.0,22.0,0.0,,1.0,17.0,7.0,,,1.0,6.0,2.0,5.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,aqlfj6fs43bg5zk0g7kb7y61g,H. Sobze Zemo,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,dlkpavxvjx1hy57k8sbk21lg5,Nacho Zabal,Goalkeeper,1,,,630.0,,,,,124.0,,,,,35.0,,89.0,,2.0,,98.0,117.0,,3.0,244.0,,,,100.0,10.0,,92.0,40.0,,73.0,74.0,7.0,,19.0,321.0,,7.0,,,158.0,,10.0,2.0,,52.0,,1.0,,2.0,12.0,,7.0,,,,46.0,,81.0,152.0,2.0,2.0,,,,,,,,0.0,,2.0,2.0,6.0,,15.0,37.0,,,,,,,,,,,,,,24.0,87.0,1.0,1.0,1.0,2.0,9.0,6.0,15.0,2.0,29.0,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2020,Atlético Ottawa,f1qvh9qszr743tj8zb3kcvaei,M. de Brienne,Forward,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
