root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Touches,Successful Short Passes,Starts,Blocks,Successful Passes Opposition Half,PutThrough/Blocked Distribution,Appearances,Unsuccessful Passes Own Half,Tackles Lost,Tackles Won,Unsuccessful Short Passes,Total Tackles,Unsuccessful Passes Opposition Half,Ground Duels won,PutThrough/Blocked Distribution Won,Index,Clean Sheets,Games Played,Total Clearances,Total Passes,Total Losses Of Possession,Successful Long Passes,Ground Duels,Rightside Passes,Successful Open Play Passes,Recoveries,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Time Played,Total Unsuccessful Passes ( Excl Crosses & Corners ),Duels,Leftside Passes,Forward Passes,Interceptions,Successful Passes Own Half,Unsuccessful Launches,Duels won,Unsuccessful Long Passes,Backward Passes,Winning Goal,Ground Duels lost,GK Unsuccessful Distribution,Goals Conceded,Saves Made from Inside Box,Successful Launches,Duels lost,Goal Kicks,Aerial Duels,Saves Made,Catches,Goals Conceded Outside Box,Saves Made from Outside Box,Drops,Aerial Duels won,Saves made - parried,Punches,Goals Conceded Inside Box,GK Successful Distribution,Substitute On,Unsuccessful Crosses open play,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Total Fouls Won,Throw Ins to Own Player,Successful Lay-offs,Unsuccessful Dribbles,Times Tackled,Substitute Off,Foul Attempted Tackle,Total Fouls Conceded,Key Passes (Attempt Assists),Offsides,Aerial Duels lost,Corners Won,Successful Crosses & Corners,Goal Assists,Successful Crosses open play,Assists (Intentional),Successful Dribbles,Overruns,Throw Ins to Opposition Player,Yellow Cards,Handballs conceded,Corners Taken (incl short corners),Right Foot Goals,Unsuccessful Corners into Box,Shots Off Target (inc woodwork),Successful Corners into Box,Attempts from Set Pieces,Shots On Target ( inc goals ),Goals,Goals from Inside Box,Total Shots,Home Goals,Away Goals,Blocked Shots,Through balls,Foul Won Penalty,Penalties Taken,Headed Goals,Unsuccessful lay-offs,Penalty Goals,Left Foot Goals,Goals from Outside Box,Hit Woodwork,Last Player Tackle,Penalties Conceded,Goalkeeper Smother,Saves from Penalty,Penalties Faced,Penalties Saved,Red Cards - 2nd Yellow,Total Red Cards,Second Goal Assists,Penalty Goals Conceded,Clearances Off the Line,Straight Red Cards,Saves made - caught,Penalties Off Target,Own Goal Scored,Crosses not Claimed
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Orlando City SC,Orlando_City_SC,e1uhy0h96of2f9r9fx0ugzca1,I. Angulo,Midfielder,77,111.0,56.0,2.0,,36.0,7.0,2.0,3.0,2.0,2.0,13.0,4.0,12.0,13.0,3.0,10.0,,2.0,1.0,72.0,29.0,2.0,25.0,43.0,58.0,11.0,58.0,72.0,178.0,14.0,25.0,4.0,13.0,3.0,22.0,1.0,13.0,1.0,12.0,0.0,12.0,,1.0,,1.0,12.0,,,,,,,,,,,1.0,,,1.0,1.0,7.0,3.0,2.0,,6.0,7.0,2.0,1.0,2.0,2.0,,,2.0,,,,,6.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Orlando City SC,Orlando_City_SC,dpcjzmo7pcggdl423a4lh3re2,C. Araújo,Midfielder,5,198.0,127.0,3.0,1.0,73.0,5.0,3.0,8.0,3.0,2.0,17.0,5.0,11.0,14.0,1.0,10.0,1.0,3.0,2.0,156.0,31.0,11.0,25.0,39.0,133.0,24.0,138.0,151.0,270.0,18.0,32.0,54.0,49.0,3.0,66.0,,19.0,1.0,14.0,0.0,11.0,,2.0,,,13.0,,7.0,,,,,,5.0,,,2.0,,,1.0,1.0,2.0,10.0,1.0,1.0,,7.0,,1.0,2.0,3.0,,2.0,2.0,1.0,,1.0,,,,,1.0,,,,,4.0,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Orlando City SC,Orlando_City_SC,28foaur1tv999b2t8t0no9aeh,D. Brekalo,Defender,4,135.0,86.0,3.0,4.0,31.0,1.0,3.0,8.0,1.0,2.0,10.0,3.0,8.0,4.0,1.0,10.0,1.0,3.0,13.0,103.0,20.0,1.0,11.0,12.0,80.0,6.0,87.0,96.0,270.0,16.0,18.0,42.0,39.0,2.0,56.0,5.0,7.0,6.0,10.0,0.0,7.0,,2.0,,,11.0,2.0,7.0,,,,,,3.0,,,2.0,2.0,,,,3.0,1.0,1.0,,,,,3.0,7.0,1.0,,4.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Orlando City SC,Orlando_City_SC,d67gq822acqja2416pdpgu3qi,Rafael Santos,Defender,3,77.0,39.0,1.0,1.0,28.0,2.0,3.0,4.0,,,2.0,,7.0,,1.0,10.0,,3.0,5.0,53.0,12.0,5.0,7.0,14.0,44.0,4.0,44.0,53.0,96.0,9.0,8.0,3.0,29.0,,17.0,7.0,1.0,7.0,7.0,0.0,7.0,,,,3.0,7.0,,1.0,,,,,,1.0,,,,,2.0,2.0,2.0,1.0,,10.0,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,2.0,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Orlando City SC,Orlando_City_SC,9jk0ae6wgso9znkuk6uyizpat,W. Cartagena,Midfielder,16,197.0,133.0,3.0,1.0,64.0,7.0,3.0,4.0,4.0,3.0,12.0,7.0,14.0,11.0,5.0,10.0,1.0,3.0,4.0,162.0,22.0,12.0,22.0,44.0,142.0,12.0,145.0,159.0,270.0,17.0,27.0,41.0,64.0,3.0,81.0,2.0,13.0,5.0,13.0,0.0,11.0,,2.0,,2.0,14.0,1.0,5.0,,,,,,2.0,,,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,2.0,2.0,,3.0,3.0,,,3.0,,,,,,3.0,,,,,,,,2.0,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Orlando City SC,Orlando_City_SC,2em4zk5aydjutyjf41slcf4t0,R. Enrique,Forward,7,100.0,40.0,3.0,,26.0,3.0,3.0,4.0,1.0,4.0,14.0,5.0,11.0,9.0,1.0,10.0,,3.0,4.0,56.0,33.0,1.0,25.0,11.0,40.0,12.0,41.0,54.0,233.0,15.0,35.0,22.0,14.0,1.0,15.0,1.0,14.0,1.0,9.0,0.0,16.0,,2.0,,,21.0,,10.0,,,,,,5.0,,,2.0,,,,,16.0,3.0,,3.0,6.0,13.0,3.0,2.0,3.0,4.0,1.0,5.0,1.0,,1.0,,,1.0,1.0,,,,,2.0,,4.0,,,5.0,2.0,2.0,9.0,2.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Orlando City SC,Orlando_City_SC,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,Defender,30,5.0,1.0,,1.0,,,1.0,,,,,,1.0,,,10.0,,1.0,,1.0,2.0,,2.0,,1.0,,1.0,1.0,6.0,,2.0,1.0,,,1.0,,,,,0.0,2.0,,,,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Orlando City SC,Orlando_City_SC,2q8ntruz96k9ia7np1tma4udx,P. Gallese,Goalkeeper,1,93.0,31.0,3.0,,7.0,,3.0,5.0,,,,,20.0,,,10.0,1.0,3.0,1.0,67.0,25.0,11.0,,8.0,24.0,29.0,42.0,36.0,270.0,25.0,,14.0,45.0,,35.0,9.0,,25.0,,0.0,,2.0,2.0,6.0,1.0,,13.0,,13.0,3.0,,7.0,,,4.0,1.0,2.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Orlando City SC,Orlando_City_SC,9bv0zjyrsopyv3hw8m47sgr9w,C. Guske,Midfielder,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2024,Orlando City SC,Orlando_City_SC,1hrbaomx35x74ghbkwo8xwktm,M. Halliday,Defender,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
