liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels won,Total Clearances,Successful Passes Own Half,Successful Launches,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Opposition Half,Interceptions,PutThrough/Blocked Distribution,Open Play Passes,Times Tackled,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Duels,Time Played,Rightside Passes,Total Tackles,Unsuccessful Crosses open play,Unsuccessful Corners into Box,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Unsuccessful Launches,Total Passes,Successful Crosses open play,Substitute Off,Ground Duels,Shots Off Target (inc woodwork),Successful Dribbles,Aerial Duels,Goals Conceded,Corners Won,Total Losses Of Possession,GK Successful Distribution,Throw Ins to Opposition Player,Games Played,Ground Duels won,Unsuccessful Dribbles,Total Fouls Won,Blocks,Forward Passes,Unsuccessful Long Passes,Ground Duels lost,Tackles Lost,Assists (Intentional),Touches,Goals Conceded Inside Box,Duels lost,Total Shots,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Short Passes,Goals Conceded Outside Box,Backward Passes,Successful Long Passes,Yellow Cards,Key Passes (Attempt Assists),Recoveries,Corners Taken (incl short corners),Appearances,Tackles Won,Shots On Target ( inc goals ),Leftside Passes,Successful Open Play Passes,Aerial Duels lost,Successful Passes Opposition Half,Foul Attempted Tackle,Goal Assists,Duels won,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Index,Starts,Home Goals,Away Goals,Winning Goal,Hit Woodwork,Headed Goals,Goals from Inside Box,Penalty Goals Conceded,Goals,Offsides,Blocked Shots,Right Foot Goals,Substitute On,Through balls,Fifty Fifty,Successful Fifty Fifty,Successful Lay-offs,Saves made - parried,Saves Made,Saves Made from Inside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Successful Corners into Box,Handballs conceded,Red Cards - 2nd Yellow,Clean Sheets,Straight Red Cards,Own Goal Scored,Total Red Cards,Left Foot Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Punches,Saves from Penalty,Penalties Faced,Penalties Saved,Last Man Tackle,Clearances Off the Line,Penalties Conceded,Second Goal Assists,Foul Won Penalty,Drops,Saves made - caught,Penalty Goals,Penalties Taken,Goals from Outside Box,Crosses not Claimed,Other Goals,Set Pieces Goals,Penalties Off Target
USA_USL_Championship,2022,Rio Grande Valley FC Toros,2mxaagzu9rb92z9880yjllbzd,W. Ackwei,Defender,3,37.0,84.0,786.0,21.0,314.0,223.0,43.0,13.0,1400.0,8.0,17.0,1130.0,3.0,166.0,2815.0,300.0,39.0,10.0,,32.0,9.0,65.0,1444.0,3.0,3.0,99.0,6.0,5.0,67.0,36.0,5.0,364.0,,,33.0,68.0,3.0,24.0,12.0,672.0,188.0,31.0,15.0,3.0,1765.0,32.0,61.0,11.0,101.0,993.0,126.0,4.0,61.0,137.0,4.0,10.0,226.0,,33.0,24.0,5.0,411.0,1094.0,30.0,347.0,7.0,4.0,105.0,3.0,10.0,10.0,31.0,0.0,2.0,0.0,,1.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,47ootnzi4i6wxj8oz9656tqms,D. Borczak,Forward,18,16.0,9.0,45.0,,82.0,89.0,5.0,24.0,252.0,54.0,18.0,174.0,9.0,202.0,1194.0,69.0,28.0,23.0,,74.0,16.0,3.0,256.0,4.0,10.0,154.0,17.0,22.0,48.0,17.0,15.0,220.0,,3.0,26.0,67.0,39.0,17.0,,61.0,14.0,87.0,15.0,,567.0,15.0,119.0,30.0,16.0,168.0,68.0,2.0,77.0,6.0,1.0,8.0,41.0,,26.0,13.0,13.0,49.0,170.0,32.0,133.0,7.0,,83.0,4.0,23.0,10.0,11.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,7.0,10.0,2.0,15.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,2az3hi45krcxbzny070v5mo5x,J. Cabezas,Midfielder,5,44.0,29.0,643.0,6.0,212.0,155.0,36.0,38.0,1295.0,21.0,49.0,1159.0,2.0,269.0,2275.0,401.0,62.0,5.0,,28.0,29.0,15.0,1371.0,2.0,8.0,195.0,15.0,13.0,74.0,30.0,5.0,269.0,1.0,1.0,29.0,97.0,9.0,23.0,3.0,448.0,62.0,98.0,21.0,,1697.0,25.0,128.0,23.0,62.0,1062.0,150.0,5.0,156.0,97.0,6.0,18.0,173.0,,29.0,41.0,8.0,366.0,1089.0,30.0,518.0,32.0,,141.0,2.0,5.0,10.0,26.0,1.0,0.0,0.0,1.0,,1.0,3.0,1.0,1.0,5.0,1.0,3.0,3.0,2.0,1.0,5.0,,,,,,,,,3.0,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,c4g35kho1qirnu4q420knnl9m,R. Coronado,Defender,21,14.0,4.0,220.0,2.0,118.0,123.0,12.0,30.0,622.0,30.0,19.0,520.0,78.0,158.0,1210.0,212.0,34.0,38.0,1.0,25.0,11.0,15.0,638.0,7.0,4.0,131.0,5.0,8.0,27.0,18.0,9.0,231.0,,7.0,28.0,68.0,12.0,26.0,,209.0,31.0,63.0,15.0,1.0,977.0,18.0,76.0,12.0,34.0,490.0,87.0,,135.0,30.0,2.0,17.0,75.0,1.0,28.0,19.0,7.0,82.0,505.0,13.0,307.0,8.0,1.0,82.0,7.0,39.0,10.0,11.0,0.0,4.0,2.0,,,3.0,1.0,4.0,,8.0,,17.0,1.0,1.0,1.0,6.0,,,,,,,,,2.0,1.0,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,7aq775owdtnqe0p1k0qab2qc5,T. Deric,Goalkeeper,1,5.0,15.0,259.0,23.0,206.0,171.0,,1.0,237.0,,2.0,347.0,,17.0,2077.0,79.0,2.0,,,,1.0,54.0,553.0,,1.0,12.0,,,5.0,26.0,1.0,213.0,199.0,,24.0,10.0,,8.0,,352.0,204.0,2.0,,,733.0,22.0,2.0,,35.0,195.0,2.0,4.0,,152.0,2.0,1.0,216.0,,24.0,2.0,,122.0,167.0,,88.0,2.0,,15.0,,,10.0,23.0,,,0.0,,,,2.0,,,,,1.0,,,,,6.0,47.0,25.0,2.0,54.0,17.0,22.0,,,,7.0,,,,,,,3.0,1.0,3.0,1.0,,,1.0,,,4.0,1.0,,,,1.0,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,ody1ty0csq2lnatvjwdrrv11,J. Fjeldberg,Midfielder,7,19.0,5.0,92.0,,106.0,118.0,10.0,27.0,374.0,93.0,20.0,286.0,3.0,250.0,1699.0,103.0,16.0,23.0,4.0,91.0,9.0,5.0,392.0,7.0,20.0,210.0,17.0,36.0,40.0,22.0,18.0,298.0,,,28.0,80.0,62.0,28.0,1.0,104.0,10.0,130.0,9.0,1.0,783.0,18.0,151.0,35.0,23.0,275.0,96.0,4.0,103.0,11.0,4.0,20.0,70.0,13.0,28.0,7.0,18.0,82.0,269.0,21.0,205.0,12.0,1.0,99.0,11.0,35.0,10.0,22.0,5.0,3.0,2.0,3.0,,8.0,1.0,8.0,16.0,9.0,6.0,6.0,,,,3.0,,,,,,,,4.0,1.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,5v83k5ukm1xt6fhuq8845euc4,J. Garcia,Goalkeeper,25,2.0,8.0,71.0,8.0,41.0,35.0,1.0,,56.0,,,88.0,,4.0,540.0,30.0,1.0,,,,,12.0,129.0,,,2.0,,,2.0,6.0,,41.0,65.0,,6.0,2.0,,1.0,,72.0,41.0,,,,196.0,5.0,,,6.0,59.0,,1.0,,29.0,1.0,,59.0,,6.0,1.0,,27.0,44.0,,17.0,,,4.0,,,10.0,6.0,,,0.0,,,,1.0,,,,,,,,,,3.0,16.0,9.0,2.0,9.0,5.0,7.0,,,,2.0,,,,,,,3.0,,1.0,,,,,,,3.0,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,dbbotnb2o742rlw93ku9kdf6c,F. Gaviria,Forward,16,4.0,2.0,13.0,,14.0,17.0,1.0,3.0,48.0,13.0,10.0,43.0,,49.0,385.0,17.0,4.0,6.0,,20.0,2.0,1.0,57.0,3.0,5.0,34.0,5.0,3.0,15.0,5.0,4.0,52.0,,,10.0,12.0,4.0,5.0,,10.0,3.0,22.0,3.0,,141.0,3.0,33.0,7.0,3.0,42.0,11.0,2.0,21.0,1.0,,3.0,15.0,,10.0,1.0,2.0,9.0,34.0,11.0,33.0,2.0,,16.0,3.0,6.0,10.0,5.0,,,0.0,1.0,,,,,3.0,4.0,,5.0,,,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,3j9xcrwem15jkvk7hul9uhbf8,A. Gonzalez,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,eobxs3ew1vmck153iv4m8n3oq,A. Gonzalez,Midfielder,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,f2e1nvuywes66ywxvkj5kaoh6,A. Hernández,Forward,19,29.0,3.0,32.0,,27.0,25.0,1.0,8.0,83.0,6.0,7.0,68.0,1.0,90.0,496.0,20.0,6.0,1.0,,35.0,5.0,1.0,95.0,,4.0,32.0,12.0,2.0,58.0,9.0,4.0,56.0,,,10.0,15.0,3.0,7.0,,29.0,2.0,17.0,3.0,1.0,180.0,9.0,46.0,15.0,3.0,64.0,25.0,,33.0,4.0,3.0,3.0,7.0,,10.0,3.0,3.0,13.0,56.0,29.0,36.0,3.0,1.0,44.0,,1.0,10.0,5.0,0.0,1.0,0.0,,,1.0,2.0,1.0,7.0,1.0,1.0,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,don10izp1ux27vjdj1yxsd9pm,D. Herrera,Forward,13,3.0,,16.0,,24.0,22.0,1.0,12.0,71.0,19.0,1.0,47.0,3.0,37.0,255.0,18.0,3.0,6.0,,16.0,7.0,,71.0,1.0,3.0,30.0,3.0,4.0,7.0,5.0,4.0,57.0,,,14.0,9.0,7.0,2.0,,16.0,2.0,21.0,,,141.0,5.0,25.0,5.0,8.0,46.0,22.0,,23.0,1.0,,4.0,11.0,,14.0,3.0,2.0,14.0,47.0,4.0,32.0,1.0,,12.0,1.0,6.0,10.0,3.0,1.0,0.0,0.0,,,1.0,1.0,1.0,2.0,2.0,,11.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,99q5k10knmzbu5f8k3ua933dh,D. Sáez,Defender,2,7.0,15.0,34.0,1.0,24.0,13.0,2.0,3.0,64.0,2.0,5.0,42.0,1.0,29.0,211.0,12.0,7.0,,,3.0,1.0,3.0,66.0,,3.0,18.0,2.0,1.0,11.0,5.0,,30.0,,3.0,8.0,11.0,1.0,3.0,1.0,33.0,10.0,7.0,4.0,,108.0,5.0,11.0,3.0,11.0,37.0,14.0,,4.0,5.0,2.0,,12.0,,8.0,3.0,1.0,17.0,41.0,4.0,8.0,1.0,,18.0,,,10.0,4.0,,,0.0,,,,,,,,,4.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,83iflxs86jej3du5wx42h38d0,J. Luna,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,9qjkqhlworzz3lk1o6nc191ih,F. López,Forward,9,4.0,,50.0,,46.0,54.0,1.0,19.0,166.0,36.0,30.0,151.0,1.0,132.0,1353.0,35.0,4.0,10.0,1.0,95.0,6.0,2.0,197.0,2.0,7.0,109.0,16.0,7.0,23.0,18.0,22.0,132.0,,,25.0,37.0,14.0,26.0,1.0,30.0,4.0,72.0,1.0,1.0,396.0,18.0,91.0,38.0,3.0,143.0,42.0,,73.0,8.0,7.0,17.0,26.0,2.0,25.0,3.0,22.0,59.0,120.0,19.0,103.0,10.0,2.0,41.0,2.0,11.0,10.0,14.0,3.0,3.0,4.0,2.0,,6.0,1.0,6.0,7.0,13.0,3.0,11.0,2.0,2.0,1.0,10.0,,,,,,,,,2.0,,1.0,,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,91ck0nv4pxnbkcsqbfy6v3rh1,L. Malešević,Defender,24,20.0,8.0,188.0,3.0,144.0,131.0,13.0,30.0,442.0,15.0,23.0,319.0,93.0,146.0,1118.0,19.0,27.0,33.0,1.0,6.0,7.0,26.0,463.0,11.0,5.0,100.0,6.0,6.0,46.0,23.0,7.0,246.0,,33.0,18.0,50.0,7.0,17.0,,230.0,49.0,50.0,10.0,1.0,789.0,22.0,76.0,8.0,48.0,289.0,95.0,1.0,65.0,30.0,6.0,5.0,86.0,1.0,18.0,17.0,2.0,149.0,303.0,26.0,142.0,11.0,1.0,70.0,11.0,35.0,10.0,13.0,1.0,0.0,0.0,,,1.0,2.0,1.0,,4.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,a15ecw8anfitp7u6by6rae7ai,I. Martínez,Midfielder,6,3.0,7.0,174.0,3.0,132.0,206.0,14.0,41.0,541.0,28.0,23.0,458.0,24.0,168.0,1572.0,112.0,25.0,52.0,33.0,33.0,13.0,9.0,590.0,9.0,12.0,144.0,19.0,8.0,24.0,21.0,19.0,297.0,,4.0,31.0,72.0,10.0,39.0,1.0,165.0,38.0,72.0,11.0,6.0,1003.0,20.0,93.0,25.0,29.0,399.0,94.0,1.0,131.0,59.0,4.0,35.0,116.0,70.0,31.0,14.0,6.0,182.0,415.0,21.0,321.0,15.0,6.0,75.0,37.0,103.0,10.0,17.0,,,0.0,1.0,,,1.0,,2.0,9.0,,14.0,1.0,1.0,,8.0,,,,,,,,23.0,,,1.0,,,,,,5.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,4ca9qjztb1iiushu85f1lj0iy,C. Miller,Goalkeeper,12,3.0,5.0,88.0,6.0,32.0,18.0,,,65.0,,,97.0,,5.0,533.0,33.0,,,,,,12.0,129.0,,1.0,1.0,,,4.0,11.0,,33.0,59.0,,7.0,,,1.0,,59.0,31.0,1.0,,,180.0,11.0,2.0,,14.0,64.0,1.0,,,33.0,,,40.0,,7.0,,,37.0,52.0,1.0,9.0,,,3.0,,,10.0,6.0,,,0.0,,,,,,,,,1.0,,,,,1.0,15.0,9.0,1.0,11.0,5.0,6.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,3.0,,,,2.0,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,dd4pp6ap17zh93iwejro5c3my,S. Mueller,Defender,14,3.0,2.0,102.0,,66.0,65.0,7.0,17.0,245.0,11.0,9.0,181.0,58.0,45.0,580.0,76.0,6.0,23.0,,6.0,2.0,6.0,247.0,4.0,5.0,38.0,,4.0,7.0,8.0,4.0,121.0,,8.0,9.0,16.0,5.0,6.0,,107.0,16.0,22.0,3.0,,397.0,8.0,26.0,,24.0,166.0,50.0,,58.0,15.0,1.0,5.0,22.0,,9.0,3.0,,6.0,179.0,4.0,83.0,4.0,,19.0,4.0,23.0,10.0,7.0,,,0.0,,,,1.0,,,,,2.0,,3.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,f472o0229a6xev8qudf1tyf6y,F. Nodarse,Defender,23,33.0,33.0,306.0,2.0,95.0,59.0,20.0,14.0,511.0,9.0,21.0,435.0,12.0,139.0,1123.0,135.0,30.0,2.0,,18.0,7.0,21.0,530.0,1.0,4.0,91.0,7.0,7.0,48.0,20.0,2.0,123.0,,2.0,18.0,54.0,4.0,17.0,2.0,211.0,40.0,37.0,8.0,,717.0,17.0,52.0,9.0,38.0,398.0,55.0,3.0,34.0,37.0,4.0,2.0,66.0,,18.0,22.0,2.0,150.0,419.0,15.0,130.0,11.0,,87.0,1.0,2.0,10.0,12.0,0.0,1.0,0.0,,1.0,1.0,,1.0,2.0,2.0,,6.0,1.0,4.0,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,chbfpw8wc8l5nzbxv12p987h1,É. Pimentel,Defender,4,25.0,40.0,459.0,8.0,112.0,57.0,20.0,13.0,736.0,2.0,25.0,661.0,7.0,123.0,1701.0,240.0,23.0,,,8.0,8.0,28.0,773.0,,2.0,69.0,1.0,2.0,54.0,20.0,,131.0,,2.0,22.0,33.0,,8.0,8.0,331.0,64.0,36.0,5.0,,945.0,17.0,65.0,5.0,55.0,593.0,48.0,3.0,37.0,68.0,8.0,4.0,89.0,,22.0,18.0,4.0,165.0,627.0,29.0,202.0,12.0,,58.0,,,10.0,19.0,0.0,2.0,0.0,,1.0,2.0,2.0,2.0,1.0,,1.0,3.0,,,,1.0,,,,,,,,,1.0,,5.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,o0a1acp618ig9detdym1m0pg,C. Pinzón,Midfielder,0,9.0,2.0,117.0,,59.0,60.0,5.0,17.0,408.0,43.0,14.0,350.0,2.0,143.0,1162.0,139.0,14.0,8.0,,56.0,9.0,1.0,409.0,4.0,8.0,114.0,10.0,21.0,29.0,12.0,8.0,138.0,,1.0,15.0,48.0,29.0,13.0,,74.0,7.0,66.0,3.0,1.0,615.0,9.0,86.0,27.0,7.0,330.0,52.0,3.0,147.0,20.0,1.0,17.0,46.0,,15.0,11.0,17.0,49.0,349.0,20.0,237.0,4.0,2.0,57.0,4.0,8.0,10.0,13.0,1.0,6.0,3.0,,,5.0,,7.0,7.0,11.0,4.0,2.0,2.0,,,12.0,,,,,,,,,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,96qlwmkrab9h7xt93jzgl384p,J. Ricketts,Defender,20,78.0,55.0,435.0,15.0,342.0,298.0,59.0,60.0,1220.0,39.0,40.0,902.0,244.0,353.0,2595.0,107.0,63.0,54.0,,38.0,18.0,43.0,1244.0,11.0,3.0,228.0,9.0,14.0,125.0,32.0,14.0,510.0,1.0,35.0,34.0,132.0,22.0,55.0,6.0,561.0,112.0,96.0,15.0,1.0,2006.0,27.0,143.0,13.0,98.0,827.0,230.0,5.0,207.0,75.0,7.0,15.0,186.0,1.0,34.0,48.0,4.0,369.0,882.0,47.0,478.0,17.0,1.0,210.0,11.0,54.0,10.0,28.0,0.0,1.0,0.0,,,1.0,3.0,1.0,2.0,5.0,,6.0,,,,,,,,,,,,,3.0,,7.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,7vs1eqm82fwwuhwfqodb3dyw9,R. Ruiz,Defender,17,26.0,17.0,174.0,3.0,214.0,239.0,25.0,67.0,848.0,86.0,33.0,658.0,21.0,351.0,2639.0,152.0,30.0,45.0,7.0,92.0,25.0,8.0,872.0,17.0,16.0,279.0,20.0,24.0,72.0,36.0,28.0,430.0,,1.0,35.0,132.0,40.0,79.0,1.0,241.0,28.0,147.0,13.0,6.0,1444.0,31.0,193.0,36.0,38.0,614.0,186.0,5.0,231.0,44.0,5.0,37.0,118.0,14.0,35.0,17.0,16.0,248.0,635.0,46.0,507.0,13.0,7.0,158.0,23.0,63.0,10.0,30.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,4.0,24.0,2.0,5.0,3.0,1.0,1.0,25.0,,,,,,,,5.0,,,1.0,,,,,2.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,bpaf9z8su2xb5fejhnexdp7th,J. Torres,Midfielder,10,7.0,5.0,301.0,2.0,134.0,165.0,29.0,18.0,794.0,19.0,25.0,712.0,11.0,133.0,1401.0,238.0,33.0,13.0,31.0,4.0,10.0,12.0,846.0,6.0,12.0,118.0,11.0,8.0,15.0,17.0,9.0,226.0,,3.0,22.0,55.0,8.0,14.0,2.0,271.0,56.0,63.0,11.0,3.0,1114.0,14.0,71.0,16.0,22.0,603.0,78.0,3.0,129.0,109.0,2.0,30.0,99.0,62.0,22.0,22.0,5.0,208.0,666.0,8.0,433.0,19.0,4.0,62.0,22.0,53.0,10.0,16.0,,,0.0,1.0,,,,,,6.0,,6.0,1.0,,,6.0,,,,,,,,21.0,1.0,,,1.0,,1.0,,,6.0,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,47jduchsp579iqgalko1evs6i,J. Torres,Midfielder,22,6.0,3.0,315.0,2.0,90.0,87.0,16.0,28.0,751.0,21.0,16.0,682.0,10.0,126.0,1495.0,233.0,28.0,11.0,5.0,25.0,10.0,4.0,772.0,2.0,9.0,109.0,3.0,7.0,17.0,23.0,4.0,163.0,,,30.0,59.0,11.0,24.0,1.0,172.0,19.0,50.0,9.0,2.0,985.0,21.0,61.0,9.0,23.0,638.0,71.0,2.0,161.0,44.0,2.0,19.0,87.0,9.0,30.0,19.0,6.0,206.0,663.0,11.0,371.0,10.0,3.0,65.0,4.0,20.0,10.0,16.0,1.0,2.0,0.0,,,3.0,2.0,3.0,1.0,4.0,1.0,14.0,2.0,1.0,,17.0,,,,,,,,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,8l2oazxzbzzbljfxue92zseay,J. Vázquez,Defender,15,27.0,68.0,883.0,9.0,174.0,102.0,26.0,9.0,1306.0,5.0,20.0,1179.0,3.0,130.0,2164.0,414.0,34.0,,,12.0,2.0,41.0,1353.0,2.0,1.0,86.0,5.0,6.0,44.0,42.0,1.0,189.0,3.0,,29.0,52.0,2.0,12.0,9.0,547.0,91.0,34.0,10.0,,1564.0,37.0,51.0,8.0,72.0,1078.0,83.0,5.0,61.0,101.0,7.0,5.0,147.0,,29.0,24.0,3.0,331.0,1141.0,17.0,298.0,13.0,,79.0,2.0,,10.0,23.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,,3.0,,6.0,,,,1.0,,,,,,,,,1.0,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,2h53fzt0ubszmkuwfnez8n622,A. Ward,Defender,31,11.0,24.0,258.0,2.0,107.0,96.0,37.0,25.0,633.0,26.0,24.0,533.0,146.0,144.0,1500.0,233.0,38.0,27.0,,26.0,10.0,9.0,640.0,6.0,5.0,123.0,7.0,18.0,21.0,15.0,7.0,200.0,,6.0,19.0,61.0,15.0,5.0,2.0,247.0,30.0,62.0,11.0,,1078.0,10.0,72.0,11.0,38.0,504.0,77.0,5.0,136.0,29.0,7.0,8.0,87.0,,19.0,27.0,4.0,24.0,527.0,10.0,281.0,15.0,,72.0,6.0,27.0,10.0,17.0,1.0,1.0,0.0,,,2.0,,2.0,,4.0,,2.0,,,,,,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,6qe888q8yqq73bxr27jbyu2hg,O. Wright,Forward,11,,,14.0,,14.0,12.0,,4.0,55.0,6.0,1.0,42.0,,13.0,99.0,22.0,4.0,1.0,,4.0,,1.0,56.0,,1.0,12.0,,2.0,1.0,3.0,,23.0,,,4.0,6.0,4.0,,,14.0,4.0,6.0,1.0,,72.0,3.0,7.0,,3.0,40.0,10.0,,15.0,2.0,,3.0,7.0,,4.0,3.0,,5.0,41.0,1.0,28.0,,,6.0,,1.0,10.0,1.0,,,0.0,,,,,,2.0,,,3.0,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2022,Rio Grande Valley FC Toros,ecjt2cd0xn1qyeyboapqwxbvu,E. Ycaza,Midfielder,8,29.0,19.0,385.0,3.0,214.0,201.0,40.0,56.0,1119.0,73.0,72.0,955.0,18.0,385.0,2893.0,311.0,66.0,27.0,6.0,91.0,32.0,15.0,1169.0,8.0,6.0,312.0,19.0,12.0,73.0,38.0,14.0,405.0,,1.0,35.0,131.0,20.0,53.0,4.0,345.0,58.0,181.0,26.0,3.0,1745.0,33.0,225.0,37.0,50.0,875.0,156.0,5.0,212.0,80.0,6.0,40.0,190.0,14.0,35.0,40.0,18.0,301.0,910.0,44.0,581.0,37.0,4.0,160.0,11.0,37.0,10.0,33.0,3.0,2.0,1.0,2.0,,3.0,3.0,5.0,6.0,14.0,2.0,2.0,8.0,5.0,3.0,18.0,,,,,,,,3.0,7.0,1.0,9.0,,,1.0,3.0,,1.0,,,,,,,,,1.0,,,,1.0,2.0,,,,1.0
