liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution Won,Unsuccessful Dribbles,Times Tackled,Successful Launches,Open Play Passes,Backward Passes,Total Passes,Aerial Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Aerial Duels,Successful Open Play Passes,Tackles Won,Goals from Inside Box,Yellow Cards,Ground Duels won,Throw Ins to Opposition Player,Corners Won,Total Fouls Conceded,Goal Assists,Games Played,Through balls,Unsuccessful Crosses open play,Successful Crosses open play,Assists (Intentional),Successful Passes Own Half,Substitute Off,Unsuccessful Passes Opposition Half,Total Losses Of Possession,Foul Attempted Tackle,Duels lost,Unsuccessful Long Passes,Time Played,Total Touches In Opposition Box,Rightside Passes,Total Shots,PutThrough/Blocked Distribution,Appearances,Total Fouls Won,Total Successful Passes ( Excl Crosses & Corners ) ,Shots On Target ( inc goals ),Right Foot Goals,Aerial Duels won,Ground Duels,Key Passes (Attempt Assists),Leftside Passes,Touches,Throw Ins to Own Player,Blocks,Interceptions,Duels,Duels won,Successful Crosses & Corners,Clean Sheets,Unsuccessful Crosses & Corners,Successful Short Passes,Goals Conceded Inside Box,Ground Duels lost,Goals Conceded,Goals Conceded Outside Box,Offsides,Successful Long Passes,Unsuccessful Launches,Total Clearances,Forward Passes,Goals,Successful Passes Opposition Half,Shots Off Target (inc woodwork),Unsuccessful Short Passes,Unsuccessful Passes Own Half,Overruns,Total Tackles,Starts,Substitute On,Handballs conceded,Recoveries,Tackles Lost,Successful Dribbles,Index,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Successful Lay-offs,Successful Corners into Box,Blocked Shots,Headed Goals,Unsuccessful lay-offs,Left Foot Goals,Unsuccessful Corners into Box,Set Pieces Goals,Goals from Outside Box,Attempts from Set Pieces,Penalties Taken,Hit Woodwork,Penalty Goals,Straight Red Cards,Penalties Conceded,Total Red Cards,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Penalties Faced,Saves Made from Inside Box,Catches,Penalties Saved,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Saves made - caught,Saves from Penalty,Punches,Drops,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Last Man Tackle,Second Goal Assists,Penalty Goals Conceded,Other Goals,Penalties Off Target,Red Cards - 2nd Yellow,Last Player Tackle,Crosses not Claimed
Canada_Canadian_Premier_League,2023,Pacific FC,57rmged1g2kuhfzlg0zyjx84q,P. Amedume,Defender,4,2.0,1.0,4.0,3.0,415.0,29.0,426.0,4.0,44.0,13.0,372.0,5.0,,2.0,17.0,2.0,1.0,3.0,,14.0,,,1.0,,262.0,3.0,21.0,55.0,2.0,11.0,14.0,656.0,5.0,152.0,2.0,4.0,14.0,9.0,382.0,,,9.0,24.0,,91.0,517.0,24.0,,6.0,37.0,26.0,1.0,1.0,,368.0,7.0,7.0,7.0,,1.0,14.0,4.0,17.0,154.0,,121.0,2.0,30.0,23.0,,7.0,7.0,7.0,,29.0,2.0,1.0,10.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,622w13rktz2os2jlo286col3p,M. Aparicio,Midfielder,34,25.0,28.0,41.0,5.0,1270.0,263.0,1309.0,33.0,246.0,56.0,1025.0,36.0,3.0,5.0,129.0,9.0,12.0,40.0,5.0,27.0,4.0,35.0,6.0,5.0,477.0,3.0,242.0,387.0,23.0,157.0,77.0,2316.0,50.0,296.0,45.0,50.0,27.0,32.0,1063.0,18.0,3.0,23.0,253.0,18.0,293.0,1800.0,33.0,4.0,21.0,309.0,152.0,7.0,8.0,39.0,993.0,24.0,124.0,28.0,4.0,2.0,70.0,11.0,18.0,457.0,4.0,593.0,27.0,169.0,43.0,4.0,53.0,26.0,1.0,,181.0,17.0,45.0,10.0,2.0,2.0,2.0,6.0,22.0,,17.0,1.0,2.0,,3.0,,1.0,9.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,
Canada_Canadian_Premier_League,2023,Pacific FC,4qii6ycyfpukpd538kwp1fms4,Z. Bahous,Midfielder,0,9.0,2.0,10.0,,324.0,46.0,332.0,10.0,66.0,11.0,260.0,26.0,1.0,1.0,73.0,1.0,4.0,12.0,,18.0,,8.0,,,109.0,4.0,50.0,98.0,5.0,48.0,18.0,783.0,14.0,86.0,10.0,24.0,18.0,10.0,266.0,5.0,,1.0,111.0,5.0,97.0,505.0,11.0,1.0,11.0,122.0,74.0,,,8.0,236.0,11.0,38.0,13.0,2.0,2.0,30.0,8.0,9.0,103.0,1.0,157.0,5.0,48.0,24.0,1.0,44.0,6.0,12.0,,71.0,18.0,19.0,10.0,0.0,1.0,0.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,9daagbp9cole1exslz991cqhg,K. Baskett,Goalkeeper,12,,,,4.0,90.0,,199.0,,57.0,4.0,71.0,,,,2.0,,,,,10.0,,,,,117.0,,49.0,60.0,,,55.0,900.0,,37.0,,1.0,10.0,3.0,142.0,,,4.0,2.0,,50.0,284.0,,,,6.0,6.0,,3.0,,101.0,13.0,,13.0,,,41.0,9.0,2.0,112.0,,25.0,,2.0,8.0,,,10.0,,,70.0,,,10.0,,,0.0,,,,,,,,,,,,,,,,,,90.0,70.0,,2.0,17.0,10.0,,22.0,1.0,4.0,3.0,,,1.0,2.0,24.0,,,,,2.0,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,1cx45d38dxtuaw6bbv5qfemwa,A. Binate,Midfielder,19,1.0,1.0,6.0,,9.0,2.0,9.0,4.0,3.0,4.0,6.0,,,,2.0,,1.0,3.0,,3.0,,,,,,,3.0,13.0,1.0,15.0,,35.0,5.0,2.0,2.0,2.0,3.0,1.0,6.0,,,,13.0,,3.0,31.0,,,1.0,17.0,2.0,,,,6.0,1.0,11.0,1.0,,,,,1.0,2.0,,6.0,2.0,3.0,,,,,3.0,,1.0,,1.0,10.0,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,7vn8g8wlm99npne5i8fwv3vft,K. Dada-Luke,Midfielder,13,14.0,30.0,53.0,7.0,768.0,236.0,781.0,26.0,158.0,48.0,612.0,53.0,,3.0,155.0,46.0,20.0,19.0,1.0,29.0,1.0,61.0,17.0,1.0,297.0,4.0,163.0,370.0,10.0,116.0,47.0,2329.0,25.0,23.0,5.0,41.0,29.0,36.0,623.0,2.0,,22.0,245.0,13.0,255.0,1539.0,213.0,3.0,37.0,293.0,177.0,17.0,6.0,61.0,588.0,26.0,90.0,30.0,4.0,1.0,35.0,22.0,44.0,267.0,,343.0,3.0,111.0,56.0,8.0,71.0,26.0,3.0,1.0,129.0,18.0,48.0,10.0,,,0.0,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,4lpxjj4vf8682i2x537r9bu5m,D. Daniëls,Forward,23,15.0,16.0,36.0,,170.0,76.0,185.0,25.0,52.0,45.0,118.0,12.0,3.0,6.0,54.0,,6.0,30.0,3.0,24.0,,5.0,2.0,3.0,49.0,12.0,44.0,129.0,17.0,107.0,3.0,980.0,50.0,40.0,17.0,25.0,24.0,14.0,133.0,5.0,,20.0,136.0,10.0,36.0,412.0,1.0,4.0,7.0,181.0,74.0,2.0,,5.0,127.0,13.0,82.0,15.0,2.0,8.0,6.0,,10.0,33.0,3.0,86.0,12.0,49.0,13.0,1.0,22.0,12.0,12.0,,37.0,10.0,18.0,10.0,0.0,3.0,1.0,,8.0,,7.0,,6.0,3.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,79pboh9mzuchik3r2027wntgp,A. Đidić,Defender,55,5.0,,3.0,9.0,1508.0,70.0,1554.0,24.0,235.0,116.0,1282.0,19.0,4.0,5.0,32.0,1.0,4.0,21.0,1.0,27.0,,4.0,,1.0,864.0,1.0,163.0,252.0,8.0,55.0,99.0,2397.0,59.0,178.0,24.0,17.0,27.0,6.0,1319.0,10.0,1.0,92.0,63.0,7.0,581.0,1832.0,5.0,16.0,32.0,179.0,124.0,,7.0,4.0,1187.0,29.0,31.0,33.0,4.0,2.0,132.0,23.0,118.0,725.0,4.0,455.0,14.0,136.0,76.0,1.0,25.0,27.0,,2.0,118.0,6.0,1.0,10.0,1.0,3.0,0.0,,,,9.0,3.0,,,,,,5.0,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,3.0,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,d8bgwehlzofnjto4m919q3aj8,J. Garner,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,7dfcfaazbxla16jrf8obs3e5m,E. Gazdov,Goalkeeper,1,,,,6.0,220.0,,430.0,1.0,135.0,6.0,173.0,,,1.0,3.0,,,,,21.0,,,,,256.0,,109.0,140.0,,1.0,129.0,1890.0,,82.0,,1.0,21.0,3.0,295.0,,,5.0,3.0,,102.0,607.0,,,,9.0,8.0,,5.0,,226.0,20.0,,24.0,4.0,,69.0,23.0,25.0,246.0,,39.0,,6.0,26.0,,,21.0,,,134.0,,1.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,176.0,148.0,,2.0,31.0,12.0,1.0,48.0,1.0,17.0,10.0,1.0,1.0,8.0,1.0,53.0,1.0,,,,1.0,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,7i19hu44byapft1lpm3okbb3d,J. Heard,Forward,11,18.0,24.0,48.0,2.0,371.0,124.0,380.0,22.0,85.0,30.0,286.0,21.0,2.0,6.0,101.0,2.0,19.0,41.0,1.0,27.0,2.0,45.0,13.0,,99.0,18.0,114.0,234.0,19.0,130.0,19.0,1857.0,78.0,76.0,24.0,32.0,27.0,51.0,295.0,16.0,2.0,8.0,209.0,22.0,77.0,767.0,13.0,1.0,7.0,239.0,109.0,13.0,2.0,45.0,283.0,19.0,108.0,22.0,3.0,6.0,12.0,10.0,6.0,103.0,4.0,209.0,8.0,66.0,16.0,1.0,34.0,22.0,5.0,2.0,87.0,13.0,16.0,10.0,0.0,4.0,2.0,,7.0,,6.0,,,2.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,a7svtuij5zwx432jixgweo6qc,E. Lajeunesse,Defender,3,4.0,2.0,4.0,,240.0,11.0,251.0,7.0,43.0,10.0,197.0,5.0,,1.0,12.0,11.0,1.0,4.0,,6.0,,2.0,,,123.0,1.0,24.0,66.0,3.0,19.0,17.0,455.0,6.0,69.0,1.0,10.0,6.0,4.0,208.0,1.0,,3.0,24.0,3.0,30.0,329.0,16.0,4.0,5.0,34.0,15.0,,2.0,2.0,202.0,4.0,12.0,4.0,,,6.0,5.0,6.0,141.0,,85.0,,26.0,21.0,1.0,7.0,5.0,1.0,,29.0,2.0,1.0,10.0,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,6f8o1o8adqhvar5n92brgfnjd,P. Lamothe,Midfielder,8,1.0,1.0,3.0,,103.0,26.0,106.0,,10.0,1.0,93.0,6.0,,1.0,15.0,,,3.0,,6.0,1.0,1.0,,,42.0,1.0,12.0,20.0,1.0,8.0,1.0,196.0,2.0,29.0,1.0,3.0,6.0,5.0,96.0,,,1.0,23.0,,27.0,145.0,,,4.0,24.0,16.0,,,2.0,92.0,3.0,8.0,3.0,,,4.0,,,24.0,,54.0,1.0,9.0,,,6.0,2.0,4.0,,10.0,,4.0,10.0,,,0.0,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,2iui9n4roa80d6yjnvbmru191,K. Manneh,Forward,31,6.0,24.0,34.0,,308.0,107.0,313.0,5.0,63.0,7.0,246.0,13.0,2.0,1.0,61.0,,10.0,8.0,2.0,22.0,2.0,25.0,4.0,2.0,74.0,11.0,87.0,156.0,3.0,55.0,5.0,920.0,49.0,88.0,7.0,22.0,22.0,20.0,250.0,3.0,1.0,2.0,111.0,16.0,56.0,517.0,6.0,,1.0,118.0,63.0,7.0,,33.0,237.0,13.0,50.0,15.0,2.0,2.0,13.0,1.0,1.0,62.0,2.0,183.0,4.0,58.0,9.0,3.0,20.0,12.0,10.0,,57.0,7.0,21.0,10.0,0.0,2.0,0.0,12.0,6.0,2.0,7.0,,1.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,9kaj8iwynxz6ouzwkk24tnnys,S. Marvasti,Midfielder,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,br7fuyg4h8gseboweg8wjujft,T. Meilleur-Giguère,Defender,26,5.0,1.0,3.0,9.0,1547.0,63.0,1589.0,46.0,188.0,116.0,1361.0,18.0,4.0,2.0,41.0,1.0,3.0,9.0,,29.0,,1.0,,,1117.0,1.0,127.0,201.0,3.0,72.0,94.0,2609.0,32.0,586.0,16.0,9.0,29.0,10.0,1401.0,7.0,2.0,70.0,67.0,3.0,457.0,1884.0,,22.0,22.0,183.0,111.0,,8.0,1.0,1302.0,31.0,26.0,35.0,4.0,5.0,99.0,34.0,139.0,483.0,4.0,284.0,9.0,94.0,62.0,,28.0,29.0,,2.0,130.0,10.0,4.0,10.0,1.0,3.0,0.0,,,,6.0,1.0,,1.0,,,,,,2.0,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,3.0,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,4v4eoxj7vw4vlmtm861f1jcdm,G. Mukumbilwa,Midfielder,2,5.0,11.0,28.0,12.0,953.0,176.0,980.0,17.0,152.0,33.0,802.0,35.0,,3.0,90.0,49.0,4.0,18.0,,24.0,,20.0,4.0,,490.0,4.0,108.0,279.0,12.0,77.0,72.0,1776.0,4.0,300.0,1.0,19.0,24.0,18.0,828.0,1.0,,16.0,150.0,4.0,117.0,1440.0,112.0,5.0,40.0,183.0,106.0,6.0,4.0,23.0,767.0,19.0,60.0,23.0,4.0,1.0,61.0,44.0,42.0,387.0,,344.0,,80.0,67.0,,54.0,20.0,4.0,,142.0,19.0,19.0,10.0,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,
Canada_Canadian_Premier_League,2023,Pacific FC,1vqyhq0tm2gpjfo8pxf319vro,David Brazão,Forward,14,2.0,4.0,11.0,,143.0,36.0,147.0,3.0,42.0,6.0,101.0,3.0,2.0,,23.0,,4.0,12.0,1.0,12.0,,5.0,3.0,1.0,34.0,2.0,42.0,70.0,6.0,27.0,7.0,335.0,26.0,17.0,3.0,13.0,12.0,14.0,105.0,3.0,,3.0,47.0,9.0,54.0,237.0,1.0,1.0,5.0,53.0,26.0,6.0,,8.0,97.0,7.0,24.0,8.0,1.0,1.0,8.0,1.0,,40.0,2.0,77.0,,35.0,8.0,,3.0,2.0,10.0,,23.0,,6.0,10.0,1.0,1.0,0.0,3.0,3.0,2.0,5.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2023,Pacific FC,9wsm9vzab3uywb8rox5go6jxm,E. Ongaro,Forward,9,7.0,17.0,36.0,,230.0,82.0,252.0,37.0,76.0,73.0,154.0,3.0,5.0,3.0,31.0,,11.0,19.0,2.0,29.0,2.0,1.0,1.0,1.0,46.0,10.0,58.0,169.0,5.0,101.0,1.0,1257.0,90.0,44.0,25.0,16.0,29.0,11.0,176.0,10.0,,36.0,95.0,11.0,74.0,444.0,,1.0,1.0,168.0,67.0,1.0,2.0,1.0,172.0,13.0,64.0,13.0,,1.0,4.0,,3.0,52.0,5.0,131.0,15.0,75.0,19.0,3.0,8.0,12.0,17.0,,26.0,5.0,12.0,10.0,4.0,1.0,2.0,,23.0,,4.0,2.0,3.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,
