liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,New England Revolution,ei1xwfu1blceujrbuqbw8xi7e,T. Beason,Defender,4,2.0,6.0,17.0,9.0,4.0,45.0,2.0,5.0,5.0,5.0,2.0,1.0,22.0,114.0,3.0,46.0,1.0,2.0,,,,99.0,28.0,75.0,92.0,,210.0,1.0,16.0,119.0,2.0,103.0,2.0,16.0,136.0,,6.0,8.0,10.0,6.0,8.0,0.0,12.0,5.0,7.0,,8.0,,3.0,,,2.0,5.0,,11.0,1.0,,10.0,3.0,1.0,,,1.0,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,cill28qniq1r7s5xy7eli31wq,L. Campana,Forward,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,4ycrwypa0l9dd9frhpcyv1tgq,B. Ceballos,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,xxu2xv2n6f5d51ksa8z4rv2s,J. Da,Forward,59,1.0,2.0,4.0,1.0,2.0,,1.0,,,4.0,1.0,,2.0,5.0,,2.0,,,1.0,,,4.0,3.0,2.0,5.0,,30.0,1.0,1.0,6.0,,5.0,,1.0,8.0,,,,,1.0,1.0,0.0,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,3ch5hqfd2ge7gkyfmegobxega,G. Dahlin,Defender,56,1.0,13.0,10.0,5.0,16.0,26.0,1.0,4.0,4.0,8.0,5.0,,7.0,58.0,2.0,16.0,1.0,,,,,52.0,31.0,25.0,49.0,8.0,90.0,2.0,9.0,62.0,,56.0,2.0,6.0,87.0,1.0,1.0,3.0,5.0,2.0,3.0,0.0,2.0,2.0,,,5.0,,1.0,,,1.0,,,7.0,,2.0,3.0,2.0,2.0,1.0,,,,,,,1.0,1.0,,,2.0,3.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,77,2.0,13.0,13.0,4.0,45.0,33.0,2.0,3.0,3.0,12.0,4.0,4.0,14.0,64.0,5.0,7.0,4.0,1.0,,4.0,1.0,52.0,40.0,18.0,52.0,1.0,158.0,3.0,26.0,67.0,2.0,54.0,2.0,13.0,96.0,6.0,1.0,5.0,17.0,2.0,8.0,0.0,1.0,1.0,,2.0,9.0,,,2.0,1.0,2.0,,1.0,2.0,,1.0,1.0,4.0,1.0,,5.0,,,,2.0,2.0,,,,3.0,2.0,8.0,,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,3.0,,,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,1zs83jkejm70g1uzm1i71puqd,A. Farrell,Defender,88,2.0,,10.0,3.0,3.0,29.0,2.0,5.0,5.0,5.0,3.0,,25.0,66.0,3.0,17.0,,,1.0,,,58.0,17.0,46.0,58.0,,124.0,1.0,11.0,71.0,1.0,63.0,1.0,8.0,92.0,,3.0,5.0,6.0,2.0,3.0,1.0,5.0,5.0,,,7.0,,,,,1.0,1.0,,5.0,1.0,1.0,9.0,1.0,2.0,4.0,,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,3.0,,,1.0,,1.0,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,a9sc95fhmprfebqqhobbeo7is,I. Feingold,Defender,12,1.0,,5.0,3.0,4.0,6.0,1.0,1.0,1.0,5.0,3.0,2.0,9.0,15.0,,1.0,2.0,,1.0,1.0,1.0,13.0,3.0,12.0,14.0,1.0,34.0,,6.0,16.0,,14.0,2.0,2.0,30.0,,,,2.0,,2.0,0.0,,,,,2.0,,,,,,,,,1.0,2.0,2.0,,3.0,,,,,,,,,1.0,,,,2.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,bgy7pwkohorzxj126191qqj1l,M. Fofana,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,bzv3yqbc7ttf7fftbm2nelxck,M. Fry,Forward,32,2.0,13.0,23.0,8.0,48.0,18.0,2.0,4.0,4.0,21.0,8.0,2.0,5.0,46.0,8.0,10.0,2.0,2.0,,1.0,1.0,30.0,26.0,5.0,30.0,,170.0,5.0,34.0,46.0,3.0,30.0,6.0,16.0,87.0,2.0,,,16.0,2.0,16.0,0.0,2.0,2.0,,1.0,15.0,,2.0,9.0,4.0,2.0,,1.0,,,1.0,,4.0,1.0,,,,,,1.0,,2.0,,,,2.0,13.0,,1.0,,8.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,5.0,4.0,,1.0,1.0,1.0,,,1.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,5lfpx5azm0hzx5kiqmnjtkfkl,Carles Gil,Midfielder,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,opnutov04c33y3gq2fjpkaac,J. Gunn,Goalkeeper,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,et772m1f5cqceeffckpnty1p0,E. Klein,Midfielder,38,2.0,15.0,9.0,3.0,15.0,29.0,2.0,5.0,5.0,6.0,3.0,1.0,29.0,93.0,9.0,21.0,3.0,,,,,79.0,38.0,42.0,72.0,,210.0,1.0,18.0,94.0,,80.0,1.0,14.0,120.0,,3.0,5.0,7.0,7.0,9.0,0.0,3.0,3.0,,,6.0,,7.0,3.0,1.0,2.0,,1.0,8.0,1.0,,4.0,1.0,1.0,,,,,,,,1.0,,,,1.0,3.0,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,7axija4tjjy8de3k6omuv0yl0,E. Kohler,Defender,22,1.0,8.0,9.0,6.0,,8.0,1.0,,,7.0,5.0,,28.0,57.0,3.0,14.0,,,,,,54.0,11.0,44.0,52.0,,86.0,2.0,4.0,58.0,,55.0,,3.0,66.0,,,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,,3.0,,,,,1.0,1.0,,3.0,,3.0,2.0,1.0,3.0,,,,,,1.0,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,eydvzyxkdnfyem747h6lx1bmc,L. Langoni,Forward,41,1.0,1.0,5.0,2.0,8.0,,1.0,1.0,1.0,5.0,2.0,,4.0,6.0,3.0,1.0,,,1.0,,,2.0,,2.0,2.0,,40.0,1.0,7.0,6.0,1.0,2.0,5.0,4.0,16.0,1.0,,1.0,4.0,1.0,3.0,0.0,,,,1.0,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,New England Revolution,1p61s7bqqf19hlhj1sl3eqbdg,C. Mbaï Assem,Defender,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
