liga,temporada,equipo,id,nombre,posicion,dorsal,Goals Conceded Inside Box,Total Passes,Total Fouls Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Leftside Passes,Foul Attempted Tackle,Penalty Goals Conceded,Time Played,Ground Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Successful Passes Opposition Half,Substitute Off,Total Tackles,Unsuccessful Short Passes,Open Play Passes,Index,Tackles Won,Ground Duels won,Games Played,Successful Dribbles,Duels,Total Shots,Total Clearances,Total Fouls Won,Blocks,Throw Ins to Own Player,Ground Duels,Rightside Passes,Successful Short Passes,Unsuccessful Crosses open play,Throw Ins to Opposition Player,Recoveries,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Passes Own Half,Appearances,Goals Conceded,Starts,Shots On Target ( inc goals ),Successful Open Play Passes,Forward Passes,Duels won,Duels lost,Touches,Unsuccessful Passes Opposition Half,Winning Goal,Corners Won,Overruns,Through balls,Successful Long Passes,Assists (Intentional),Unsuccessful Corners into Box,Goals,Goal Assists,Penalties Conceded,Penalties Taken,Aerial Duels,Left Foot Goals,Successful Launches,Aerial Duels won,Goal Kicks,Clean Sheets,Penalty Goals,Successful Lay-offs,Goals Conceded Outside Box,Hit Woodwork,Yellow Cards,GK Successful Distribution,Unsuccessful Dribbles,Key Passes (Attempt Assists),Corners Taken (incl short corners),Blocked Shots,Tackles Lost,Attempts from Set Pieces,Unsuccessful Long Passes,Goals from Inside Box,PutThrough/Blocked Distribution,Aerial Duels lost,PutThrough/Blocked Distribution Won,Backward Passes,Handballs conceded,Unsuccessful Passes Own Half,Goals Openplay,Successful Crosses & Corners,Right Foot Goals,Interceptions,Unsuccessful lay-offs,Unsuccessful Launches,Shots Off Target (inc woodwork),Successful Corners into Box,Successful Crosses open play,Substitute On,Home Goals,Away Goals,Offsides,Other Goals,Second Goal Assists,Red Cards - 2nd Yellow,Total Red Cards,Saves Made from Inside Box,Saves Made,Clearances Off the Line,Punches,Saves Made from Outside Box,Saves made - parried,GK Unsuccessful Distribution,Catches,Goalkeeper Smother,Drops,Penalties Faced,Straight Red Cards,Last Player Tackle,Headed Goals,Own Goal Scored,Goals from Outside Box,Set Pieces Goals,Penalties Saved,Saves from Penalty,Foul Won Penalty,Crosses not Claimed,Saves made - caught,Carries,Final Third Touches,Progressive Carries,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Big Chances Saved,Direct Setpiece Goals,Penalties Off Target
USA_MLS_Next_Pro,2025,Chicago Fire FC II,332egw54pmrnhlj3a1m9ntdsk,H. Berg,Midfielder,62,7.0,216.0,,195.0,23.0,43.0,,,324.0,2.0,,,34.0,1.0,2.0,12.0,208.0,10.0,1.0,3.0,6.0,,14.0,2.0,13.0,1.0,4.0,,5.0,77.0,186.0,,,5.0,2.0,21.0,161.0,6.0,7.0,3.0,,187.0,90.0,7.0,7.0,246.0,13.0,0.0,,,,9.0,,,,,,,9.0,,1.0,4.0,,,,,,,,,,,,1.0,1.0,,9.0,,,5.0,,6.0,,8.0,,,,2.0,,3.0,2.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,4.0,37.0,,,,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,842jc9ip6cmresz7ouwhafl04,D. Boltz,Forward,28,15.0,162.0,12.0,118.0,98.0,41.0,5.0,2.0,828.0,30.0,13.0,8.0,76.0,8.0,9.0,38.0,143.0,10.0,4.0,18.0,20.0,4.0,78.0,11.0,2.0,6.0,,2.0,48.0,39.0,114.0,8.0,,21.0,31.0,44.0,42.0,20.0,18.0,10.0,7.0,99.0,41.0,30.0,48.0,277.0,46.0,0.0,9.0,1.0,1.0,4.0,1.0,,2.0,1.0,,,30.0,,,12.0,,,,7.0,3.0,1.0,2.0,,9.0,8.0,,4.0,5.0,,6.0,2.0,12.0,18.0,4.0,41.0,,6.0,1.0,,2.0,1.0,2.0,3.0,4.0,,,10.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,1.0,22.0,2.0,2.0,2.0,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,83uri423ckm6ngfoerw6gwh04,D. Borso,Midfielder,27,44.0,729.0,26.0,594.0,329.0,268.0,9.0,5.0,1957.0,118.0,69.0,45.0,380.0,10.0,29.0,116.0,706.0,10.0,17.0,111.0,27.0,33.0,250.0,38.0,7.0,49.0,1.0,63.0,229.0,72.0,550.0,41.0,8.0,94.0,78.0,135.0,222.0,27.0,50.0,22.0,22.0,572.0,196.0,120.0,130.0,1232.0,140.0,0.0,13.0,5.0,1.0,44.0,2.0,1.0,4.0,2.0,,1.0,21.0,1.0,,9.0,,1.0,1.0,18.0,6.0,2.0,1.0,,44.0,20.0,1.0,11.0,12.0,1.0,19.0,3.0,46.0,12.0,20.0,193.0,,40.0,3.0,8.0,3.0,15.0,1.0,2.0,16.0,,8.0,5.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,320.0,159.0,172.0,1.0,2.0,2.0,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,2buy6q56o0ixo30fatz7ps9w4,J. Zapata,Defender,46,12.0,339.0,10.0,268.0,118.0,43.0,8.0,2.0,670.0,32.0,12.0,10.0,118.0,2.0,20.0,47.0,331.0,10.0,12.0,32.0,15.0,11.0,71.0,5.0,25.0,1.0,3.0,43.0,64.0,84.0,254.0,10.0,13.0,32.0,2.0,71.0,153.0,15.0,14.0,6.0,1.0,260.0,145.0,36.0,35.0,525.0,59.0,0.0,1.0,3.0,,14.0,1.0,,,1.0,3.0,,7.0,,1.0,4.0,,1.0,,1.0,2.0,,2.0,,7.0,2.0,1.0,1.0,8.0,2.0,24.0,,14.0,3.0,8.0,67.0,,22.0,,3.0,,8.0,,12.0,4.0,1.0,2.0,9.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,,39.0,1.0,,,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,dlyxmc9k1koz4p5532fgit638,C. Cassano,Midfielder,51,27.0,763.0,16.0,612.0,407.0,104.0,11.0,4.0,1755.0,150.0,109.0,88.0,475.0,10.0,22.0,137.0,736.0,10.0,11.0,93.0,21.0,35.0,252.0,46.0,6.0,36.0,3.0,23.0,243.0,184.0,580.0,25.0,1.0,86.0,77.0,151.0,189.0,21.0,31.0,21.0,27.0,591.0,241.0,95.0,157.0,1323.0,213.0,1.0,22.0,5.0,5.0,32.0,8.0,45.0,10.0,9.0,,,9.0,3.0,1.0,2.0,,2.0,,14.0,4.0,2.0,1.0,,64.0,52.0,80.0,16.0,11.0,10.0,14.0,9.0,44.0,7.0,16.0,234.0,1.0,26.0,9.0,52.0,7.0,4.0,,1.0,19.0,29.0,12.0,,5.0,5.0,3.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,329.0,,165.0,15.0,4.0,4.0,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,b3xoqrbmua9uzr0tw8kmnw9as,C. Cupps,Defender,38,20.0,644.0,4.0,570.0,80.0,187.0,4.0,3.0,855.0,13.0,3.0,,106.0,1.0,10.0,31.0,595.0,10.0,7.0,13.0,10.0,1.0,49.0,1.0,52.0,3.0,12.0,1.0,26.0,200.0,528.0,,,32.0,2.0,74.0,464.0,10.0,24.0,10.0,,526.0,231.0,26.0,23.0,753.0,39.0,0.0,,,,42.0,,,,,,,23.0,,6.0,13.0,13.0,2.0,,,4.0,,,13.0,2.0,1.0,,,3.0,,43.0,,6.0,10.0,5.0,26.0,,35.0,,,,8.0,,25.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,136.0,2.0,62.0,,,,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,84oe7sbhy91b5xvbo2w28i7f8,J. Diouf,Defender,41,48.0,1464.0,21.0,1270.0,218.0,526.0,14.0,6.0,2358.0,31.0,7.0,2.0,291.0,5.0,33.0,84.0,1395.0,10.0,18.0,56.0,28.0,7.0,192.0,18.0,134.0,17.0,39.0,2.0,87.0,283.0,1161.0,2.0,1.0,98.0,23.0,194.0,979.0,28.0,54.0,27.0,6.0,1206.0,556.0,116.0,76.0,1822.0,133.0,0.0,2.0,1.0,4.0,109.0,2.0,,5.0,2.0,3.0,,105.0,1.0,16.0,60.0,6.0,5.0,,,6.0,2.0,2.0,6.0,5.0,6.0,,3.0,15.0,,110.0,5.0,12.0,45.0,5.0,99.0,,63.0,,,2.0,55.0,,44.0,12.0,,,1.0,5.0,0.0,1.0,,,,,,,5.0,,,,,,,,,,3.0,2.0,,,,,,1.0,,,231.0,8.0,113.0,3.0,2.0,4.0,1.0,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,4r4a2d3piuh8wusw8ftrsh016,B. Dowd,Goalkeeper,31,13.0,154.0,1.0,123.0,34.0,70.0,1.0,2.0,540.0,1.0,,,3.0,,,4.0,101.0,10.0,,,6.0,,1.0,,3.0,,,,1.0,28.0,110.0,,,42.0,,31.0,120.0,6.0,14.0,6.0,,84.0,56.0,,1.0,211.0,19.0,0.0,,,,13.0,,,,,1.0,,,,2.0,,48.0,,,,1.0,,1.0,66.0,,,,,,,27.0,,,,,,,12.0,,,,,,15.0,,,,,,,,,,,,12.0,20.0,,3.0,8.0,6.0,13.0,,2.0,,3.0,,,,,,,,,,,,14.0,,2.0,,,,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,4rnong5uhpqn323bqfthsbyay,R. Fleming III,Midfielder,48,45.0,1268.0,16.0,1098.0,238.0,347.0,10.0,6.0,2308.0,37.0,12.0,11.0,515.0,3.0,41.0,126.0,1232.0,10.0,24.0,79.0,27.0,5.0,162.0,36.0,65.0,33.0,13.0,20.0,116.0,316.0,1036.0,9.0,5.0,78.0,65.0,170.0,586.0,27.0,50.0,26.0,11.0,1063.0,341.0,100.0,62.0,1638.0,126.0,4.0,7.0,3.0,3.0,62.0,4.0,2.0,9.0,4.0,,1.0,46.0,2.0,3.0,21.0,,5.0,1.0,19.0,5.0,,2.0,,5.0,23.0,2.0,5.0,17.0,,44.0,9.0,38.0,25.0,14.0,264.0,1.0,55.0,4.0,3.0,4.0,31.0,,15.0,25.0,,3.0,1.0,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,232.0,68.0,108.0,6.0,1.0,6.0,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,43p1gt8nq7p1xf3y3xqmznqh,C. Gasper,Defender,77,3.0,193.0,4.0,163.0,44.0,9.0,1.0,,320.0,12.0,6.0,5.0,97.0,3.0,12.0,20.0,188.0,10.0,9.0,18.0,5.0,1.0,34.0,1.0,10.0,6.0,2.0,27.0,30.0,69.0,158.0,5.0,1.0,16.0,4.0,30.0,66.0,5.0,4.0,5.0,1.0,158.0,67.0,20.0,14.0,278.0,25.0,0.0,2.0,,,5.0,,,1.0,,,,4.0,,1.0,2.0,,,,,1.0,,1.0,,4.0,2.0,,,3.0,,10.0,1.0,5.0,2.0,,48.0,,10.0,,,,5.0,,6.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,37.0,,21.0,1.0,,1.0,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,79knhnp7bvpjomzz14k715wtm,O. Glasgow,Forward,26,,26.0,,21.0,11.0,13.0,,,58.0,2.0,2.0,3.0,9.0,1.0,1.0,4.0,26.0,10.0,1.0,4.0,1.0,1.0,6.0,3.0,,2.0,,2.0,6.0,2.0,20.0,3.0,1.0,2.0,1.0,5.0,12.0,1.0,,1.0,2.0,21.0,5.0,4.0,2.0,43.0,6.0,0.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,2.0,,1.0,6.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,8.0,1.0,1.0,,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,1x9uiwhoqu3qumt0urv5trlec,G. Granda,Midfielder,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,3c3m5kiwgdp1zv4tk8amgi904,E. Herrera,Midfielder,64,6.0,179.0,5.0,153.0,31.0,60.0,5.0,1.0,219.0,12.0,2.0,,57.0,1.0,12.0,15.0,175.0,10.0,7.0,14.0,10.0,,33.0,1.0,4.0,2.0,,1.0,26.0,51.0,142.0,,,14.0,2.0,26.0,96.0,10.0,7.0,1.0,1.0,149.0,40.0,17.0,16.0,216.0,12.0,0.0,,,,11.0,,,,1.0,,,7.0,,,3.0,,,,2.0,1.0,,,,1.0,,,,5.0,,11.0,,4.0,4.0,2.0,28.0,,14.0,,,,4.0,,8.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,9.0,9.0,,,,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,9ii1zrimesdnqccy8dki8knx0,V. Hlyut,Forward,68,23.0,420.0,18.0,353.0,167.0,88.0,4.0,2.0,1291.0,77.0,51.0,2.0,218.0,14.0,20.0,60.0,407.0,10.0,12.0,67.0,19.0,28.0,163.0,13.0,12.0,19.0,,6.0,144.0,122.0,339.0,2.0,,51.0,40.0,67.0,136.0,19.0,26.0,17.0,8.0,340.0,81.0,72.0,91.0,664.0,51.0,0.0,8.0,2.0,,14.0,3.0,,,4.0,,,19.0,,,5.0,,1.0,,13.0,3.0,1.0,1.0,,31.0,13.0,,7.0,8.0,,7.0,,13.0,14.0,5.0,129.0,,18.0,,1.0,,6.0,2.0,,5.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,,103.0,,1.0,,,,
USA_MLS_Next_Pro,2025,Chicago Fire FC II,bbgastaikhh6yvc8haujk54ic,D. Hyte,Forward,57,2.0,14.0,3.0,12.0,14.0,6.0,1.0,1.0,56.0,10.0,7.0,,7.0,,,2.0,14.0,10.0,,4.0,3.0,1.0,16.0,,,3.0,,,14.0,3.0,12.0,,,2.0,3.0,2.0,5.0,3.0,3.0,,,12.0,1.0,5.0,11.0,37.0,2.0,0.0,,,,,,,,1.0,,,2.0,,,1.0,,,,2.0,1.0,,,,2.0,,,,,,,,,1.0,,4.0,,,,,,1.0,,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,18.0,6.0,1.0,,,,,
