liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Austin FC,4d6cfs28p6vb6q1ijkw3dks7p,J. Cascante,Defender,18,64.0,1.0,5.0,3.0,,2.0,,1.0,,23.0,2.0,5.0,4.0,,,3.0,2.0,5.0,35.0,7.0,1.0,5.0,1.0,,1.0,,16.0,26.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,10.0,7.0,8.0,2.0,1.0,3.0,16.0,1.0,,4.0,1.0,,19.0,7.0,21.0,5.0,,0.0,0.0,0.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Austin FC,bovgpaqiyr161smsebisx3o5,S. Driussi,Forward,7,72.0,1.0,10.0,6.0,,8.0,,,1.0,35.0,,4.0,,,,2.0,2.0,6.0,49.0,17.0,,19.0,1.0,2.0,2.0,1.0,23.0,37.0,4.0,,7.0,2.0,,8.0,,10.0,8.0,6.0,,,8.0,8.0,1.0,1.0,2.0,2.0,2.0,25.0,7.0,27.0,11.0,,0.0,0.0,0.0,1.0,,,2.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Austin FC,ca82vaxv1vz6x0dye3gafzjkl,D. Fagúndez,Midfielder,14,120.0,1.0,8.0,5.0,1.0,12.0,2.0,,2.0,61.0,,1.0,,12.0,2.0,1.0,5.0,5.0,102.0,24.0,,47.0,1.0,5.0,4.0,,56.0,65.0,3.0,1.0,16.0,1.0,,7.0,,10.0,10.0,15.0,,,10.0,14.0,1.0,3.0,1.0,,,54.0,10.0,57.0,25.0,,0.0,1.0,0.0,,5.0,5.0,3.0,,2.0,2.0,,2.0,2.0,2.0,5.0,1.0,1.0,2.0,5.0,4.0,4.0,,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Austin FC,e6iefbralp7fndpuoaatzfpat,E. Finlay,Midfielder,13,90.0,1.0,3.0,1.0,,7.0,1.0,,1.0,21.0,,1.0,,2.0,1.0,1.0,1.0,1.0,30.0,1.0,,14.0,1.0,1.0,2.0,,17.0,21.0,1.0,,9.0,,,3.0,,10.0,2.0,3.0,,,2.0,4.0,1.0,1.0,,1.0,,18.0,8.0,18.0,9.0,,0.0,0.0,0.0,1.0,,5.0,2.0,,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Austin FC,1gnpoxdene6ohs2rrl1apd9zp,R. Gabrielsen,Defender,4,56.0,1.0,2.0,,,1.0,2.0,,,22.0,,1.0,1.0,1.0,2.0,1.0,,1.0,26.0,7.0,,8.0,1.0,,,,20.0,23.0,,,2.0,,1.0,2.0,1.0,10.0,1.0,6.0,,,,13.0,,1.0,2.0,,,20.0,8.0,21.0,2.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Austin FC,ecp53k8d0t7yczah3aebn0yne,J. Gallagher,Defender,17,48.0,1.0,5.0,4.0,,5.0,2.0,,1.0,50.0,,5.0,1.0,1.0,2.0,2.0,2.0,5.0,71.0,17.0,1.0,37.0,1.0,2.0,6.0,1.0,41.0,51.0,1.0,1.0,7.0,2.0,1.0,3.0,,10.0,7.0,22.0,1.0,,6.0,13.0,,6.0,,1.0,,45.0,5.0,46.0,9.0,,0.0,0.0,0.0,,1.0,2.0,,1.0,2.0,,,,,,3.0,1.0,2.0,,1.0,4.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Austin FC,7gdaohy19ev2f04kviok7t1p1,D. Hoesen,Forward,9,72.0,1.0,5.0,2.0,,4.0,,,2.0,15.0,2.0,,5.0,6.0,,2.0,4.0,5.0,27.0,5.0,,5.0,1.0,2.0,4.0,2.0,11.0,16.0,2.0,,4.0,1.0,3.0,4.0,,10.0,9.0,3.0,,,4.0,6.0,1.0,,,2.0,1.0,10.0,4.0,11.0,10.0,,0.0,0.0,0.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Austin FC,crlprp30citeo87zkm7juxlg5,H. Jimenez,Midfielder,16,120.0,1.0,16.0,5.0,,17.0,2.0,,1.0,86.0,,9.0,,,2.0,2.0,3.0,5.0,117.0,8.0,1.0,49.0,1.0,3.0,7.0,1.0,62.0,87.0,2.0,3.0,3.0,10.0,,6.0,,10.0,8.0,37.0,3.0,1.0,8.0,23.0,1.0,9.0,1.0,,,70.0,39.0,71.0,26.0,1.0,0.0,0.0,0.0,,3.0,3.0,1.0,,3.0,1.0,,,,,2.0,1.0,,,2.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Austin FC,5h73r4bv42whxsvnlq89b89re,K. Keller,Defender,15,72.0,1.0,7.0,,,1.0,,2.0,1.0,30.0,1.0,4.0,2.0,1.0,,6.0,1.0,1.0,37.0,8.0,2.0,3.0,1.0,,3.0,1.0,19.0,30.0,,,2.0,2.0,1.0,5.0,2.0,10.0,2.0,10.0,,3.0,,20.0,1.0,,1.0,,,23.0,10.0,23.0,7.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Austin FC,ev5e7r7m60jqpvaxigduuwa1,Ž. Kolmanič,Defender,23,120.0,1.0,17.0,4.0,1.0,20.0,2.0,,1.0,97.0,2.0,10.0,3.0,1.0,2.0,2.0,3.0,5.0,123.0,30.0,2.0,43.0,1.0,1.0,7.0,1.0,73.0,100.0,2.0,1.0,15.0,12.0,1.0,5.0,1.0,10.0,8.0,43.0,,2.0,5.0,41.0,1.0,6.0,1.0,1.0,,80.0,12.0,83.0,23.0,1.0,0.0,0.0,0.0,,,5.0,2.0,,2.0,2.0,,,,1.0,3.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
