liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Philadelphia Union,8rrcscn29rs1gk8mi1pwpu92i,B. Aaronson,Midfielder,22,1.0,10.0,1.0,17.0,24.0,84.0,10.0,35.0,3.0,18.0,7.0,33.0,123.0,381.0,156.0,13.0,502.0,30.0,1.0,1.0,125.0,6.0,124.0,494.0,9.0,496.0,98.0,,,25.0,626.0,3.0,129.0,32.0,151.0,21.0,37.0,5.0,181.0,92.0,39.0,1.0,3.0,30.0,24.0,45.0,132.0,1.0,1034.0,28.0,25.0,301.0,14.0,27.0,23.0,249.0,8.0,1846.0,166.0,27.0,28.0,116.0,11.0,8.0,19.0,92.0,2.0,26.0,617.0,17.0,2.0,,217.0,,,,27.0,,4.0,8.0,5.0,3.0,2.0,,1.0,1.0,21.0,1.0,13.0,,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Philadelphia Union,1hl59djjogr15wtdp8xvages5,D. Accam,Forward,7,3.0,12.0,3.0,9.0,9.0,76.0,9.0,15.0,1.0,6.0,14.0,9.0,34.0,122.0,67.0,8.0,159.0,23.0,2.0,6.0,81.0,6.0,55.0,157.0,3.0,159.0,59.0,,,16.0,214.0,6.0,37.0,16.0,91.0,25.0,14.0,7.0,60.0,53.0,100.0,,11.0,23.0,13.0,22.0,48.0,1.0,450.0,17.0,9.0,152.0,10.0,9.0,20.0,150.0,2.0,1001.0,53.0,12.0,26.0,42.0,12.0,13.0,22.0,43.0,5.0,10.0,214.0,9.0,7.0,1.0,134.0,,,,,,4.0,,,,,,,2.0,,8.0,4.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2019,Philadelphia Union,3c6wehei7yzqs80q3g6x652ad,R. Allen,Defender,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Philadelphia Union,6761vkpm5baaimcyxq3y5r2z9,A. Bedoya,Midfielder,11,2.0,10.0,3.0,33.0,36.0,91.0,34.0,56.0,8.0,23.0,51.0,34.0,676.0,957.0,259.0,18.0,1450.0,34.0,7.0,4.0,87.0,45.0,236.0,1408.0,40.0,1436.0,128.0,,1.0,59.0,1686.0,5.0,502.0,104.0,146.0,17.0,11.0,31.0,286.0,83.0,52.0,5.0,,34.0,41.0,60.0,211.0,6.0,2121.0,50.0,2.0,327.0,5.0,26.0,28.0,274.0,42.0,3035.0,465.0,34.0,5.0,205.0,27.0,31.0,43.0,191.0,4.0,59.0,1670.0,7.0,17.0,4.0,170.0,,,,4.0,3.0,9.0,9.0,,9.0,1.0,,1.0,2.0,,11.0,8.0,1.0,,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Philadelphia Union,vii7iwznqiwigznyp13a6505,A. Blake,Goalkeeper,18,,,,1.0,,,,1.0,1.0,,,,75.0,85.0,84.0,,388.0,28.0,,,3.0,15.0,219.0,228.0,2.0,233.0,19.0,,,47.0,607.0,,303.0,15.0,3.0,,5.0,20.0,,4.0,45.0,3.0,,28.0,37.0,,172.0,3.0,880.0,46.0,1.0,224.0,,,,22.0,160.0,2514.0,448.0,28.0,,2.0,,217.0,,254.0,,,339.0,1.0,111.0,62.0,7.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,74.0,19.0,7.0,7.0,1.0,4.0,2.0,65.0,21.0,2.0,1.0,266.0,43.0,,13.0,3.0,,,,,,,,
USA_MLS,2019,Philadelphia Union,bvmqiuxeyjf68mz3jbm6i295h,C. Burke,Forward,19,1.0,5.0,,1.0,4.0,28.0,4.0,3.0,2.0,2.0,1.0,4.0,31.0,39.0,8.0,6.0,48.0,7.0,,1.0,29.0,19.0,36.0,46.0,3.0,46.0,36.0,,,5.0,84.0,2.0,10.0,48.0,58.0,6.0,8.0,4.0,22.0,17.0,36.0,2.0,2.0,7.0,6.0,11.0,35.0,,176.0,7.0,2.0,72.0,6.0,3.0,11.0,94.0,2.0,490.0,23.0,5.0,4.0,34.0,6.0,2.0,13.0,13.0,2.0,29.0,82.0,1.0,1.0,,46.0,,,,,,1.0,1.0,,1.0,1.0,,,,,6.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,Philadelphia Union,6p163a141a95x53qat9wers2d,A. Collin,Defender,78,2.0,,,7.0,1.0,6.0,,14.0,2.0,7.0,1.0,,51.0,104.0,108.0,4.0,267.0,6.0,5.0,,9.0,16.0,47.0,247.0,8.0,264.0,35.0,,1.0,13.0,314.0,,163.0,26.0,19.0,1.0,4.0,19.0,9.0,19.0,51.0,1.0,,6.0,7.0,5.0,34.0,1.0,391.0,7.0,1.0,52.0,1.0,4.0,4.0,54.0,20.0,530.0,146.0,6.0,,29.0,1.0,18.0,5.0,23.0,,10.0,309.0,,5.0,4.0,28.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Philadelphia Union,9a17gcgta337bfvtu994p1x,C. Coronel,Goalkeeper,31,,,,,,,,,,,,,5.0,16.0,9.0,,41.0,4.0,,,,4.0,39.0,15.0,,29.0,4.0,,,4.0,80.0,,25.0,4.0,,,,6.0,,,60.0,,1.0,4.0,1.0,,35.0,1.0,119.0,2.0,,40.0,,,,4.0,26.0,319.0,66.0,3.0,,,,39.0,,30.0,,,42.0,,16.0,18.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,17.0,,2.0,,,,,10.0,2.0,2.0,,26.0,7.0,,2.0,,,,,,,,,
USA_MLS,2019,Philadelphia Union,esar6s7x5ldt5uhhseyj2nnit,W. Creavalle,Midfielder,2,1.0,,1.0,5.0,5.0,4.0,2.0,9.0,,4.0,,2.0,31.0,66.0,33.0,1.0,118.0,14.0,,,13.0,3.0,31.0,111.0,6.0,118.0,23.0,,,11.0,149.0,,52.0,6.0,16.0,3.0,8.0,2.0,33.0,20.0,17.0,2.0,9.0,14.0,7.0,8.0,22.0,,209.0,8.0,5.0,49.0,,5.0,1.0,39.0,7.0,375.0,52.0,5.0,1.0,22.0,4.0,9.0,6.0,25.0,,3.0,149.0,1.0,3.0,3.0,33.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Philadelphia Union,b4e6lsrz4cmr2q50235620qnd,J. Elliott,Defender,3,,11.0,,29.0,11.0,64.0,3.0,49.0,4.0,20.0,10.0,3.0,580.0,567.0,333.0,11.0,1500.0,36.0,27.0,3.0,51.0,92.0,348.0,1320.0,42.0,1465.0,161.0,,,104.0,1848.0,3.0,935.0,136.0,95.0,6.0,14.0,154.0,105.0,69.0,56.0,5.0,,36.0,44.0,37.0,247.0,6.0,2289.0,55.0,,379.0,9.0,17.0,22.0,256.0,180.0,3270.0,830.0,36.0,2.0,170.0,8.0,178.0,23.0,221.0,,44.0,1809.0,,86.0,40.0,120.0,,,,,,11.0,2.0,,2.0,,,,,,1.0,6.0,2.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,3.0,,,
