dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
9,Alessio da Cruz,Club Santos Laguna,Club_Santos_Laguna,Leagues Cup 2019-2022,Midfielder,Cabo Verde,1df9uegp2hsbc4813no3mdvx1,8yn3l36qkq1fxbw4ufmwyfyt9,ovjt2s6fzt0l5txs3j003p7u,4mte09odetwwtqibhbpstxtuy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9/player/view/1df9uegp2hsbc4813no3mdvx1
12,,Club Santos Laguna,Club_Santos_Laguna,Leagues Cup 2019-2022,Attacker,Mexico,1gs5ptbru4t4s0s2vb2r3izca,8yn3l36qkq1fxbw4ufmwyfyt9,ovjt2s6fzt0l5txs3j003p7u,4mte09odetwwtqibhbpstxtuy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9/player/view/1gs5ptbru4t4s0s2vb2r3izca
22,,Club Santos Laguna,Club_Santos_Laguna,Leagues Cup 2019-2022,Midfielder,Mexico,1hjoecfgitqxsnwsho8kjtyi,8yn3l36qkq1fxbw4ufmwyfyt9,ovjt2s6fzt0l5txs3j003p7u,4mte09odetwwtqibhbpstxtuy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9/player/view/1hjoecfgitqxsnwsho8kjtyi
202,,Club Santos Laguna,Club_Santos_Laguna,Leagues Cup 2019-2022,Midfielder,Mexico,1s6iiyybed5a643wiv9x7ui5m,8yn3l36qkq1fxbw4ufmwyfyt9,ovjt2s6fzt0l5txs3j003p7u,4mte09odetwwtqibhbpstxtuy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9/player/view/1s6iiyybed5a643wiv9x7ui5m
27,,Club Santos Laguna,Club_Santos_Laguna,Leagues Cup 2019-2022,Midfielder,Mexico,1v3lq8vey4ddxio0o17fuuitx,8yn3l36qkq1fxbw4ufmwyfyt9,ovjt2s6fzt0l5txs3j003p7u,4mte09odetwwtqibhbpstxtuy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9/player/view/1v3lq8vey4ddxio0o17fuuitx
11,,Club Santos Laguna,Club_Santos_Laguna,Leagues Cup 2019-2022,Midfielder,Uruguay,1ywn594g4nv3vvqyyy16qjutx,8yn3l36qkq1fxbw4ufmwyfyt9,ovjt2s6fzt0l5txs3j003p7u,4mte09odetwwtqibhbpstxtuy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9/player/view/1ywn594g4nv3vvqyyy16qjutx
204,,Club Santos Laguna,Club_Santos_Laguna,Leagues Cup 2019-2022,Defender,Mexico,20mhk6wad1fnvcdwcfn5gsno,8yn3l36qkq1fxbw4ufmwyfyt9,ovjt2s6fzt0l5txs3j003p7u,4mte09odetwwtqibhbpstxtuy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9/player/view/20mhk6wad1fnvcdwcfn5gsno
190,,Club Santos Laguna,Club_Santos_Laguna,Leagues Cup 2019-2022,Defender,Mexico,21pcsi974pxn7yx4uf5w6sphw,8yn3l36qkq1fxbw4ufmwyfyt9,ovjt2s6fzt0l5txs3j003p7u,4mte09odetwwtqibhbpstxtuy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9/player/view/21pcsi974pxn7yx4uf5w6sphw
7,,Club Santos Laguna,Club_Santos_Laguna,Leagues Cup 2019-2022,Attacker,Colombia,30gtuaum6m188or821e8smitx,8yn3l36qkq1fxbw4ufmwyfyt9,ovjt2s6fzt0l5txs3j003p7u,4mte09odetwwtqibhbpstxtuy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9/player/view/30gtuaum6m188or821e8smitx
21,Matheus Dória,Club Santos Laguna,Club_Santos_Laguna,Leagues Cup 2019-2022,Defender,Brazil,3hspnklskppmobi4ihyg5a09h,8yn3l36qkq1fxbw4ufmwyfyt9,ovjt2s6fzt0l5txs3j003p7u,4mte09odetwwtqibhbpstxtuy,https://www.scoresway.com/en_GB/soccer/leagues-cup-2019-2022-2021/4mte09odetwwtqibhbpstxtuy/teams/view/8yn3l36qkq1fxbw4ufmwyfyt9/player/view/3hspnklskppmobi4ihyg5a09h
