liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Successful Lay-offs,Successful Passes Own Half,Starts,Successful Short Passes,Touches,Total Fouls Conceded,Duels won,Duels lost,Tackles Won,Total Tackles,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),Interceptions,Shots On Target ( inc goals ),Successful Long Passes,PutThrough/Blocked Distribution Won,Unsuccessful Passes Own Half,Total Clearances,Goals,Successful Crosses open play,Total Losses Of Possession,Substitute Off,Offsides,Aerial Duels won,Clean Sheets,Blocked Shots,Goals from Inside Box,Unsuccessful Crosses & Corners,Ground Duels won,Backward Passes,Tackles Lost,Handballs conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful Dribbles,Total Shots,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Aerial Duels lost,Successful Passes Opposition Half,Unsuccessful lay-offs,Throw Ins to Own Player,Leftside Passes,Goals Conceded Inside Box,Key Passes (Attempt Assists),Goals Conceded,Total Touches In Opposition Box,Unsuccessful Crosses open play,Appearances,Blocks,GK Successful Distribution,Yellow Cards,Open Play Passes,Times Tackled,Ground Duels lost,Right Foot Goals,Rightside Passes,Unsuccessful Long Passes,Forward Passes,Successful Crosses & Corners,Successful Dribbles,Unsuccessful Launches,Successful Open Play Passes,Headed Goals,Time Played,Goal Kicks,Duels,Recoveries,Unsuccessful Short Passes,Substitute On,Total Fouls Won,Foul Attempted Tackle,Total Passes,Corners Won,Games Played,Penalty Goals Conceded,Index,Aerial Duels,Ground Duels,Home Goals,Away Goals,Winning Goal,Foul Won Penalty,Throw Ins to Opposition Player,Total Red Cards,Red Cards - 2nd Yellow,Successful Launches,Straight Red Cards,Overruns,Hit Woodwork,Penalties Conceded,Attempts from Set Pieces,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Corners into Box,Assists (Intentional),Goal Assists,Goals from Outside Box,Penalties Faced,Saves Made,Catches,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made from Outside Box,Left Foot Goals,Through balls,Last Player Tackle,Second Goal Assists,Penalties Taken,Penalty Goals,Goalkeeper Smother,Saves from Penalty,Penalties Saved,Saves made - parried,Punches,Drops,Clearances Off the Line,Own Goal Scored,Saves made - caught,Crosses not Claimed,Penalties Off Target,Set Pieces Goals
Mexico_Liga_MX,2024-2025,FC Juárez,7ektssxzsojwqwjk3vy2mgjro,D. García,Midfielder,5,,,,,4.0,16.0,2.0,4.0,6.0,1.0,1.0,3.0,,,,1.0,,1.0,,,,7.0,,,,,,,,4.0,1.0,,,5.0,2.0,,2.0,,1.0,5.0,,,1.0,3.0,,3.0,,,3.0,,,,8.0,3.0,5.0,,2.0,1.0,4.0,,3.0,,5.0,,12.0,,10.0,1.0,2.0,3.0,,1.0,8.0,,3.0,,10.0,1.0,9.0,,,0.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,dwum0a33ais17ui5lyfr6iswl,J. García,Defender,26,5.0,,186.0,7.0,207.0,351.0,3.0,26.0,12.0,7.0,8.0,35.0,1.0,10.0,2.0,30.0,4.0,19.0,33.0,2.0,,37.0,,,16.0,1.0,1.0,2.0,,10.0,22.0,1.0,1.0,237.0,,3.0,16.0,2.0,7.0,51.0,,1.0,98.0,12.0,,14.0,4.0,,8.0,3.0,4.0,1.0,261.0,1.0,5.0,,61.0,21.0,91.0,,,19.0,226.0,2.0,606.0,4.0,38.0,17.0,14.0,1.0,2.0,2.0,272.0,,8.0,2.0,10.0,23.0,15.0,1.0,1.0,0.0,,,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,3xhxdg5j5a2xri7n7ox0aoctl,J. Gónzalez,Midfielder,25,7.0,3.0,132.0,6.0,194.0,302.0,3.0,20.0,11.0,5.0,8.0,27.0,1.0,18.0,,9.0,4.0,14.0,14.0,,,35.0,6.0,,4.0,,,,,16.0,33.0,3.0,,203.0,,1.0,13.0,,3.0,71.0,,,66.0,10.0,1.0,10.0,,,11.0,2.0,,1.0,223.0,4.0,8.0,,68.0,10.0,63.0,,,7.0,196.0,,504.0,,31.0,27.0,17.0,5.0,8.0,2.0,230.0,,11.0,1.0,10.0,7.0,24.0,,,0.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,5zpifeodjjnl4z070la091wph,A. Hurtado,Forward,18,7.0,3.0,22.0,4.0,81.0,178.0,5.0,16.0,27.0,2.0,4.0,27.0,2.0,1.0,1.0,5.0,1.0,4.0,,1.0,1.0,56.0,4.0,1.0,1.0,,4.0,1.0,9.0,15.0,22.0,2.0,,86.0,6.0,3.0,32.0,1.0,5.0,65.0,1.0,4.0,12.0,12.0,8.0,13.0,21.0,8.0,8.0,,,1.0,113.0,13.0,22.0,1.0,45.0,5.0,34.0,1.0,5.0,,86.0,,332.0,,43.0,6.0,22.0,4.0,6.0,2.0,113.0,3.0,8.0,3.0,10.0,6.0,37.0,1.0,0.0,0.0,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,3e9svasemtenwlwxqda3o9jvt,S. Jurado,Goalkeeper,1,,,61.0,4.0,54.0,118.0,,,1.0,,,28.0,,,,13.0,,7.0,1.0,,,29.0,,,,,,,,,,,,67.0,,,21.0,1.0,,6.0,,,26.0,8.0,,9.0,,,4.0,,40.0,,45.0,,1.0,,19.0,27.0,50.0,,,10.0,36.0,,360.0,40.0,1.0,28.0,1.0,,,,95.0,,4.0,,10.0,,1.0,,,0.0,,,,,1.0,,,,,,,,,,,,,9.0,1.0,3.0,10.0,6.0,,,,,,,1.0,,,2.0,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,4h10h33zxnvkee2xjuxkgljis,C. López,Forward,21,1.0,1.0,3.0,,5.0,15.0,2.0,3.0,7.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,6.0,,,1.0,,,,,2.0,3.0,,,5.0,1.0,1.0,,,2.0,2.0,,,2.0,1.0,,1.0,2.0,,3.0,,,,5.0,2.0,5.0,,,,1.0,,1.0,,4.0,,16.0,,10.0,2.0,1.0,3.0,,1.0,6.0,,3.0,,10.0,3.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,ezfw7vs921h4cd5vcawqcnz84,E. López,Midfielder,237,5.0,1.0,19.0,,31.0,99.0,1.0,10.0,8.0,4.0,7.0,14.0,,,1.0,1.0,1.0,5.0,3.0,,1.0,34.0,,,,,1.0,,3.0,10.0,8.0,3.0,,32.0,,1.0,12.0,,4.0,14.0,,14.0,5.0,1.0,1.0,1.0,1.0,3.0,4.0,,,1.0,45.0,3.0,4.0,,12.0,7.0,21.0,1.0,1.0,4.0,31.0,,99.0,,18.0,5.0,7.0,4.0,2.0,,46.0,2.0,4.0,,10.0,4.0,14.0,,,0.0,,12.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,a00q0qj479gzj5hymx4ix5lp0,M. Mosquera,Defender,3,9.0,,231.0,6.0,249.0,403.0,4.0,35.0,19.0,8.0,12.0,37.0,,14.0,,23.0,5.0,12.0,34.0,,,49.0,1.0,,18.0,,1.0,,1.0,17.0,22.0,4.0,,272.0,,,26.0,2.0,9.0,41.0,,3.0,107.0,16.0,,18.0,2.0,1.0,10.0,2.0,1.0,2.0,294.0,3.0,10.0,,91.0,16.0,89.0,,1.0,9.0,260.0,,572.0,1.0,54.0,25.0,21.0,4.0,4.0,3.0,309.0,1.0,10.0,2.0,10.0,27.0,27.0,,,0.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,eblsjvbkd7vws1qpx7td1eacp,A. Méndez,Midfielder,22,1.0,1.0,4.0,,13.0,26.0,1.0,2.0,4.0,,1.0,2.0,1.0,,,,1.0,,1.0,,1.0,5.0,,1.0,,,,,1.0,2.0,3.0,1.0,,13.0,2.0,1.0,3.0,,,11.0,,1.0,5.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,15.0,2.0,4.0,,4.0,1.0,3.0,2.0,1.0,,13.0,,23.0,,6.0,2.0,1.0,3.0,,,15.0,,3.0,,10.0,,6.0,,,0.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,bb3je87e5kz5vwj7nb7gajqc4,R. Orquin,Defender,15,14.0,2.0,193.0,17.0,356.0,813.0,7.0,46.0,46.0,11.0,20.0,66.0,3.0,21.0,3.0,18.0,5.0,30.0,23.0,,5.0,186.0,8.0,2.0,6.0,1.0,3.0,,32.0,40.0,77.0,9.0,1.0,374.0,15.0,6.0,68.0,5.0,8.0,187.0,,116.0,20.0,28.0,8.0,33.0,17.0,27.0,17.0,4.0,,2.0,431.0,25.0,38.0,,147.0,17.0,196.0,6.0,15.0,10.0,367.0,,1412.0,,92.0,58.0,49.0,,5.0,2.0,440.0,5.0,17.0,5.0,10.0,14.0,78.0,,,0.0,,34.0,,,5.0,,6.0,1.0,1.0,,8.0,5.0,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,dj2vva6sujqcx27ws3ky8npih,H. Ortega,Defender,24,7.0,1.0,133.0,6.0,156.0,325.0,11.0,41.0,22.0,10.0,14.0,55.0,,14.0,1.0,15.0,7.0,25.0,40.0,1.0,,63.0,,1.0,27.0,2.0,1.0,1.0,,14.0,20.0,4.0,,171.0,2.0,1.0,30.0,2.0,6.0,38.0,,1.0,31.0,9.0,2.0,11.0,7.0,,9.0,2.0,2.0,4.0,211.0,4.0,16.0,,72.0,27.0,103.0,,,13.0,158.0,1.0,622.0,2.0,63.0,11.0,28.0,3.0,1.0,6.0,226.0,,9.0,1.0,10.0,33.0,30.0,1.0,0.0,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,9yfay7aezsa3mxrx45rx4v5lg,S. Pérez Bouquet,Midfielder,8,1.0,,4.0,,12.0,19.0,,2.0,2.0,,,,,,,,,,,,,3.0,,,,,,,1.0,2.0,3.0,,,12.0,,,1.0,,,8.0,,1.0,5.0,2.0,,2.0,,1.0,3.0,,,,11.0,1.0,2.0,,3.0,,1.0,,,,11.0,,30.0,,4.0,2.0,,3.0,2.0,,12.0,,3.0,,10.0,,4.0,,,0.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,eika2197gwlmjq70xdvisoe09,J. Rodríguez,Forward,11,9.0,3.0,33.0,5.0,97.0,210.0,6.0,28.0,18.0,4.0,5.0,27.0,5.0,3.0,4.0,2.0,2.0,8.0,2.0,,4.0,58.0,5.0,1.0,3.0,,3.0,,15.0,25.0,22.0,1.0,1.0,99.0,5.0,9.0,34.0,1.0,6.0,70.0,,1.0,41.0,10.0,7.0,11.0,9.0,15.0,9.0,,,,125.0,6.0,12.0,,28.0,5.0,35.0,4.0,10.0,1.0,98.0,,423.0,,46.0,22.0,22.0,4.0,10.0,2.0,126.0,5.0,9.0,1.0,10.0,9.0,37.0,,,0.0,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,6l97gjz7cqyesvghutj2k3nbp,C. Salcedo,Defender,72,9.0,3.0,370.0,12.0,451.0,706.0,8.0,40.0,22.0,6.0,9.0,72.0,1.0,17.0,1.0,63.0,4.0,33.0,49.0,1.0,1.0,79.0,,1.0,27.0,2.0,,1.0,1.0,13.0,49.0,3.0,,514.0,1.0,2.0,40.0,4.0,8.0,145.0,,2.0,160.0,22.0,5.0,26.0,11.0,1.0,12.0,13.0,14.0,2.0,546.0,3.0,14.0,,167.0,36.0,210.0,1.0,1.0,17.0,478.0,1.0,1060.0,14.0,62.0,41.0,36.0,,3.0,7.0,586.0,1.0,12.0,5.0,10.0,35.0,27.0,0.0,1.0,0.0,,,1.0,1.0,11.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,dvlx1mzbxqkszi8lgun2uoufo,C. Sosa,Forward,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,a08drrso42apieu7i6g8formx,J. Torres,Forward,20,28.0,12.0,98.0,16.0,287.0,726.0,23.0,99.0,126.0,10.0,16.0,86.0,10.0,9.0,8.0,16.0,4.0,22.0,7.0,2.0,9.0,241.0,7.0,5.0,19.0,2.0,11.0,2.0,28.0,80.0,105.0,6.0,1.0,303.0,53.0,18.0,92.0,5.0,14.0,214.0,2.0,5.0,94.0,26.0,18.0,31.0,51.0,28.0,17.0,,,4.0,387.0,82.0,112.0,1.0,68.0,12.0,122.0,9.0,28.0,6.0,301.0,,1412.0,,225.0,68.0,74.0,1.0,36.0,10.0,389.0,17.0,17.0,4.0,10.0,33.0,192.0,0.0,2.0,0.0,,1.0,,,1.0,,3.0,1.0,1.0,,,,,,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,enu8zsl5sna3xs1lpl49ench5,D. Valoyes,Forward,7,9.0,1.0,29.0,7.0,83.0,282.0,12.0,41.0,49.0,9.0,12.0,41.0,8.0,1.0,4.0,1.0,6.0,6.0,3.0,1.0,6.0,111.0,6.0,1.0,8.0,,4.0,1.0,14.0,33.0,20.0,3.0,1.0,84.0,14.0,12.0,49.0,1.0,8.0,61.0,,,48.0,6.0,6.0,7.0,31.0,13.0,9.0,1.0,,1.0,124.0,27.0,41.0,1.0,16.0,10.0,41.0,6.0,9.0,2.0,83.0,,582.0,,90.0,31.0,31.0,2.0,12.0,9.0,125.0,8.0,9.0,2.0,10.0,16.0,74.0,0.0,1.0,0.0,,,,,,,2.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,e28gv9c6uc53fk3grmox0yrpx,J. Venegas,Midfielder,30,3.0,1.0,44.0,4.0,74.0,163.0,3.0,15.0,13.0,3.0,5.0,31.0,5.0,5.0,1.0,11.0,3.0,6.0,2.0,1.0,,38.0,3.0,,3.0,,,1.0,,12.0,12.0,2.0,,85.0,1.0,6.0,25.0,1.0,5.0,41.0,,2.0,22.0,13.0,2.0,14.0,4.0,,10.0,1.0,,1.0,113.0,1.0,8.0,1.0,32.0,13.0,50.0,,3.0,10.0,82.0,,369.0,,28.0,12.0,18.0,6.0,4.0,2.0,116.0,,10.0,2.0,10.0,8.0,20.0,0.0,1.0,0.0,,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,cfc38fybizx6ev3gvg1tv6ok5,D. Villalpando,Midfielder,10,23.0,4.0,151.0,13.0,383.0,712.0,5.0,53.0,43.0,10.0,14.0,96.0,6.0,3.0,3.0,44.0,14.0,17.0,3.0,,3.0,175.0,8.0,,8.0,1.0,7.0,,25.0,45.0,86.0,4.0,,427.0,11.0,9.0,104.0,4.0,4.0,282.0,,6.0,156.0,20.0,20.0,24.0,14.0,15.0,17.0,1.0,,3.0,509.0,27.0,39.0,,111.0,36.0,170.0,6.0,14.0,3.0,418.0,,1122.0,,96.0,50.0,60.0,4.0,17.0,3.0,523.0,1.0,17.0,5.0,10.0,12.0,84.0,,,0.0,,,,,3.0,,1.0,1.0,,3.0,6.0,4.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,99mrnc95q93g28eqgnm6r9r6d,Á. Zaldívar,Forward,29,3.0,6.0,39.0,6.0,73.0,156.0,8.0,11.0,40.0,,,23.0,6.0,,8.0,3.0,,5.0,1.0,3.0,,54.0,4.0,,7.0,,2.0,2.0,,4.0,37.0,,,76.0,3.0,14.0,18.0,2.0,22.0,37.0,1.0,,24.0,12.0,7.0,14.0,21.0,,11.0,,,1.0,79.0,10.0,18.0,1.0,28.0,1.0,10.0,,,,56.0,,494.0,,51.0,10.0,22.0,5.0,4.0,2.0,99.0,,11.0,2.0,10.0,29.0,22.0,2.0,1.0,0.0,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2024-2025,FC Juárez,ari1ptwkvvkcg0jtnn2sa0tt5,Edson Fernando,Midfielder,14,10.0,,111.0,6.0,192.0,424.0,14.0,36.0,31.0,14.0,20.0,43.0,,6.0,,17.0,3.0,19.0,14.0,,2.0,83.0,5.0,,6.0,,,,4.0,30.0,34.0,6.0,1.0,209.0,4.0,,28.0,3.0,4.0,100.0,,57.0,90.0,15.0,3.0,18.0,1.0,4.0,13.0,1.0,,3.0,241.0,8.0,27.0,,18.0,14.0,110.0,2.0,4.0,7.0,198.0,,518.0,,67.0,27.0,29.0,7.0,6.0,8.0,252.0,2.0,13.0,2.0,10.0,10.0,57.0,,,0.0,,20.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
