liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Philadelphia Union,ngmdu10fjli45jvddeljv8yc,M. Anderson,Forward,35,13.0,7.0,6.0,3.0,2.0,,,4.0,,27.0,16.0,11.0,,7.0,2.0,,3.0,,2.0,2.0,,14.0,9.0,5.0,,10.0,,,1.0,15.0,,,2.0,,,,5.0,1.0,1.0,2.0,,,,,8.0,8.0,,8.0,1.0,,,,,98.0,2.0,3.0,3.0,15.0,15.0,8.0,1.0,3.0,7.0,35.0,,,,1.0,6.0,1.0,6.0,,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,1.0,,1.0,,5.0,,,,1.0,,3.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Philadelphia Union,245btyb2u8c4vj1y1vw8a257t,T. Baribo,Forward,9,117.0,79.0,38.0,32.0,194.0,15.0,1.0,123.0,,251.0,165.0,86.0,103.0,92.0,17.0,,32.0,,26.0,22.0,4.0,134.0,86.0,48.0,1.0,10.0,6.0,,117.0,561.0,,2.0,34.0,42.0,27.0,71.0,187.0,23.0,18.0,9.0,1.0,1.0,,5.0,426.0,319.0,136.0,449.0,5.0,12.0,1.0,,2.0,2112.0,8.0,36.0,19.0,245.0,590.0,454.0,17.0,121.0,136.0,926.0,1.0,1.0,,3.0,105.0,32.0,133.0,8.0,7.0,2.0,,,17.0,3.0,18.0,12.0,18.0,,5.0,1.0,23.0,3.0,12.0,3.0,1.0,1.0,10.0,,21.0,25.0,,12.0,49.0,38.0,5.0,10.0,15.0,46.0,,11.0,6.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Philadelphia Union,6761vkpm5baaimcyxq3y5r2z9,A. Bedoya,Midfielder,11,56.0,29.0,27.0,25.0,49.0,2.0,2.0,79.0,1.0,113.0,61.0,52.0,19.0,133.0,13.0,,25.0,,11.0,11.0,,57.0,32.0,25.0,,10.0,6.0,1.0,140.0,358.0,1.0,4.0,38.0,27.0,11.0,27.0,40.0,9.0,8.0,16.0,6.0,6.0,4.0,11.0,270.0,202.0,77.0,262.0,5.0,17.0,1.0,9.0,18.0,744.0,11.0,25.0,3.0,120.0,362.0,273.0,22.0,47.0,89.0,506.0,11.0,11.0,8.0,14.0,84.0,16.0,75.0,4.0,0.0,1.0,,,7.0,1.0,1.0,,1.0,,,,13.0,1.0,2.0,,,,,2.0,8.0,3.0,,,4.0,2.0,2.0,2.0,1.0,11.0,,2.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Philadelphia Union,1dk0bdadfdnycriqp8u21ulpm,B. Bender,Midfielder,16,9.0,1.0,8.0,7.0,42.0,3.0,,35.0,1.0,38.0,21.0,17.0,3.0,27.0,1.0,,7.0,,2.0,2.0,,29.0,20.0,9.0,,10.0,,,16.0,121.0,,1.0,10.0,8.0,3.0,18.0,39.0,4.0,3.0,3.0,6.0,6.0,1.0,3.0,93.0,71.0,30.0,92.0,2.0,1.0,,,1.0,320.0,,4.0,4.0,57.0,124.0,95.0,3.0,14.0,29.0,187.0,9.0,9.0,3.0,3.0,31.0,7.0,26.0,3.0,0.0,,,,3.0,,,,,,,,2.0,,1.0,,,,,,2.0,,,2.0,6.0,10.0,2.0,,,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Philadelphia Union,vii7iwznqiwigznyp13a6505,A. Blake,Goalkeeper,18,7.0,,7.0,24.0,,,,64.0,9.0,9.0,1.0,8.0,,374.0,,136.0,24.0,107.0,20.0,18.0,2.0,2.0,1.0,1.0,,10.0,,,83.0,379.0,,2.0,30.0,1.0,,174.0,91.0,24.0,2.0,,,,75.0,138.0,270.0,89.0,287.0,238.0,,,,,,2068.0,11.0,,,175.0,548.0,376.0,,,172.0,698.0,,,98.0,168.0,124.0,48.0,4.0,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,10.0,1.0,37.0,2.0,3.0,6.0,55.0,39.0,15.0,16.0,2.0,,,,,,1.0,1.0,,,,,,,
USA_MLS,2025,Philadelphia Union,1l8zdwi6eeja1pcroszqejq3t,J. Bueno,Midfielder,8,15.0,6.0,9.0,22.0,80.0,6.0,1.0,104.0,,109.0,49.0,60.0,18.0,130.0,13.0,,22.0,,12.0,10.0,2.0,94.0,43.0,51.0,3.0,10.0,13.0,,121.0,421.0,2.0,3.0,40.0,20.0,15.0,73.0,107.0,11.0,9.0,11.0,4.0,2.0,2.0,15.0,342.0,199.0,163.0,343.0,13.0,16.0,1.0,,1.0,931.0,9.0,20.0,19.0,125.0,438.0,358.0,29.0,10.0,80.0,608.0,11.0,4.0,8.0,17.0,64.0,27.0,63.0,3.0,0.0,,,8.0,3.0,,1.0,1.0,,1.0,,,6.0,1.0,1.0,,,,,,4.0,3.0,2.0,3.0,9.0,16.0,,1.0,,7.0,4.0,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Philadelphia Union,4up3twqzbx58uni3u69bk7578,B. Damiani,Forward,20,270.0,143.0,127.0,36.0,167.0,13.0,2.0,151.0,1.0,535.0,288.0,247.0,130.0,148.0,27.0,,36.0,,19.0,17.0,2.0,265.0,145.0,120.0,1.0,10.0,17.0,,213.0,666.0,,3.0,54.0,55.0,37.0,82.0,145.0,26.0,21.0,10.0,2.0,2.0,1.0,7.0,459.0,360.0,108.0,459.0,10.0,23.0,,,1.0,2279.0,32.0,73.0,81.0,378.0,673.0,466.0,33.0,134.0,207.0,1217.0,4.0,4.0,8.0,14.0,186.0,25.0,193.0,6.0,4.0,,,,18.0,1.0,8.0,6.0,8.0,,1.0,2.0,31.0,6.0,5.0,2.0,2.0,1.0,1.0,,30.0,36.0,,11.0,46.0,68.0,1.0,18.0,8.0,66.0,,18.0,10.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Philadelphia Union,9j3va21w5i9ypf8qmt4g1vggk,E. Davis,Forward,77,,,,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,10.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,2.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Philadelphia Union,6t625vlq8y9po4hbvz97qx6ok,C. Donovan,Forward,25,85.0,32.0,53.0,21.0,35.0,2.0,1.0,48.0,,141.0,64.0,77.0,11.0,44.0,1.0,,21.0,,4.0,4.0,,56.0,32.0,24.0,,10.0,2.0,,56.0,181.0,,,23.0,24.0,18.0,33.0,46.0,6.0,6.0,15.0,,,,1.0,103.0,78.0,25.0,102.0,5.0,5.0,,,,544.0,7.0,4.0,10.0,127.0,181.0,103.0,10.0,38.0,78.0,306.0,4.0,4.0,2.0,3.0,75.0,7.0,75.0,,0.0,,,,3.0,,,,,,,,4.0,,2.0,2.0,,,,,5.0,3.0,,4.0,5.0,20.0,1.0,4.0,,8.0,,5.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Philadelphia Union,14862d2infc78x629xbd4be8l,D. Gazdag,Midfielder,10,26.0,17.0,9.0,35.0,368.0,9.0,3.0,344.0,1.0,250.0,132.0,118.0,120.0,316.0,21.0,,35.0,,47.0,42.0,5.0,224.0,115.0,109.0,,10.0,8.0,,306.0,1309.0,,2.0,138.0,47.0,21.0,90.0,343.0,29.0,16.0,6.0,7.0,6.0,1.0,20.0,1133.0,872.0,292.0,1137.0,14.0,20.0,3.0,,4.0,2617.0,4.0,34.0,65.0,299.0,1333.0,1157.0,34.0,112.0,176.0,1712.0,8.0,8.0,6.0,21.0,157.0,27.0,155.0,6.0,0.0,5.0,,,13.0,5.0,6.0,4.0,6.0,,,,27.0,,15.0,2.0,2.0,2.0,6.0,,19.0,21.0,,11.0,64.0,57.0,11.0,13.0,5.0,40.0,,24.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
