liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Ground Duels won,Tackles Lost,Unsuccessful Passes Opposition Half,Goals Conceded Inside Box,Blocks,Total Shots,Open Play Passes,Aerial Duels lost,Successful Long Passes,Aerial Duels,Total Touches In Opposition Box,Goals Conceded,Unsuccessful Passes Own Half,Duels lost,Duels won,Touches,Rightside Passes,Unsuccessful Launches,Successful Passes Opposition Half,Games Played,Ground Duels lost,Recoveries,Shots Off Target (inc woodwork),Successful Short Passes,Total Passes,Total Fouls Won,Total Tackles,Backward Passes,Unsuccessful Long Passes,Aerial Duels won,Unsuccessful Short Passes,Successful Launches,Index,Duels,Forward Passes,Tackles Won,Interceptions,Ground Duels,Successful Passes Own Half,Starts,Throw Ins to Own Player,Total Clearances,Total Fouls Conceded,Foul Attempted Tackle,Successful Open Play Passes,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Losses Of Possession,Yellow Cards,Home Goals,Away Goals,Winning Goal,Substitute Off,Times Tackled,Unsuccessful Crosses & Corners,PutThrough/Blocked Distribution,Substitute On,Unsuccessful Crosses open play,PutThrough/Blocked Distribution Won,Offsides,Corners Won,Shots On Target ( inc goals ),Successful Corners into Box,Key Passes (Attempt Assists),Blocked Shots,Successful Dribbles,Unsuccessful Corners into Box,Unsuccessful Dribbles,Successful Crosses & Corners,Corners Taken (incl short corners),Throw Ins to Opposition Player,Successful Crosses open play,Punches,Saves Made,Saves Made from Inside Box,Saves made - parried,Catches,GK Unsuccessful Distribution,GK Successful Distribution,Goal Assists,Assists (Intentional),Straight Red Cards,Total Red Cards,Goals,Goals from Inside Box,Right Foot Goals,Saves Made from Outside Box,Penalty Goals Conceded,Left Foot Goals,Clean Sheets,Hit Woodwork,Headed Goals,Goals from Outside Box,Penalties Conceded,Second Goal Assists,Successful Lay-offs,Penalties Taken,Through balls,Penalty Goals,Foul Won Penalty,Penalties Faced,Attempts from Set Pieces,Red Cards - 2nd Yellow,Handballs conceded,Goals Conceded Outside Box,Overruns,Saves made - caught,Goal Kicks,Drops,Clearances Off the Line,Last Man Tackle,Goalkeeper Smother,Unsuccessful lay-offs,Set Pieces Goals,Own Goal Scored,Saves from Penalty,Penalties Saved,Crosses not Claimed
USA_US_Open_Cup,2022,Central Valley Fuego FC,astc0pmj8d8cdkhb2lmn9g86i,T. Akinlosotu,Forward,17,180.0,2.0,10.0,9.0,1.0,4.0,2.0,,,52.0,1.0,1.0,1.0,1.0,3.0,7.0,7.0,9.0,95.0,6.0,1.0,11.0,2.0,6.0,14.0,,42.0,53.0,3.0,3.0,5.0,3.0,,7.0,,10.0,16.0,22.0,2.0,1.0,15.0,32.0,2.0,9.0,2.0,2.0,2.0,43.0,20.0,43.0,27.0,,0.0,0.0,0.0,,4.0,1.0,,,1.0,,,,,,1.0,,3.0,,2.0,,,7.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,76a7tc8jfkb4x4onzfa2k6jmd,O. Antman,Goalkeeper,1,173.0,2.0,19.0,2.0,1.0,15.0,2.0,,,12.0,,14.0,1.0,,2.0,4.0,,3.0,70.0,6.0,6.0,12.0,2.0,,15.0,,13.0,46.0,1.0,1.0,1.0,18.0,1.0,1.0,4.0,10.0,3.0,34.0,,,2.0,15.0,2.0,,1.0,,,8.0,5.0,27.0,19.0,,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,9.0,7.0,4.0,1.0,10.0,24.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,a2qsmjnfnjm3uwu86k85ek7h1,V. Bijev,Midfielder,20,160.0,2.0,12.0,16.0,1.0,16.0,2.0,,3.0,35.0,2.0,1.0,4.0,6.0,2.0,1.0,11.0,18.0,85.0,13.0,,13.0,2.0,9.0,13.0,1.0,24.0,37.0,5.0,4.0,9.0,2.0,2.0,10.0,,10.0,29.0,9.0,3.0,1.0,25.0,14.0,2.0,1.0,1.0,1.0,1.0,25.0,6.0,25.0,31.0,,2.0,0.0,0.0,1.0,6.0,5.0,,,,,,3.0,2.0,1.0,,2.0,7.0,3.0,2.0,2.0,4.0,,1.0,,,,,,,,2.0,2.0,,,2.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,5l5p8tzb0gskdlv6z9t485i0a,N. Boyal,Midfielder,16,90.0,1.0,5.0,,,3.0,,,,17.0,,1.0,,,1.0,2.0,5.0,,26.0,2.0,1.0,5.0,1.0,5.0,4.0,,12.0,18.0,,,7.0,1.0,,4.0,,10.0,5.0,6.0,,2.0,5.0,8.0,1.0,,,2.0,2.0,12.0,3.0,13.0,8.0,1.0,0.0,0.0,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,75h95szo9lzuihyznutrngbft,R. Bustamante,Forward,23,35.0,2.0,2.0,1.0,,2.0,1.0,,1.0,9.0,,,1.0,5.0,2.0,,3.0,2.0,16.0,4.0,,4.0,2.0,3.0,2.0,,8.0,10.0,,,2.0,,1.0,2.0,,10.0,5.0,2.0,,,4.0,4.0,,,,,,7.0,2.0,8.0,5.0,,0.0,1.0,0.0,,3.0,,,2.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,a1bd7ilb6cy1lv3i90e34oesp,D. Casillas,Midfielder,22,158.0,2.0,14.0,6.0,1.0,12.0,1.0,,1.0,32.0,,3.0,,2.0,1.0,4.0,4.0,6.0,54.0,4.0,1.0,8.0,2.0,4.0,6.0,1.0,15.0,32.0,3.0,2.0,3.0,2.0,,12.0,,10.0,10.0,13.0,1.0,1.0,10.0,10.0,2.0,2.0,1.0,,,18.0,12.0,18.0,21.0,,0.0,0.0,0.0,2.0,2.0,2.0,3.0,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,a9xcv9evxwsmocgnrzz614w5x,C. Chaney,Forward,9,156.0,2.0,17.0,9.0,,15.0,2.0,,2.0,34.0,9.0,1.0,16.0,5.0,2.0,2.0,17.0,16.0,67.0,6.0,,8.0,2.0,8.0,8.0,,19.0,37.0,3.0,3.0,13.0,,7.0,17.0,,10.0,33.0,11.0,3.0,,17.0,12.0,2.0,,1.0,5.0,3.0,17.0,7.0,20.0,27.0,1.0,1.0,0.0,0.0,1.0,3.0,,4.0,,,1.0,,1.0,2.0,,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,acd78enllnvzevc7w5oqx20a,J. Chavez,Forward,14,7.0,1.0,,1.0,,,,,,2.0,,,,,1.0,,,1.0,4.0,2.0,,,1.0,,,,2.0,2.0,1.0,,,,,,,10.0,1.0,,,,1.0,2.0,,,,,,2.0,,2.0,1.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,2wm183ku9bk2vnwg65g080ep6,J. Chavez,Defender,15,180.0,2.0,23.0,6.0,,15.0,2.0,2.0,,59.0,3.0,6.0,4.0,,3.0,8.0,8.0,7.0,89.0,11.0,4.0,9.0,2.0,5.0,6.0,,36.0,65.0,1.0,3.0,3.0,11.0,1.0,12.0,1.0,10.0,15.0,34.0,3.0,2.0,11.0,33.0,2.0,,12.0,4.0,3.0,37.0,17.0,42.0,24.0,,0.0,0.0,0.0,,1.0,,,,,,,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,4mrcwdc6kac651lpgxt14g44p,M. Dabo,Midfielder,7,75.0,1.0,5.0,1.0,,3.0,1.0,1.0,,35.0,,2.0,1.0,,1.0,2.0,2.0,2.0,44.0,10.0,,9.0,1.0,2.0,6.0,,28.0,35.0,,1.0,3.0,3.0,1.0,2.0,,10.0,4.0,11.0,1.0,1.0,3.0,21.0,1.0,,1.0,,,30.0,11.0,30.0,7.0,,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,e5ijexrsv8b3at2koyyf3px0q,F. Dulysse,Defender,13,180.0,2.0,16.0,4.0,,9.0,2.0,3.0,,50.0,1.0,1.0,4.0,1.0,3.0,7.0,3.0,7.0,76.0,13.0,3.0,4.0,2.0,2.0,8.0,,33.0,50.0,1.0,2.0,2.0,10.0,3.0,6.0,,10.0,10.0,24.0,2.0,1.0,6.0,30.0,2.0,,10.0,2.0,1.0,34.0,11.0,34.0,18.0,1.0,0.0,0.0,0.0,,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,3vazi05w94t7dtkeljlkpjmne,V. Falck,Midfielder,8,90.0,1.0,9.0,5.0,,9.0,,,,24.0,1.0,,3.0,,1.0,1.0,3.0,7.0,39.0,4.0,,6.0,1.0,2.0,6.0,,16.0,25.0,3.0,2.0,3.0,2.0,2.0,7.0,,10.0,10.0,12.0,2.0,,7.0,10.0,1.0,,1.0,1.0,,15.0,6.0,16.0,14.0,,0.0,0.0,0.0,,1.0,1.0,3.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,51ldg63kr1hnxd7cw6nazvhn8,W. Gillingham,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,bi09noj35c150zhzzxmmf9atw,M. Hornsby,Defender,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,721t5jed45esx73e3xlspzw2c,M. McFarlane,Forward,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,126qsftg5at8fs1x93gpsfw89,M. North,Goalkeeper,18,7.0,1.0,1.0,,,1.0,,,,2.0,,,,,1.0,,,,2.0,,1.0,,1.0,,,,1.0,2.0,,,,1.0,,,,10.0,,2.0,,,,1.0,,,,,,1.0,,1.0,1.0,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,1d3o1u737jwck27g5ql2pp3vt,O. Ramos,Midfielder,6,180.0,2.0,23.0,6.0,1.0,18.0,2.0,,1.0,58.0,2.0,6.0,3.0,1.0,3.0,6.0,11.0,7.0,79.0,11.0,4.0,8.0,2.0,9.0,9.0,1.0,34.0,63.0,1.0,4.0,10.0,10.0,1.0,13.0,2.0,10.0,18.0,24.0,3.0,1.0,15.0,32.0,2.0,,,6.0,3.0,39.0,18.0,40.0,26.0,1.0,0.0,0.0,0.0,,,1.0,4.0,,,2.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,8p2147r97gz3gnxw044xrr4yx,M. Schenfeld,Defender,30,90.0,1.0,6.0,4.0,1.0,5.0,2.0,1.0,2.0,28.0,,2.0,2.0,1.0,2.0,2.0,4.0,6.0,52.0,3.0,2.0,12.0,1.0,4.0,3.0,2.0,20.0,28.0,2.0,1.0,10.0,2.0,2.0,4.0,2.0,10.0,10.0,13.0,,1.0,8.0,10.0,1.0,3.0,4.0,1.0,1.0,22.0,2.0,22.0,10.0,,0.0,0.0,0.0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,6kwn9ngkob2fci56hybelrfmd,N. Smith,Defender,5,180.0,2.0,27.0,9.0,,16.0,2.0,2.0,1.0,72.0,1.0,4.0,3.0,,3.0,12.0,7.0,11.0,126.0,13.0,5.0,21.0,2.0,6.0,13.0,,48.0,79.0,4.0,5.0,8.0,13.0,2.0,14.0,1.0,10.0,18.0,53.0,5.0,3.0,15.0,31.0,2.0,15.0,3.0,2.0,2.0,49.0,5.0,52.0,39.0,1.0,1.0,0.0,1.0,,3.0,1.0,4.0,,1.0,,,1.0,1.0,,,,,,1.0,,,7.0,,,,,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,8d9qym4ldjxqfen1s3l833iay,M. Torralva,Midfielder,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2022,Central Valley Fuego FC,et6iog1ep6dh6h2kzc35raa5l,A. Velarde,Midfielder,10,39.0,2.0,3.0,1.0,,2.0,1.0,,,11.0,,1.0,,,2.0,1.0,6.0,1.0,20.0,2.0,,1.0,2.0,6.0,5.0,,8.0,12.0,1.0,,4.0,,,3.0,,10.0,7.0,5.0,,1.0,7.0,8.0,,,1.0,3.0,1.0,8.0,1.0,9.0,7.0,,0.0,0.0,0.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
