liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Unsuccessful lay-offs,Successful Short Passes,Successful Crosses & Corners,Overruns,Tackles Lost,Shots Off Target (inc woodwork),Recoveries,Unsuccessful Long Passes,Corners Taken (incl short corners),Backward Passes,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Unsuccessful Launches,Total Fouls Won,Goals,Unsuccessful Crosses open play,Yellow Cards,Blocked Shots,Foul Attempted Tackle,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Goals Conceded Inside Box,Games Played,Total Fouls Conceded,Successful Crosses open play,Successful Lay-offs,Total Shots,Times Tackled,Key Passes (Attempt Assists),Substitute Off,Rightside Passes,Duels lost,Tackles Won,Goals Conceded,Right Foot Goals,Total Losses Of Possession,Corners Won,Unsuccessful Short Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Corners into Box,Aerial Duels lost,Total Successful Passes ( Excl Crosses & Corners ) ,Throw Ins to Own Player,Ground Duels,Total Passes,Through balls,Shots On Target ( inc goals ),Aerial Duels,Unsuccessful Passes Own Half,Successful Passes Own Half,Leftside Passes,Duels,Open Play Passes,Goal Assists,Interceptions,Successful Open Play Passes,Successful Passes Opposition Half,Starts,Successful Dribbles,Goals from Inside Box,Unsuccessful Passes Opposition Half,Goals Conceded Outside Box,Total Clearances,Ground Duels won,Index,Total Touches In Opposition Box,Time Played,Ground Duels lost,Touches,PutThrough/Blocked Distribution,Duels won,Substitute On,Successful Corners into Box,Aerial Duels won,Total Tackles,Successful Long Passes,Assists (Intentional),Home Goals,Away Goals,Winning Goal,Penalty Goals Conceded,Penalties Conceded,Offsides,Blocks,Hit Woodwork,Clean Sheets,Successful Launches,Goals from Outside Box,Headed Goals,Handballs conceded,Penalty Goals,Penalties Off Target,Attempts from Set Pieces,Penalties Taken,Last Player Tackle,Goal Kicks,GK Successful Distribution,Left Foot Goals,Clearances Off the Line,Saves Made from Inside Box,Saves made - parried,Penalties Faced,Saves Made from Outside Box,Saves made - caught,Goalkeeper Smother,Catches,Drops,Punches,GK Unsuccessful Distribution,Saves Made,Foul Won Penalty,Own Goal Scored,Total Red Cards,Straight Red Cards,Second Goal Assists,Crosses not Claimed,Other Goals,Red Cards - 2nd Yellow,Saves from Penalty,Penalties Saved,Set Pieces Goals
Canada_Canadian_Premier_League,2024,Valour FC,7whdjeubz6xgvlxtl91z93idx,J. Haynes,Defender,3,9.0,,32.0,1.0,,1.0,1.0,9.0,3.0,,8.0,5.0,,1.0,1.0,,5.0,1.0,,2.0,1.0,3.0,1.0,9.0,4.0,1.0,,2.0,2.0,1.0,,17.0,10.0,3.0,2.0,,21.0,2.0,9.0,19.0,12.0,,2.0,34.0,10.0,14.0,46.0,,1.0,4.0,5.0,18.0,2.0,18.0,45.0,,1.0,33.0,17.0,,1.0,,12.0,1.0,2.0,6.0,10.0,4.0,70.0,8.0,83.0,7.0,8.0,9.0,,2.0,4.0,2.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,4v13dz2g71gh5i527t347shyh,S. Hundal,Forward,10,27.0,3.0,273.0,6.0,4.0,3.0,10.0,44.0,16.0,,116.0,7.0,1.0,3.0,17.0,7.0,7.0,3.0,4.0,11.0,27.0,6.0,28.0,27.0,30.0,6.0,19.0,27.0,70.0,14.0,12.0,118.0,162.0,10.0,31.0,5.0,245.0,6.0,88.0,88.0,104.0,,60.0,289.0,1.0,148.0,393.0,2.0,17.0,89.0,14.0,99.0,71.0,237.0,377.0,3.0,5.0,273.0,196.0,22.0,16.0,7.0,97.0,3.0,17.0,46.0,10.0,81.0,1887.0,102.0,698.0,18.0,75.0,5.0,,29.0,13.0,16.0,2.0,4.0,3.0,0.0,5.0,,11.0,4.0,2.0,1.0,,,1.0,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,3aff6rr7u6t5t451z96du6yhg,L. Kwemi,Forward,25,14.0,,76.0,2.0,6.0,8.0,2.0,25.0,4.0,,35.0,11.0,,2.0,7.0,,11.0,2.0,1.0,3.0,12.0,3.0,4.0,14.0,9.0,2.0,1.0,6.0,21.0,8.0,2.0,29.0,43.0,11.0,5.0,,90.0,10.0,26.0,29.0,30.0,,7.0,79.0,2.0,85.0,109.0,1.0,4.0,9.0,6.0,31.0,16.0,94.0,109.0,1.0,5.0,79.0,50.0,3.0,23.0,,35.0,1.0,3.0,49.0,10.0,45.0,409.0,36.0,254.0,14.0,51.0,11.0,,2.0,19.0,3.0,1.0,,,0.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,9u43821bgzomf56br5toaywdm,B. Maan,Goalkeeper,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,bs6i5mosi4psvgaaam1xvj2fo,S. Mlah,Midfielder,64,14.0,,215.0,1.0,1.0,6.0,6.0,51.0,6.0,2.0,46.0,7.0,,2.0,7.0,1.0,6.0,2.0,3.0,7.0,6.0,9.0,10.0,14.0,13.0,1.0,1.0,8.0,15.0,2.0,10.0,61.0,44.0,10.0,10.0,1.0,103.0,3.0,54.0,102.0,60.0,1.0,12.0,222.0,2.0,62.0,282.0,1.0,2.0,19.0,23.0,123.0,73.0,81.0,280.0,1.0,16.0,220.0,100.0,11.0,8.0,1.0,44.0,,16.0,30.0,10.0,10.0,888.0,32.0,430.0,23.0,37.0,3.0,,7.0,16.0,7.0,1.0,0.0,1.0,0.0,2.0,,,4.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,asvw5ai81hxupgdbxro8qta3u,T. Mourdoukoutas,Defender,13,25.0,,969.0,,,10.0,2.0,79.0,115.0,,64.0,1.0,,61.0,8.0,,1.0,3.0,3.0,16.0,1.0,9.0,28.0,25.0,20.0,,,3.0,2.0,2.0,1.0,337.0,58.0,25.0,29.0,,224.0,3.0,90.0,438.0,205.0,,29.0,1067.0,1.0,75.0,1272.0,1.0,1.0,69.0,72.0,844.0,433.0,144.0,1224.0,,27.0,1030.0,223.0,23.0,4.0,,134.0,1.0,143.0,46.0,10.0,20.0,2070.0,29.0,1563.0,13.0,86.0,2.0,,40.0,35.0,98.0,,,,0.0,6.0,1.0,1.0,15.0,,4.0,25.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,du16rzy922ad0nl30zegg7wx6,D. Murasiranwa,Goalkeeper,1,3.0,,24.0,,,,,20.0,21.0,,,,,13.0,1.0,,,1.0,,,,,4.0,3.0,,,,,,,,15.0,1.0,,4.0,,22.0,,,28.0,21.0,,,31.0,,2.0,52.0,,,2.0,7.0,27.0,9.0,4.0,26.0,,,14.0,4.0,2.0,,,14.0,,2.0,1.0,10.0,,234.0,1.0,81.0,,3.0,1.0,,2.0,,7.0,,,,0.0,1.0,,,,,,4.0,,,,,,,,,18.0,29.0,,,2.0,1.0,1.0,,,3.0,3.0,1.0,1.0,6.0,2.0,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,4tus0wc9k482jmoncnstteelm,R. Ohin,Midfielder,27,21.0,,420.0,,1.0,7.0,10.0,92.0,34.0,,74.0,1.0,,18.0,27.0,1.0,1.0,8.0,9.0,18.0,12.0,8.0,22.0,21.0,26.0,,8.0,14.0,28.0,5.0,7.0,193.0,74.0,17.0,22.0,,135.0,2.0,53.0,141.0,87.0,,10.0,454.0,1.0,130.0,541.0,1.0,4.0,19.0,27.0,266.0,133.0,149.0,529.0,,12.0,442.0,188.0,13.0,15.0,1.0,61.0,,15.0,66.0,10.0,11.0,1230.0,64.0,744.0,14.0,75.0,8.0,,9.0,24.0,34.0,,0.0,1.0,0.0,6.0,1.0,,3.0,1.0,1.0,4.0,,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,368zrfhpvljc7rvzkl1v0x1bd,A. Samaké,Defender,33,3.0,,86.0,,,3.0,2.0,7.0,10.0,,8.0,1.0,,4.0,1.0,,1.0,,,2.0,,2.0,6.0,3.0,3.0,,,3.0,2.0,,,14.0,10.0,1.0,8.0,,23.0,1.0,7.0,68.0,17.0,,3.0,100.0,1.0,16.0,117.0,,1.0,5.0,5.0,56.0,27.0,21.0,113.0,,3.0,97.0,44.0,3.0,4.0,,13.0,2.0,9.0,9.0,10.0,3.0,270.0,7.0,155.0,4.0,11.0,,,2.0,4.0,14.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,cq7i3ngn9thp8ynf3814qvqlm,J. Sanchez,Midfielder,8,15.0,,255.0,,,7.0,2.0,49.0,11.0,,72.0,,,7.0,7.0,1.0,,3.0,1.0,5.0,8.0,5.0,11.0,15.0,7.0,,3.0,3.0,14.0,3.0,3.0,78.0,38.0,17.0,12.0,1.0,70.0,,32.0,70.0,43.0,,7.0,278.0,1.0,66.0,321.0,,1.0,10.0,20.0,161.0,101.0,76.0,316.0,,4.0,273.0,117.0,7.0,5.0,,23.0,1.0,10.0,35.0,10.0,,688.0,31.0,427.0,12.0,38.0,8.0,,3.0,24.0,23.0,,0.0,1.0,0.0,2.0,,,1.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,4vhdwaliha28vptlj0onscfe1,Z. Sukunda,Midfielder,24,13.0,,96.0,1.0,,4.0,1.0,21.0,18.0,,32.0,15.0,2.0,12.0,3.0,,15.0,1.0,1.0,2.0,1.0,3.0,7.0,13.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,13.0,12.0,3.0,8.0,,66.0,4.0,24.0,52.0,42.0,,2.0,101.0,20.0,21.0,143.0,1.0,,4.0,10.0,53.0,46.0,25.0,142.0,,5.0,100.0,49.0,2.0,1.0,,47.0,1.0,9.0,11.0,10.0,2.0,319.0,10.0,224.0,9.0,13.0,11.0,,2.0,7.0,5.0,,,,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,3lcjzgh480agmzfw94z695g8a,J. Swibel,Forward,9,28.0,9.0,279.0,1.0,2.0,5.0,14.0,48.0,21.0,1.0,137.0,5.0,,14.0,26.0,7.0,5.0,6.0,7.0,21.0,18.0,15.0,31.0,28.0,42.0,1.0,32.0,37.0,48.0,14.0,15.0,104.0,187.0,6.0,32.0,4.0,207.0,11.0,91.0,95.0,112.0,,87.0,297.0,1.0,146.0,409.0,1.0,23.0,108.0,37.0,126.0,73.0,254.0,369.0,,,258.0,172.0,24.0,9.0,5.0,80.0,1.0,23.0,46.0,10.0,53.0,2015.0,100.0,687.0,28.0,67.0,4.0,,21.0,11.0,18.0,,5.0,2.0,3.0,6.0,,7.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0
Canada_Canadian_Premier_League,2024,Valour FC,83d29e64znddf9kkyo62u4g6h,N. Verhoeven,Midfielder,11,20.0,,405.0,5.0,2.0,9.0,4.0,64.0,30.0,2.0,98.0,12.0,,6.0,15.0,,9.0,6.0,3.0,7.0,10.0,6.0,23.0,20.0,14.0,5.0,7.0,5.0,18.0,6.0,6.0,120.0,48.0,11.0,26.0,,136.0,,55.0,182.0,85.0,2.0,5.0,439.0,3.0,92.0,524.0,,1.0,12.0,23.0,204.0,124.0,104.0,510.0,,10.0,425.0,240.0,11.0,14.0,,74.0,3.0,7.0,49.0,10.0,2.0,1045.0,43.0,689.0,22.0,56.0,9.0,,7.0,20.0,34.0,,,,0.0,5.0,1.0,1.0,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canada_Canadian_Premier_League,2024,Valour FC,1sfunqkw5diq8poo9s6a0z9w5,J. Viscosi,Goalkeeper,50,26.0,,253.0,,,,,198.0,278.0,,,,,130.0,2.0,,,4.0,,3.0,,,35.0,26.0,5.0,,,,,,1.0,119.0,8.0,,38.0,,286.0,,7.0,418.0,285.0,,2.0,374.0,,7.0,659.0,,,16.0,58.0,316.0,122.0,23.0,309.0,,,202.0,58.0,26.0,,,227.0,3.0,34.0,1.0,10.0,,2286.0,6.0,920.0,1.0,15.0,,,14.0,,121.0,,,,0.0,6.0,2.0,,,,4.0,42.0,,,,,,,,,244.0,255.0,,,52.0,15.0,8.0,28.0,2.0,1.0,21.0,6.0,23.0,100.0,82.0,,1.0,,,,1.0,,,1.0,1.0,
