liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Interceptions,Leftside Passes,Open Play Passes,Progressive Carries,Recoveries,Rightside Passes,Shots On Target ( inc goals ),Starts,Successful Dribbles,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Times Tackled,Total Big Chances Missed,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Foul Attempted Tackle,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Substitute Off,Unsuccessful lay-offs,Hit Woodwork,Substitute On,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Yellow Cards,Successful Crosses & Corners,Successful Crosses open play,Total Fouls Won,GK Successful Distribution,GK Unsuccessful Distribution,Goal Kicks,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Successful Launches,Total Big Chances Saved,Corners Taken (incl short corners),Corners Won,Key Passes (Attempt Assists),Overruns,Successful Corners into Box,Successful Lay-offs,Total Big Chances Created,Unsuccessful Corners into Box,Offsides,Goals,Goals Openplay,Goals from Inside Box,Headed Goals,Total Big Chances Scored,Home Goals,Away Goals,Assists (Intentional),Goal Assists,Blocked Shots,Through balls,Catches,Saves made - parried,Clearances Off the Line,Handballs conceded,Attempts from Set Pieces,Goals from Outside Box,Right Foot Goals,Goalkeeper Smother,Goals Conceded Outside Box,Penalty Goals Conceded,Shots Created,Drops,Penalties Faced,Left Foot Goals,Penalties Conceded,Foul Won Penalty,Penalties Taken,Penalty Goals,Saves made - caught,Other Goals,Straight Red Cards,Total Red Cards,Last Player Tackle,Second Goal Assists,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed,Direct Setpiece Goals,Set Pieces Goals,Penalties Saved,Saves from Penalty,Own Goal Scored
Concacaf_Concacaf_Champions_Cup,2026,CF Cruz Azul,21pcsi974pxn7yx4uf5w6sphw,O. Campos,Defender,3,4.0,1.0,3.0,6.0,61.0,,79.0,,36.0,15.0,21.0,124.0,37.0,6.0,7.0,6.0,32.0,14.0,18.0,1.0,58.0,206.0,42.0,24.0,51.0,1.0,5.0,4.0,5.0,185.0,108.0,83.0,181.0,2.0,7.0,2.0,14.0,436.0,10.0,,6.0,1.0,50.0,207.0,4.0,186.0,9.0,10.0,21.0,294.0,7.0,2.0,2.0,27.0,7.0,19.0,0.0,,6.0,,3.0,2.0,,,1.0,13.0,13.0,,5.0,5.0,5.0,,,,,,,,2.0,,,4.0,4.0,2.0,,,3.0,,1.0,,,,,,,,2.0,2.0,1.0,,,,,,,,,,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Cruz Azul,3iag1oc1pinlllyi5umo3orv8,A. Castro,Midfielder,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Cruz Azul,1flv114m6xg4znicfshq4bztg,Í. Cuesta,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Cruz Azul,7ka0c0gm382nt1vhccu787g15,W. Ditta,Defender,4,15.0,6.0,9.0,5.0,23.0,3.0,86.0,1.0,32.0,14.0,18.0,40.0,127.0,5.0,5.0,4.0,17.0,8.0,9.0,3.0,129.0,329.0,47.0,24.0,60.0,,5.0,,19.0,299.0,162.0,148.0,289.0,4.0,5.0,1.0,16.0,405.0,1.0,1.0,12.0,8.0,41.0,339.0,2.0,308.0,9.0,5.0,31.0,407.0,,9.0,16.0,29.0,7.0,15.0,0.0,1.0,1.0,,2.0,1.0,,,,5.0,5.0,2.0,2.0,2.0,,,,,,,,,1.0,,,,4.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Cruz Azul,7fm8dugdhdzp2d7ikjlk9lel0,J. Díaz,Defender,37,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,3.0,,,,,1.0,,,,,,,2.0,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Cruz Azul,bwqnc49rbjnyso8sdu3rlhk2x,C. Ebere,Forward,11,4.0,1.0,3.0,3.0,5.0,,10.0,,10.0,6.0,4.0,18.0,5.0,3.0,1.0,1.0,6.0,5.0,1.0,,8.0,18.0,4.0,1.0,,1.0,,,1.0,13.0,9.0,4.0,12.0,,,,1.0,43.0,2.0,,1.0,2.0,11.0,18.0,2.0,13.0,,5.0,5.0,29.0,,,1.0,5.0,1.0,4.0,0.0,1.0,2.0,,1.0,,,,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Cruz Azul,wu6r98yc56njus65pdjmknis,E. Sánchez,Midfielder,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Cruz Azul,bc4lkvpu7xma5dejq23ikv1ed,G. Fernández,Forward,21,29.0,14.0,15.0,6.0,22.0,,29.0,2.0,62.0,26.0,36.0,91.0,20.0,6.0,6.0,6.0,33.0,12.0,21.0,,19.0,78.0,16.0,9.0,23.0,12.0,5.0,6.0,2.0,56.0,41.0,20.0,59.0,,4.0,,1.0,427.0,7.0,8.0,2.0,6.0,39.0,84.0,21.0,61.0,4.0,33.0,23.0,162.0,5.0,1.0,2.0,20.0,4.0,21.0,0.0,2.0,3.0,1.0,9.0,2.0,2.0,,1.0,1.0,1.0,1.0,,,11.0,,,,,,,,,,,4.0,3.0,,,2.0,,,2.0,1.0,,1.0,,1.0,1.0,0.0,,2.0,4.0,,,,,1.0,1.0,,1.0,,,1.0,5.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Cruz Azul,2yb5ohfkaeqz1fj4yecac7tp0,B. Gamboa,Forward,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2026,CF Cruz Azul,5yc9y7f8aoxptz1o4ieu22ezu,A. García,Midfielder,17,7.0,3.0,4.0,4.0,10.0,1.0,34.0,1.0,16.0,6.0,10.0,4.0,43.0,4.0,5.0,5.0,9.0,3.0,6.0,4.0,59.0,180.0,17.0,4.0,74.0,,3.0,,7.0,169.0,49.0,125.0,167.0,1.0,5.0,,1.0,286.0,,,8.0,3.0,12.0,186.0,,174.0,6.0,1.0,12.0,212.0,,2.0,7.0,8.0,4.0,5.0,0.0,3.0,2.0,2.0,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
