liga,temporada,equipo,id,nombre,posicion,dorsal,Duels lost,Tackles Lost,Total Clearances,Aerial Duels won,Yellow Cards,Time Played,Unsuccessful Short Passes,Throw Ins to Own Player,Goals Conceded Outside Box,Assists (Intentional),Unsuccessful Dribbles,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Foul Attempted Tackle,Unsuccessful Passes Opposition Half,Tackles Won,Blocked Shots,Successful Passes Own Half,Substitute On,Key Passes (Attempt Assists),Goals Conceded Inside Box,Substitute Off,Total Fouls Won,Successful Crosses & Corners,Successful Dribbles,Recoveries,Overruns,Throw Ins to Opposition Player,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Leftside Passes,Total Fouls Conceded,Goals Conceded,PutThrough/Blocked Distribution,Duels,Starts,Unsuccessful Launches,Through balls,Aerial Duels lost,Aerial Duels,Total Shots,Total Losses Of Possession,Successful Open Play Passes,Times Tackled,Ground Duels,Successful Crosses open play,Penalty Goals Conceded,Goal Assists,Appearances,Unsuccessful Passes Own Half,Unsuccessful Crosses & Corners,Total Touches In Opposition Box,Backward Passes,Penalties Conceded,Total Tackles,Touches,Interceptions,Successful Short Passes,Successful Passes Opposition Half,Successful Lay-offs,Successful Launches,Total Successful Passes ( Excl Crosses & Corners ) ,Unsuccessful lay-offs,Total Passes,Blocks,Open Play Passes,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Ground Duels lost,Games Played,Rightside Passes,Index,PutThrough/Blocked Distribution Won,Unsuccessful Crosses open play,Ground Duels won,Corners Won,Winning Goal,Right Foot Goals,Goals,Offsides,Left Foot Goals,Hit Woodwork,Headed Goals,Goals from Inside Box,Clean Sheets,Home Goals,Away Goals,Total Red Cards,Goal Kicks,GK Successful Distribution,Straight Red Cards,Goals from Outside Box,Attempts from Set Pieces,Clearances Off the Line,Successful Corners into Box,Foul Won Penalty,Red Cards - 2nd Yellow,Set Pieces Goals,Unsuccessful Corners into Box,Corners Taken (incl short corners),Penalties Taken,Penalty Goals,Handballs conceded,Other Goals,Own Goal Scored,Punches,Saves made - parried,Saves Made,GK Unsuccessful Distribution,Catches,Saves Made from Outside Box,Saves Made from Inside Box,Penalties Faced,Drops,Goalkeeper Smother,Saves made - caught,Last Player Tackle,Second Goal Assists,Penalties Saved,Saves from Penalty,Penalties Off Target,Crosses not Claimed
USA_USL_League_One,2024,Lexington SC,68tqdxlstpilrkvyvdnbhy31l,A. Cerritos,Forward,0,44.0,3.0,4.0,7.0,,889.0,29.0,,3.0,2.0,9.0,88.0,36.0,4.0,33.0,8.0,3.0,116.0,6.0,8.0,13.0,8.0,23.0,1.0,17.0,27.0,,,7.0,7.0,76.0,7.0,16.0,7.0,102.0,10.0,2.0,4.0,14.0,21.0,12.0,75.0,298.0,18.0,81.0,,,2.0,16.0,6.0,3.0,18.0,76.0,,11.0,464.0,3.0,288.0,187.0,11.0,1.0,302.0,,338.0,,333.0,58.0,5.0,14.0,30.0,16.0,98.0,10.0,4.0,3.0,51.0,2.0,1.0,2.0,3.0,,1.0,,,2.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,74x5zysb9qkyyxuha65102z56,D. Chica,Defender,20,11.0,1.0,5.0,4.0,1.0,138.0,8.0,,,,,33.0,14.0,4.0,7.0,,,50.0,2.0,,3.0,1.0,2.0,,,6.0,,1.0,6.0,,21.0,6.0,3.0,1.0,18.0,1.0,2.0,,5.0,9.0,,17.0,64.0,,9.0,,1.0,,3.0,7.0,,,4.0,1.0,1.0,93.0,1.0,61.0,15.0,,3.0,65.0,,79.0,1.0,78.0,7.0,,4.0,6.0,3.0,21.0,10.0,,,3.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,1wcq33p7w71u1mkdk349gicph,J. Corrales,Defender,12,89.0,23.0,63.0,12.0,7.0,1774.0,57.0,107.0,7.0,,6.0,416.0,125.0,23.0,104.0,36.0,2.0,585.0,1.0,9.0,27.0,3.0,14.0,11.0,8.0,73.0,,33.0,68.0,2.0,80.0,35.0,34.0,17.0,182.0,20.0,31.0,,24.0,36.0,2.0,212.0,836.0,13.0,146.0,2.0,1.0,,21.0,51.0,30.0,,117.0,,59.0,1467.0,33.0,840.0,331.0,,4.0,905.0,,1030.0,11.0,954.0,93.0,,65.0,65.0,21.0,417.0,10.0,9.0,15.0,81.0,7.0,0.0,,,1.0,,,,,4.0,,,1.0,,,,,,,7.0,,1.0,,12.0,23.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,1cqnjzgntshx2ag3crh0p2uzu,A. Diouf,Forward,32,96.0,4.0,2.0,12.0,6.0,1670.0,47.0,4.0,5.0,1.0,27.0,104.0,57.0,8.0,54.0,6.0,5.0,141.0,,24.0,27.0,10.0,51.0,6.0,28.0,67.0,5.0,,10.0,19.0,115.0,17.0,32.0,30.0,196.0,20.0,4.0,3.0,27.0,39.0,37.0,150.0,393.0,45.0,157.0,1.0,2.0,4.0,20.0,15.0,12.0,44.0,127.0,,10.0,769.0,13.0,389.0,272.0,6.0,1.0,407.0,1.0,464.0,1.0,448.0,100.0,18.0,18.0,69.0,20.0,118.0,10.0,20.0,1.0,88.0,6.0,2.0,5.0,7.0,6.0,,2.0,2.0,5.0,2.0,3.0,4.0,,,,,2.0,4.0,,3.0,,,,10.0,18.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,6a9s7obrfl3v40jei3wl5tzah,K. Fox,Defender,5,35.0,3.0,58.0,27.0,4.0,1230.0,31.0,5.0,7.0,1.0,,223.0,82.0,5.0,47.0,6.0,,468.0,5.0,1.0,16.0,3.0,7.0,1.0,6.0,50.0,1.0,1.0,51.0,1.0,223.0,11.0,23.0,2.0,84.0,13.0,34.0,,20.0,47.0,2.0,96.0,584.0,2.0,37.0,1.0,,1.0,18.0,36.0,1.0,7.0,36.0,,9.0,842.0,13.0,595.0,145.0,,2.0,612.0,,694.0,11.0,663.0,49.0,1.0,17.0,15.0,18.0,212.0,10.0,1.0,1.0,22.0,,0.0,,1.0,,,,1.0,1.0,3.0,1.0,0.0,,6.0,6.0,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,addushu1i5uqbjpp30b6lt9ii,K. Jackson,Defender,4,1.0,,,,,4.0,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,2.0,,1.0,,,,1.0,,,,,,,2.0,,2.0,1.0,,,2.0,,2.0,,2.0,,,,1.0,1.0,,10.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,afw0d1iesr2uueu8200rbn561,A. Knight,Goalkeeper,13,2.0,,19.0,6.0,3.0,1880.0,7.0,,7.0,,1.0,274.0,163.0,,115.0,2.0,,345.0,,,30.0,,3.0,,,179.0,,,156.0,,163.0,,37.0,,13.0,21.0,92.0,,1.0,7.0,,170.0,228.0,1.0,6.0,,2.0,1.0,21.0,48.0,,,,,2.0,795.0,,321.0,46.0,,21.0,391.0,,554.0,,312.0,11.0,,70.0,1.0,21.0,117.0,10.0,,,5.0,1.0,0.0,,,,,,,,4.0,,,1.0,155.0,244.0,,,,,,,1.0,,,,,,,,,8.0,20.0,73.0,30.0,15.0,24.0,49.0,2.0,1.0,2.0,,,,,,,1.0
USA_USL_League_One,2024,Lexington SC,ae11j4s1qmv2augwuplxgrtka,K. Lacey,Forward,20,17.0,1.0,,2.0,1.0,288.0,13.0,,3.0,,3.0,10.0,13.0,1.0,17.0,2.0,5.0,9.0,7.0,3.0,7.0,1.0,4.0,1.0,2.0,3.0,,,,2.0,9.0,5.0,10.0,7.0,28.0,2.0,,,7.0,9.0,3.0,34.0,38.0,5.0,19.0,1.0,1.0,,9.0,2.0,6.0,18.0,15.0,,3.0,101.0,1.0,38.0,33.0,2.0,,41.0,,54.0,2.0,51.0,11.0,1.0,3.0,10.0,9.0,20.0,10.0,4.0,6.0,9.0,6.0,0.0,1.0,1.0,2.0,,,,1.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,4f03usm5tnljkqleajmz9kmol,C. Lancaster,Forward,17,95.0,,9.0,15.0,1.0,1315.0,40.0,3.0,7.0,,12.0,41.0,45.0,13.0,40.0,5.0,7.0,79.0,1.0,6.0,17.0,10.0,36.0,,13.0,21.0,,,5.0,11.0,42.0,24.0,24.0,10.0,164.0,16.0,2.0,1.0,34.0,49.0,29.0,111.0,149.0,35.0,115.0,,1.0,,17.0,7.0,2.0,23.0,89.0,,5.0,437.0,2.0,183.0,107.0,23.0,,186.0,6.0,231.0,2.0,194.0,69.0,18.0,3.0,61.0,17.0,59.0,10.0,4.0,2.0,54.0,3.0,1.0,6.0,8.0,3.0,2.0,2.0,,3.0,,5.0,3.0,,,,,5.0,12.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,75ya8t62q1sp6ew1nlanfdduy,A. Liadi,Forward,9,91.0,4.0,10.0,29.0,3.0,767.0,44.0,1.0,1.0,1.0,18.0,34.0,46.0,15.0,48.0,6.0,4.0,23.0,6.0,3.0,16.0,4.0,27.0,1.0,6.0,20.0,4.0,,2.0,11.0,40.0,26.0,17.0,17.0,163.0,8.0,1.0,,29.0,58.0,15.0,119.0,79.0,34.0,105.0,1.0,2.0,1.0,14.0,5.0,7.0,41.0,31.0,,10.0,315.0,5.0,90.0,69.0,7.0,,91.0,2.0,137.0,,125.0,72.0,4.0,1.0,62.0,14.0,32.0,10.0,9.0,7.0,43.0,7.0,0.0,2.0,2.0,4.0,,,,2.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,674snor9jgvdclq0zdhpgfvft,D. Loera,Forward,98,7.0,,,,,33.0,2.0,1.0,,,2.0,5.0,3.0,,2.0,1.0,,4.0,3.0,,2.0,1.0,,,4.0,2.0,,,1.0,,4.0,,2.0,,12.0,,1.0,1.0,1.0,1.0,,8.0,11.0,5.0,11.0,,,,3.0,1.0,,,5.0,,1.0,27.0,,11.0,8.0,2.0,,12.0,,15.0,,14.0,5.0,,1.0,6.0,3.0,1.0,10.0,,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,51dxq7xhe6g3ag3vvv83owqju,C. Young,Defender,21,56.0,11.0,55.0,21.0,4.0,1805.0,109.0,132.0,5.0,,10.0,267.0,188.0,4.0,168.0,15.0,,205.0,,12.0,30.0,6.0,11.0,11.0,11.0,53.0,4.0,32.0,79.0,5.0,205.0,7.0,35.0,39.0,125.0,21.0,47.0,,23.0,44.0,8.0,308.0,454.0,17.0,81.0,11.0,3.0,1.0,21.0,63.0,43.0,24.0,160.0,,26.0,1093.0,15.0,441.0,270.0,,5.0,464.0,,652.0,6.0,639.0,69.0,3.0,23.0,33.0,21.0,20.0,10.0,10.0,43.0,48.0,13.0,0.0,1.0,1.0,3.0,,,,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2024,Lexington SC,4i3xdsqgm31lk0gml3086fml0,P. Mané,Midfielder,25,17.0,4.0,7.0,2.0,1.0,343.0,23.0,1.0,,,3.0,29.0,29.0,3.0,18.0,11.0,1.0,64.0,10.0,1.0,10.0,2.0,8.0,,3.0,32.0,,,6.0,2.0,41.0,4.0,10.0,7.0,45.0,3.0,4.0,,3.0,5.0,2.0,45.0,107.0,6.0,40.0,,1.0,,13.0,14.0,3.0,3.0,22.0,,15.0,210.0,5.0,106.0,45.0,,1.0,109.0,,138.0,3.0,136.0,28.0,,3.0,14.0,13.0,46.0,10.0,3.0,3.0,26.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,3grqr9afv6w18043yx4nrpsa2,M. Méndez,Defender,44,76.0,14.0,99.0,36.0,8.0,1596.0,58.0,2.0,6.0,,,371.0,155.0,16.0,98.0,27.0,3.0,587.0,,3.0,28.0,4.0,10.0,,2.0,53.0,,,97.0,3.0,397.0,25.0,34.0,16.0,165.0,19.0,55.0,,39.0,75.0,3.0,173.0,780.0,4.0,90.0,,3.0,,19.0,58.0,1.0,10.0,47.0,1.0,41.0,1220.0,26.0,743.0,222.0,,17.0,809.0,,964.0,15.0,929.0,89.0,,66.0,37.0,19.0,149.0,10.0,12.0,1.0,53.0,,0.0,,,,,,,,3.0,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,e4nu9tdbqlmfyp8g2rkuytmg9,J. Onen,Midfielder,10,20.0,,3.0,4.0,3.0,476.0,25.0,1.0,,,5.0,50.0,33.0,2.0,30.0,4.0,1.0,87.0,3.0,2.0,8.0,4.0,4.0,1.0,5.0,18.0,,,8.0,2.0,52.0,4.0,8.0,4.0,37.0,5.0,2.0,1.0,5.0,9.0,4.0,50.0,164.0,6.0,28.0,1.0,1.0,,8.0,8.0,5.0,5.0,49.0,,4.0,264.0,10.0,161.0,84.0,7.0,1.0,170.0,,203.0,1.0,197.0,17.0,2.0,9.0,15.0,8.0,52.0,10.0,3.0,2.0,13.0,1.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,3w6csiufxqmnjddm91fy4mvpw,A. Patti,Defender,15,1.0,1.0,4.0,1.0,,85.0,2.0,4.0,,,,14.0,11.0,,11.0,,,17.0,2.0,,2.0,1.0,2.0,1.0,,,,1.0,9.0,,,,2.0,,5.0,1.0,6.0,,,1.0,,16.0,19.0,,4.0,,1.0,,3.0,3.0,3.0,,7.0,,1.0,51.0,,20.0,5.0,,1.0,21.0,,32.0,1.0,30.0,4.0,,1.0,1.0,3.0,11.0,10.0,,,3.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,bct55w8vc87m5uvfz0kciyfpw,T. Robertson,Defender,2,43.0,2.0,21.0,12.0,2.0,903.0,46.0,38.0,5.0,,7.0,96.0,67.0,3.0,93.0,10.0,1.0,99.0,12.0,21.0,20.0,6.0,11.0,23.0,4.0,49.0,2.0,6.0,21.0,6.0,55.0,5.0,25.0,9.0,81.0,9.0,15.0,,18.0,30.0,10.0,155.0,230.0,12.0,51.0,13.0,2.0,1.0,21.0,24.0,50.0,8.0,86.0,,12.0,544.0,6.0,221.0,160.0,2.0,2.0,236.0,,303.0,1.0,295.0,38.0,4.0,15.0,25.0,21.0,66.0,10.0,4.0,24.0,26.0,9.0,0.0,,,,,,,,,,,,,,,,3.0,,7.0,,,,19.0,26.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,dgg9cpgyinyhfzqmo5jou89yi,C. Uche,Defender,16,20.0,3.0,38.0,14.0,1.0,794.0,18.0,,3.0,,1.0,98.0,38.0,2.0,17.0,1.0,2.0,237.0,3.0,1.0,13.0,1.0,4.0,,,19.0,,1.0,20.0,2.0,105.0,10.0,16.0,5.0,42.0,8.0,13.0,,9.0,23.0,3.0,42.0,284.0,1.0,19.0,,1.0,,11.0,22.0,1.0,9.0,27.0,1.0,4.0,414.0,6.0,275.0,60.0,,6.0,297.0,,335.0,6.0,322.0,22.0,1.0,22.0,11.0,11.0,105.0,10.0,2.0,1.0,8.0,1.0,0.0,,,1.0,,,,,,,,1.0,4.0,4.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2024,Lexington SC,21e6x1g01njkbvcunz7k2bug9,Y. Yankam,Midfielder,8,72.0,5.0,13.0,12.0,3.0,1267.0,81.0,5.0,7.0,3.0,23.0,180.0,104.0,9.0,98.0,8.0,8.0,180.0,2.0,18.0,14.0,8.0,27.0,4.0,27.0,47.0,2.0,2.0,23.0,6.0,143.0,19.0,21.0,30.0,151.0,15.0,5.0,6.0,11.0,23.0,14.0,182.0,430.0,35.0,128.0,4.0,2.0,3.0,17.0,23.0,17.0,43.0,100.0,,13.0,793.0,23.0,411.0,272.0,24.0,2.0,448.0,,552.0,2.0,530.0,79.0,8.0,37.0,61.0,17.0,129.0,10.0,9.0,17.0,67.0,9.0,1.0,1.0,2.0,3.0,1.0,,,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
