liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Passes Own Half,Successful Short Passes,Unsuccessful Crosses open play,Goal Assists,Shots Off Target (inc woodwork),Duels,Goals from Inside Box,Left Foot Goals,Ground Duels,Second Goal Assists,Successful Long Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Hit Woodwork,Starts,Ground Duels won,Total Fouls Won,Clean Sheets,Aerial Duels,Goals Conceded Inside Box,Total Shots,Aerial Duels lost,Through balls,Yellow Cards,Unsuccessful Short Passes,Total Clearances,PutThrough/Blocked Distribution Won,Substitute Off,Aerial Duels won,Unsuccessful lay-offs,Total Passes,Penalty Goals Conceded,Goals from Outside Box,Total Touches In Opposition Box,Set Pieces Goals,Assists (Intentional),Foul Attempted Tackle,Interceptions,Successful Launches,PutThrough/Blocked Distribution,Foul Won Penalty,Tackles Won,Penalty Goals,Touches,Goals Conceded Outside Box,Time Played,Recoveries,Successful Corners into Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Lay-offs,Successful Open Play Passes,Penalties Taken,Duels won,Leftside Passes,Unsuccessful Passes Opposition Half,Goals,Successful Passes Opposition Half,Successful Passes Own Half,Total Tackles,Unsuccessful Corners into Box,Unsuccessful Long Passes,Backward Passes,Index,Blocked Shots,Times Tackled,Penalties Off Target,Total Losses Of Possession,Successful Crosses & Corners,Unsuccessful Crosses & Corners,Ground Duels lost,Duels lost,Total Fouls Conceded,Successful Dribbles,Shots On Target ( inc goals ),Unsuccessful Launches,Games Played,Successful Crosses open play,Blocks,Offsides,Throw Ins to Own Player,Attempts from Set Pieces,Open Play Passes,Key Passes (Attempt Assists),Tackles Lost,Appearances,Corners Won,Rightside Passes,Corners Taken (incl short corners),Unsuccessful Dribbles,Forward Passes,Home Goals,Away Goals,Winning Goal,Substitute On,Throw Ins to Opposition Player,Clearances Off the Line,Right Foot Goals,Penalties Conceded,GK Successful Distribution,Saves Made from Inside Box,GK Unsuccessful Distribution,Saves Made,Handballs conceded,Straight Red Cards,Total Red Cards,Other Goals,Red Cards - 2nd Yellow,Crosses not Claimed,Last Man Tackle,Goalkeeper Smother,Saves made - caught,Penalties Saved,Penalties Faced,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves from Penalty,Punches,Headed Goals,Own Goal Scored
USA_MLS,2018,Sporting Kansas City,8s3wdh90e2vphtrncruqfscet,Emiliano Amor,Defender,22,7.0,118.0,,,1.0,41.0,,,20.0,,15.0,7.0,37.0,,3.0,13.0,2.0,1.0,21.0,3.0,1.0,11.0,,1.0,21.0,17.0,1.0,,10.0,,170.0,1.0,,1.0,,,1.0,14.0,1.0,1.0,,6.0,,229.0,4.0,332.0,20.0,,133.0,,130.0,,23.0,31.0,30.0,,51.0,82.0,9.0,,16.0,6.0,37.0,1.0,,,41.0,,,7.0,18.0,2.0,2.0,,2.0,5.0,,5.0,,,,166.0,3.0,3.0,5.0,,59.0,,1.0,74.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Sporting Kansas City,5ulmvt2y2v42prk4kdadcdyp5,K. Belmar,Forward,90,,10.0,3.0,,2.0,13.0,,,5.0,,1.0,2.0,4.0,,,1.0,1.0,,8.0,,2.0,4.0,,,4.0,,,,4.0,,15.0,,,5.0,,,1.0,,,,,,,28.0,2.0,65.0,3.0,,11.0,,11.0,,5.0,3.0,7.0,,10.0,1.0,,,,2.0,38.0,,,,13.0,,3.0,4.0,8.0,2.0,1.0,,,4.0,,,,,,15.0,1.0,,4.0,,6.0,,,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Sporting Kansas City,3zvj76iwkxqp853t8sjt58t1,M. Besler,Defender,5,93.0,1814.0,1.0,2.0,3.0,253.0,,,92.0,1.0,211.0,37.0,313.0,,35.0,46.0,17.0,13.0,161.0,28.0,3.0,63.0,2.0,3.0,169.0,161.0,12.0,1.0,98.0,,2338.0,4.0,,5.0,,2.0,13.0,57.0,30.0,20.0,,13.0,,2717.0,9.0,3105.0,174.0,,2025.0,2.0,1979.0,,144.0,327.0,221.0,,796.0,1230.0,25.0,,144.0,68.0,68.0,,,,341.0,1.0,1.0,46.0,109.0,24.0,5.0,,56.0,35.0,1.0,24.0,,16.0,,2286.0,10.0,12.0,35.0,3.0,977.0,,2.0,966.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Sporting Kansas City,3haxsyfrccsgw6x5jgbwdjze,G. Busio,Forward,13,1.0,78.0,,1.0,6.0,16.0,1.0,1.0,12.0,,3.0,1.0,14.0,1.0,1.0,6.0,2.0,1.0,4.0,1.0,7.0,3.0,,,14.0,2.0,1.0,,1.0,,95.0,,,8.0,,1.0,1.0,,,5.0,,3.0,,132.0,,153.0,8.0,,81.0,,81.0,,7.0,11.0,15.0,1.0,61.0,20.0,4.0,2.0,,21.0,97.0,1.0,,,27.0,,2.0,6.0,9.0,1.0,,1.0,,7.0,,,,,,95.0,2.0,1.0,7.0,3.0,33.0,2.0,,30.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Sporting Kansas City,93455tpsmcddxazi8je6f5lud,Y. Croizet,Midfielder,10,21.0,532.0,33.0,3.0,26.0,248.0,2.0,,209.0,,37.0,27.0,138.0,1.0,20.0,99.0,17.0,1.0,39.0,18.0,40.0,12.0,2.0,2.0,110.0,9.0,13.0,15.0,27.0,,707.0,2.0,1.0,68.0,,1.0,18.0,10.0,1.0,26.0,,30.0,,1103.0,9.0,1699.0,122.0,1.0,569.0,30.0,551.0,,126.0,171.0,151.0,3.0,430.0,152.0,42.0,1.0,28.0,175.0,51.0,9.0,,,301.0,13.0,34.0,110.0,122.0,26.0,40.0,14.0,10.0,36.0,12.0,,2.0,14.0,1.0,689.0,28.0,12.0,36.0,19.0,203.0,3.0,20.0,158.0,,,,16.0,8.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Sporting Kansas City,a9lytq2ddavywxo7ib8uzbj6x,E. Dick,Goalkeeper,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Sporting Kansas City,79pboh9mzuchik3r2027wntgp,A. Đidić,Defender,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Sporting Kansas City,16dmszlgoxqwzncidglrv9j9x,R. Espinoza,Midfielder,17,52.0,1260.0,23.0,6.0,26.0,408.0,1.0,3.0,316.0,3.0,181.0,43.0,317.0,3.0,36.0,161.0,55.0,10.0,92.0,31.0,38.0,42.0,6.0,9.0,241.0,24.0,31.0,6.0,50.0,2.0,1758.0,5.0,2.0,66.0,,2.0,46.0,55.0,1.0,58.0,,55.0,,2284.0,12.0,3185.0,223.0,,1441.0,43.0,1417.0,,211.0,694.0,288.0,3.0,995.0,450.0,86.0,,76.0,239.0,56.0,11.0,,,449.0,4.0,23.0,155.0,197.0,71.0,22.0,12.0,15.0,36.0,4.0,4.0,1.0,16.0,,1733.0,56.0,31.0,36.0,14.0,326.0,,24.0,499.0,,,,,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
USA_MLS,2018,Sporting Kansas City,774fgdux4lyp6ee3h3e4rhvit,B. Evans,Defender,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2018,Sporting Kansas City,ar5egjfxvgref6nzy4onfmsid,Gerso,Forward,12,18.0,342.0,47.0,4.0,12.0,207.0,6.0,5.0,184.0,1.0,7.0,23.0,91.0,,17.0,77.0,28.0,5.0,23.0,16.0,33.0,19.0,1.0,1.0,86.0,5.0,10.0,6.0,4.0,2.0,440.0,2.0,,138.0,,3.0,15.0,16.0,1.0,36.0,1.0,15.0,,824.0,7.0,1623.0,75.0,3.0,349.0,6.0,343.0,,81.0,88.0,120.0,6.0,296.0,67.0,24.0,,5.0,172.0,83.0,8.0,,,267.0,14.0,47.0,107.0,126.0,32.0,25.0,21.0,,33.0,11.0,3.0,7.0,21.0,,434.0,22.0,9.0,33.0,25.0,112.0,5.0,24.0,68.0,,,,16.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
