liga,temporada,equipo,id,nombre,posicion,dorsal,Tackles Won,Straight Red Cards,Total Shots,Aerial Duels won,Successful Passes Opposition Half,Tackles Lost,Unsuccessful Short Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals Conceded Inside Box,Successful Passes Own Half,Successful Open Play Passes,Unsuccessful Launches,Unsuccessful Long Passes,Clean Sheets,Games Played,Total Clearances,Unsuccessful Crosses & Corners,Touches,Aerial Duels,Successful Crosses & Corners,Recoveries,Unsuccessful Crosses open play,Successful Crosses open play,Aerial Duels lost,Ground Duels won,Unsuccessful Dribbles,PutThrough/Blocked Distribution Won,Total Tackles,Throw Ins to Opposition Player,Red Cards - 2nd Yellow,Foul Attempted Tackle,Ground Duels,Index,Shots Off Target (inc woodwork),Blocks,Duels lost,Ground Duels lost,Successful Short Passes,Total Fouls Won,Duels won,Rightside Passes,Duels,Successful Long Passes,PutThrough/Blocked Distribution,Penalties Conceded,Goals Conceded Outside Box,Total Successful Passes ( Excl Crosses & Corners ) ,Successful Launches,Goals Conceded,Total Passes,Total Losses Of Possession,Substitute On,Total Fouls Conceded,Times Tackled,Total Touches In Opposition Box,Substitute Off,Interceptions,Appearances,Time Played,Backward Passes,Starts,Total Red Cards,Forward Passes,Throw Ins to Own Player,Leftside Passes,Unsuccessful Passes Own Half,Open Play Passes,Penalty Goals Conceded,Yellow Cards,Clearances Off the Line,Winning Goal,Through balls,Unsuccessful Corners into Box,Goals,Offsides,Right Foot Goals,Corners Taken (incl short corners),Shots On Target ( inc goals ),Attempts from Set Pieces,Goals from Inside Box,Successful Corners into Box,Blocked Shots,Successful Dribbles,Second Goal Assists,Handballs conceded,Goal Assists,Corners Won,Hit Woodwork,Assists (Intentional),Goals from Outside Box,Penalties Taken,Successful Lay-offs,Set Pieces Goals,Home Goals,Away Goals,Headed Goals,Unsuccessful lay-offs,Own Goal Scored,Left Foot Goals,GK Successful Distribution,Drops,Punches,Saves Made,GK Unsuccessful Distribution,Saves made - parried,Saves made - caught,Saves Made from Outside Box,Goal Kicks,Catches,Saves Made from Inside Box,Foul Won Penalty,Penalties Faced,Goalkeeper Smother,Penalty Goals,Saves from Penalty,Penalties Saved,Last Man Tackle,Crosses not Claimed,Penalties Off Target,Other Goals
USA_USL_League_One,2021,Fort Lauderdale CF,ec446nzoxr73p0h8dbuopjmcp,M. Curry,Forward,9,2.0,,33.0,4.0,131.0,1.0,58.0,17.0,66.0,63.0,30.0,69.0,175.0,1.0,5.0,1.0,23.0,2.0,16.0,452.0,25.0,3.0,38.0,16.0,3.0,21.0,29.0,16.0,3.0,3.0,,,3.0,75.0,10.0,10.0,,67.0,46.0,190.0,15.0,33.0,69.0,100.0,7.0,11.0,,5.0,197.0,,35.0,260.0,151.0,3.0,13.0,28.0,92.0,5.0,2.0,23.0,1844.0,79.0,20.0,,41.0,3.0,71.0,13.0,238.0,4.0,1.0,,1.0,1.0,,8.0,37.0,5.0,,23.0,,8.0,,12.0,11.0,,1.0,5.0,16.0,1.0,4.0,,,8.0,,5.0,3.0,1.0,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,7ey36fzfv9qmuxhswgnvehilm,V. Evans,Midfielder,8,21.0,,29.0,11.0,189.0,2.0,63.0,6.0,74.0,73.0,28.0,123.0,308.0,5.0,10.0,,21.0,13.0,19.0,684.0,27.0,2.0,69.0,19.0,2.0,16.0,66.0,20.0,17.0,23.0,,,9.0,144.0,10.0,14.0,2.0,94.0,78.0,292.0,14.0,77.0,90.0,171.0,18.0,23.0,1.0,4.0,310.0,,32.0,383.0,189.0,5.0,15.0,44.0,54.0,10.0,19.0,21.0,1455.0,131.0,16.0,,75.0,6.0,87.0,18.0,381.0,4.0,3.0,,0.0,2.0,,4.0,9.0,2.0,,15.0,,4.0,,6.0,29.0,1.0,2.0,2.0,14.0,,2.0,,,3.0,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,8ffa73zkh1i0ce1cqu0sqxous,P. Faife,Midfielder,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,1vnfc466lc01fdfhyvzt8fhii,S. Guediri,Defender,35,1.0,,1.0,2.0,29.0,,5.0,2.0,7.0,7.0,2.0,6.0,34.0,,2.0,,2.0,,,55.0,2.0,,5.0,,,,4.0,,1.0,1.0,1.0,,,7.0,10.0,1.0,,3.0,3.0,35.0,,6.0,10.0,9.0,,1.0,,,35.0,,2.0,42.0,12.0,,,2.0,3.0,2.0,1.0,2.0,72.0,8.0,2.0,,11.0,,13.0,,41.0,1.0,,,0.0,1.0,,,,,,,,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,e9yysw81tkjbyf7shatqlbskq,D. Hardin,Midfielder,12,9.0,,5.0,,76.0,3.0,23.0,5.0,24.0,27.0,11.0,47.0,117.0,1.0,4.0,,15.0,2.0,3.0,221.0,3.0,3.0,28.0,3.0,3.0,3.0,15.0,,7.0,12.0,,,3.0,35.0,10.0,4.0,,23.0,20.0,109.0,1.0,15.0,48.0,38.0,11.0,12.0,,1.0,120.0,2.0,12.0,147.0,51.0,7.0,6.0,3.0,16.0,7.0,2.0,15.0,582.0,26.0,8.0,,31.0,1.0,42.0,6.0,144.0,2.0,1.0,,0.0,,,1.0,2.0,,,1.0,,1.0,,4.0,2.0,,,1.0,2.0,,1.0,,,2.0,,1.0,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,bzwv4zez99qi6jfamw5ot54dm,E. Hardin,Defender,5,7.0,,8.0,23.0,224.0,6.0,64.0,2.0,76.0,140.0,31.0,884.0,1092.0,38.0,76.0,1.0,19.0,51.0,,1412.0,46.0,1.0,97.0,,1.0,23.0,21.0,2.0,4.0,13.0,,,7.0,48.0,10.0,6.0,13.0,50.0,27.0,1034.0,6.0,44.0,602.0,94.0,73.0,10.0,,4.0,1107.0,5.0,35.0,1247.0,162.0,,16.0,3.0,11.0,,26.0,19.0,1710.0,68.0,19.0,,379.0,1.0,198.0,64.0,1231.0,2.0,2.0,,0.0,1.0,,1.0,1.0,,,2.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,4v13dz2g71gh5i527t347shyh,S. Hundal,Forward,10,6.0,,36.0,25.0,139.0,6.0,88.0,17.0,80.0,92.0,29.0,100.0,188.0,1.0,4.0,1.0,27.0,6.0,5.0,607.0,81.0,,34.0,5.0,,56.0,61.0,17.0,9.0,12.0,1.0,,10.0,136.0,10.0,17.0,3.0,131.0,75.0,236.0,40.0,86.0,70.0,217.0,3.0,22.0,,6.0,239.0,1.0,35.0,331.0,203.0,5.0,32.0,44.0,75.0,12.0,,27.0,1882.0,123.0,22.0,,86.0,3.0,52.0,17.0,279.0,2.0,5.0,,4.0,3.0,,11.0,3.0,8.0,,19.0,,8.0,,5.0,9.0,,2.0,3.0,14.0,1.0,1.0,3.0,1.0,13.0,,5.0,6.0,,8.0,,3.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,3qk54tml31oym0ifp5h9fl5ka,R. Ibarra,Midfielder,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,51dxq7xhe6g3ag3vvv83owqju,C. Young,Defender,19,9.0,,1.0,9.0,169.0,10.0,74.0,12.0,94.0,119.0,19.0,191.0,341.0,30.0,45.0,2.0,16.0,40.0,25.0,823.0,23.0,9.0,63.0,25.0,9.0,14.0,30.0,13.0,7.0,19.0,21.0,,7.0,66.0,10.0,,3.0,50.0,36.0,325.0,5.0,39.0,13.0,89.0,26.0,23.0,,3.0,351.0,3.0,22.0,470.0,209.0,2.0,8.0,18.0,18.0,3.0,27.0,16.0,1198.0,94.0,14.0,,200.0,118.0,163.0,50.0,459.0,,2.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,6.0,,,2.0,7.0,,2.0,,,,,1.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,3tb7ycl6z32sevjo8rxa590,A. Mabika,Defender,4,16.0,,5.0,25.0,208.0,8.0,49.0,1.0,48.0,79.0,17.0,533.0,723.0,11.0,30.0,2.0,14.0,58.0,,990.0,42.0,1.0,83.0,,1.0,17.0,48.0,2.0,4.0,24.0,,,3.0,64.0,10.0,3.0,15.0,33.0,16.0,689.0,11.0,73.0,240.0,106.0,51.0,5.0,1.0,5.0,740.0,3.0,22.0,819.0,90.0,,10.0,3.0,7.0,,14.0,14.0,1260.0,47.0,14.0,,314.0,1.0,218.0,31.0,802.0,4.0,3.0,,0.0,,,,,,,2.0,,,,,14.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,3grqr9afv6w18043yx4nrpsa2,M. Méndez,Defender,17,28.0,,10.0,19.0,204.0,12.0,55.0,,80.0,139.0,29.0,718.0,887.0,52.0,84.0,3.0,18.0,54.0,,1293.0,53.0,,95.0,,,34.0,62.0,1.0,7.0,40.0,,,10.0,95.0,10.0,6.0,12.0,67.0,33.0,846.0,16.0,81.0,227.0,148.0,76.0,11.0,1.0,3.0,922.0,7.0,32.0,1061.0,153.0,,18.0,6.0,18.0,2.0,39.0,18.0,1596.0,61.0,18.0,,381.0,4.0,392.0,59.0,1024.0,4.0,4.0,,0.0,,,2.0,,,,4.0,,2.0,,2.0,6.0,,,,1.0,,,,,,,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,ebe69flqpiphfsdn7z5tkg8b8,L. Natoli,Goalkeeper,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,e076q290ab1o6qz9vthl2c0a2,H. Neville,Midfielder,6,20.0,,6.0,1.0,324.0,15.0,89.0,20.0,142.0,150.0,31.0,347.0,630.0,17.0,61.0,2.0,21.0,18.0,38.0,1105.0,16.0,13.0,81.0,25.0,4.0,15.0,69.0,10.0,6.0,35.0,2.0,,18.0,126.0,10.0,4.0,6.0,72.0,57.0,594.0,23.0,70.0,167.0,142.0,64.0,25.0,,4.0,658.0,2.0,35.0,808.0,240.0,,21.0,19.0,8.0,1.0,12.0,21.0,1815.0,118.0,21.0,,235.0,51.0,288.0,46.0,779.0,5.0,7.0,,0.0,3.0,8.0,,,,19.0,2.0,1.0,,8.0,3.0,11.0,,,1.0,11.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,f472o0229a6xev8qudf1tyf6y,F. Nodarse,Defender,13,,,5.0,5.0,37.0,3.0,10.0,,12.0,18.0,5.0,156.0,192.0,4.0,8.0,,6.0,18.0,,255.0,10.0,,16.0,,,5.0,4.0,,,3.0,,,1.0,8.0,10.0,5.0,2.0,9.0,4.0,179.0,1.0,9.0,50.0,18.0,14.0,,,2.0,193.0,2.0,7.0,211.0,21.0,3.0,3.0,,8.0,,6.0,6.0,274.0,13.0,3.0,,61.0,1.0,87.0,6.0,210.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,7t8o8pe93me2pef74vw21nr6y,J. Penn,Forward,16,4.0,,10.0,2.0,91.0,4.0,39.0,5.0,37.0,45.0,11.0,32.0,119.0,2.0,6.0,,10.0,4.0,10.0,284.0,7.0,2.0,23.0,7.0,2.0,5.0,21.0,14.0,7.0,8.0,,,3.0,51.0,10.0,2.0,,35.0,30.0,113.0,5.0,23.0,37.0,58.0,8.0,17.0,,2.0,121.0,,13.0,166.0,96.0,,3.0,24.0,21.0,5.0,8.0,10.0,821.0,39.0,10.0,,49.0,4.0,41.0,18.0,164.0,1.0,1.0,,0.0,2.0,2.0,2.0,2.0,,3.0,8.0,,2.0,,3.0,8.0,,,1.0,7.0,,1.0,,,2.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,crh262q2fmsicdmzuolbmvfje,R. Poplawski,Midfielder,34,23.0,,9.0,18.0,364.0,16.0,88.0,12.0,94.0,124.0,20.0,489.0,820.0,11.0,36.0,2.0,23.0,14.0,4.0,1217.0,26.0,1.0,135.0,4.0,1.0,8.0,75.0,8.0,19.0,39.0,,,25.0,163.0,10.0,7.0,8.0,96.0,88.0,780.0,17.0,93.0,270.0,189.0,72.0,35.0,1.0,6.0,852.0,1.0,26.0,976.0,178.0,7.0,42.0,22.0,6.0,8.0,31.0,23.0,1586.0,133.0,16.0,,264.0,,309.0,34.0,941.0,1.0,8.0,,0.0,4.0,,,,,,2.0,,,,6.0,19.0,,2.0,1.0,2.0,,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,75uvtneiiwunxm3cepwgy7zoq,F. Raggio,Midfielder,21,,,3.0,,9.0,1.0,1.0,,3.0,3.0,,3.0,11.0,2.0,2.0,,4.0,,2.0,28.0,,1.0,1.0,2.0,,,2.0,1.0,,1.0,1.0,,1.0,6.0,10.0,3.0,,4.0,4.0,8.0,,2.0,1.0,6.0,3.0,1.0,,,11.0,1.0,,14.0,10.0,4.0,2.0,2.0,2.0,,,4.0,30.0,3.0,,,4.0,,6.0,2.0,14.0,,,,0.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,55y26r9mz105vrqmnq739l62,D. Reyes,Midfielder,26,3.0,,5.0,1.0,61.0,2.0,11.0,3.0,15.0,13.0,2.0,11.0,70.0,,2.0,,11.0,1.0,4.0,152.0,3.0,1.0,16.0,1.0,,2.0,22.0,7.0,4.0,5.0,,,7.0,51.0,10.0,5.0,,31.0,29.0,67.0,9.0,23.0,18.0,54.0,4.0,5.0,,,71.0,,2.0,84.0,40.0,11.0,9.0,14.0,7.0,,2.0,11.0,166.0,21.0,,,26.0,2.0,19.0,2.0,83.0,1.0,1.0,,0.0,1.0,2.0,,,,4.0,,,,1.0,,8.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,4zeqf25yi2qx9mbv6rqh1i9cl,B. Rosales,Defender,2,9.0,,2.0,9.0,197.0,9.0,58.0,9.0,72.0,90.0,19.0,335.0,518.0,18.0,32.0,1.0,16.0,17.0,13.0,844.0,21.0,3.0,78.0,13.0,3.0,12.0,37.0,8.0,7.0,18.0,13.0,,6.0,70.0,10.0,2.0,6.0,45.0,33.0,480.0,10.0,46.0,41.0,91.0,49.0,12.0,,5.0,529.0,1.0,24.0,619.0,143.0,5.0,9.0,11.0,5.0,2.0,17.0,16.0,1088.0,111.0,11.0,,193.0,67.0,274.0,31.0,606.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,9.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,6rf06scmlaprgplvvw0oyb9ck,D. Ruíz,Midfielder,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,6sfhhmpf34kha1igwfrpzs8ru,J. Saavedra,Midfielder,14,2.0,,2.0,2.0,38.0,1.0,17.0,3.0,20.0,27.0,7.0,56.0,90.0,5.0,10.0,1.0,9.0,2.0,1.0,166.0,4.0,,23.0,1.0,,2.0,11.0,1.0,5.0,3.0,,,1.0,22.0,10.0,1.0,3.0,13.0,11.0,90.0,7.0,13.0,36.0,26.0,4.0,8.0,,2.0,94.0,1.0,9.0,121.0,36.0,6.0,3.0,2.0,4.0,2.0,9.0,9.0,372.0,21.0,3.0,,34.0,,30.0,8.0,117.0,,1.0,,0.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2021,Fort Lauderdale CF,36nlk9spjf591wxuzvimi0eay,B. Taghvai-Najib,Midfielder,15,7.0,,7.0,4.0,163.0,7.0,59.0,5.0,64.0,76.0,14.0,110.0,264.0,4.0,17.0,,21.0,7.0,10.0,465.0,17.0,,53.0,6.0,,13.0,29.0,4.0,10.0,14.0,1.0,,11.0,77.0,10.0,5.0,,61.0,48.0,254.0,13.0,33.0,109.0,94.0,19.0,22.0,,2.0,273.0,2.0,16.0,349.0,113.0,13.0,14.0,18.0,14.0,7.0,6.0,21.0,902.0,68.0,8.0,,76.0,3.0,96.0,22.0,340.0,3.0,2.0,,0.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,,1.0,,3.0,3.0,,,1.0,4.0,,,,,3.0,,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
