liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Dribbles,Yellow Cards,Duels,Successful Passes Opposition Half,Total Clearances,Unsuccessful Short Passes,Goals Conceded Inside Box,GK Successful Distribution,Tackles Lost,Unsuccessful Crosses & Corners,Aerial Duels,Times Tackled,Blocked Shots,Total Shots,Throw Ins to Own Player,Forward Passes,Starts,Blocks,Shots On Target ( inc goals ),Rightside Passes,Foul Attempted Tackle,Appearances,Successful Crosses open play,Successful Launches,Total Tackles,Tackles Won,Backward Passes,Unsuccessful Long Passes,Unsuccessful Crosses open play,Total Successful Passes ( Excl Crosses & Corners ) ,Index,Total Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Passes Own Half,Clearances Off the Line,PutThrough/Blocked Distribution,Total Fouls Won,Ground Duels lost,Goals Conceded,Successful Passes Own Half,Duels lost,Shots Off Target (inc woodwork),Clean Sheets,Last Player Tackle,Ground Duels,Touches,Unsuccessful Launches,Interceptions,Successful Long Passes,Total Touches In Opposition Box,PutThrough/Blocked Distribution Won,Goal Kicks,Ground Duels won,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Aerial Duels won,Games Played,Successful Crosses & Corners,Duels won,Total Fouls Conceded,Aerial Duels lost,Substitute On,Penalty Goals Conceded,Open Play Passes,Leftside Passes,Key Passes (Attempt Assists),Time Played,Successful Short Passes,Total Losses Of Possession,Successful Open Play Passes,Recoveries,Goals Conceded Outside Box,Throw Ins to Opposition Player,Winning Goal,Goal Assists,Through balls,Left Foot Goals,Goals from Inside Box,Successful Lay-offs,Second Goal Assists,Goals from Outside Box,Goals,Successful Corners into Box,Penalties Taken,Right Foot Goals,Assists (Intentional),Unsuccessful Corners into Box,Penalty Goals,Unsuccessful lay-offs,Attempts from Set Pieces,Hit Woodwork,Substitute Off,Overruns,Corners Taken (incl short corners),Corners Won,Home Goals,Away Goals,Offsides,Saves made - caught,GK Unsuccessful Distribution,Saves Made from Inside Box,Catches,Saves Made,Saves Made from Outside Box,Punches,Handballs conceded,Penalties Conceded,Foul Won Penalty,Headed Goals,Total Red Cards,Red Cards - 2nd Yellow,Saves made - parried,Straight Red Cards,Drops,Saves from Penalty,Goalkeeper Smother,Penalties Faced,Penalties Saved,Crosses not Claimed,Own Goal Scored,Other Goals,Penalties Off Target,Set Pieces Goals
USA_MLS,2024,San Jose Earthquakes,b2yw8njm177xgsemeokdlxv4l,Carlos Akapo,Defender,29,12.0,7.0,229.0,306.0,58.0,125.0,32.0,,26.0,18.0,71.0,23.0,3.0,7.0,129.0,336.0,20.0,5.0,3.0,50.0,11.0,21.0,5.0,5.0,52.0,26.0,139.0,35.0,18.0,687.0,19.0,847.0,160.0,70.0,,42.0,33.0,63.0,39.0,386.0,95.0,4.0,,,158.0,1325.0,19.0,32.0,37.0,15.0,13.0,,95.0,10.0,108.0,39.0,21.0,5.0,134.0,21.0,32.0,1.0,6.0,823.0,322.0,8.0,1605.0,650.0,243.0,664.0,96.0,7.0,19.0,0.0,1.0,,,,2.0,1.0,,,,,,1.0,,,1.0,,,6.0,2.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,San Jose Earthquakes,2jwbnsl7zicnbgutmpop29d61,M. Baldisimo,Midfielder,55,,,9.0,3.0,2.0,,1.0,,4.0,1.0,1.0,,,,,2.0,,,,1.0,2.0,2.0,,,4.0,,1.0,,1.0,6.0,10.0,6.0,,,,,,4.0,1.0,3.0,5.0,,,,8.0,15.0,,2.0,,1.0,,,4.0,,1.0,,2.0,,4.0,2.0,1.0,2.0,,6.0,2.0,,23.0,6.0,1.0,6.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,San Jose Earthquakes,ei1xwfu1blceujrbuqbw8xi7e,T. Beason,Defender,15,2.0,1.0,99.0,128.0,98.0,51.0,38.0,2.0,11.0,3.0,60.0,2.0,1.0,5.0,16.0,286.0,17.0,23.0,1.0,303.0,3.0,26.0,1.0,7.0,18.0,7.0,34.0,71.0,3.0,634.0,11.0,756.0,122.0,46.0,2.0,11.0,14.0,10.0,47.0,507.0,36.0,4.0,1.0,1.0,39.0,1008.0,45.0,17.0,62.0,16.0,8.0,2.0,29.0,2.0,79.0,34.0,26.0,1.0,63.0,3.0,26.0,9.0,5.0,733.0,133.0,5.0,1621.0,572.0,142.0,616.0,58.0,9.0,4.0,0.0,,1.0,,,1.0,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_MLS,2024,San Jose Earthquakes,a5zvb5q87awncgadmlqd0sm0a,O. Bouda,Forward,17,4.0,1.0,51.0,44.0,6.0,13.0,8.0,,1.0,5.0,16.0,7.0,1.0,9.0,1.0,11.0,3.0,,3.0,27.0,5.0,12.0,,,3.0,2.0,33.0,4.0,5.0,75.0,1.0,92.0,17.0,2.0,,4.0,6.0,22.0,10.0,31.0,32.0,6.0,,,35.0,162.0,1.0,1.0,1.0,14.0,2.0,,13.0,3.0,20.0,6.0,12.0,,19.0,15.0,10.0,9.0,,84.0,21.0,1.0,369.0,74.0,45.0,68.0,11.0,2.0,,0.0,,,1.0,1.0,9.0,,,1.0,,,,,,,2.0,,,3.0,,,2.0,1.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2024,San Jose Earthquakes,8jcuunhako2i9ynmp8v3w2eax,Vítor Costa,Defender,94,13.0,7.0,271.0,311.0,81.0,116.0,44.0,,38.0,28.0,65.0,18.0,7.0,13.0,114.0,313.0,22.0,7.0,3.0,353.0,20.0,29.0,6.0,8.0,81.0,43.0,166.0,72.0,28.0,671.0,11.0,859.0,188.0,69.0,1.0,51.0,35.0,78.0,52.0,366.0,109.0,10.0,1.0,,206.0,1418.0,40.0,28.0,37.0,43.0,22.0,,128.0,6.0,147.0,34.0,29.0,6.0,162.0,30.0,31.0,7.0,4.0,829.0,27.0,11.0,2104.0,634.0,279.0,642.0,97.0,8.0,24.0,0.0,3.0,,2.0,2.0,2.0,,,2.0,,,,3.0,,,,,1.0,8.0,,,12.0,1.0,1.0,4.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,San Jose Earthquakes,6a6mbb6e462y31yyfprw3br3d,J. Ebobisse,Forward,11,13.0,,172.0,258.0,13.0,102.0,41.0,,3.0,7.0,71.0,38.0,8.0,37.0,1.0,108.0,25.0,1.0,17.0,115.0,4.0,31.0,2.0,,10.0,7.0,163.0,7.0,7.0,414.0,13.0,523.0,109.0,19.0,,27.0,27.0,51.0,48.0,158.0,90.0,20.0,,,101.0,776.0,,6.0,24.0,66.0,10.0,,50.0,13.0,97.0,32.0,31.0,2.0,82.0,12.0,39.0,6.0,4.0,461.0,137.0,24.0,1947.0,390.0,200.0,352.0,39.0,7.0,,2.0,1.0,2.0,5.0,6.0,39.0,,,6.0,,1.0,1.0,1.0,,1.0,8.0,1.0,,23.0,,,8.0,4.0,2.0,3.0,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,
USA_MLS,2024,San Jose Earthquakes,d4wt4sy8lg2h7cr3n6yl15vpx,C. Espinoza,Midfielder,10,54.0,5.0,311.0,702.0,28.0,219.0,63.0,,19.0,239.0,37.0,80.0,19.0,46.0,39.0,305.0,34.0,1.0,24.0,120.0,30.0,34.0,42.0,3.0,40.0,21.0,312.0,39.0,119.0,869.0,12.0,1127.0,258.0,63.0,,118.0,24.0,156.0,74.0,259.0,185.0,22.0,,,274.0,2004.0,14.0,18.0,39.0,98.0,37.0,,118.0,44.0,434.0,8.0,34.0,92.0,126.0,41.0,29.0,,6.0,1095.0,390.0,79.0,2978.0,830.0,674.0,840.0,117.0,11.0,1.0,2.0,12.0,8.0,1.0,3.0,39.0,1.0,1.0,4.0,41.0,,3.0,11.0,101.0,,10.0,10.0,2.0,10.0,8.0,161.0,47.0,2.0,2.0,9.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,
USA_MLS,2024,San Jose Earthquakes,8ls8npa774mbrxje10ff46sb9,C. Gruezo,Midfielder,7,8.0,9.0,186.0,293.0,35.0,72.0,37.0,,26.0,3.0,22.0,9.0,4.0,14.0,2.0,239.0,23.0,1.0,2.0,269.0,35.0,24.0,,9.0,53.0,27.0,84.0,37.0,3.0,695.0,12.0,804.0,109.0,45.0,,26.0,12.0,92.0,44.0,402.0,101.0,12.0,2.0,,164.0,1037.0,17.0,28.0,65.0,3.0,17.0,,72.0,1.0,67.0,13.0,24.0,,85.0,59.0,9.0,1.0,5.0,774.0,212.0,8.0,1978.0,630.0,139.0,667.0,114.0,7.0,,0.0,,,,,6.0,,,,,,,,,,,,,9.0,,,3.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,
USA_MLS,2024,San Jose Earthquakes,4ss487gmb4rf044t895o21xm2,J. Jackson,Goalkeeper,98,,,1.0,7.0,1.0,1.0,9.0,35.0,,,,,,,,39.0,3.0,,,22.0,,3.0,,4.0,1.0,1.0,,24.0,,59.0,18.0,84.0,25.0,5.0,,,,,9.0,52.0,,,,,1.0,114.0,12.0,,11.0,,,30.0,1.0,,20.0,,3.0,,1.0,,,,,42.0,23.0,,270.0,48.0,25.0,34.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,7.0,1.0,9.0,2.0,,,,,,,,2.0,,1.0,,1.0,,,,,,,
USA_MLS,2024,San Jose Earthquakes,92tu9nrx4fvg495ax3iiwfsic,P. Judd,Forward,19,2.0,4.0,91.0,39.0,2.0,40.0,22.0,,3.0,6.0,40.0,12.0,2.0,16.0,1.0,31.0,6.0,1.0,8.0,25.0,10.0,26.0,1.0,1.0,5.0,2.0,41.0,1.0,6.0,79.0,12.0,120.0,41.0,10.0,,14.0,14.0,30.0,26.0,41.0,57.0,8.0,,,51.0,226.0,,1.0,4.0,34.0,10.0,,21.0,8.0,37.0,13.0,26.0,1.0,34.0,16.0,27.0,20.0,3.0,91.0,23.0,8.0,705.0,75.0,82.0,50.0,10.0,4.0,,0.0,,,,1.0,5.0,,,1.0,,,1.0,,,,2.0,,,5.0,1.0,,6.0,1.0,0.0,6.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,
