liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,Spokane Velocity FC,c4vss7v8yi62e13rxxnilsgrt,I. Jome,Defender,15,36.0,18.0,18.0,23.0,81.0,158.0,125.0,65.0,60.0,98.0,10.0,23.0,2.0,14.0,12.0,1.0,89.0,47.0,42.0,10.0,99.0,2.0,350.0,1.0,,,75.0,26.0,8.0,47.0,,74.0,6.0,10.0,13.0,2.0,7.0,285.0,169.0,121.0,280.0,10.0,,1188.0,23.0,,18.0,19.0,141.0,352.0,14.0,287.0,15.0,41.0,65.0,571.0,11.0,9.0,69.0,56.0,1.0,2.0,0.0,0.0,9.0,3.0,10.0,63.0,2.0,2.0,1.0,,8.0,2.0,8.0,13.0,,9.0,11.0,1.0,14.0,,25.0,25.0,5.0,21.0,,,6.0,,5.0,,1.0,,2.0,1.0,,3.0,3.0,2.0,,2.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Spokane Velocity FC,3fvtpu15jpxpnddqvo1cvtyei,M. Lage,Defender,5,114.0,34.0,80.0,25.0,36.0,191.0,177.0,60.0,117.0,377.0,1.0,25.0,2.0,31.0,30.0,2.0,63.0,26.0,37.0,10.0,314.0,1.0,919.0,,,,84.0,10.0,6.0,40.0,,215.0,5.0,5.0,1.0,,65.0,794.0,172.0,644.0,751.0,16.0,,1816.0,2.0,1.0,147.0,18.0,133.0,942.0,9.0,816.0,29.0,15.0,126.0,1225.0,,72.0,73.0,54.0,3.0,2.0,0.0,0.0,4.0,16.0,3.0,8.0,1.0,,,,1.0,4.0,4.0,20.0,,4.0,2.0,1.0,7.0,,,,36.0,53.0,4.0,,24.0,6.0,13.0,,,,,,,,,,,,,,,,,8.0,9.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Spokane Velocity FC,a3uoyl25330qgi2by44eq4o2d,A. Lewis,Midfielder,77,45.0,20.0,25.0,32.0,269.0,377.0,215.0,105.0,110.0,433.0,11.0,32.0,1.0,32.0,23.0,1.0,170.0,85.0,85.0,10.0,364.0,,1439.0,1.0,,,159.0,36.0,26.0,148.0,1.0,396.0,6.0,2.0,22.0,46.0,61.0,1257.0,682.0,599.0,1218.0,17.0,,2459.0,34.0,,35.0,20.0,262.0,1462.0,22.0,1279.0,33.0,34.0,183.0,1810.0,13.0,48.0,147.0,135.0,4.0,1.0,0.0,0.0,11.0,8.0,5.0,137.0,9.0,1.0,2.0,,13.0,4.0,16.0,30.0,,14.0,8.0,3.0,30.0,,8.0,8.0,20.0,44.0,3.0,,27.0,8.0,16.0,1.0,1.0,1.0,,3.0,,2.0,1.0,1.0,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Spokane Velocity FC,3o1ofvw8de8lo5wdn0cs5gxxx,L. Gil,Midfielder,10,57.0,24.0,33.0,32.0,201.0,188.0,181.0,87.0,94.0,205.0,3.0,32.0,8.0,29.0,21.0,8.0,124.0,63.0,61.0,10.0,170.0,4.0,716.0,8.0,2.0,1.0,79.0,44.0,25.0,82.0,5.0,194.0,19.0,4.0,18.0,40.0,24.0,550.0,388.0,243.0,579.0,14.0,,2271.0,42.0,6.0,16.0,10.0,314.0,770.0,38.0,603.0,21.0,107.0,167.0,1142.0,18.0,18.0,192.0,149.0,3.0,3.0,5.0,3.0,9.0,5.0,15.0,212.0,8.0,6.0,,1.0,48.0,5.0,19.0,28.0,,19.0,3.0,6.0,22.0,,61.0,26.0,5.0,36.0,2.0,,12.0,1.0,7.0,4.0,3.0,39.0,,3.0,1.0,28.0,7.0,7.0,19.0,1.0,,,,16.0,5.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Spokane Velocity FC,eaulxpgb8yhnk0cfpwcpzks4q,C. Merancio,Goalkeeper,23,5.0,1.0,4.0,31.0,,64.0,7.0,1.0,6.0,447.0,,31.0,,35.0,26.0,,2.0,,2.0,10.0,178.0,,397.0,,,,25.0,,,217.0,,146.0,,,,,125.0,280.0,85.0,414.0,374.0,,,2850.0,,,13.0,,277.0,771.0,,499.0,,,272.0,1001.0,,271.0,228.0,1.0,3.0,,,0.0,,,,,9.0,,,,,5.0,,31.0,,,,,2.0,,,,146.0,44.0,10.0,,,39.0,,,,,,,,,,,,,,,,,,286.0,246.0,,,,6.0,8.0,1.0,80.0,4.0,6.0,1.0,3.0,79.0,50.0,29.0,1.0,2.0,16.0,,,,,,
USA_USL_League_One,2025,Spokane Velocity FC,qkvd5mwxczpolpwi3gp9r6dw,B. Meredith,Midfielder,42,37.0,10.0,27.0,18.0,61.0,56.0,83.0,32.0,51.0,85.0,7.0,18.0,,10.0,9.0,,46.0,22.0,24.0,10.0,90.0,,307.0,,,,24.0,8.0,5.0,32.0,,73.0,1.0,12.0,7.0,8.0,10.0,248.0,100.0,150.0,240.0,9.0,,732.0,5.0,,22.0,15.0,73.0,309.0,2.0,250.0,13.0,6.0,59.0,404.0,4.0,19.0,37.0,40.0,1.0,,,0.0,1.0,4.0,1.0,29.0,1.0,,,,,3.0,1.0,6.0,,5.0,1.0,,4.0,,3.0,3.0,14.0,25.0,,,4.0,,4.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Spokane Velocity FC,3bzqqaoozx1s9ez37wwk8ql90,C. Miller,Defender,12,155.0,43.0,112.0,26.0,55.0,308.0,209.0,61.0,148.0,422.0,3.0,26.0,1.0,24.0,19.0,1.0,54.0,18.0,36.0,10.0,308.0,,1188.0,,,,147.0,16.0,12.0,48.0,,441.0,4.0,3.0,1.0,,79.0,1005.0,238.0,800.0,959.0,7.0,,1993.0,2.0,,170.0,19.0,203.0,1226.0,21.0,1038.0,13.0,45.0,188.0,1554.0,,124.0,143.0,64.0,3.0,1.0,0.0,0.0,6.0,18.0,2.0,26.0,5.0,,,2.0,1.0,4.0,17.0,23.0,1.0,2.0,5.0,1.0,24.0,2.0,,,66.0,45.0,4.0,,18.0,11.0,6.0,,,,1.0,,,,,,,,,,,,,7.0,8.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,Spokane Velocity FC,24epvbshqjzm4ivhelxkctcve,L. Opara,Defender,13,55.0,30.0,25.0,29.0,169.0,224.0,173.0,96.0,77.0,362.0,8.0,29.0,,29.0,21.0,,118.0,66.0,52.0,10.0,374.0,4.0,918.0,6.0,,,126.0,47.0,11.0,71.0,,28.0,2.0,3.0,13.0,1.0,53.0,708.0,409.0,337.0,669.0,14.0,75.0,2282.0,23.0,,84.0,30.0,426.0,933.0,7.0,722.0,26.0,41.0,211.0,1589.0,12.0,71.0,237.0,140.0,4.0,,,0.0,5.0,9.0,17.0,250.0,8.0,,,1.0,36.0,5.0,5.0,26.0,,8.0,179.0,2.0,13.0,,86.0,86.0,27.0,60.0,7.0,,31.0,12.0,12.0,,4.0,,1.0,4.0,,24.0,24.0,10.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Spokane Velocity FC,8ve8q72ni0yo3066r7qbx0u8k,A. Peláez,Forward,16,87.0,56.0,31.0,29.0,58.0,83.0,223.0,139.0,84.0,20.0,18.0,29.0,10.0,16.0,12.0,10.0,136.0,83.0,53.0,10.0,25.0,4.0,154.0,1.0,3.0,2.0,38.0,16.0,4.0,27.0,5.0,61.0,19.0,12.0,9.0,9.0,1.0,100.0,62.0,48.0,109.0,7.0,,1651.0,41.0,9.0,7.0,42.0,164.0,164.0,44.0,110.0,9.0,86.0,54.0,435.0,12.0,,42.0,54.0,4.0,5.0,5.0,5.0,9.0,3.0,10.0,56.0,4.0,5.0,3.0,2.0,3.0,1.0,25.0,17.0,,14.0,,15.0,35.0,,1.0,1.0,,13.0,1.0,,4.0,,2.0,3.0,,,1.0,2.0,,,,1.0,,,,,,,1.0,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Spokane Velocity FC,77zipb94oe8xrk7wvl8qrmwh5,P. Reedy,Forward,11,55.0,30.0,25.0,19.0,131.0,212.0,237.0,115.0,122.0,75.0,16.0,19.0,3.0,13.0,9.0,3.0,182.0,85.0,97.0,10.0,44.0,6.0,328.0,1.0,,,123.0,29.0,16.0,71.0,2.0,78.0,11.0,3.0,17.0,5.0,5.0,272.0,169.0,107.0,267.0,20.0,9.0,1384.0,40.0,2.0,6.0,31.0,173.0,328.0,29.0,272.0,35.0,60.0,56.0,667.0,19.0,6.0,60.0,50.0,4.0,2.0,1.0,2.0,2.0,1.0,11.0,115.0,4.0,2.0,,3.0,11.0,2.0,18.0,16.0,,12.0,4.0,7.0,46.0,,23.0,23.0,5.0,19.0,2.0,,23.0,,15.0,,2.0,,,3.0,,4.0,4.0,7.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Spokane Velocity FC,4nh44gvwjy8pa59zkcu59nn8q,Nil Vinyals,Midfielder,8,26.0,17.0,9.0,29.0,124.0,220.0,171.0,78.0,93.0,126.0,7.0,29.0,4.0,19.0,13.0,3.0,145.0,61.0,84.0,10.0,112.0,,498.0,1.0,,,107.0,21.0,12.0,56.0,3.0,154.0,9.0,16.0,34.0,14.0,17.0,426.0,297.0,166.0,424.0,15.0,,1267.0,34.0,2.0,9.0,19.0,190.0,516.0,14.0,441.0,30.0,39.0,75.0,813.0,20.0,11.0,106.0,64.0,,4.0,0.0,1.0,7.0,,12.0,152.0,6.0,3.0,1.0,,28.0,3.0,5.0,13.0,,12.0,8.0,,21.0,,46.0,17.0,5.0,15.0,,,7.0,,15.0,1.0,3.0,41.0,,3.0,,22.0,5.0,6.0,25.0,4.0,,1.0,1.0,12.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,Spokane Velocity FC,9r3eai0azanjm1waopeewfy3u,D. Waldeck,Defender,18,62.0,32.0,30.0,30.0,227.0,385.0,255.0,123.0,132.0,597.0,9.0,30.0,1.0,34.0,25.0,1.0,193.0,91.0,102.0,10.0,62.0,1.0,1351.0,3.0,,,214.0,56.0,20.0,135.0,1.0,543.0,1.0,,9.0,,80.0,1055.0,547.0,618.0,1041.0,40.0,36.0,2679.0,39.0,,69.0,25.0,528.0,1429.0,2.0,1121.0,56.0,32.0,308.0,2220.0,22.0,127.0,310.0,181.0,4.0,1.0,0.0,0.0,2.0,9.0,18.0,194.0,9.0,1.0,2.0,,31.0,4.0,1.0,30.0,,3.0,218.0,,39.0,,96.0,45.0,46.0,94.0,10.0,,22.0,14.0,16.0,,1.0,65.0,,1.0,,44.0,19.0,1.0,41.0,1.0,,,,22.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
USA_USL_League_One,2025,Spokane Velocity FC,b054ycx0jooattpqhpw0vb9xw,R. Wells,Forward,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
