liga,temporada,equipo,id,nombre,posicion,dorsal,PutThrough/Blocked Distribution,Tackles Won,Duels,Total Shots,Unsuccessful Launches,Goals Conceded Inside Box,Blocked Shots,Successful Passes Own Half,Handballs conceded,Goals Conceded Outside Box,Unsuccessful Dribbles,Duels lost,Index,Unsuccessful Short Passes,Substitute Off,Total Losses Of Possession,Successful Long Passes,Time Played,Aerial Duels won,Successful Open Play Passes,Aerial Duels,Duels won,Ground Duels lost,Leftside Passes,Corners Won,Total Fouls Conceded,Unsuccessful Crosses open play,Open Play Passes,Touches,Total Successful Passes ( Excl Crosses & Corners ) ,Total Clearances,Shots On Target ( inc goals ),Forward Passes,Offsides,Total Tackles,Successful Short Passes,Rightside Passes,Key Passes (Attempt Assists),Foul Attempted Tackle,Ground Duels,Total Fouls Won,Successful Dribbles,Games Played,Appearances,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Crosses & Corners,Starts,Successful Lay-offs,Recoveries,Backward Passes,Throw Ins to Own Player,Unsuccessful Passes Own Half,Total Passes,Yellow Cards,Successful Passes Opposition Half,Goals Conceded,Unsuccessful Passes Opposition Half,Ground Duels won,Times Tackled,Aerial Duels lost,Unsuccessful Long Passes,Total Touches In Opposition Box,Winning Goal,Interceptions,Blocks,Goals,Goals from Inside Box,Substitute On,Tackles Lost,Shots Off Target (inc woodwork),Headed Goals,Home Goals,Away Goals,Goals from Outside Box,Right Foot Goals,Goals Openplay,Successful Launches,Goal Assists,Assists (Intentional),Overruns,Corners Taken (incl short corners),Unsuccessful Corners into Box,Successful Crosses & Corners,Successful Crosses open play,PutThrough/Blocked Distribution Won,Attempts from Set Pieces,Goal Kicks,GK Successful Distribution,Unsuccessful lay-offs,Other Goals,Successful Corners into Box,Throw Ins to Opposition Player,Punches,Saves Made from Inside Box,Saves made - parried,GK Unsuccessful Distribution,Saves Made,Saves Made from Outside Box,Catches,Foul Won Penalty,Penalty Goals,Penalties Taken,Left Foot Goals,Goalkeeper Smother,Penalties Conceded,Penalty Goals Conceded,Straight Red Cards,Through balls,Total Red Cards,Clearances Off the Line,Set Pieces Goals,Last Player Tackle,Hit Woodwork,Penalties Saved,Saves from Penalty,Penalties Faced,Clean Sheets,Saves made - caught,Second Goal Assists,Drops,Own Goal Scored,Red Cards - 2nd Yellow,Penalties Off Target,Crosses not Claimed
USA_USL_Cup,2025,Hartford Athletic,8qqehla9xvhut6uua4a0zcju2,S. Anderson,Defender,2,18.0,6.0,63.0,4.0,8.0,7.0,4.0,80.0,1.0,,5.0,31.0,10.0,32.0,,108.0,8.0,630.0,7.0,161.0,14.0,32.0,24.0,61.0,8.0,8.0,8.0,202.0,424.0,173.0,15.0,2.0,79.0,,10.0,165.0,19.0,9.0,3.0,49.0,13.0,2.0,7.0,7.0,47.0,20.0,7.0,1.0,13.0,61.0,63.0,10.0,220.0,3.0,102.0,7.0,57.0,25.0,10.0,7.0,15.0,11.0,0.0,5.0,2.0,1.0,1.0,,4.0,2.0,,1.0,0.0,,,1.0,2.0,3.0,1.0,,15.0,7.0,9.0,2.0,8.0,,,,,,6.0,15.0,,,,,,,,,,,1.0,,,3.0,,1.0,,,,,,,,,3.0,,1.0,,,,,
USA_USL_Cup,2025,Hartford Athletic,dg5dg94rk3iguuwa55ca9or8p,H. Barry,Forward,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Hartford Athletic,b7pzjfl5fuvivmc2x9defzfmx,D. Beckford,Forward,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Hartford Athletic,dtb9aa7wp7e73bm367myma1n9,J. Berner,Goalkeeper,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Hartford Athletic,7i9qesz7fugndupldntvshwd0,S. Careaga,Midfielder,10,5.0,8.0,41.0,6.0,10.0,4.0,6.0,86.0,,,2.0,22.0,10.0,19.0,4.0,57.0,10.0,491.0,3.0,178.0,8.0,19.0,17.0,56.0,1.0,5.0,4.0,208.0,289.0,188.0,,3.0,55.0,,10.0,178.0,63.0,4.0,5.0,33.0,4.0,2.0,6.0,6.0,31.0,6.0,6.0,3.0,25.0,45.0,1.0,9.0,219.0,1.0,104.0,4.0,28.0,16.0,7.0,5.0,12.0,5.0,1.0,2.0,,3.0,,,2.0,3.0,,0.0,3.0,3.0,,1.0,,1.0,1.0,,3.0,2.0,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Hartford Athletic,8ecb1shzu9migh6lv1bnku8es,J. DiCarlo,Goalkeeper,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Hartford Athletic,9izknjlz6zunwjpo4u94q855g,M. Dieng,Forward,9,4.0,1.0,68.0,4.0,1.0,6.0,,10.0,1.0,,3.0,41.0,10.0,22.0,1.0,62.0,,449.0,16.0,35.0,38.0,27.0,19.0,20.0,2.0,9.0,3.0,59.0,129.0,35.0,3.0,3.0,15.0,2.0,2.0,35.0,7.0,1.0,2.0,30.0,8.0,1.0,5.0,5.0,24.0,3.0,5.0,6.0,10.0,17.0,1.0,1.0,59.0,1.0,25.0,6.0,26.0,11.0,9.0,22.0,2.0,20.0,2.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,0.0,2.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,1.0,,,,,,,
USA_USL_Cup,2025,Hartford Athletic,984jr9d6sbi5l5vt9ct1b6cph,A. Diz,Defender,30,4.0,11.0,61.0,1.0,22.0,4.0,1.0,58.0,,,1.0,20.0,10.0,18.0,1.0,74.0,29.0,417.0,18.0,110.0,27.0,41.0,11.0,49.0,1.0,7.0,5.0,168.0,258.0,116.0,31.0,1.0,107.0,1.0,16.0,87.0,13.0,,4.0,34.0,5.0,2.0,6.0,6.0,63.0,5.0,5.0,1.0,13.0,10.0,1.0,10.0,179.0,1.0,58.0,4.0,58.0,23.0,2.0,9.0,45.0,7.0,0.0,6.0,,1.0,1.0,1.0,5.0,,,0.0,1.0,,1.0,1.0,6.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,
USA_USL_Cup,2025,Hartford Athletic,5r88subg9jy8zg4y97tzwzxm1,K. Edwards,Forward,71,3.0,2.0,53.0,9.0,,3.0,5.0,,,,5.0,26.0,10.0,29.0,4.0,54.0,1.0,313.0,20.0,30.0,32.0,27.0,14.0,14.0,5.0,,1.0,59.0,119.0,30.0,3.0,4.0,15.0,1.0,3.0,29.0,20.0,3.0,,21.0,4.0,1.0,6.0,6.0,29.0,1.0,3.0,2.0,7.0,10.0,,4.0,59.0,2.0,30.0,3.0,26.0,7.0,13.0,12.0,,22.0,1.0,2.0,,,,3.0,1.0,5.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
USA_USL_Cup,2025,Hartford Athletic,dqvxmefhimxvxstvlz5yd7ysp,J. Farrell,Defender,15,2.0,3.0,43.0,8.0,19.0,7.0,,146.0,1.0,,1.0,19.0,10.0,15.0,,53.0,15.0,451.0,18.0,185.0,31.0,24.0,6.0,84.0,2.0,5.0,,233.0,298.0,191.0,25.0,3.0,77.0,1.0,3.0,176.0,73.0,2.0,3.0,12.0,3.0,,6.0,6.0,48.0,,5.0,,11.0,5.0,1.0,7.0,239.0,3.0,45.0,7.0,41.0,6.0,1.0,13.0,33.0,16.0,0.0,5.0,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,0.0,,,,3.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,1.0,,,,1.0,,,,,,,
