liga,temporada,equipo,id,nombre,posicion,dorsal,Handballs conceded,Shots On Target ( inc goals ),Goal Assists,Tackles Won,Key Passes (Attempt Assists),Total Touches In Opposition Box,Unsuccessful Crosses open play,Total Tackles,Yellow Cards,Tackles Lost,Throw Ins to Own Player,Unsuccessful Crosses & Corners,Leftside Passes,Successful Passes Opposition Half,Rightside Passes,Shots Off Target (inc woodwork),Total Successful Passes ( Excl Crosses & Corners ) ,Appearances,Blocks,Goals from Inside Box,Ground Duels lost,Aerial Duels won,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Short Passes,Interceptions,Successful Open Play Passes,Duels won,Times Tackled,Penalties Conceded,Unsuccessful Passes Own Half,Total Passes,Goals,Successful Passes Own Half,Aerial Duels,Duels lost,Successful Dribbles,Total Fouls Won,Total Clearances,Backward Passes,Ground Duels won,Index,Penalty Goals Conceded,Substitute On,Games Played,Goals Conceded Inside Box,PutThrough/Blocked Distribution,Unsuccessful Passes Opposition Half,Clean Sheets,Touches,Goals Conceded,Substitute Off,Total Losses Of Possession,Corners Won,PutThrough/Blocked Distribution Won,Total Shots,Duels,Successful Long Passes,Time Played,Forward Passes,Starts,Unsuccessful Dribbles,Unsuccessful Short Passes,Foul Attempted Tackle,Unsuccessful Long Passes,Total Fouls Conceded,Recoveries,Right Foot Goals,Aerial Duels lost,Open Play Passes,Successful Lay-offs,Unsuccessful Launches,Successful Launches,Ground Duels,Home Goals,Away Goals,Winning Goal,Corners Taken (incl short corners),Throw Ins to Opposition Player,Goals Conceded Outside Box,Successful Crosses & Corners,Successful Corners into Box,Successful Crosses open play,Goals from Outside Box,Attempts from Set Pieces,Second Goal Assists,Assists (Intentional),Unsuccessful Corners into Box,Offsides,Blocked Shots,Hit Woodwork,Headed Goals,Unsuccessful lay-offs,Through balls,Last Man Tackle,Total Red Cards,Left Foot Goals,Straight Red Cards,GK Unsuccessful Distribution,Catches,Punches,Saves made - caught,Saves from Penalty,Penalties Faced,Goalkeeper Smother,Saves Made,Saves Made from Outside Box,Drops,Penalties Saved,GK Successful Distribution,Saves Made from Inside Box,Own Goal Scored,Saves made - parried,Crosses not Claimed,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Off Target,Clearances Off the Line,Red Cards - 2nd Yellow,Set Pieces Goals,Other Goals
USA_MLS,2019,Vancouver Whitecaps FC,4arhjesg8y71xzgj0i49k3nc9,J. Ardaiz,Forward,9,2.0,4.0,,1.0,3.0,21.0,5.0,2.0,1.0,1.0,,5.0,23.0,26.0,8.0,7.0,45.0,16.0,1.0,,20.0,7.0,26.0,41.0,,36.0,17.0,,,3.0,71.0,,19.0,20.0,33.0,4.0,4.0,2.0,28.0,10.0,26.0,1.0,13.0,16.0,11.0,11.0,28.0,,136.0,11.0,2.0,55.0,6.0,2.0,11.0,50.0,4.0,405.0,12.0,3.0,3.0,25.0,2.0,1.0,8.0,5.0,,13.0,62.0,3.0,,,30.0,,,,,,,,,,,,,,,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Vancouver Whitecaps FC,2r6suw717hgzqsp8ogvwdfk6h,T. Bair,Forward,50,,7.0,2.0,4.0,7.0,28.0,9.0,8.0,1.0,4.0,2.0,9.0,70.0,83.0,23.0,4.0,128.0,17.0,1.0,2.0,28.0,23.0,71.0,123.0,10.0,125.0,40.0,,,19.0,199.0,2.0,49.0,52.0,57.0,6.0,4.0,8.0,60.0,17.0,100.0,1.0,7.0,17.0,14.0,9.0,61.0,1.0,324.0,19.0,8.0,123.0,3.0,7.0,11.0,97.0,5.0,824.0,46.0,10.0,5.0,63.0,5.0,8.0,13.0,26.0,2.0,29.0,196.0,5.0,2.0,,45.0,,,,,,5.0,4.0,,4.0,,,,1.0,,5.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Vancouver Whitecaps FC,2jwbnsl7zicnbgutmpop29d61,M. Baldisimo,Midfielder,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Vancouver Whitecaps FC,ched658wbf8ajlnrtdfbnlcd1,A. Bangoura,Midfielder,19,2.0,4.0,1.0,4.0,5.0,24.0,9.0,7.0,1.0,3.0,3.0,9.0,45.0,116.0,47.0,3.0,177.0,17.0,,1.0,54.0,4.0,50.0,168.0,4.0,177.0,32.0,,1.0,9.0,227.0,1.0,65.0,5.0,55.0,13.0,8.0,1.0,69.0,28.0,20.0,4.0,10.0,17.0,10.0,8.0,50.0,,366.0,11.0,7.0,116.0,3.0,2.0,7.0,87.0,9.0,634.0,66.0,7.0,20.0,43.0,5.0,7.0,12.0,35.0,1.0,1.0,226.0,3.0,1.0,2.0,82.0,,,,,,1.0,4.0,,4.0,,,,1.0,,3.0,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,Vancouver Whitecaps FC,6qtrfvr137xo8gmu17jn3d42d,M. Chirinos,Forward,33,,6.0,1.0,2.0,5.0,18.0,1.0,2.0,2.0,,3.0,1.0,18.0,87.0,52.0,3.0,122.0,7.0,,1.0,28.0,,23.0,117.0,6.0,120.0,18.0,,,8.0,145.0,1.0,35.0,8.0,36.0,10.0,6.0,,48.0,18.0,100.0,,3.0,7.0,5.0,4.0,16.0,,220.0,7.0,2.0,53.0,2.0,2.0,9.0,54.0,5.0,412.0,27.0,4.0,7.0,19.0,6.0,4.0,9.0,20.0,,8.0,143.0,2.0,2.0,,46.0,,,,,1.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,
USA_MLS,2019,Vancouver Whitecaps FC,8npu0cbqjrhwv5km1w29kh016,S. Colyn,Midfielder,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Vancouver Whitecaps FC,7ujr3n286xjhtwsrckvkbldxx,D. Cornelius,Defender,13,1.0,2.0,,11.0,4.0,7.0,,18.0,4.0,7.0,3.0,,123.0,125.0,229.0,2.0,557.0,17.0,20.0,1.0,24.0,28.0,123.0,522.0,8.0,548.0,52.0,,1.0,49.0,680.0,1.0,432.0,53.0,49.0,1.0,5.0,104.0,58.0,24.0,49.0,3.0,1.0,17.0,21.0,12.0,74.0,2.0,886.0,26.0,2.0,133.0,2.0,6.0,4.0,101.0,35.0,1426.0,270.0,16.0,1.0,59.0,9.0,64.0,18.0,63.0,,25.0,666.0,,22.0,6.0,48.0,,,,,1.0,5.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2019,Vancouver Whitecaps FC,6nmcuw8asxh6k3l5khx5atmfp,M. Crépeau,Goalkeeper,16,,,,1.0,,,,1.0,2.0,,,,166.0,89.0,160.0,,545.0,26.0,,,,20.0,265.0,329.0,6.0,305.0,25.0,,,87.0,810.0,,456.0,20.0,,2.0,3.0,32.0,,5.0,75.0,7.0,,26.0,38.0,,178.0,5.0,1149.0,46.0,,273.0,,,,25.0,216.0,2340.0,484.0,26.0,,7.0,,258.0,,234.0,,,391.0,,65.0,42.0,5.0,,,,,,8.0,,,,,,,,,,,,,1.0,,1.0,,,,124.0,31.0,12.0,8.0,,7.0,3.0,115.0,47.0,1.0,,321.0,67.0,,45.0,2.0,,,,,,,,
USA_MLS,2019,Vancouver Whitecaps FC,1c0xwfjk3f685ob55lg90nphx,Jon Erice,Midfielder,6,1.0,,1.0,24.0,8.0,3.0,3.0,43.0,2.0,19.0,,3.0,291.0,418.0,290.0,,998.0,21.0,14.0,,62.0,13.0,159.0,939.0,29.0,961.0,82.0,,,55.0,1157.0,,582.0,21.0,70.0,5.0,22.0,29.0,117.0,69.0,46.0,6.0,,21.0,35.0,22.0,107.0,2.0,1379.0,37.0,6.0,193.0,1.0,17.0,,152.0,59.0,1752.0,459.0,21.0,2.0,114.0,19.0,45.0,23.0,128.0,,8.0,1116.0,8.0,11.0,4.0,131.0,,,,,,2.0,2.0,,2.0,,,1.0,,,,2.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,
USA_MLS,2019,Vancouver Whitecaps FC,96eu45y1dm3rfw49ytc4qcm39,Lucas Venuto,Midfielder,7,1.0,6.0,1.0,8.0,16.0,46.0,20.0,9.0,3.0,1.0,3.0,20.0,116.0,172.0,46.0,2.0,265.0,22.0,1.0,2.0,72.0,5.0,75.0,257.0,4.0,262.0,67.0,,,18.0,340.0,3.0,97.0,16.0,83.0,31.0,22.0,1.0,124.0,62.0,81.0,4.0,10.0,22.0,18.0,16.0,77.0,1.0,567.0,20.0,7.0,188.0,9.0,6.0,8.0,150.0,8.0,1132.0,54.0,12.0,25.0,65.0,2.0,10.0,6.0,56.0,2.0,11.0,337.0,5.0,5.0,1.0,134.0,,,,,2.0,2.0,4.0,,4.0,1.0,,,,,2.0,6.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
