liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Yellow Cards,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Successful Long Passes,Total Fouls Won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Tackles Won,Duels lost,Interceptions,Ground Duels won,Substitute On,Successful Lay-offs,Successful Launches,Goals,Corners Won,Successful Crosses & Corners,Unsuccessful Launches,PutThrough/Blocked Distribution Won,Goals Conceded Outside Box,Set Pieces Goals,Substitute Off,Successful Corners into Box,Blocked Shots,Throw Ins to Opposition Player,Corners Taken (incl short corners),Goals from Outside Box,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Crosses open play,Aerial Duels won,Left Foot Goals,Unsuccessful Corners into Box,Assists (Intentional),Goal Assists,Tackles Lost,Handballs conceded,Clean Sheets,Through balls,Right Foot Goals,Goals from Inside Box,Unsuccessful lay-offs,Offsides,Foul Won Penalty,Hit Woodwork,Penalties Taken,Penalty Goals,Own Goal Scored,Total Red Cards,Straight Red Cards,Headed Goals,Last Man Tackle,Second Goal Assists,Saves Made,GK Successful Distribution,Crosses not Claimed,Punches,Goalkeeper Smother,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Penalties Conceded,Clearances Off the Line,Penalties Saved,Drops,Saves from Penalty,Red Cards - 2nd Yellow,Penalties Off Target,Other Goals,Times Tackled,Home Goals,Away Goals,Winning Goal,Goal Kicks
USA_USL_Championship,2019,Memphis 901 FC,f07dkt0q5fpiw8c1rkuedrx05,B. Allen,Forward,29,6.0,1918.0,10.0,403.0,155.0,196.0,2.0,12.0,17.0,67.0,199.0,124.0,6.0,108.0,2.0,440.0,22.0,10.0,312.0,23.0,35.0,120.0,65.0,14.0,110.0,42.0,23.0,18.0,16.0,654.0,27.0,7.0,,95.0,77.0,72.0,10.0,90.0,8.0,22.0,10.0,217.0,4.0,29.0,6.0,27.0,60.0,143.0,283.0,320.0,122.0,4.0,127.0,3.0,35.0,4.0,33.0,,10.0,10.0,,1.0,5.0,6.0,,11.0,,7.0,,1.0,1.0,18.0,,,55.0,7.0,,1.0,1.0,2.0,4.0,1.0,2.0,2.0,9.0,13.0,16.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Memphis 901 FC,3dbt53y838uuaufxo7si4modl,J. Barkei,Goalkeeper,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Memphis 901 FC,apf8q4a5prhsiw3dk6yblkt0p,L. Bennett II,Midfielder,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Memphis 901 FC,7728unff4imi0hr91hifq7t1x,M. Burch,Defender,8,9.0,2790.0,8.0,1206.0,49.0,446.0,10.0,180.0,2.0,20.0,389.0,618.0,38.0,102.0,5.0,1315.0,18.0,2.0,818.0,39.0,9.0,282.0,328.0,24.0,299.0,147.0,31.0,24.0,75.0,1758.0,31.0,13.0,13.0,90.0,658.0,2.0,10.0,91.0,215.0,22.0,1.0,144.0,117.0,48.0,92.0,31.0,33.0,280.0,967.0,1033.0,54.0,33.0,53.0,45.0,57.0,,1.0,25.0,2.0,22.0,31.0,60.0,13.0,9.0,1.0,,17.0,3.0,,77.0,1.0,7.0,9.0,4.0,34.0,2.0,59.0,1.0,1.0,5.0,,6.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Memphis 901 FC,bigiacypufyahxaysge8nybbp,J. Caldwell,Goalkeeper,1,,2520.0,,410.0,,149.0,1.0,375.0,,2.0,381.0,261.0,2.0,5.0,5.0,790.0,,2.0,202.0,33.0,,380.0,53.0,1.0,318.0,270.0,28.0,3.0,62.0,1034.0,28.0,,,6.0,644.0,,10.0,12.0,208.0,2.0,,15.0,26.0,42.0,,28.0,1.0,93.0,245.0,410.0,9.0,2.0,3.0,4.0,5.0,,,71.0,,,,168.0,,9.0,,,,,,,,,,,7.0,,,,,,,6.0,,,,,,,,,,,,,,,,80.0,213.0,2.0,8.0,6.0,13.0,32.0,29.0,47.0,6.0,8.0,132.0,,,1.0,,1.0,,,,,,,,
USA_USL_Championship,2019,Memphis 901 FC,bst0cnba7qhy8yea6hng4enyt,W. Charpie,Defender,22,51.0,2392.0,223.0,1082.0,182.0,424.0,8.0,96.0,12.0,62.0,436.0,416.0,57.0,173.0,4.0,1095.0,42.0,21.0,780.0,35.0,18.0,269.0,191.0,14.0,238.0,133.0,28.0,63.0,82.0,1786.0,28.0,19.0,8.0,168.0,435.0,44.0,10.0,133.0,46.0,12.0,10.0,275.0,63.0,43.0,51.0,28.0,80.0,287.0,818.0,826.0,107.0,38.0,142.0,35.0,88.0,,,15.0,,18.0,14.0,52.0,21.0,8.0,,6.0,,7.0,59.0,,,6.0,,14.0,45.0,,,1.0,1.0,19.0,2.0,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,
USA_USL_Championship,2019,Memphis 901 FC,1nl79aq9il743hgoaijmupmmt,E. Collier,Forward,18,12.0,1832.0,11.0,507.0,131.0,252.0,3.0,12.0,16.0,58.0,339.0,106.0,12.0,143.0,3.0,513.0,28.0,46.0,350.0,23.0,37.0,155.0,126.0,13.0,145.0,94.0,20.0,36.0,22.0,922.0,26.0,6.0,3.0,220.0,143.0,126.0,10.0,145.0,8.0,35.0,48.0,335.0,8.0,29.0,12.0,26.0,132.0,113.0,352.0,358.0,115.0,7.0,190.0,4.0,88.0,6.0,11.0,2.0,6.0,28.0,,5.0,11.0,6.0,,8.0,,10.0,2.0,,,21.0,,,57.0,4.0,,1.0,1.0,5.0,3.0,2.0,,2.0,6.0,5.0,11.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Memphis 901 FC,dfyyn9gd8jlfs0krwucne5hbd,P. da Silva,Midfielder,31,12.0,848.0,9.0,282.0,70.0,160.0,4.0,12.0,5.0,13.0,144.0,77.0,8.0,38.0,1.0,285.0,24.0,21.0,217.0,11.0,13.0,50.0,67.0,6.0,57.0,60.0,11.0,19.0,6.0,503.0,11.0,11.0,,124.0,71.0,22.0,10.0,65.0,18.0,33.0,19.0,141.0,4.0,14.0,13.0,11.0,63.0,77.0,233.0,235.0,17.0,5.0,76.0,4.0,61.0,,1.0,,1.0,9.0,2.0,1.0,4.0,3.0,,6.0,1.0,5.0,1.0,2.0,,8.0,,1.0,4.0,1.0,1.0,,,3.0,,1.0,,,1.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Memphis 901 FC,4yqbrtn4plw6ukovr928ga0h5,R. Dally,Forward,14,7.0,756.0,3.0,192.0,67.0,94.0,2.0,7.0,6.0,48.0,158.0,51.0,7.0,47.0,1.0,196.0,8.0,23.0,139.0,9.0,14.0,54.0,47.0,9.0,49.0,28.0,8.0,14.0,12.0,405.0,11.0,1.0,1.0,89.0,38.0,41.0,10.0,58.0,3.0,8.0,13.0,157.0,4.0,11.0,7.0,11.0,51.0,44.0,138.0,142.0,68.0,6.0,99.0,1.0,38.0,3.0,8.0,1.0,1.0,4.0,3.0,3.0,7.0,2.0,,3.0,,3.0,,,1.0,8.0,,3.0,20.0,,,,,1.0,,,,1.0,,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2019,Memphis 901 FC,4qo8t2en3surrx8hpyccworft,L. Doyle,Defender,32,4.0,2475.0,5.0,1261.0,62.0,339.0,4.0,137.0,6.0,53.0,274.0,722.0,26.0,117.0,2.0,1313.0,25.0,7.0,893.0,28.0,9.0,254.0,505.0,9.0,183.0,153.0,28.0,15.0,75.0,1632.0,28.0,7.0,15.0,91.0,527.0,30.0,10.0,117.0,166.0,19.0,1.0,210.0,130.0,35.0,4.0,28.0,40.0,219.0,1016.0,1059.0,119.0,23.0,93.0,31.0,51.0,,,17.0,1.0,3.0,2.0,62.0,6.0,7.0,,1.0,,2.0,1.0,,,3.0,3.0,2.0,66.0,1.0,,2.0,3.0,3.0,,8.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
