liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Appearances,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Successful Passes Opposition Half,Total Fouls Conceded,Times Tackled,Total Passes,Touches,Duels,Goals Conceded Inside Box,Successful Long Passes,Ground Duels lost,Fifty Fifty,Foul Attempted Tackle,Backward Passes,Goals Conceded,Total Unsuccessful Passes ( Excl Crosses & Corners ),Unsuccessful Dribbles,Index,Total Tackles,Successful Passes Own Half,Aerial Duels,PutThrough/Blocked Distribution,Time Played,Unsuccessful Long Passes,Aerial Duels lost,Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Goals Conceded Outside Box,Substitute Off,Successful Short Passes,Tackles Won,Unsuccessful Launches,Throw Ins to Own Player,Unsuccessful Passes Opposition Half,Duels lost,Total Losses Of Possession,Rightside Passes,Games Played,Substitute On,Total Touches In Opposition Box,Duels won,Blocked Shots,Forward Passes,Tackles Lost,Handballs conceded,Leftside Passes,Interceptions,Ground Duels,Successful Dribbles,Yellow Cards,Recoveries,Starts,Ground Duels won,Successful Fifty Fifty,Unsuccessful Passes Own Half,Home Goals,Away Goals,Winning Goal,Aerial Duels won,Unsuccessful Crosses open play,Corners Won,Unsuccessful Crosses & Corners,Total Clearances,Successful Crosses & Corners,Offsides,Key Passes (Attempt Assists),Set Pieces Goals,Left Foot Goals,Penalties Taken,Hit Woodwork,Throw Ins to Opposition Player,Attempts from Set Pieces,Successful Lay-offs,Shots Off Target (inc woodwork),Second Goal Assists,Shots On Target ( inc goals ),Goals from Outside Box,Goals,Goals from Inside Box,Through balls,Assists (Intentional),Goal Assists,Total Fouls Won,Unsuccessful lay-offs,Right Foot Goals,Successful Crosses open play,Penalty Goals Conceded,Total Shots,Straight Red Cards,Successful Corners into Box,Corners Taken (incl short corners),Total Red Cards,Unsuccessful Corners into Box,Clean Sheets,Penalty Goals,Successful Launches,Blocks,Headed Goals,Red Cards - 2nd Yellow,Penalties Conceded,GK Successful Distribution,Catches,Saves made - parried,GK Unsuccessful Distribution,Saves Made from Outside Box,Goalkeeper Smother,Saves Made,Punches,Saves Made from Inside Box,Saves made - caught,Drops,Penalties Faced,Foul Won Penalty,Last Man Tackle,Own Goal Scored,Clearances Off the Line,Penalties Off Target,Penalties Saved,Saves from Penalty,Crosses not Claimed,Overruns,Goals Openplay,Other Goals,Goal Kicks,Last Player Tackle
USA_MLS,2021,Los Angeles FC,4eph69hyci7ap30ms501yc3x1,C. Arango,Forward,29,79.0,17.0,176.0,6.0,168.0,27.0,48.0,292.0,610.0,218.0,24.0,3.0,77.0,53.0,11.0,80.0,26.0,81.0,33.0,85.0,11.0,46.0,65.0,23.0,1400.0,2.0,34.0,257.0,211.0,2.0,6.0,208.0,7.0,,1.0,84.0,111.0,200.0,78.0,17.0,2.0,101.0,107.0,7.0,60.0,4.0,6.0,74.0,6.0,153.0,33.0,5.0,43.0,15.0,76.0,24.0,10.0,7.0,7.0,2.0,31.0,13.0,13.0,13.0,5.0,3.0,6.0,23.0,1.0,,5.0,1.0,,7.0,7.0,24.0,,32.0,2.0,14.0,12.0,1.0,1.0,2.0,33.0,2.0,13.0,3.0,,56.0,,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
USA_MLS,2021,Los Angeles FC,1ulponxwggurn592nk3rqcfs9,E. Atuesta,Midfielder,20,191.0,24.0,1246.0,27.0,871.0,33.0,66.0,1599.0,2172.0,288.0,30.0,53.0,127.0,92.0,18.0,171.0,33.0,291.0,27.0,67.0,47.0,473.0,30.0,48.0,2130.0,100.0,15.0,1521.0,1308.0,3.0,2.0,1255.0,28.0,20.0,15.0,318.0,142.0,491.0,406.0,24.0,,29.0,146.0,15.0,556.0,19.0,2.0,466.0,26.0,258.0,47.0,3.0,215.0,24.0,131.0,44.0,51.0,2.0,0.0,0.0,15.0,12.0,18.0,78.0,20.0,36.0,,36.0,1.0,,1.0,,1.0,14.0,11.0,14.0,1.0,14.0,1.0,2.0,1.0,10.0,7.0,7.0,37.0,1.0,2.0,5.0,,28.0,,25.0,77.0,,45.0,5.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles FC,bi8r4u9lcwsdv044kkxr1fbh1,C. Baird,Midfielder,13,70.0,21.0,186.0,9.0,142.0,14.0,23.0,274.0,464.0,123.0,20.0,,53.0,33.0,7.0,84.0,20.0,74.0,6.0,33.0,18.0,59.0,32.0,15.0,1121.0,4.0,25.0,260.0,200.0,,13.0,200.0,11.0,,9.0,74.0,78.0,151.0,58.0,21.0,8.0,57.0,45.0,7.0,71.0,7.0,1.0,61.0,3.0,91.0,11.0,2.0,46.0,13.0,38.0,15.0,10.0,2.0,1.0,1.0,7.0,10.0,4.0,10.0,6.0,1.0,4.0,9.0,,1.0,,,1.0,,7.0,4.0,,13.0,1.0,3.0,2.0,2.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,17.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles FC,3swij7ntrn9x9voc9clilgmvp,J. Blackman,Goalkeeper,1,1.0,8.0,52.0,,24.0,,,163.0,233.0,4.0,12.0,32.0,1.0,1.0,,,13.0,64.0,,50.0,,75.0,3.0,1.0,720.0,63.0,,78.0,99.0,1.0,,67.0,,24.0,1.0,55.0,1.0,67.0,20.0,8.0,,,3.0,,112.0,,,31.0,1.0,1.0,,,51.0,8.0,,1.0,9.0,0.0,0.0,0.0,3.0,,,,10.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,4.0,,,,,67.0,5.0,11.0,22.0,8.0,,21.0,4.0,13.0,,1.0,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles FC,3qw81ws1dvf6ye83m2sd9vje1,T. Blackmon,Defender,27,101.0,22.0,568.0,9.0,286.0,24.0,13.0,732.0,996.0,109.0,24.0,47.0,41.0,26.0,9.0,46.0,25.0,144.0,9.0,21.0,16.0,303.0,38.0,19.0,1293.0,43.0,14.0,708.0,588.0,1.0,5.0,541.0,10.0,19.0,61.0,100.0,55.0,188.0,120.0,22.0,7.0,21.0,54.0,2.0,343.0,6.0,,223.0,26.0,71.0,7.0,2.0,91.0,15.0,30.0,16.0,49.0,1.0,0.0,0.0,24.0,5.0,2.0,5.0,48.0,1.0,,3.0,,,,,7.0,,,4.0,1.0,1.0,,1.0,1.0,1.0,,,8.0,,,1.0,,5.0,1.0,,,1.0,,1.0,,2.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles FC,6fnojo4m3daqz5moaa9yu1dk9,L. Blessing,Forward,7,144.0,30.0,808.0,28.0,563.0,36.0,69.0,968.0,1507.0,348.0,29.0,19.0,141.0,63.0,28.0,137.0,33.0,156.0,24.0,53.0,60.0,250.0,54.0,53.0,2205.0,12.0,27.0,963.0,812.0,4.0,8.0,793.0,31.0,4.0,48.0,123.0,168.0,315.0,231.0,30.0,5.0,41.0,180.0,7.0,293.0,29.0,1.0,307.0,40.0,294.0,45.0,1.0,216.0,25.0,153.0,37.0,44.0,2.0,0.0,0.0,27.0,11.0,4.0,11.0,14.0,1.0,5.0,25.0,,,,,6.0,,3.0,8.0,1.0,9.0,,2.0,2.0,3.0,1.0,2.0,48.0,,2.0,1.0,,17.0,,,,,,5.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles FC,1wa6jf39zdyi462b1fk50vl61,J. Cifuentes,Midfielder,11,198.0,32.0,895.0,34.0,688.0,41.0,93.0,1138.0,1675.0,370.0,40.0,34.0,174.0,110.0,24.0,167.0,43.0,231.0,43.0,100.0,54.0,220.0,76.0,69.0,2321.0,33.0,44.0,1124.0,907.0,3.0,11.0,873.0,38.0,12.0,9.0,220.0,218.0,434.0,309.0,32.0,6.0,95.0,152.0,13.0,365.0,16.0,1.0,297.0,22.0,294.0,41.0,6.0,163.0,26.0,120.0,52.0,42.0,3.0,2.0,2.0,32.0,24.0,21.0,31.0,26.0,1.0,1.0,48.0,,,,3.0,,2.0,21.0,34.0,1.0,17.0,,5.0,5.0,10.0,4.0,5.0,25.0,1.0,5.0,1.0,,51.0,,,4.0,,4.0,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles FC,5s5sc7zxuw8cr7vyzeofb8hnu,D. Crisostomo,Midfielder,15,20.0,10.0,139.0,7.0,82.0,9.0,8.0,167.0,235.0,52.0,8.0,9.0,28.0,15.0,5.0,21.0,8.0,25.0,3.0,86.0,13.0,60.0,2.0,10.0,393.0,5.0,,163.0,142.0,,3.0,133.0,7.0,2.0,1.0,21.0,28.0,41.0,44.0,10.0,5.0,2.0,24.0,1.0,54.0,6.0,,48.0,6.0,50.0,5.0,2.0,26.0,5.0,22.0,7.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,,,1.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,4.0,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles FC,er0xm9k5zv8kcvcy7bnwp086i,E. Dueñas,Midfielder,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2021,Los Angeles FC,c3dtl72eb5ejh6h7ujaspomsq,B. Duke,Midfielder,19,48.0,15.0,192.0,5.0,141.0,17.0,17.0,254.0,370.0,78.0,5.0,7.0,41.0,20.0,13.0,43.0,6.0,55.0,6.0,41.0,8.0,63.0,13.0,13.0,453.0,7.0,11.0,245.0,199.0,1.0,3.0,192.0,5.0,2.0,3.0,63.0,52.0,105.0,58.0,15.0,12.0,14.0,26.0,2.0,82.0,3.0,,71.0,4.0,65.0,6.0,3.0,35.0,3.0,24.0,9.0,6.0,0.0,0.0,0.0,2.0,3.0,5.0,14.0,,5.0,,11.0,,,,,1.0,1.0,1.0,3.0,3.0,1.0,,,,4.0,,,10.0,,,1.0,,4.0,,3.0,14.0,,11.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
