liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Substitute On,Successful Lay-offs,Successful Launches,Goals,Right Foot Goals,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Throw Ins to Own Player,Throw Ins to Opposition Player,Offsides,Goals from Outside Box,Attempts from Set Pieces,Left Foot Goals,Headed Goals,Handballs conceded,Hit Woodwork,Penalties Taken,Penalty Goals,GK Successful Distribution,Total Red Cards,Red Cards - 2nd Yellow,Penalties Conceded,Unsuccessful lay-offs,Saves Made,Crosses not Claimed,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves made - caught,GK Unsuccessful Distribution,Own Goal Scored,Clearances Off the Line,Straight Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Foul Won Penalty,Last Man Tackle,Second Goal Assists,Penalties Off Target,Times Tackled,Penalty Goals Conceded,Home Goals,Away Goals,Winning Goal,Overruns,Goal Kicks,Other Goals
Mexico_Liga_MX,2016-2017,CF Monterrey,1ax1tlx9p5c9ern9ogs31vqhh,W. Ayoví,Midfielder,20,3.0,224.0,8.0,2.0,1.0,,,145.0,3.0,25.0,3.0,81.0,4.0,,7.0,3.0,,,5.0,43.0,41.0,4.0,24.0,150.0,,3.0,3.0,112.0,3.0,1.0,31.0,2.0,47.0,3.0,27.0,1.0,18.0,2.0,10.0,10.0,192.0,5.0,10.0,3.0,,16.0,50.0,3.0,10.0,13.0,1.0,7.0,1.0,3.0,3.0,2.0,24.0,3.0,3.0,6.0,10.0,2.0,1.0,6.0,28.0,,115.0,119.0,8.0,,1.0,,4.0,11.0,,1.0,10.0,5.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Monterrey,algbhkns08ibwpdc4sehpem6t,J. Basanta,Defender,15,6.0,1170.0,,,9.0,1.0,,422.0,2.0,32.0,1.0,141.0,32.0,5.0,69.0,9.0,3.0,4.0,9.0,129.0,196.0,22.0,42.0,447.0,,23.0,2.0,301.0,13.0,6.0,111.0,,141.0,1.0,97.0,,40.0,13.0,13.0,20.0,620.0,,13.0,11.0,6.0,63.0,220.0,11.0,10.0,55.0,3.0,35.0,1.0,14.0,18.0,2.0,90.0,50.0,17.0,6.0,13.0,,,26.0,54.0,1.0,317.0,336.0,27.0,4.0,,,17.0,35.0,5.0,24.0,37.0,10.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Monterrey,e9f5fx9wvpv5q8v5zcspxvff9,M. Bueno,Forward,29,1.0,61.0,3.0,2.0,,,,13.0,1.0,6.0,,8.0,1.0,,1.0,,1.0,,5.0,11.0,,2.0,4.0,13.0,,2.0,1.0,8.0,1.0,2.0,5.0,,2.0,,5.0,,3.0,,2.0,1.0,24.0,,3.0,1.0,,8.0,3.0,4.0,10.0,4.0,1.0,,,,1.0,,14.0,,1.0,1.0,3.0,,,5.0,2.0,,8.0,8.0,6.0,,,,1.0,10.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Monterrey,99l67wjcrj1iqtxypin6er4d1,E. Cardona,Midfielder,10,16.0,999.0,6.0,12.0,,6.0,5.0,482.0,8.0,85.0,6.0,297.0,8.0,5.0,31.0,8.0,18.0,3.0,5.0,236.0,86.0,21.0,90.0,498.0,7.0,23.0,34.0,346.0,11.0,35.0,121.0,2.0,187.0,21.0,136.0,15.0,56.0,11.0,19.0,11.0,790.0,8.0,17.0,13.0,,166.0,165.0,35.0,10.0,90.0,17.0,31.0,2.0,27.0,8.0,21.0,179.0,7.0,14.0,26.0,17.0,6.0,1.0,84.0,61.0,5.0,364.0,377.0,13.0,,1.0,5.0,16.0,89.0,5.0,4.0,82.0,9.0,1.0,7.0,1.0,6.0,1.0,,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Monterrey,bhihqkknr89j9ygk9aj2gnoph,E. Castillo,Defender,2,7.0,630.0,,2.0,,,,192.0,2.0,23.0,3.0,106.0,4.0,1.0,4.0,3.0,2.0,2.0,4.0,75.0,56.0,13.0,32.0,195.0,3.0,6.0,6.0,156.0,5.0,5.0,36.0,,67.0,6.0,35.0,,27.0,8.0,5.0,8.0,329.0,,8.0,3.0,,46.0,94.0,11.0,10.0,31.0,3.0,3.0,3.0,8.0,5.0,5.0,55.0,6.0,7.0,7.0,8.0,,,20.0,11.0,,156.0,159.0,9.0,4.0,,,7.0,24.0,6.0,12.0,26.0,32.0,9.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Monterrey,f0vfopaxrv868q0vxmx8pbx05,Y. Chará,Forward,23,6.0,950.0,8.0,8.0,,1.0,1.0,330.0,6.0,78.0,5.0,203.0,4.0,,11.0,5.0,5.0,2.0,6.0,159.0,61.0,17.0,68.0,338.0,9.0,10.0,9.0,254.0,15.0,10.0,79.0,,74.0,21.0,76.0,4.0,59.0,10.0,17.0,10.0,508.0,1.0,18.0,5.0,,89.0,84.0,35.0,10.0,42.0,5.0,5.0,5.0,14.0,2.0,12.0,97.0,1.0,17.0,7.0,18.0,1.0,2.0,49.0,102.0,,251.0,259.0,8.0,,2.0,,14.0,55.0,3.0,10.0,40.0,2.0,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Monterrey,5dl76d435ja9hko3xnpnp4dzp,J. Cristaldo,Forward,11,2.0,108.0,3.0,1.0,,1.0,,22.0,,5.0,,12.0,,,,1.0,2.0,,1.0,13.0,3.0,1.0,8.0,23.0,1.0,1.0,,11.0,1.0,3.0,8.0,,7.0,2.0,9.0,,3.0,1.0,1.0,1.0,36.0,,4.0,,,5.0,2.0,8.0,10.0,3.0,1.0,4.0,,1.0,1.0,,7.0,,1.0,2.0,4.0,,,3.0,9.0,1.0,14.0,15.0,2.0,,,,1.0,4.0,,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Monterrey,7868bje3gt1j3zhtps28oluc5,L. Cárdenas,Goalkeeper,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Monterrey,cj72b9osp7ec8lvd11gb63ys5,A. Domínguez,Goalkeeper,22,,180.0,,,2.0,,,12.0,,,,4.0,4.0,,14.0,,,1.0,,14.0,10.0,,,28.0,,,,10.0,3.0,,14.0,,4.0,,12.0,,19.0,2.0,,2.0,47.0,,2.0,,,,20.0,,10.0,,,4.0,,,,,,2.0,4.0,,2.0,,,,4.0,,9.0,14.0,,,,,,,,,,,,,,,,,,,,,13.0,,,,,3.0,1.0,,,,2.0,2.0,,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2016-2017,CF Monterrey,bh5emxazjkbwd6i86qx30hfit,L. Fuentes,Defender,18,16.0,1001.0,2.0,1.0,5.0,,,426.0,4.0,51.0,8.0,217.0,11.0,1.0,23.0,7.0,4.0,1.0,11.0,143.0,142.0,23.0,63.0,437.0,2.0,12.0,3.0,329.0,14.0,4.0,86.0,2.0,151.0,8.0,70.0,3.0,45.0,11.0,16.0,35.0,710.0,5.0,13.0,8.0,6.0,65.0,207.0,7.0,10.0,45.0,,22.0,5.0,9.0,10.0,6.0,86.0,18.0,15.0,19.0,13.0,3.0,,30.0,28.0,,342.0,351.0,21.0,1.0,,,17.0,41.0,6.0,27.0,35.0,94.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
