liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Offsides,Time Played,Throw Ins to Own Player,Substitute On,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Corners Won,Times Tackled,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Yellow Cards,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Goals Conceded Outside Box,Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Penalty Goals Conceded,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Total Red Cards,Unsuccessful Passes Opposition Half,Blocked Shots,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Successful Long Passes,Successful Crosses open play,Total Fouls Won,Straight Red Cards,Aerial Duels won,Unsuccessful Dribbles,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Handballs conceded,Hit Woodwork,Assists (Intentional),Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Goal Assists,Through balls,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Winning Goal,Right Foot Goals,Red Cards - 2nd Yellow,Goals from Outside Box,Headed Goals,Throw Ins to Opposition Player,Unsuccessful lay-offs,Foul Won Penalty,Penalties Taken,Penalty Goals,GK Successful Distribution,Attempts from Set Pieces,Saves Made,Penalties Conceded,Punches,Penalties Saved,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Penalties Faced,Saves from Penalty,Saves made - caught,GK Unsuccessful Distribution,Clean Sheets,Second Goal Assists,Clearances Off the Line,Last Man Tackle,Own Goal Scored,Crosses not Claimed,Set Pieces Goals,Other Goals,Penalties Off Target,Home Goals,Away Goals
USA_USL_Championship,2020,Indy Eleven,2yory0v0jjh4vc2g7j5psijth,C. Haworth,Midfielder,9,29.0,,930.0,67.0,,,3.0,1.0,416.0,8.0,22.0,86.0,13.0,229.0,12.0,1.0,35.0,8.0,6.0,2.0,14.0,205.0,112.0,22.0,74.0,1.0,437.0,3.0,7.0,12.0,298.0,13.0,13.0,109.0,2.0,7.0,15.0,,134.0,5.0,64.0,11.0,16.0,18.0,733.0,20.0,11.0,4.0,1.0,82.0,147.0,27.0,10.0,63.0,7.0,30.0,10.0,16.0,,13.0,10.0,109.0,10.0,15.0,,43.0,11.0,9.0,,,2.0,32.0,197.0,1.0,308.0,328.0,27.0,2.0,,14.0,46.0,8.0,18.0,50.0,0.0,1.0,,,,15.0,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,3wkl0kgfkjim07ywgf8bo1trd,I. Ilić,Forward,14,,2.0,469.0,3.0,9.0,7.0,1.0,,164.0,5.0,12.0,48.0,,75.0,2.0,1.0,7.0,4.0,1.0,,15.0,83.0,37.0,6.0,49.0,,168.0,4.0,6.0,4.0,108.0,4.0,2.0,56.0,,42.0,5.0,,39.0,2.0,16.0,4.0,9.0,17.0,245.0,,13.0,,,37.0,40.0,22.0,10.0,29.0,1.0,4.0,,9.0,,11.0,7.0,63.0,4.0,4.0,,,13.0,,1.0,,2.0,19.0,38.0,,108.0,112.0,26.0,2.0,1.0,3.0,34.0,3.0,2.0,18.0,0.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,byen3nil262jq5s77zchv2j8p,M. King,Defender,3,10.0,1.0,946.0,105.0,3.0,1.0,6.0,1.0,485.0,,11.0,84.0,10.0,182.0,33.0,5.0,60.0,4.0,2.0,,5.0,193.0,194.0,13.0,74.0,2.0,500.0,3.0,14.0,6.0,325.0,7.0,3.0,134.0,,14.0,14.0,,118.0,,46.0,11.0,17.0,28.0,761.0,1.0,14.0,5.0,4.0,57.0,213.0,10.0,10.0,39.0,1.0,41.0,10.0,11.0,,9.0,8.0,71.0,17.0,7.0,,12.0,14.0,,4.0,,2.0,27.0,189.0,1.0,353.0,366.0,14.0,2.0,1.0,9.0,32.0,4.0,8.0,30.0,0.0,,,,1.0,22.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,blts89a19itip4gjeagcwc1xx,C. Lindley,Midfielder,22,18.0,,756.0,10.0,3.0,,2.0,,424.0,8.0,8.0,103.0,8.0,210.0,10.0,1.0,26.0,9.0,1.0,1.0,9.0,145.0,142.0,15.0,71.0,,441.0,4.0,4.0,5.0,304.0,10.0,3.0,97.0,5.0,104.0,11.0,,102.0,6.0,57.0,9.0,23.0,23.0,580.0,15.0,12.0,4.0,2.0,47.0,135.0,13.0,10.0,38.0,2.0,40.0,2.0,10.0,,8.0,2.0,64.0,3.0,11.0,,28.0,12.0,8.0,,,,17.0,99.0,,330.0,344.0,17.0,,,9.0,26.0,6.0,10.0,30.0,0.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,cbbip5xc4xfipnk6aal6cfywa,N. Moon,Forward,17,3.0,11.0,981.0,8.0,5.0,5.0,,2.0,214.0,6.0,36.0,74.0,1.0,116.0,2.0,1.0,6.0,5.0,10.0,2.0,35.0,155.0,49.0,8.0,56.0,1.0,226.0,7.0,16.0,17.0,161.0,9.0,18.0,62.0,,52.0,14.0,,62.0,5.0,31.0,11.0,10.0,4.0,426.0,,16.0,6.0,,100.0,53.0,53.0,10.0,66.0,8.0,3.0,1.0,21.0,,20.0,23.0,155.0,6.0,11.0,1.0,4.0,16.0,,1.0,1.0,1.0,54.0,47.0,2.0,152.0,164.0,55.0,2.0,1.0,7.0,89.0,1.0,1.0,46.0,0.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,dvfx5383ws30x2tit8h72o05x,E. Newton,Goalkeeper,1,,,1350.0,,,,37.0,,294.0,,,,,59.0,83.0,,146.0,,,2.0,,152.0,244.0,1.0,3.0,1.0,452.0,,,,188.0,16.0,,149.0,,58.0,,,99.0,,133.0,15.0,2.0,50.0,579.0,,15.0,,,4.0,305.0,,10.0,4.0,,115.0,,1.0,,2.0,,6.0,13.0,18.0,,,15.0,,,,,2.0,89.0,,201.0,303.0,2.0,,,1.0,2.0,,,2.0,0.0,,,,,,,,,,149.0,,34.0,,8.0,1.0,,,6.0,15.0,11.0,19.0,2.0,1.0,,30.0,3.0,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,1xq85lf7g9twi107qntu0dr3e,M. Osmond,Defender,5,,,457.0,13.0,2.0,,1.0,,241.0,,1.0,12.0,,53.0,14.0,1.0,22.0,2.0,1.0,1.0,9.0,56.0,148.0,16.0,22.0,,245.0,,4.0,2.0,173.0,3.0,3.0,44.0,,72.0,,,29.0,,40.0,5.0,3.0,15.0,328.0,,7.0,1.0,,28.0,81.0,3.0,10.0,23.0,2.0,28.0,,,,5.0,1.0,42.0,17.0,4.0,,,7.0,,,,,10.0,80.0,,199.0,201.0,14.0,,,10.0,19.0,6.0,9.0,18.0,0.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,Defender,20,5.0,1.0,1350.0,38.0,,,13.0,,736.0,4.0,9.0,40.0,1.0,192.0,23.0,4.0,54.0,2.0,4.0,2.0,29.0,188.0,408.0,27.0,100.0,1.0,753.0,,25.0,4.0,525.0,16.0,9.0,154.0,,97.0,3.0,,103.0,2.0,80.0,15.0,11.0,56.0,963.0,,15.0,7.0,9.0,76.0,340.0,23.0,10.0,105.0,5.0,74.0,1.0,11.0,,65.0,2.0,170.0,38.0,18.0,,5.0,15.0,,1.0,,2.0,36.0,276.0,,584.0,599.0,94.0,2.0,1.0,18.0,65.0,9.0,20.0,40.0,0.0,,,,,10.0,,,,,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,dhi7890xe8zsmzhw2cad7sul1,T. Pasher,Forward,23,20.0,8.0,1209.0,6.0,2.0,8.0,,10.0,345.0,13.0,56.0,123.0,17.0,242.0,3.0,,6.0,4.0,22.0,1.0,5.0,185.0,73.0,6.0,53.0,1.0,357.0,4.0,10.0,28.0,276.0,15.0,50.0,59.0,3.0,99.0,28.0,,71.0,7.0,31.0,13.0,11.0,11.0,632.0,8.0,15.0,3.0,,114.0,49.0,88.0,10.0,51.0,28.0,22.0,13.0,12.0,,5.0,27.0,124.0,,16.0,10.0,23.0,15.0,3.0,1.0,1.0,2.0,68.0,86.0,9.0,286.0,298.0,10.0,2.0,,3.0,73.0,3.0,,46.0,5.0,,,1.0,,,2.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,b8dezhr1wmfql8bw3b0pu1bhm,J. Rafanello,Forward,18,1.0,,310.0,,5.0,2.0,,1.0,68.0,1.0,12.0,33.0,2.0,41.0,1.0,,2.0,3.0,6.0,,12.0,40.0,18.0,3.0,14.0,,73.0,4.0,11.0,,57.0,6.0,9.0,16.0,,21.0,4.0,,12.0,1.0,9.0,4.0,8.0,5.0,129.0,,9.0,4.0,,32.0,7.0,16.0,10.0,18.0,3.0,,2.0,8.0,,7.0,4.0,51.0,2.0,6.0,1.0,1.0,9.0,,,,,21.0,12.0,1.0,52.0,57.0,19.0,,,1.0,33.0,2.0,,11.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,2e8r1jp0unvhw2stuu4yaxd2i,M. Senanou,Defender,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,5ac09uothinet31s1890qnumt,K. Walker,Midfielder,19,,,73.0,,3.0,1.0,,,42.0,,1.0,7.0,,16.0,1.0,,3.0,2.0,,,1.0,13.0,17.0,5.0,7.0,,43.0,1.0,3.0,,31.0,,,10.0,,11.0,2.0,,10.0,,5.0,1.0,2.0,,57.0,,4.0,2.0,1.0,14.0,18.0,,10.0,8.0,,2.0,,1.0,,2.0,1.0,17.0,,,,,4.0,,,,,8.0,7.0,,33.0,33.0,3.0,,1.0,2.0,9.0,3.0,,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_Championship,2020,Indy Eleven,2wrufv0lw0ura0w6e3pgu221h,M. Watson,Midfielder,8,4.0,,313.0,4.0,11.0,1.0,1.0,1.0,134.0,2.0,8.0,21.0,1.0,68.0,4.0,2.0,6.0,1.0,2.0,1.0,6.0,57.0,31.0,7.0,33.0,,137.0,2.0,6.0,8.0,91.0,6.0,4.0,39.0,,31.0,3.0,,30.0,4.0,22.0,2.0,9.0,13.0,211.0,,13.0,5.0,,37.0,49.0,9.0,10.0,31.0,2.0,7.0,1.0,7.0,,10.0,4.0,53.0,2.0,7.0,,4.0,13.0,,,,,16.0,36.0,1.0,95.0,98.0,16.0,,,4.0,22.0,3.0,3.0,21.0,0.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
