root_folder,liga,temporada,equipo,equipo_folder,id,nombre,posicion,dorsal,Unsuccessful Short Passes,Duels,Goals Conceded,Total Tackles,Rightside Passes,Total Losses Of Possession,Unsuccessful Passes Own Half,Successful Passes Own Half,Goals Conceded Inside Box,Shots On Target ( inc goals ),Unsuccessful Long Passes,Recoveries,PutThrough/Blocked Distribution,Touches,Total Shots,Total Passes,Aerial Duels,Starts,Ground Duels lost,Interceptions,Appearances,Leftside Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Aerial Duels won,Time Played,Throw Ins to Own Player,Backward Passes,Successful Passes Opposition Half,Successful Open Play Passes,Successful Short Passes,Index,Tackles Won,Ground Duels won,Ground Duels,Total Touches In Opposition Box,Aerial Duels lost,Successful Long Passes,Forward Passes,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Clearances,Unsuccessful Passes Opposition Half,Duels won,Corners Won,Games Played,Duels lost,Winning Goal,Unsuccessful Crosses & Corners,Right Foot Goals,Throw Ins to Opposition Player,Penalties Taken,Unsuccessful lay-offs,Goals,Successful Lay-offs,Successful Corners into Box,Total Fouls Won,Corners Taken (incl short corners),Total Fouls Conceded,Unsuccessful Corners into Box,Times Tackled,Blocked Shots,Key Passes (Attempt Assists),Unsuccessful Dribbles,Successful Dribbles,Through balls,Goals from Outside Box,Attempts from Set Pieces,Shots Off Target (inc woodwork),Successful Crosses & Corners,Home Goals,Away Goals,PutThrough/Blocked Distribution Won,Substitute On,Tackles Lost,Foul Attempted Tackle,Foul Won Penalty,Unsuccessful Crosses open play,Yellow Cards,Substitute Off,Offsides,Goal Kicks,Saves Made from Inside Box,Saves Made,Saves Made from Outside Box,Saves made - parried,GK Successful Distribution,GK Unsuccessful Distribution,Blocks,Successful Crosses open play,Hit Woodwork,Unsuccessful Launches,Clean Sheets,Successful Launches,Overruns,Handballs conceded,Goals from Inside Box,Headed Goals,Left Foot Goals,Second Goal Assists,Goal Assists,Assists (Intentional),Penalties Conceded,Red Cards - 2nd Yellow,Clearances Off the Line,Total Red Cards,Penalties Saved,Saves from Penalty,Catches,Punches,Penalties Faced,Goalkeeper Smother,Own Goal Scored,Goals Conceded Outside Box,Penalty Goals,Straight Red Cards,Penalty Goals Conceded,Saves made - caught,Crosses not Claimed,Other Goals,Last Man Tackle,Drops,Set Pieces Goals
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Inter Miami CF,Inter_Miami_CF,4o6f3mnd39fx700o3jvj0wct1,Jordi Alba,Defender,18,33.0,24.0,6.0,5.0,144.0,54.0,17.0,146.0,5.0,1.0,4.0,18.0,7.0,375.0,1.0,309.0,6.0,4.0,7.0,2.0,5.0,8.0,272.0,303.0,,381.0,17.0,73.0,129.0,266.0,262.0,10.0,1.0,11.0,18.0,7.0,6.0,10.0,84.0,37.0,6.0,28.0,11.0,2.0,5.0,13.0,0.0,8.0,,,,,1.0,,,2.0,,1.0,,5.0,,5.0,4.0,4.0,1.0,,,,3.0,0.0,1.0,2.0,1.0,4.0,,,8.0,,2.0,2.0,,,,,,,,,3.0,,,,,,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Inter Miami CF,Inter_Miami_CF,3oqz86s2ngipsrb1jbb36buqy,N. Allen,Defender,32,10.0,19.0,2.0,2.0,57.0,21.0,6.0,50.0,2.0,,4.0,13.0,4.0,154.0,1.0,110.0,4.0,2.0,8.0,2.0,5.0,4.0,96.0,106.0,2.0,219.0,5.0,24.0,47.0,93.0,95.0,10.0,2.0,7.0,15.0,2.0,2.0,1.0,25.0,14.0,8.0,9.0,9.0,,5.0,10.0,0.0,1.0,,2.0,,,,,,4.0,,4.0,,2.0,,2.0,1.0,1.0,,,,1.0,1.0,,,3.0,3.0,,3.0,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Inter Miami CF,Inter_Miami_CF,7x098qxoirgwlu38q1v969s6h,C. dos Santos,Goalkeeper,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Inter Miami CF,Inter_Miami_CF,18thoegpfleusbgo4xki7g3it,D. Arroyo,Midfielder,3,30.0,45.0,8.0,8.0,138.0,43.0,17.0,266.0,7.0,,6.0,33.0,14.0,569.0,,499.0,8.0,7.0,24.0,9.0,7.0,189.0,463.0,496.0,6.0,608.0,3.0,65.0,197.0,460.0,435.0,10.0,6.0,13.0,37.0,1.0,2.0,28.0,107.0,36.0,12.0,19.0,19.0,,7.0,26.0,0.0,,,,,,,,,4.0,,10.0,,3.0,,,1.0,1.0,,,,,,,,8.0,,2.0,8.0,1.0,,1.0,4.0,,,,,,,,,3.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Inter Miami CF,Inter_Miami_CF,eyks55tzqu6xmvgvhypzhlwr8,T. Avilés,Defender,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Inter Miami CF,Inter_Miami_CF,65jctzcct9irz3wre08c2v2wa,E. Azcona,Forward,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Inter Miami CF,Inter_Miami_CF,ju24rgwcctj5yizl54o91gfe,S. Borgelin,Forward,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Inter Miami CF,Inter_Miami_CF,calrbl0kagr6zgnw2l8k626s5,Sergio Busquets,Midfielder,5,39.0,48.0,8.0,10.0,135.0,52.0,21.0,234.0,7.0,,7.0,34.0,11.0,543.0,1.0,479.0,10.0,6.0,12.0,2.0,7.0,144.0,433.0,461.0,5.0,558.0,,60.0,199.0,418.0,419.0,10.0,5.0,26.0,38.0,,5.0,14.0,140.0,46.0,9.0,25.0,31.0,,7.0,17.0,0.0,,,,,,,5.0,,15.0,,5.0,,2.0,,7.0,1.0,1.0,5.0,,,1.0,,,,4.0,1.0,5.0,3.0,,,1.0,1.0,,,,,,,,,2.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Inter Miami CF,Inter_Miami_CF,29rxabx4plofa06zgwuxlejca,D. Callender,Goalkeeper,1,1.0,8.0,8.0,,52.0,49.0,23.0,179.0,7.0,,47.0,73.0,,341.0,,234.0,7.0,7.0,1.0,,7.0,76.0,186.0,156.0,7.0,630.0,,,7.0,130.0,166.0,10.0,,,1.0,,,20.0,106.0,48.0,7.0,25.0,7.0,,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,17.0,26.0,9.0,5.0,98.0,17.0,,,,11.0,2.0,1.0,,,,,,,,,,,,,1.0,1.0,14.0,5.0,1.0,,,1.0,,,,,,,,1.0,
testeo_ligas_norteamerica,Concacaf_Leagues_Cup,2023,Inter Miami CF,Inter_Miami_CF,cill28qniq1r7s5xy7eli31wq,L. Campana,Forward,9,4.0,30.0,1.0,3.0,8.0,13.0,2.0,12.0,1.0,3.0,1.0,5.0,4.0,62.0,5.0,34.0,14.0,1.0,11.0,,7.0,9.0,29.0,32.0,6.0,167.0,,10.0,17.0,27.0,27.0,10.0,,5.0,16.0,8.0,8.0,2.0,7.0,5.0,3.0,3.0,11.0,,7.0,19.0,0.0,,,,,,,2.0,,,,6.0,,4.0,,1.0,,2.0,,,,2.0,,,,3.0,6.0,3.0,1.0,,,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
