dorsal,nombre,equipo,equipo_folder,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
6,Paulo Lima,Houston Dynamo 2,Houston_Dynamo_2,MLS Next Pro,Midfielder,Portugal,1o833wo2hbq0j83flgf2pkpux,7pmw399vh2v44cjle4fkklp1w,5qmjkpvi92vrzdcb2knassjkk,83v723s7clr3fthxlrh0ax91w,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/teams/view/7pmw399vh2v44cjle4fkklp1w/player/view/1o833wo2hbq0j83flgf2pkpux
19,,Houston Dynamo 2,Houston_Dynamo_2,MLS Next Pro,Defender,USA,1uqkyghsmzugdvd8kpafp3lsk,7pmw399vh2v44cjle4fkklp1w,5qmjkpvi92vrzdcb2knassjkk,83v723s7clr3fthxlrh0ax91w,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/teams/view/7pmw399vh2v44cjle4fkklp1w/player/view/1uqkyghsmzugdvd8kpafp3lsk
25,,Houston Dynamo 2,Houston_Dynamo_2,MLS Next Pro,Midfielder,USA,2c2oc7ruja2q3cog96fsmirmy,7pmw399vh2v44cjle4fkklp1w,5qmjkpvi92vrzdcb2knassjkk,83v723s7clr3fthxlrh0ax91w,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/teams/view/7pmw399vh2v44cjle4fkklp1w/player/view/2c2oc7ruja2q3cog96fsmirmy
13,,Houston Dynamo 2,Houston_Dynamo_2,MLS Next Pro,Defender,USA,3acyax22zfwdjw0cpgg4x7dre,7pmw399vh2v44cjle4fkklp1w,5qmjkpvi92vrzdcb2knassjkk,83v723s7clr3fthxlrh0ax91w,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/teams/view/7pmw399vh2v44cjle4fkklp1w/player/view/3acyax22zfwdjw0cpgg4x7dre
42,,Houston Dynamo 2,Houston_Dynamo_2,MLS Next Pro,Midfielder,USA,3ak5660vbw0y07qva8albdqfo,7pmw399vh2v44cjle4fkklp1w,5qmjkpvi92vrzdcb2knassjkk,83v723s7clr3fthxlrh0ax91w,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/teams/view/7pmw399vh2v44cjle4fkklp1w/player/view/3ak5660vbw0y07qva8albdqfo
28,,Houston Dynamo 2,Houston_Dynamo_2,MLS Next Pro,Midfielder,USA,3dycmb8v49f1kfuv7r347hsoa,7pmw399vh2v44cjle4fkklp1w,5qmjkpvi92vrzdcb2knassjkk,83v723s7clr3fthxlrh0ax91w,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/teams/view/7pmw399vh2v44cjle4fkklp1w/player/view/3dycmb8v49f1kfuv7r347hsoa
27,Joe Farouz,Houston Dynamo 2,Houston_Dynamo_2,MLS Next Pro,Midfielder,Egypt,4a4ljwnpjdu0n7480r7d9n14a,7pmw399vh2v44cjle4fkklp1w,5qmjkpvi92vrzdcb2knassjkk,83v723s7clr3fthxlrh0ax91w,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/teams/view/7pmw399vh2v44cjle4fkklp1w/player/view/4a4ljwnpjdu0n7480r7d9n14a
10,,Houston Dynamo 2,Houston_Dynamo_2,MLS Next Pro,Midfielder,USA,4ck48cs6ntujyughwbxm9zai1,7pmw399vh2v44cjle4fkklp1w,5qmjkpvi92vrzdcb2knassjkk,83v723s7clr3fthxlrh0ax91w,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/teams/view/7pmw399vh2v44cjle4fkklp1w/player/view/4ck48cs6ntujyughwbxm9zai1
18,,Houston Dynamo 2,Houston_Dynamo_2,MLS Next Pro,Midfielder,USA,4uuq2zuhmlbg7kh85v5l8723u,7pmw399vh2v44cjle4fkklp1w,5qmjkpvi92vrzdcb2knassjkk,83v723s7clr3fthxlrh0ax91w,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/teams/view/7pmw399vh2v44cjle4fkklp1w/player/view/4uuq2zuhmlbg7kh85v5l8723u
11,,Houston Dynamo 2,Houston_Dynamo_2,MLS Next Pro,Attacker,USA,4y3r2ucdm16owtbaxpyi8b09g,7pmw399vh2v44cjle4fkklp1w,5qmjkpvi92vrzdcb2knassjkk,83v723s7clr3fthxlrh0ax91w,https://www.scoresway.com/en_GB/soccer/mls-next-pro-2022/83v723s7clr3fthxlrh0ax91w/teams/view/7pmw399vh2v44cjle4fkklp1w/player/view/4y3r2ucdm16owtbaxpyi8b09g
