liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,Successful Lay-offs,Open Play Passes,Corners Won,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Long Passes,Shots Off Target (inc woodwork),Total Losses Of Possession,Successful Passes Own Half,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Touches,Corners Taken (incl short corners),Appearances,Foul Attempted Tackle,Ground Duels,Forward Passes,Total Touches In Opposition Box,Index,Unsuccessful Dribbles,Duels,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Duels lost,Throw Ins to Own Player,Aerial Duels lost,Total Tackles,Successful Dribbles,Unsuccessful Passes Own Half,Duels won,Shots On Target ( inc goals ),Aerial Duels won,Total Clearances,Aerial Duels,Tackles Won,Interceptions,Ground Duels won,Substitute On,Goals,Right Foot Goals,Substitute Off,Blocked Shots,Throw Ins to Opposition Player,Successful Long Passes,Successful Crosses open play,Total Fouls Won,Goals from Inside Box,Penalties Taken,Goal Assists,Penalty Goals,Offsides,Successful Launches,PutThrough/Blocked Distribution Won,Goals from Outside Box,Clean Sheets,Through balls,Tackles Lost,Yellow Cards,Blocks,Saves Made,GK Successful Distribution,Unsuccessful Launches,Catches,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Clearances Off the Line,Unsuccessful lay-offs,Left Foot Goals,Foul Won Penalty,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Goals Conceded Outside Box,Attempts from Set Pieces,Punches,Saves Made from Outside Box,Penalties Faced,Assists (Intentional),Headed Goals,Handballs conceded,Hit Woodwork,Penalties Conceded,Second Goal Assists,Drops,Own Goal Scored,Penalty Goals Conceded,Times Tackled,Home Goals,Away Goals,Winning Goal,Saves made - caught,Goal Kicks,Set Pieces Goals,Other Goals,Penalties Saved,Saves from Penalty,Crosses not Claimed,Goalkeeper Smother
USA_US_Open_Cup,2018,Indy Eleven,7j0ju51jxeaevvgdsauo29dyh,A. Amankona,Midfielder,12.0,,70.0,6.0,20.0,,6.0,,9.0,,1.0,3.0,10.0,1.0,20.0,,18.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,31.0,,1.0,,8.0,7.0,,10.0,,10.0,,,1.0,,2.0,6.0,19.0,19.0,4.0,,2.0,4.0,2.0,,6.0,,,,2.0,3.0,1.0,6.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Indy Eleven,66la204nyyjcu5pje1jtha3f9,J. Braun,Forward,17.0,,90.0,3.0,17.0,2.0,6.0,,8.0,1.0,2.0,8.0,5.0,5.0,19.0,,13.0,1.0,3.0,6.0,,6.0,1.0,6.0,4.0,1.0,,26.0,,1.0,,2.0,3.0,7.0,10.0,,12.0,1.0,,1.0,,2.0,4.0,11.0,13.0,8.0,,6.0,,,,4.0,1.0,4.0,,10.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Indy Eleven,blb3vzbk5bvi986xxswlc3s2x,J. Farr,Goalkeeper,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Indy Eleven,7x07t0u885bkq5uf6228f57md,O. Williams,Goalkeeper,1.0,,90.0,,12.0,,,,5.0,8.0,,8.0,8.0,,21.0,,7.0,1.0,,8.0,,1.0,,7.0,5.0,1.0,,23.0,,1.0,,,14.0,,10.0,,,1.0,,1.0,,,6.0,9.0,13.0,,,,,,1.0,,,,,,,,,,,,,,,6.0,,,,,,,,4.0,,,,,,,,,5.0,4.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Indy Eleven,dl7ha327gcy54bxffnx8vpxhx,Ayoze García,Defender,7.0,2.0,90.0,,42.0,,5.0,2.0,27.0,3.0,,14.0,12.0,4.0,44.0,,34.0,1.0,,7.0,2.0,19.0,1.0,9.0,7.0,1.0,,71.0,3.0,1.0,,3.0,18.0,,10.0,,6.0,1.0,4.0,1.0,1.0,1.0,2.0,35.0,37.0,2.0,12.0,1.0,1.0,,2.0,4.0,,2.0,,3.0,1.0,3.0,2.0,,,,,,1.0,3.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Indy Eleven,7xadwk43ylg77rk7d9a1vnpp1,J. Guerra,Midfielder,16.0,,90.0,,35.0,,1.0,,21.0,,1.0,11.0,9.0,5.0,35.0,,28.0,1.0,1.0,5.0,,10.0,2.0,4.0,4.0,1.0,,45.0,,1.0,,4.0,13.0,3.0,10.0,,8.0,1.0,,1.0,,2.0,11.0,30.0,30.0,4.0,,2.0,,1.0,1.0,4.0,,2.0,,4.0,,1.0,2.0,,,,,,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Indy Eleven,8tz28o1tg0w4u5byjlt80uhn9,N. Lewis,Midfielder,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Indy Eleven,b6r4x1tp27p2jycfm761ma8r9,N. Matern,Defender,6.0,,85.0,1.0,34.0,,4.0,,13.0,3.0,,11.0,14.0,5.0,35.0,3.0,22.0,1.0,,8.0,,14.0,,6.0,4.0,1.0,1.0,48.0,,1.0,2.0,13.0,11.0,,10.0,,15.0,1.0,,1.0,,5.0,6.0,26.0,27.0,5.0,,,1.0,5.0,2.0,10.0,,2.0,,2.0,1.0,1.0,8.0,,,,1.0,,,5.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Indy Eleven,3ny0cwoygb1k0cc4eyoc7w15h,J. McInerney,Forward,99.0,1.0,20.0,1.0,9.0,,,,3.0,,1.0,9.0,2.0,4.0,9.0,,4.0,1.0,1.0,4.0,,4.0,1.0,4.0,1.0,,2.0,19.0,,1.0,,1.0,5.0,2.0,10.0,,2.0,1.0,1.0,1.0,,1.0,,5.0,5.0,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2018,Indy Eleven,dmtvb8s8dfgy8gjz583lauuol,K. Ouimette,Defender,20.0,,90.0,,51.0,,2.0,,14.0,5.0,,9.0,30.0,4.0,53.0,1.0,38.0,1.0,,9.0,,29.0,,5.0,7.0,1.0,,60.0,,1.0,,,14.0,1.0,10.0,,7.0,1.0,,1.0,,,8.0,42.0,44.0,4.0,,4.0,,,4.0,3.0,,3.0,3.0,7.0,,1.0,,,,,,,,6.0,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
