equipo,link,logo,cod_equipo,cod_liga,liga
AS Frenzi,https://www.scoresway.com/en_GB/soccer/us-open-cup-2024/dh2sb8k8qnboef5ev5p1a01lg/teams/as-frenzi/b15393ty132li7340dnvi9p90,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=b15393ty132li7340dnvi9p90,b15393ty132li7340dnvi9p90,dh2sb8k8qnboef5ev5p1a01lg,us-open-cup-2024
Apotheos FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2024/dh2sb8k8qnboef5ev5p1a01lg/teams/apotheos-fc/1uwnohxr86s6euig4h1p03fo4,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=1uwnohxr86s6euig4h1p03fo4,1uwnohxr86s6euig4h1p03fo4,dh2sb8k8qnboef5ev5p1a01lg,us-open-cup-2024
Arizona Monsoon FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2024/dh2sb8k8qnboef5ev5p1a01lg/teams/arizona-monsoon-fc/3nz9rmp9cfkubq3n0n8i7q42c,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3nz9rmp9cfkubq3n0n8i7q42c,3nz9rmp9cfkubq3n0n8i7q42c,dh2sb8k8qnboef5ev5p1a01lg,us-open-cup-2024
Asheville City SC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2024/dh2sb8k8qnboef5ev5p1a01lg/teams/asheville-city-sc/az46wt5ducq22o7bir1qlkx9m,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=az46wt5ducq22o7bir1qlkx9m,az46wt5ducq22o7bir1qlkx9m,dh2sb8k8qnboef5ev5p1a01lg,us-open-cup-2024
Atlanta United FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2024/dh2sb8k8qnboef5ev5p1a01lg/teams/atlanta-united-fc/943ue6l8ylnidoygbi9p8op2h,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=943ue6l8ylnidoygbi9p8op2h,943ue6l8ylnidoygbi9p8op2h,dh2sb8k8qnboef5ev5p1a01lg,us-open-cup-2024
Austin FC II,https://www.scoresway.com/en_GB/soccer/us-open-cup-2024/dh2sb8k8qnboef5ev5p1a01lg/teams/austin-fc-ii/d0c07im4a6oj8qa7f1zlt3pqs,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=d0c07im4a6oj8qa7f1zlt3pqs,d0c07im4a6oj8qa7f1zlt3pqs,dh2sb8k8qnboef5ev5p1a01lg,us-open-cup-2024
Azteca FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2024/dh2sb8k8qnboef5ev5p1a01lg/teams/azteca-fc/esan9ozrczvg5dbt4aas3xckp,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=esan9ozrczvg5dbt4aas3xckp,esan9ozrczvg5dbt4aas3xckp,dh2sb8k8qnboef5ev5p1a01lg,us-open-cup-2024
Ballard FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2024/dh2sb8k8qnboef5ev5p1a01lg/teams/ballard-fc/9ikqxhknt9q8nank4rgj8t8us,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=9ikqxhknt9q8nank4rgj8t8us,9ikqxhknt9q8nank4rgj8t8us,dh2sb8k8qnboef5ev5p1a01lg,us-open-cup-2024
Birmingham Legion FC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2024/dh2sb8k8qnboef5ev5p1a01lg/teams/birmingham-legion-fc/c9xffml4i7ihblp1qhus9w3fu,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=c9xffml4i7ihblp1qhus9w3fu,c9xffml4i7ihblp1qhus9w3fu,dh2sb8k8qnboef5ev5p1a01lg,us-open-cup-2024
Brave SC,https://www.scoresway.com/en_GB/soccer/us-open-cup-2024/dh2sb8k8qnboef5ev5p1a01lg/teams/brave-sc/5ulhdzew82s3qjg4mof7h39n0,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=5ulhdzew82s3qjg4mof7h39n0,5ulhdzew82s3qjg4mof7h39n0,dh2sb8k8qnboef5ev5p1a01lg,us-open-cup-2024
