liga,temporada,equipo,id,nombre,posicion,dorsal,Successful Crosses open play,Rightside Passes,Penalties Conceded,Blocked Shots,Ground Duels won,Total Shots,Goal Assists,Unsuccessful Crosses open play,Successful Corners into Box,Goals Conceded,Overruns,Foul Attempted Tackle,Clearances Off the Line,Aerial Duels lost,Successful Launches,Goals Conceded Inside Box,Second Goal Assists,Total Losses Of Possession,Yellow Cards,Unsuccessful Corners into Box,Starts,Unsuccessful Passes Own Half,Total Clearances,Corners Taken (incl short corners),Times Tackled,Games Played,Through balls,Successful Lay-offs,PutThrough/Blocked Distribution Won,Unsuccessful Long Passes,Right Foot Goals,Leftside Passes,Penalties Taken,Tackles Won,Successful Short Passes,Successful Long Passes,Blocks,Successful Passes Opposition Half,Backward Passes,Successful Open Play Passes,Index,Penalty Goals Conceded,Total Successful Passes ( Excl Crosses & Corners ) ,Open Play Passes,Attempts from Set Pieces,Corners Won,GK Successful Distribution,Unsuccessful Dribbles,Recoveries,Goals Conceded Outside Box,Throw Ins to Own Player,Offsides,Key Passes (Attempt Assists),Goals from Inside Box,Shots On Target ( inc goals ),Total Tackles,Total Fouls Won,Appearances,Ground Duels lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Goals from Outside Box,Duels won,Assists (Intentional),Aerial Duels won,Total Fouls Conceded,Duels lost,Unsuccessful Short Passes,Forward Passes,Touches,Aerial Duels,Goals,Interceptions,Penalty Goals,PutThrough/Blocked Distribution,Total Passes,Unsuccessful Passes Opposition Half,Total Touches In Opposition Box,Successful Dribbles,Successful Passes Own Half,Clean Sheets,Unsuccessful Launches,Time Played,Duels,Tackles Lost,Shots Off Target (inc woodwork),Successful Crosses & Corners,Goal Kicks,Handballs conceded,Set Pieces Goals,Ground Duels,Unsuccessful Crosses & Corners,Home Goals,Away Goals,Winning Goal,Saves Made from Outside Box,Goalkeeper Smother,GK Unsuccessful Distribution,Punches,Saves made - parried,Saves Made,Saves Made from Inside Box,Drops,Catches,Penalties Faced,Foul Won Penalty,Headed Goals,Hit Woodwork,Substitute Off,Substitute On,Throw Ins to Opposition Player,Last Player Tackle,Left Foot Goals,Own Goal Scored,Unsuccessful lay-offs,Penalties Saved,Saves made - caught,Saves from Penalty,Total Red Cards,Red Cards - 2nd Yellow,Straight Red Cards,Other Goals,Crosses not Claimed,Penalties Off Target
USA_MLS_Next_Pro,2024,Inter Miami CF II,infc7r3a8oktbajwp4pff7dg,C. Abadia-Reda,Defender,17,,70.0,,4.0,25.0,6.0,,14.0,,12.0,3.0,5.0,,13.0,1.0,11.0,,75.0,3.0,,4.0,16.0,10.0,,9.0,18.0,,1.0,8.0,5.0,,13.0,,8.0,140.0,4.0,2.0,80.0,46.0,143.0,10.0,,144.0,177.0,,6.0,,7.0,42.0,1.0,32.0,4.0,3.0,,2.0,12.0,5.0,18.0,26.0,34.0,,26.0,,1.0,13.0,39.0,29.0,49.0,321.0,14.0,,7.0,,19.0,178.0,32.0,14.0,8.0,64.0,,2.0,515.0,65.0,4.0,4.0,,,1.0,,51.0,14.0,,,0.0,,,,,,,,,,,,,,4.0,14.0,5.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Inter Miami CF II,3oqz86s2ngipsrb1jbb36buqy,N. Allen,Defender,32,2.0,77.0,,,14.0,2.0,,9.0,,6.0,,4.0,,5.0,,4.0,,61.0,2.0,,4.0,13.0,4.0,,5.0,4.0,,,4.0,14.0,,18.0,,7.0,160.0,7.0,1.0,92.0,45.0,162.0,10.0,,167.0,202.0,,3.0,,2.0,24.0,2.0,23.0,1.0,8.0,,1.0,11.0,3.0,4.0,16.0,40.0,,16.0,,2.0,4.0,21.0,26.0,67.0,286.0,7.0,,2.0,,8.0,207.0,36.0,8.0,,77.0,,5.0,360.0,37.0,4.0,1.0,2.0,,,,30.0,9.0,,,0.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Inter Miami CF II,3x8f4j8q49d8hft60a6k8l5as,T. Barton,Midfielder,12,,175.0,,,38.0,2.0,1.0,,,25.0,,9.0,2.0,9.0,12.0,22.0,,106.0,5.0,,15.0,35.0,44.0,,2.0,20.0,,,11.0,46.0,,279.0,,15.0,604.0,46.0,11.0,176.0,35.0,615.0,10.0,2.0,650.0,704.0,,1.0,9.0,1.0,48.0,3.0,1.0,1.0,1.0,,1.0,24.0,10.0,20.0,21.0,91.0,,49.0,1.0,11.0,12.0,30.0,45.0,252.0,891.0,20.0,,14.0,,16.0,741.0,56.0,6.0,4.0,474.0,4.0,27.0,1402.0,79.0,9.0,1.0,,9.0,,,59.0,,,,0.0,,,,,,,,,,,,,,3.0,5.0,,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Inter Miami CF II,9hxomhr5g6zy05ei4z4lhrklw,S. Basabe,Defender,13,12.0,232.0,,1.0,52.0,3.0,2.0,33.0,,26.0,2.0,12.0,,5.0,4.0,23.0,,222.0,5.0,,13.0,40.0,23.0,,14.0,22.0,,1.0,10.0,37.0,,17.0,,14.0,432.0,11.0,1.0,210.0,116.0,430.0,10.0,2.0,443.0,555.0,,6.0,,9.0,48.0,3.0,89.0,5.0,8.0,,1.0,29.0,10.0,22.0,49.0,127.0,,55.0,1.0,3.0,22.0,54.0,90.0,205.0,901.0,8.0,,19.0,,30.0,570.0,120.0,12.0,13.0,245.0,3.0,17.0,1235.0,109.0,15.0,2.0,12.0,,1.0,,101.0,33.0,,,0.0,,,,,,,,,,,,,,6.0,9.0,23.0,,,,,,,,,,,,,
USA_MLS_Next_Pro,2024,Inter Miami CF II,40za2m92ngp5og8pxyrkxl3is,I. Boatwright,Midfielder,62,,3.0,,,19.0,3.0,,7.0,,7.0,1.0,3.0,,2.0,,6.0,,70.0,3.0,,4.0,14.0,3.0,,9.0,6.0,,1.0,5.0,10.0,,44.0,,9.0,109.0,4.0,,54.0,64.0,111.0,10.0,,113.0,149.0,,1.0,,7.0,27.0,1.0,48.0,2.0,,1.0,2.0,12.0,,6.0,21.0,38.0,,23.0,,4.0,10.0,23.0,28.0,40.0,275.0,6.0,1.0,3.0,,16.0,151.0,31.0,7.0,7.0,59.0,,5.0,303.0,46.0,3.0,1.0,,,,,40.0,7.0,1.0,0.0,0.0,,,,,,,,,,,,,,4.0,2.0,6.0,,,1.0,,,,,,,,1.0,,
USA_MLS_Next_Pro,2024,Inter Miami CF II,ju24rgwcctj5yizl54o91gfe,S. Borgelin,Midfielder,49,,13.0,,3.0,5.0,4.0,1.0,2.0,,4.0,,2.0,,7.0,,3.0,,31.0,1.0,,3.0,7.0,3.0,,6.0,4.0,,5.0,,2.0,1.0,8.0,,1.0,33.0,1.0,,17.0,20.0,27.0,10.0,,34.0,42.0,,3.0,,5.0,2.0,1.0,,6.0,1.0,1.0,3.0,1.0,3.0,4.0,11.0,15.0,,12.0,,7.0,4.0,18.0,13.0,8.0,87.0,14.0,1.0,,,1.0,49.0,10.0,17.0,1.0,17.0,,2.0,260.0,30.0,,1.0,,,,,16.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Inter Miami CF II,bmuuex6k6mwfnqmvvq4ai0f10,Y. Bright,Midfielder,6,,28.0,,,32.0,1.0,,1.0,,7.0,,9.0,,2.0,1.0,6.0,,52.0,1.0,,3.0,12.0,4.0,,5.0,3.0,1.0,,6.0,12.0,1.0,45.0,,12.0,107.0,8.0,2.0,57.0,15.0,110.0,10.0,1.0,115.0,149.0,,,,1.0,26.0,1.0,,1.0,3.0,1.0,1.0,20.0,8.0,3.0,18.0,39.0,,37.0,,5.0,9.0,20.0,27.0,66.0,227.0,7.0,1.0,8.0,,9.0,154.0,28.0,3.0,5.0,58.0,,4.0,268.0,57.0,8.0,,,,,,50.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,
USA_MLS_Next_Pro,2024,Inter Miami CF II,cliiemf1ih37qhh1wi1olk9ka,R. Carmichael,Midfielder,0,3.0,111.0,,20.0,66.0,55.0,7.0,12.0,,42.0,1.0,12.0,,55.0,2.0,36.0,,227.0,1.0,,25.0,25.0,31.0,,53.0,26.0,2.0,24.0,20.0,11.0,8.0,80.0,1.0,21.0,273.0,12.0,2.0,191.0,110.0,262.0,10.0,1.0,285.0,366.0,5.0,16.0,,24.0,57.0,6.0,3.0,6.0,18.0,9.0,28.0,30.0,29.0,26.0,94.0,105.0,,121.0,4.0,55.0,25.0,149.0,94.0,89.0,761.0,110.0,9.0,4.0,1.0,31.0,390.0,92.0,105.0,9.0,97.0,2.0,4.0,2131.0,270.0,9.0,27.0,3.0,,3.0,,160.0,12.0,4.0,5.0,2.0,,,,,,,,,,,,,2.0,10.0,1.0,,,1.0,,11.0,,,,,,,,,
USA_MLS_Next_Pro,2024,Inter Miami CF II,cjjvy22j5q0piz5omn2tf18us,Pep Casas,Midfielder,8,1.0,423.0,,4.0,107.0,7.0,2.0,7.0,2.0,40.0,3.0,10.0,,11.0,1.0,35.0,1.0,265.0,10.0,7.0,24.0,48.0,5.0,15.0,47.0,25.0,4.0,15.0,28.0,31.0,,253.0,,27.0,981.0,65.0,2.0,583.0,180.0,1003.0,10.0,1.0,1046.0,1155.0,1.0,3.0,,21.0,152.0,5.0,3.0,1.0,15.0,,3.0,46.0,29.0,25.0,111.0,158.0,,111.0,2.0,4.0,21.0,122.0,127.0,348.0,1535.0,15.0,,20.0,,48.0,1204.0,124.0,18.0,32.0,466.0,4.0,10.0,2050.0,233.0,19.0,4.0,3.0,,,,218.0,14.0,,,0.0,,,,,,,,,,,,,,7.0,1.0,1.0,,,,1.0,,,,1.0,,1.0,,,
USA_MLS_Next_Pro,2024,Inter Miami CF II,8l4bqb8gtyzqpx3pti200phqs,Y. Cohen,Midfielder,90,1.0,40.0,,6.0,52.0,27.0,1.0,7.0,,19.0,,8.0,,26.0,1.0,17.0,,88.0,,,9.0,11.0,4.0,,24.0,19.0,1.0,11.0,4.0,3.0,5.0,33.0,,9.0,142.0,3.0,2.0,90.0,70.0,119.0,10.0,,145.0,160.0,,9.0,,16.0,22.0,2.0,,1.0,14.0,6.0,17.0,15.0,29.0,19.0,41.0,41.0,1.0,59.0,1.0,7.0,13.0,67.0,38.0,43.0,340.0,33.0,7.0,4.0,,13.0,186.0,37.0,59.0,8.0,56.0,,1.0,886.0,126.0,6.0,10.0,1.0,,2.0,,93.0,7.0,5.0,2.0,2.0,,,,,,,,,,,,1.0,5.0,7.0,10.0,,,1.0,,1.0,,,,,,,,,
