liga,temporada,equipo,id,nombre,posicion,dorsal,Appearances,Backward Passes,Duels,Duels won,Final Third Touches,Forward Passes,Games Played,Goals Conceded,Goals Conceded Inside Box,Ground Duels,Ground Duels won,Key Passes (Attempt Assists),Leftside Passes,Open Play Passes,Recoveries,Rightside Passes,Shots Created,Shots Off Target (inc woodwork),Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Throw Ins to Own Player,Time Played,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Winning Goal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Corners Won,Duels lost,Handballs conceded,Interceptions,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Starts,Successful Launches,Successful Lay-offs,Successful Long Passes,Tackles Lost,Tackles Won,Total Clearances,Total Fouls Conceded,Total Tackles,Blocks,Corners Taken (incl short corners),Hit Woodwork,Penalties Off Target,Penalties Taken,Substitute Off,Successful Corners into Box,Successful Dribbles,Throw Ins to Opposition Player,Total Big Chances Missed,Unsuccessful Corners into Box,Foul Attempted Tackle,Ground Duels lost,Offsides,Shots On Target ( inc goals ),Yellow Cards,Times Tackled,Unsuccessful Crosses open play,Unsuccessful Dribbles,Blocked Shots,GK Successful Distribution,Goal Kicks,Foul Won Penalty,Catches,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Goals Conceded Outside Box,Overruns,Penalty Goals Conceded,Penalties Conceded,GK Unsuccessful Distribution,Penalties Faced,Unsuccessful lay-offs,Carries,Progressive Carries,Total Big Chances Created,Goals,Goals Openplay,Goals from Inside Box,Right Foot Goals,Total Big Chances Scored,Home Goals,Away Goals,Attempts from Set Pieces,Penalty Goals,Assists (Intentional),Goal Assists,Straight Red Cards,Total Red Cards,Clean Sheets,Left Foot Goals,Through balls,Headed Goals,Goalkeeper Smother,Own Goal Scored,Red Cards - 2nd Yellow,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Drops,Penalties Saved,Saves from Penalty,Clearances Off the Line,Second Goal Assists,Saves made - caught,Crosses not Claimed,Other Goals,Last Player Tackle
USA_US_Open_Cup,2026,Atlanta United FC,bijr1ghojrxc61se7ebt72f9x,M. Almirón,Forward,10,1.0,3.0,2.0,1.0,7.0,5.0,1.0,,,2.0,1.0,1.0,4.0,13.0,3.0,1.0,1.0,,1.0,,,10.0,8.0,2.0,9.0,,26.0,,4.0,13.0,,10.0,3.0,3.0,15.0,,,,3.0,,3.0,0.0,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Atlanta United FC,69ivqkcipxp15b7x5jl83ud49,S. Alzate,Midfielder,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Atlanta United FC,bdaxbuz59551ktjj7g31slfc9,Juan Berrocal,Defender,6,2.0,2.0,5.0,3.0,6.0,40.0,2.0,1.0,1.0,3.0,1.0,1.0,57.0,185.0,5.0,86.0,1.0,,,,,179.0,63.0,116.0,165.0,,159.0,,8.0,185.0,,179.0,1.0,6.0,201.0,,2.0,3.0,5.0,1.0,3.0,0.0,2.0,,2.0,,2.0,,2.0,1.0,1.0,2.0,3.0,,14.0,,1.0,6.0,2.0,1.0,1.0,,,,,1.0,,,,,,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,57.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Atlanta United FC,a63su8pudaernrvj1fi9006qc,L. Brennan,Midfielder,20,2.0,7.0,12.0,4.0,19.0,5.0,2.0,,,12.0,4.0,1.0,10.0,24.0,1.0,2.0,3.0,,1.0,2.0,2.0,19.0,16.0,5.0,18.0,,109.0,2.0,16.0,24.0,,19.0,3.0,5.0,46.0,3.0,,1.0,7.0,1.0,4.0,0.0,,,,1.0,8.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,2.0,8.0,1.0,,2.0,5.0,3.0,5.0,,,,,,,,,,,,,,,,,,,9.0,7.0,1.0,,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Atlanta United FC,c2as80h3mt285w0zzjwtrzrpw,E. Báez,Defender,3,2.0,8.0,9.0,5.0,10.0,18.0,2.0,,,9.0,5.0,,2.0,35.0,5.0,9.0,,,1.0,,,31.0,13.0,20.0,32.0,5.0,70.0,,8.0,37.0,1.0,33.0,3.0,4.0,60.0,1.0,,1.0,4.0,1.0,3.0,0.0,,,,,4.0,,,1.0,1.0,1.0,,,1.0,1.0,2.0,6.0,1.0,3.0,,,,,,1.0,,2.0,,,,,4.0,,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Atlanta United FC,f69xf0cdfn1qe63t5tr5in10,D. Chong Qui,Defender,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Atlanta United FC,5c7gqtyra887hjyg502tvzn1m,M. Edwards,Defender,47,1.0,16.0,7.0,3.0,23.0,12.0,1.0,1.0,1.0,4.0,1.0,3.0,21.0,48.0,7.0,,3.0,1.0,,1.0,1.0,38.0,19.0,21.0,36.0,10.0,90.0,,17.0,49.0,1.0,39.0,4.0,10.0,76.0,2.0,1.0,4.0,8.0,4.0,6.0,0.0,3.0,1.0,2.0,,4.0,,2.0,2.0,1.0,1.0,,,3.0,,1.0,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,3.0,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Atlanta United FC,9zuk40rppwiyzn980bw7z1v1m,A. Fortune,Midfielder,35,2.0,19.0,10.0,8.0,22.0,14.0,2.0,1.0,1.0,10.0,8.0,1.0,14.0,55.0,3.0,14.0,2.0,2.0,,,,51.0,34.0,23.0,52.0,,153.0,4.0,9.0,61.0,2.0,57.0,5.0,4.0,78.0,4.0,1.0,1.0,8.0,,3.0,0.0,,,,2.0,2.0,,,2.0,,2.0,,1.0,5.0,,1.0,1.0,1.0,1.0,,3.0,,,,1.0,1.0,3.0,,,1.0,1.0,2.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,10.0,5.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Atlanta United FC,eo6uohs5ee4rvg8eokqt7l0tm,M. Galarza,Midfielder,88,2.0,12.0,17.0,9.0,36.0,23.0,2.0,1.0,1.0,16.0,9.0,2.0,11.0,62.0,6.0,18.0,2.0,3.0,,1.0,,55.0,34.0,23.0,54.0,1.0,135.0,1.0,19.0,64.0,3.0,56.0,8.0,8.0,97.0,4.0,1.0,3.0,11.0,1.0,5.0,0.0,1.0,1.0,,,8.0,1.0,1.0,1.0,1.0,2.0,,,2.0,1.0,3.0,1.0,6.0,4.0,,2.0,,,,1.0,1.0,4.0,1.0,1.0,,5.0,7.0,,,,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,10.0,5.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
USA_US_Open_Cup,2026,Atlanta United FC,41zbkj0w80ybqyhtvsfo9xfkk,A. Gill,Midfielder,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
