liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Blocked Shots,Blocks,Carries,Clean Sheets,Duels,Duels lost,Duels won,Final Third Touches,Forward Passes,Foul Attempted Tackle,GK Successful Distribution,Games Played,Goal Kicks,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Outside Box,Ground Duels,Ground Duels lost,Ground Duels won,Handballs conceded,Index,Interceptions,Last Player Tackle,Leftside Passes,Open Play Passes,Penalties Conceded,Penalty Goals Conceded,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Rightside Passes,Starts,Substitute Off,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Successful Launches,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Lost,Tackles Won,Through balls,Throw Ins to Opposition Player,Throw Ins to Own Player,Time Played,Total Clearances,Total Fouls Conceded,Total Fouls Won,Total Losses Of Possession,Total Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Passes Own Half,Unsuccessful Short Passes,Yellow Cards,Winning Goal,Assists (Intentional),Attempts from Set Pieces,Corners Taken (incl short corners),Corners Won,Goal Assists,Goals,Goals Openplay,Goals from Inside Box,Goals from Outside Box,Headed Goals,Hit Woodwork,Key Passes (Attempt Assists),Left Foot Goals,Offsides,Overruns,Penalties Taken,Penalty Goals,Right Foot Goals,Second Goal Assists,Shots Off Target (inc woodwork),Shots On Target ( inc goals ),Successful Corners into Box,Successful Dribbles,Successful Lay-offs,Times Tackled,Total Big Chances Created,Total Big Chances Missed,Total Big Chances Scored,Total Shots,Unsuccessful Corners into Box,Unsuccessful Dribbles,Unsuccessful lay-offs,Home Goals,Away Goals,Foul Won Penalty,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves made - parried,Total Big Chances Saved,Saves made - caught,Clearances Off the Line,Own Goal Scored,Red Cards - 2nd Yellow,Total Red Cards,Penalties Saved,Saves from Penalty,Set Pieces Goals,Other Goals,Crosses not Claimed,Straight Red Cards,Direct Corner Goals,Direct Setpiece Goals,Penalties Off Target
USA_MLS,2025,Orlando City SC,e1uhy0h96of2f9r9fx0ugzca1,I. Angulo,Midfielder,77,13.0,10.0,3.0,34.0,177.0,12.0,4.0,337.0,2.0,251.0,133.0,118.0,114.0,207.0,8.0,,34.0,,36.0,27.0,9.0,238.0,123.0,115.0,2.0,10.0,18.0,2.0,91.0,794.0,,3.0,181.0,41.0,26.0,117.0,324.0,31.0,27.0,3.0,6.0,6.0,3.0,13.0,673.0,462.0,222.0,665.0,26.0,30.0,5.0,,24.0,2378.0,18.0,20.0,26.0,274.0,799.0,678.0,56.0,97.0,121.0,1247.0,23.0,23.0,5.0,11.0,113.0,31.0,110.0,4.0,0.0,3.0,,,21.0,4.0,,,,,,1.0,34.0,,4.0,3.0,,,,3.0,11.0,12.0,,34.0,5.0,84.0,9.0,6.0,,23.0,,53.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Orlando City SC,dpcjzmo7pcggdl423a4lh3re2,C. Araújo,Midfielder,5,19.0,14.0,5.0,23.0,192.0,6.0,6.0,202.0,2.0,200.0,93.0,107.0,13.0,330.0,14.0,,23.0,,34.0,28.0,6.0,181.0,79.0,102.0,1.0,10.0,9.0,,315.0,1144.0,,3.0,98.0,33.0,25.0,107.0,333.0,21.0,4.0,2.0,,,2.0,47.0,1046.0,565.0,505.0,1023.0,13.0,26.0,1.0,9.0,12.0,1875.0,18.0,33.0,60.0,155.0,1170.0,1070.0,39.0,21.0,100.0,1449.0,5.0,5.0,17.0,33.0,76.0,29.0,67.0,6.0,0.0,1.0,3.0,,2.0,3.0,2.0,1.0,,2.0,,1.0,16.0,,1.0,,,,2.0,,7.0,6.0,,3.0,8.0,21.0,3.0,1.0,,13.0,,5.0,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,,
USA_MLS,2025,Orlando City SC,1ulponxwggurn592nk3rqcfs9,E. Atuesta,Midfielder,20,52.0,25.0,27.0,29.0,211.0,13.0,6.0,343.0,2.0,301.0,167.0,134.0,112.0,463.0,30.0,,29.0,,45.0,34.0,11.0,249.0,142.0,107.0,2.0,10.0,23.0,,426.0,1413.0,,3.0,141.0,45.0,21.0,147.0,345.0,26.0,8.0,3.0,14.0,3.0,3.0,65.0,1234.0,742.0,535.0,1198.0,19.0,22.0,12.0,1.0,4.0,2360.0,30.0,54.0,42.0,321.0,1445.0,1263.0,41.0,37.0,182.0,1883.0,25.0,12.0,12.0,56.0,157.0,50.0,126.0,7.0,0.0,4.0,,16.0,6.0,6.0,,,,,,2.0,49.0,,2.0,,,,,1.0,9.0,6.0,9.0,24.0,24.0,62.0,8.0,1.0,,15.0,7.0,25.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Orlando City SC,28foaur1tv999b2t8t0no9aeh,D. Brekalo,Defender,4,95.0,42.0,53.0,30.0,155.0,8.0,17.0,364.0,8.0,268.0,119.0,149.0,38.0,504.0,11.0,12.0,30.0,12.0,38.0,28.0,10.0,173.0,77.0,96.0,,10.0,29.0,1.0,254.0,1357.0,,3.0,197.0,25.0,16.0,84.0,503.0,28.0,3.0,2.0,1.0,1.0,12.0,67.0,1203.0,561.0,701.0,1194.0,22.0,25.0,1.0,21.0,82.0,2492.0,122.0,36.0,34.0,209.0,1416.0,1261.0,47.0,45.0,155.0,1899.0,3.0,3.0,24.0,55.0,93.0,65.0,100.0,6.0,0.0,2.0,,,3.0,2.0,1.0,,1.0,,,1.0,7.0,,1.0,1.0,,,1.0,,12.0,5.0,,16.0,,14.0,3.0,4.0,1.0,17.0,,5.0,,0.0,1.0,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,
USA_MLS,2025,Orlando City SC,3g6rx9q2duzspubkzzm0852xg,G. Caraballo,Forward,65,1.0,,1.0,5.0,9.0,,1.0,9.0,,7.0,2.0,5.0,,5.0,,,5.0,,1.0,1.0,,6.0,2.0,4.0,,10.0,,,1.0,18.0,,,4.0,,,4.0,3.0,,,5.0,1.0,,,,16.0,13.0,4.0,16.0,1.0,,,,,13.0,,1.0,3.0,5.0,18.0,16.0,1.0,1.0,2.0,29.0,2.0,1.0,,1.0,4.0,,1.0,,0.0,,,2.0,1.0,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Orlando City SC,d67gq822acqja2416pdpgu3qi,Rafael Santos,Defender,3,23.0,10.0,13.0,24.0,108.0,2.0,1.0,121.0,,78.0,38.0,40.0,91.0,211.0,1.0,,24.0,,19.0,16.0,3.0,55.0,28.0,27.0,,10.0,12.0,,29.0,526.0,,,75.0,30.0,9.0,43.0,189.0,11.0,9.0,13.0,22.0,16.0,5.0,25.0,421.0,255.0,197.0,405.0,10.0,10.0,2.0,8.0,78.0,1056.0,38.0,5.0,4.0,213.0,537.0,430.0,20.0,9.0,107.0,853.0,67.0,54.0,22.0,49.0,134.0,40.0,58.0,1.0,0.0,2.0,2.0,13.0,11.0,2.0,1.0,,,1.0,,1.0,16.0,1.0,1.0,1.0,,,,1.0,6.0,3.0,3.0,3.0,,16.0,7.0,,,9.0,9.0,6.0,,1.0,0.0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,
USA_MLS,2025,Orlando City SC,c2b6h5zwjvzdvdcybyuqd6exg,J. Ellis,Forward,59,,,,1.0,,,,,,2.0,2.0,,,,,,1.0,,,,,2.0,2.0,,,10.0,1.0,,2.0,2.0,,,,,,,,,,1.0,,,,,2.0,2.0,,2.0,,,,,,2.0,,,,1.0,2.0,2.0,,,,4.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Orlando City SC,2em4zk5aydjutyjf41slcf4t0,R. Enrique,Forward,7,66.0,31.0,35.0,24.0,79.0,4.0,1.0,74.0,,133.0,72.0,61.0,,34.0,3.0,,24.0,,21.0,17.0,4.0,67.0,41.0,26.0,1.0,10.0,3.0,,50.0,201.0,,1.0,30.0,12.0,5.0,20.0,60.0,8.0,5.0,16.0,,,,5.0,148.0,99.0,71.0,165.0,2.0,6.0,,,1.0,930.0,15.0,15.0,11.0,119.0,223.0,170.0,8.0,58.0,53.0,385.0,4.0,4.0,,2.0,46.0,11.0,51.0,2.0,3.0,,,,7.0,,8.0,8.0,8.0,,1.0,2.0,6.0,1.0,4.0,2.0,,,6.0,1.0,9.0,17.0,,7.0,16.0,27.0,,9.0,8.0,26.0,,16.0,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Orlando City SC,6g7i7z6m8vts105dny1g6z3hm,A. Freeman,Defender,30,98.0,40.0,58.0,30.0,258.0,9.0,9.0,358.0,7.0,308.0,130.0,178.0,161.0,307.0,9.0,,30.0,,38.0,29.0,9.0,210.0,90.0,120.0,3.0,10.0,27.0,,524.0,1124.0,,4.0,199.0,50.0,20.0,130.0,55.0,27.0,,3.0,7.0,7.0,3.0,35.0,929.0,572.0,383.0,913.0,15.0,27.0,3.0,26.0,134.0,2541.0,88.0,20.0,37.0,347.0,1144.0,948.0,42.0,132.0,196.0,1814.0,33.0,33.0,17.0,34.0,170.0,59.0,162.0,4.0,0.0,3.0,,,18.0,3.0,6.0,4.0,6.0,,4.0,1.0,41.0,1.0,7.0,5.0,,,1.0,,22.0,15.0,,41.0,7.0,59.0,7.0,8.0,4.0,37.0,,28.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_MLS,2025,Orlando City SC,2q8ntruz96k9ia7np1tma4udx,P. Gallese,Goalkeeper,1,8.0,,8.0,33.0,,,,63.0,8.0,23.0,2.0,21.0,,497.0,,226.0,33.0,185.0,52.0,40.0,12.0,15.0,2.0,13.0,,10.0,,1.0,127.0,361.0,,3.0,26.0,,,244.0,97.0,33.0,,,,,56.0,176.0,285.0,90.0,429.0,343.0,1.0,2.0,,,,2970.0,30.0,1.0,12.0,205.0,721.0,519.0,3.0,,202.0,995.0,,,89.0,199.0,154.0,48.0,3.0,6.0,0.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,2.0,,,,,,1.0,,,,19.0,2.0,46.0,3.0,3.0,10.0,112.0,72.0,39.0,18.0,4.0,3.0,,,,,,,,,,,,,
