liga,temporada,equipo,id,nombre,posicion,dorsal,Total Passes,Total Clearances,Offsides,Foul Attempted Tackle,Through balls,Unsuccessful Long Passes,Time Played,Starts,Duels,Index,Aerial Duels lost,Clean Sheets,Penalty Goals Conceded,Interceptions,Total Successful Passes ( Excl Crosses & Corners ) ,Leftside Passes,Total Shots,Unsuccessful Crosses open play,Total Fouls Conceded,Open Play Passes,Aerial Duels won,Throw Ins to Own Player,Blocks,Total Tackles,Successful Short Passes,Unsuccessful Passes Opposition Half,Recoveries,Games Played,Appearances,Unsuccessful Dribbles,PutThrough/Blocked Distribution,Ground Duels lost,Unsuccessful Passes Own Half,Successful Crosses & Corners,Unsuccessful Short Passes,Duels lost,Forward Passes,Ground Duels,Successful Passes Opposition Half,Goals Conceded Outside Box,Unsuccessful Launches,Backward Passes,Successful Long Passes,Rightside Passes,Duels won,Ground Duels won,Corners Won,Successful Crosses open play,Total Losses Of Possession,Shots On Target ( inc goals ),Tackles Lost,Total Unsuccessful Passes ( Excl Crosses & Corners ),Shots Off Target (inc woodwork),PutThrough/Blocked Distribution Won,Substitute Off,Throw Ins to Opposition Player,Blocked Shots,Total Touches In Opposition Box,Successful Launches,Times Tackled,Total Fouls Won,Tackles Won,Successful Dribbles,Goals Conceded Inside Box,Successful Open Play Passes,Aerial Duels,Goals Conceded,Successful Passes Own Half,Key Passes (Attempt Assists),Successful Lay-offs,Unsuccessful Crosses & Corners,Touches,Winning Goal,Attempts from Set Pieces,Clearances Off the Line,Substitute On,Yellow Cards,Goals from Inside Box,Handballs conceded,Overruns,Penalties Taken,Left Foot Goals,Goal Assists,Goals,Right Foot Goals,Unsuccessful lay-offs,Penalty Goals,Assists (Intentional),Home Goals,Away Goals,Headed Goals,Successful Corners into Box,Unsuccessful Corners into Box,Corners Taken (incl short corners),GK Successful Distribution,Saves Made from Inside Box,Saves Made,Goalkeeper Smother,Saves Made from Outside Box,Saves made - parried,Drops,GK Unsuccessful Distribution,Goal Kicks,Punches,Catches,Goals from Outside Box,Hit Woodwork,Straight Red Cards,Total Red Cards,Foul Won Penalty,Set Pieces Goals,Second Goal Assists,Penalties Conceded,Saves made - caught,Penalties Faced,Last Player Tackle,Saves from Penalty,Penalties Saved,Red Cards - 2nd Yellow,Penalties Off Target,Own Goal Scored,Crosses not Claimed,Other Goals,Last Man Tackle
Mexico_Liga_MX,2022-2023,Club Necaxa,frajkudn1w6xnwc5h8nult5,Á. Araos,Midfielder,12,295.0,9.0,1.0,17.0,,17.0,950.0,14.0,149.0,10.0,14.0,,,1.0,218.0,94.0,9.0,14.0,31.0,293.0,12.0,2.0,,40.0,203.0,66.0,48.0,17.0,17.0,11.0,22.0,63.0,25.0,6.0,60.0,77.0,77.0,123.0,138.0,4.0,6.0,79.0,15.0,45.0,72.0,60.0,7.0,6.0,149.0,3.0,13.0,77.0,6.0,9.0,14.0,,4.0,15.0,3.0,23.0,8.0,27.0,12.0,13.0,216.0,26.0,17.0,86.0,11.0,4.0,14.0,493.0,0.0,,,3.0,4.0,,3.0,2.0,,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,9hqnmrjflza9rvm8h56wrnap5,F. Batista,Forward,9,201.0,8.0,7.0,12.0,,2.0,1148.0,14.0,193.0,10.0,56.0,,,3.0,146.0,47.0,42.0,4.0,31.0,189.0,42.0,,,12.0,141.0,48.0,33.0,18.0,18.0,11.0,15.0,64.0,11.0,2.0,53.0,120.0,47.0,95.0,104.0,2.0,1.0,51.0,5.0,56.0,73.0,31.0,4.0,2.0,121.0,20.0,4.0,55.0,22.0,11.0,10.0,,7.0,67.0,,25.0,15.0,8.0,4.0,14.0,134.0,98.0,16.0,44.0,13.0,7.0,4.0,397.0,1.0,2.0,,4.0,1.0,4.0,1.0,3.0,,1.0,,7.0,6.0,2.0,,,5.0,2.0,,,,,,,,,,,,,,,,3.0,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,3gxwh529yietclalkd1zf8zu2,U. Cardona,Midfielder,13,23.0,,,2.0,,,58.0,,14.0,10.0,2.0,,1.0,,19.0,5.0,1.0,2.0,2.0,23.0,1.0,1.0,,1.0,16.0,7.0,4.0,2.0,2.0,4.0,1.0,8.0,,3.0,4.0,10.0,3.0,11.0,15.0,,,6.0,3.0,9.0,4.0,3.0,2.0,3.0,15.0,,,4.0,1.0,1.0,,,,2.0,,6.0,1.0,1.0,1.0,1.0,19.0,3.0,1.0,7.0,2.0,,3.0,45.0,0.0,,,2.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,agl1iwyokrjjdnc0yy0as4kr8,R. Cortéz,Midfielder,17,2.0,,,,,1.0,2.0,,,10.0,,,,1.0,1.0,,,,,2.0,,1.0,,,1.0,,2.0,1.0,1.0,,,,1.0,,,,2.0,,1.0,,1.0,,,,,,,,2.0,,,1.0,,,,1.0,,,,,,,,2.0,1.0,,2.0,,,,,6.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,8urkitc19yftx182gfaa8may1,M. Domínguez,Midfielder,14,52.0,,1.0,,,2.0,161.0,2.0,25.0,10.0,4.0,,,,38.0,10.0,,1.0,2.0,51.0,,,,3.0,36.0,11.0,12.0,5.0,5.0,4.0,2.0,15.0,4.0,1.0,12.0,19.0,20.0,21.0,33.0,1.0,1.0,3.0,2.0,19.0,6.0,6.0,,1.0,30.0,,2.0,14.0,,2.0,2.0,,1.0,3.0,,9.0,2.0,1.0,1.0,4.0,37.0,4.0,5.0,6.0,5.0,,1.0,86.0,0.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,73ffdzeslizj3vj7pv94071sl,J. Esquivel,Defender,16,587.0,30.0,,22.0,,20.0,1418.0,17.0,168.0,10.0,22.0,2.0,1.0,29.0,490.0,171.0,5.0,2.0,29.0,571.0,27.0,2.0,11.0,49.0,453.0,63.0,84.0,17.0,17.0,5.0,22.0,55.0,36.0,1.0,77.0,77.0,197.0,119.0,239.0,5.0,8.0,69.0,37.0,150.0,91.0,64.0,2.0,1.0,122.0,1.0,16.0,97.0,4.0,11.0,7.0,,2.0,5.0,3.0,13.0,9.0,33.0,6.0,18.0,474.0,49.0,23.0,252.0,6.0,,2.0,798.0,0.0,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,ac9zsaj07w991ty80u83u1jv9,F. Formiliano,Defender,2,251.0,24.0,,,,18.0,483.0,5.0,34.0,10.0,8.0,2.0,1.0,9.0,211.0,52.0,1.0,,2.0,239.0,11.0,2.0,5.0,3.0,183.0,22.0,36.0,7.0,7.0,,4.0,9.0,18.0,,22.0,17.0,107.0,15.0,84.0,2.0,8.0,11.0,28.0,81.0,17.0,6.0,,,41.0,1.0,1.0,40.0,,3.0,1.0,,,3.0,2.0,1.0,1.0,2.0,2.0,5.0,200.0,19.0,7.0,127.0,1.0,,,304.0,0.0,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,0.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,a9ozucptup49zbb1p3d4jkd4a,B. García,Defender,17,631.0,36.0,,4.0,,55.0,1617.0,18.0,83.0,10.0,9.0,2.0,2.0,29.0,482.0,250.0,8.0,44.0,10.0,624.0,6.0,128.0,7.0,27.0,419.0,147.0,120.0,18.0,18.0,5.0,25.0,25.0,46.0,13.0,94.0,34.0,228.0,68.0,229.0,5.0,28.0,136.0,63.0,17.0,49.0,43.0,5.0,13.0,278.0,1.0,9.0,149.0,7.0,14.0,2.0,58.0,4.0,12.0,12.0,11.0,3.0,18.0,13.0,21.0,475.0,15.0,26.0,266.0,13.0,,44.0,1081.0,0.0,1.0,1.0,,2.0,,1.0,,,,2.0,1.0,1.0,,,2.0,0.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,9e6gavtd12x5curksj8yno5ih,B. Garnica,Midfielder,15,278.0,11.0,4.0,5.0,,18.0,1287.0,16.0,180.0,10.0,12.0,,2.0,11.0,201.0,22.0,10.0,29.0,8.0,265.0,12.0,11.0,,41.0,193.0,88.0,58.0,18.0,18.0,15.0,31.0,72.0,33.0,31.0,59.0,84.0,86.0,156.0,153.0,5.0,8.0,68.0,8.0,102.0,96.0,84.0,4.0,14.0,180.0,4.0,22.0,77.0,6.0,15.0,14.0,,3.0,25.0,2.0,26.0,33.0,19.0,10.0,19.0,191.0,24.0,24.0,79.0,27.0,1.0,44.0,582.0,1.0,1.0,,2.0,3.0,1.0,1.0,5.0,,,1.0,2.0,1.0,,,1.0,2.0,0.0,1.0,17.0,9.0,28.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,7bfrtclwmiop89l4g4m16ieol,M. Giménez,Forward,9,322.0,19.0,5.0,14.0,1.0,8.0,1437.0,18.0,291.0,10.0,68.0,1.0,2.0,3.0,211.0,67.0,30.0,7.0,31.0,291.0,87.0,1.0,2.0,19.0,193.0,104.0,32.0,18.0,18.0,14.0,27.0,80.0,14.0,1.0,103.0,148.0,80.0,136.0,138.0,4.0,1.0,94.0,18.0,81.0,143.0,56.0,9.0,1.0,224.0,10.0,10.0,111.0,20.0,22.0,12.0,,15.0,81.0,,42.0,23.0,9.0,15.0,20.0,184.0,155.0,24.0,74.0,14.0,19.0,7.0,638.0,1.0,,,,4.0,4.0,4.0,2.0,,2.0,2.0,4.0,1.0,8.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,2.0,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,b0803yb3nzorkuu22yov1mrc9,J. Godínez,Forward,21,69.0,3.0,,2.0,,,210.0,1.0,58.0,10.0,17.0,,1.0,,45.0,16.0,4.0,1.0,7.0,68.0,15.0,,,,45.0,23.0,5.0,11.0,11.0,8.0,,21.0,2.0,,24.0,38.0,16.0,26.0,29.0,,,25.0,,12.0,20.0,5.0,1.0,,49.0,3.0,,24.0,1.0,,1.0,,1.0,9.0,,13.0,2.0,,3.0,5.0,44.0,32.0,5.0,16.0,5.0,1.0,1.0,116.0,0.0,,,10.0,1.0,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,8hvgcyrjla6crn2toiqflxn85,H. González,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,4iv19ppl5j01nmchwt0u4f5lg,D. Gómez,Midfielder,19,32.0,,,2.0,,4.0,100.0,,17.0,10.0,1.0,,1.0,2.0,24.0,11.0,3.0,4.0,4.0,32.0,1.0,1.0,,2.0,22.0,10.0,5.0,8.0,8.0,,5.0,9.0,2.0,,4.0,10.0,13.0,15.0,14.0,,3.0,4.0,2.0,4.0,7.0,6.0,3.0,,21.0,1.0,1.0,8.0,2.0,2.0,,,,2.0,,3.0,3.0,1.0,1.0,3.0,24.0,2.0,3.0,10.0,,,4.0,65.0,0.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico_Liga_MX,2022-2023,Club Necaxa,8lm8rfsg848ho676ys2o67w7p,E. Hernández,Goalkeeper,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
