liga,temporada,equipo,id,nombre,posicion,dorsal,Unsuccessful Crosses open play,Time Played,GK Successful Distribution,Throw Ins to Own Player,Successful Lay-offs,Successful Launches,Goals,Open Play Passes,Backward Passes,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Set Pieces Goals,Unsuccessful Short Passes,Total Passes,Total Fouls Conceded,Successful Short Passes,Goals Conceded Inside Box,Total Shots,Total Unsuccessful Passes ( Excl Crosses & Corners ),Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Appearances,Foul Attempted Tackle,Blocks,Ground Duels,Goals from Outside Box,Forward Passes,Total Touches In Opposition Box,Index,Duels won,Shots On Target ( inc goals ),Attempts from Set Pieces,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Left Foot Goals,Unsuccessful Crosses & Corners,Games Played,Headed Goals,GK Unsuccessful Distribution,Ground Duels lost,Leftside Passes,Goals from Inside Box,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Dribbles,Blocked Shots,Substitute On,Successful Crosses & Corners,Successful Crosses open play,Offsides,Corners Won,Yellow Cards,Substitute Off,Throw Ins to Opposition Player,Unsuccessful Dribbles,Assists (Intentional),Goal Assists,Right Foot Goals,Handballs conceded,Saves Made,Punches,Goalkeeper Smother,Drops,Catches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,Hit Woodwork,Unsuccessful lay-offs,Successful Corners into Box,Corners Taken (incl short corners),Unsuccessful Corners into Box,Through balls,Goals Conceded Outside Box,Foul Won Penalty,Penalties Taken,Penalty Goals,Penalties Faced,Saves made - caught,Penalties Conceded,Own Goal Scored,Total Red Cards,Red Cards - 2nd Yellow,Last Man Tackle
Concacaf_Concacaf_Champions_Cup,2018,Colorado Rapids,96hjy4unjlkz1a7n19z1noded,N. Jackson,Forward,12,,24.0,,,1.0,,,3.0,,2.0,,,,1.0,2.0,2.0,1.0,,,,3.0,,3.0,,1.0,,1.0,,,1.0,,,,6.0,1.0,,,1.0,,,2.0,25.0,1.0,,,,,1.0,4.0,,,,,1.0,,,1.0,2.0,,3.0,3.0,3.0,,,3.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Colorado Rapids,7qla3o405z7168s9y50oigs7p,Z. MacMath,Goalkeeper,18,,90.0,12.0,,,6.0,,9.0,,9.0,2.0,6.0,,,,6.0,6.0,,,,21.0,,2.0,,,6.0,1.0,,5.0,6.0,1.0,,1.0,33.0,1.0,,,,,20.0,,79.0,,,,13.0,,,,3.0,,,,1.0,,4.0,,,,7.0,15.0,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Colorado Rapids,e6uww9a9ssp0n20ksoolesa8l,E. Martínez,Midfielder,90,2.0,180.0,,,3.0,,,62.0,5.0,29.0,2.0,4.0,,2.0,1.0,19.0,21.0,6.0,,8.0,62.0,2.0,45.0,2.0,3.0,12.0,15.0,1.0,13.0,13.0,2.0,,1.0,87.0,2.0,1.0,,19.0,,22.0,,46.0,11.0,1.0,,5.0,2.0,,20.0,,2.0,,2.0,2.0,,,8.0,20.0,,50.0,50.0,1.0,1.0,5.0,9.0,1.0,3.0,11.0,3.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Colorado Rapids,6ixgoyhigh86jgucw6k0547o5,J. McBean,Forward,32,1.0,156.0,,1.0,5.0,,,59.0,18.0,33.0,,4.0,,2.0,13.0,31.0,6.0,,,16.0,59.0,1.0,38.0,2.0,3.0,20.0,3.0,1.0,20.0,3.0,2.0,2.0,1.0,81.0,2.0,,,9.0,,23.0,2.0,30.0,12.0,1.0,,1.0,3.0,9.0,31.0,,2.0,,1.0,2.0,,,6.0,15.0,,39.0,39.0,22.0,,,19.0,,2.0,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Colorado Rapids,dnm3m8nto9bof5syhtb6w8es5,E. Miller,Defender,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Colorado Rapids,ei6uyydoe2e7opomnstppy6z9,J. Price,Midfielder,19,,180.0,,,6.0,1.0,,103.0,15.0,62.0,,5.0,,1.0,1.0,26.0,35.0,4.0,,11.0,110.0,3.0,84.0,2.0,1.0,16.0,26.0,5.0,21.0,11.0,2.0,1.0,1.0,135.0,2.0,3.0,1.0,12.0,,37.0,,46.0,6.0,,,10.0,2.0,,13.0,1.0,2.0,,6.0,2.0,,,6.0,32.0,,89.0,94.0,1.0,1.0,4.0,7.0,,1.0,6.0,,,,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,7.0,5.0,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Colorado Rapids,6kq8itr9qyntj286s7q1mxrrp,D. Serna,Midfielder,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Colorado Rapids,4s5iiyrvtlnpmsbhyj17bj7px,T. Smith,Defender,5,,180.0,,,,,,72.0,2.0,24.0,,3.0,,1.0,2.0,10.0,41.0,1.0,,7.0,75.0,3.0,53.0,2.0,1.0,10.0,25.0,1.0,8.0,4.0,2.0,,2.0,84.0,2.0,1.0,1.0,5.0,,30.0,1.0,40.0,3.0,,,12.0,1.0,1.0,8.0,3.0,2.0,,,2.0,,,3.0,18.0,,62.0,65.0,3.0,1.0,1.0,5.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Colorado Rapids,bocl3lbg3kiz5un46fftpqk0l,D. Wilson,Defender,4,,90.0,,,,1.0,,33.0,4.0,7.0,2.0,4.0,,,,10.0,18.0,1.0,,5.0,34.0,,21.0,,,9.0,7.0,,7.0,7.0,1.0,1.0,2.0,45.0,1.0,,1.0,7.0,,14.0,1.0,59.0,4.0,,,4.0,1.0,1.0,8.0,3.0,,,,1.0,,,4.0,9.0,,24.0,25.0,1.0,1.0,1.0,4.0,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Champions_Cup,2018,Colorado Rapids,f1rmlj60f599rtygtk3s8av9x,D. Wynne,Defender,27,6.0,180.0,,9.0,,1.0,,89.0,7.0,33.0,3.0,4.0,2.0,,3.0,25.0,40.0,1.0,,13.0,90.0,2.0,70.0,2.0,,17.0,38.0,,19.0,13.0,2.0,5.0,4.0,120.0,2.0,,1.0,5.0,,36.0,2.0,41.0,3.0,,,3.0,,2.0,10.0,4.0,2.0,,6.0,2.0,,,4.0,9.0,,72.0,73.0,5.0,1.0,1.0,7.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
