liga,temporada,equipo,id,nombre,posicion,dorsal,Aerial Duels,Aerial Duels lost,Aerial Duels won,Appearances,Backward Passes,Carries,Duels,Duels lost,Duels won,Forward Passes,Foul Attempted Tackle,Games Played,Goals,Goals Conceded,Goals Conceded Inside Box,Goals from Inside Box,Ground Duels,Ground Duels lost,Ground Duels won,Index,Leftside Passes,Offsides,Open Play Passes,Overruns,Penalties Taken,Penalty Goals,Progressive Carries,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,Recoveries,Right Foot Goals,Rightside Passes,Shots On Target ( inc goals ),Substitute On,Successful Dribbles,Successful Lay-offs,Successful Long Passes,Successful Open Play Passes,Successful Passes Opposition Half,Successful Passes Own Half,Successful Short Passes,Tackles Won,Throw Ins to Opposition Player,Time Played,Times Tackled,Total Big Chances Scored,Total Clearances,Total Fouls Conceded,Total Losses Of Possession,Total Passes,Total Shots,Total Successful Passes ( Excl Crosses & Corners ) ,Total Tackles,Total Touches In Opposition Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Touches,Unsuccessful Dribbles,Unsuccessful Long Passes,Unsuccessful Passes Opposition Half,Unsuccessful Short Passes,Yellow Cards,Home Goals,Away Goals,Winning Goal,Blocked Shots,Blocks,Corners Won,Final Third Touches,Goals Conceded Outside Box,Goals Openplay,Handballs conceded,Hit Woodwork,Key Passes (Attempt Assists),Penalty Goals Conceded,Shots Off Target (inc woodwork),Starts,Straight Red Cards,Substitute Off,Throw Ins to Own Player,Total Big Chances Missed,Total Fouls Won,Total Red Cards,Unsuccessful Crosses & Corners,Unsuccessful Crosses open play,Unsuccessful Launches,Unsuccessful Passes Own Half,Clean Sheets,Clearances Off the Line,Interceptions,Successful Launches,Tackles Lost,Unsuccessful lay-offs,Assists (Intentional),Corners Taken (incl short corners),Foul Won Penalty,Goal Assists,Second Goal Assists,Successful Crosses & Corners,Successful Crosses open play,Total Big Chances Created,Unsuccessful Corners into Box,Attempts from Set Pieces,Direct Setpiece Goals,Goals from Outside Box,Set Pieces Goals,Successful Corners into Box,Through balls,GK Successful Distribution,Goal Kicks,Left Foot Goals,Headed Goals,Penalties Conceded,Total Big Chances Saved,Catches,Drops,GK Unsuccessful Distribution,Goalkeeper Smother,Penalties Faced,Penalties Saved,Punches,Saves Made,Saves Made from Inside Box,Saves Made from Outside Box,Saves from Penalty,Saves made - caught,Saves made - parried,Own Goal Scored,Last Player Tackle,Red Cards - 2nd Yellow,Crosses not Claimed,Penalties Off Target,Direct Corner Goals
USA_USL_League_One,2025,One Knoxville SC,8kjgf23k7n8d82m7b9thv8vtg,B. Brophy,Defender,39,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,10.0,,,2.0,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,6.0,,,,,1.0,2.0,,1.0,,,1.0,2.0,,,1.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,9pcwps3p2epnh2wh343n2hous,J. Brown,Defender,26,63.0,41.0,22.0,30.0,180.0,246.0,149.0,77.0,72.0,493.0,9.0,30.0,3.0,19.0,17.0,2.0,86.0,36.0,50.0,10.0,343.0,2.0,1018.0,,,,139.0,30.0,12.0,74.0,2.0,15.0,4.0,3.0,9.0,,74.0,763.0,452.0,337.0,701.0,21.0,64.0,2281.0,14.0,,95.0,14.0,408.0,1031.0,8.0,775.0,30.0,29.0,256.0,1678.0,8.0,129.0,248.0,127.0,4.0,2.0,1.0,1.0,2.0,15.0,4.0,125.0,2.0,3.0,3.0,,18.0,,4.0,27.0,,12.0,201.0,,11.0,,36.0,36.0,78.0,44.0,5.0,1.0,39.0,29.0,9.0,,1.0,,1.0,1.0,1.0,14.0,13.0,4.0,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,3n1x0x4dlcl53f0z5l0r9zso9,G. Calixtro,Forward,11,32.0,20.0,12.0,24.0,101.0,98.0,135.0,81.0,54.0,83.0,13.0,24.0,1.0,9.0,9.0,1.0,103.0,61.0,42.0,10.0,56.0,3.0,312.0,2.0,,,44.0,23.0,10.0,46.0,,77.0,5.0,12.0,11.0,20.0,11.0,251.0,182.0,84.0,244.0,11.0,,953.0,27.0,,9.0,22.0,141.0,317.0,16.0,255.0,16.0,36.0,62.0,516.0,11.0,12.0,93.0,50.0,1.0,1.0,0.0,1.0,6.0,1.0,8.0,115.0,,1.0,1.0,1.0,15.0,,11.0,12.0,,12.0,2.0,3.0,15.0,,42.0,28.0,2.0,11.0,,,2.0,,5.0,,,14.0,1.0,,,11.0,6.0,1.0,10.0,,,,,4.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,a0r2fx204amflk1vjf5evgx2i,A. Caputo,Midfielder,6,61.0,32.0,29.0,31.0,197.0,231.0,207.0,105.0,102.0,292.0,17.0,31.0,,16.0,14.0,,146.0,73.0,73.0,10.0,272.0,,1053.0,,,,84.0,39.0,23.0,96.0,,316.0,,8.0,9.0,29.0,55.0,910.0,500.0,446.0,878.0,22.0,1.0,1928.0,21.0,,41.0,35.0,206.0,1077.0,6.0,933.0,39.0,6.0,144.0,1386.0,9.0,38.0,127.0,106.0,6.0,,,0.0,4.0,4.0,5.0,71.0,2.0,,,1.0,15.0,,6.0,23.0,,13.0,1.0,1.0,28.0,1.0,17.0,3.0,18.0,34.0,1.0,,31.0,6.0,17.0,,,26.0,,1.0,,13.0,,3.0,13.0,,,,,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,
USA_USL_League_One,2025,One Knoxville SC,47nnufs6geldty80gsgctf8k4,B. Diene,Forward,7,183.0,110.0,73.0,33.0,97.0,165.0,319.0,186.0,133.0,106.0,14.0,33.0,10.0,23.0,21.0,9.0,136.0,76.0,60.0,10.0,80.0,15.0,414.0,1.0,1.0,1.0,76.0,15.0,3.0,66.0,3.0,136.0,28.0,7.0,17.0,31.0,18.0,273.0,209.0,71.0,260.0,4.0,,2287.0,40.0,8.0,15.0,37.0,243.0,419.0,61.0,278.0,8.0,110.0,141.0,735.0,16.0,17.0,137.0,124.0,5.0,7.0,3.0,3.0,7.0,1.0,14.0,165.0,2.0,9.0,3.0,3.0,20.0,,33.0,26.0,1.0,9.0,1.0,13.0,38.0,1.0,11.0,11.0,3.0,15.0,7.0,,6.0,1.0,4.0,4.0,3.0,1.0,,3.0,,2.0,2.0,5.0,,4.0,,1.0,,,3.0,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,dtw2ic8zsx9y2ovr1idg4zz6x,M. Doyle,Forward,14,22.0,7.0,15.0,16.0,50.0,75.0,120.0,58.0,62.0,71.0,4.0,16.0,4.0,4.0,4.0,4.0,98.0,51.0,47.0,10.0,18.0,4.0,208.0,,,,38.0,21.0,13.0,37.0,1.0,71.0,9.0,6.0,5.0,5.0,4.0,163.0,114.0,51.0,161.0,18.0,2.0,746.0,23.0,4.0,12.0,18.0,102.0,210.0,14.0,165.0,28.0,32.0,45.0,377.0,16.0,10.0,44.0,35.0,2.0,1.0,3.0,3.0,4.0,,7.0,51.0,,4.0,1.0,1.0,5.0,,5.0,10.0,,7.0,1.0,4.0,14.0,,8.0,8.0,2.0,9.0,2.0,,6.0,,10.0,,,1.0,,2.0,,,,2.0,,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,5jbmmf1sex63e9fbx3ktyewkq,Dani Fernandez,Defender,13,85.0,37.0,48.0,29.0,72.0,181.0,157.0,68.0,89.0,340.0,9.0,29.0,2.0,17.0,15.0,2.0,72.0,31.0,41.0,10.0,166.0,2.0,840.0,,2.0,1.0,92.0,20.0,10.0,66.0,2.0,291.0,5.0,10.0,3.0,,86.0,711.0,308.0,425.0,644.0,22.0,8.0,1693.0,5.0,1.0,97.0,15.0,180.0,869.0,10.0,730.0,36.0,25.0,139.0,1182.0,2.0,76.0,118.0,63.0,4.0,0.0,2.0,1.0,5.0,10.0,9.0,38.0,2.0,,,2.0,6.0,,5.0,19.0,,6.0,50.0,1.0,5.0,,12.0,12.0,41.0,33.0,5.0,,18.0,17.0,14.0,,1.0,,,2.0,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA_USL_League_One,2025,One Knoxville SC,bsax19dritucmf00cmvev55ka,J. Garibay,Goalkeeper,25,1.0,,1.0,6.0,1.0,12.0,1.0,,1.0,93.0,,6.0,,5.0,3.0,,,,,10.0,22.0,,70.0,,,,2.0,,,40.0,,23.0,,,,,23.0,40.0,18.0,55.0,50.0,,,540.0,,,6.0,,67.0,139.0,,73.0,,1.0,66.0,179.0,,65.0,54.0,1.0,,,,0.0,,,,,2.0,,,,,,,6.0,,,,,,,,,32.0,12.0,2.0,,,12.0,,,,,,,,,,,,,,,,,,39.0,37.0,,,,,3.0,,17.0,1.0,,,2.0,10.0,7.0,3.0,,1.0,4.0,,,,,,
USA_USL_League_One,2025,One Knoxville SC,3oj782hmmb4erv138ggccljl6,M. Gøling,Midfielder,17,199.0,102.0,97.0,32.0,127.0,158.0,350.0,182.0,168.0,203.0,11.0,32.0,5.0,20.0,19.0,4.0,151.0,80.0,71.0,10.0,108.0,2.0,559.0,2.0,,,65.0,34.0,13.0,87.0,3.0,124.0,13.0,13.0,14.0,30.0,22.0,380.0,269.0,117.0,360.0,18.0,,1864.0,35.0,4.0,25.0,26.0,291.0,562.0,25.0,382.0,31.0,67.0,180.0,902.0,16.0,17.0,158.0,163.0,2.0,3.0,2.0,2.0,14.0,3.0,8.0,58.0,1.0,3.0,,1.0,19.0,,12.0,19.0,,8.0,,3.0,29.0,,18.0,15.0,8.0,40.0,5.0,,14.0,,13.0,5.0,1.0,3.0,,2.0,,4.0,3.0,2.0,3.0,2.0,,1.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,
USA_USL_League_One,2025,One Knoxville SC,2sgayp3b20eybk6ht4t8p9pii,S. Haugli,Defender,3,150.0,59.0,91.0,31.0,96.0,483.0,246.0,106.0,140.0,629.0,9.0,31.0,3.0,21.0,20.0,3.0,96.0,47.0,49.0,10.0,272.0,,1547.0,,,,257.0,16.0,5.0,85.0,1.0,589.0,7.0,5.0,3.0,23.0,112.0,1329.0,574.0,787.0,1248.0,20.0,,2458.0,14.0,2.0,168.0,27.0,264.0,1586.0,16.0,1360.0,33.0,25.0,226.0,1957.0,8.0,102.0,169.0,124.0,10.0,2.0,1.0,1.0,4.0,29.0,2.0,32.0,1.0,,,2.0,9.0,,9.0,26.0,,4.0,1.0,1.0,15.0,,3.0,3.0,54.0,60.0,11.0,2.0,18.0,14.0,13.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,
